stage,base_task_id,canonical_annotation_id,worker_id,canonical_geometry,consensus_status,consensus_medoid_annotation_id,source_artifact,source_sha256
P1,3057,1b540a31218a3477,6,"[[227.0,212.0],[230.0,303.0],[285.0,212.0],[285.0,300.0],[756.5,272.5],[757.5,245.5],[777.5,244.5],[777.5,274.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3057,8dead0c156b490f4,8,"[[231.0,231.0],[231.0,304.5],[288.0,232.0],[288.0,304.5],[761.0,246.5],[761.0,276.0],[777.0,246.5],[777.0,276.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3058,1f27c10411477390,1,"[[14.0,228.5],[18.0,145.0],[20.0,304.0],[26.0,384.0],[65.5,73.5],[75.5,455.5],[105.5,157.0],[107.5,364.0],[137.0,232.5],[137.0,316.0],[330.0,220.5],[330.0,296.5],[409.5,403.5],[413.5,117.5],[495.0,324.0],[499.0,213.0],[624.5,125.5],[632.5,403.5],[863.0,425.5],[867.0,99.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3058,fb6a42a891f7dcee,10,"[[0.0,121.0],[6.0,354.5],[30.5,385.0],[36.5,127.0],[63.5,75.5],[72.5,448.5],[106.0,154.5],[106.0,375.5],[127.0,282.0],[130.5,203.0],[327.0,288.0],[330.0,197.0],[409.0,106.0],[409.0,409.0],[481.5,185.0],[481.5,366.5],[630.0,115.0],[633.0,412.0],[857.5,94.0],[860.5,427.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3058,9732c6f38ae221f0,11,"[[58.0,136.5],[62.5,386.0],[64.5,76.5],[69.5,460.0],[88.0,187.0],[92.5,293.5],[106.5,153.5],[108.5,367.5],[113.5,323.0],[132.0,232.0],[328.0,291.5],[333.5,223.0],[407.0,409.0],[414.0,111.0],[418.5,195.0],[418.5,344.0],[624.0,425.5],[626.5,111.0],[857.5,97.0],[860.0,430.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3058,170e1369f3fbeb52,12,"[[60.5,77.0],[66.5,436.0],[69.0,150.0],[73.0,375.5],[104.5,150.0],[104.5,304.5],[108.5,194.0],[119.0,346.0],[129.5,196.0],[135.5,283.5],[321.0,225.0],[321.0,298.0],[415.0,415.0],[419.0,117.0],[621.5,112.5],[630.0,400.5],[859.0,415.0],[863.5,96.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3058,1894f27c3fd308cd,13,"[[63.5,75.5],[72.5,448.5],[106.0,154.5],[106.0,375.5],[127.0,282.0],[130.5,203.0],[327.0,288.0],[330.0,197.0],[409.0,106.0],[409.0,409.0],[630.0,115.0],[633.0,412.0],[857.5,94.0],[860.5,427.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3058,1b3675da6acfc3f6,14,"[[63.5,75.5],[72.5,448.5],[106.0,154.5],[106.0,375.5],[127.0,282.0],[130.5,203.0],[327.0,288.0],[330.0,197.0],[409.0,106.0],[409.0,409.0],[630.0,115.0],[633.0,412.0],[857.5,94.0],[860.5,427.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3058,6decc656fd10407c,15,"[[19.5,217.5],[19.5,286.0],[42.5,405.5],[44.0,141.5],[65.5,70.0],[67.0,456.5],[105.0,156.0],[109.5,385.0],[132.0,277.5],[133.5,228.0],[326.0,222.5],[327.0,291.0],[408.5,109.5],[410.0,411.5],[466.5,350.0],[468.0,184.0],[624.5,104.0],[624.5,416.0],[860.5,85.0],[863.0,427.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3058,7231fd59d0668aa1,17,"[[51.5,134.5],[55.5,385.5],[66.5,82.0],[71.0,438.0],[89.5,310.0],[95.0,211.5],[107.0,163.5],[110.0,369.0],[129.0,292.5],[132.0,224.0],[330.5,219.5],[330.5,294.5],[413.5,418.0],[414.0,107.0],[420.5,193.0],[423.5,342.5],[624.5,113.5],[632.0,419.5],[863.5,98.0],[864.5,429.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3058,45ab7471668e03d9,18,"[[62.5,73.0],[69.0,446.5],[133.5,227.5],[133.5,300.5],[329.5,223.0],[329.5,292.0],[409.0,108.5],[409.0,411.0],[625.5,108.5],[632.0,425.5],[859.0,92.0],[861.5,431.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3058,78e7d9bc59680788,19,"[[127.0,226.0],[133.5,306.5],[201.5,297.5],[214.5,191.0],[272.0,194.0],[276.0,295.0],[748.0,231.0],[748.0,291.5],[772.5,288.5],[779.0,232.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3058,4d4eeebacecb850a,2,"[[27.5,134.5],[27.5,387.5],[32.0,219.0],[32.0,297.5],[74.0,64.5],[74.0,454.0],[109.5,153.0],[109.5,368.5],[132.0,227.0],[132.0,284.5],[330.0,219.5],[330.0,292.5],[409.5,111.5],[409.5,407.0],[481.5,188.5],[481.5,331.0],[623.5,115.5],[623.5,408.5],[861.0,97.5],[865.0,418.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3058,899b2864942e642d,21,"[[19.5,217.5],[19.5,286.0],[42.5,405.5],[44.0,141.5],[65.5,70.0],[67.0,456.5],[105.0,156.0],[109.5,385.0],[132.0,277.5],[133.5,228.0],[326.0,222.5],[327.0,291.0],[408.5,109.5],[410.0,411.5],[466.5,350.0],[468.0,184.0],[624.5,104.0],[624.5,416.0],[860.5,85.0],[863.0,427.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3058,026b9a1fe7ba6a07,6,"[[12.5,422.5],[25.0,139.5],[68.5,75.0],[71.0,460.0],[102.0,152.0],[110.5,202.0],[110.5,285.0],[110.5,343.5],[133.0,233.0],[133.0,289.5],[331.0,293.5],[333.0,222.5],[408.0,410.0],[412.0,110.5],[458.0,335.0],[462.0,202.0],[616.0,404.0],[624.5,110.5],[861.5,424.5],[866.0,93.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3058,4a6dba8a9c32eb66,8,"[[69.0,72.0],[69.0,456.5],[410.0,112.0],[410.0,414.5],[626.0,117.0],[626.0,417.5],[862.5,99.0],[862.5,428.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3059,38c831d7706e9046,1,"[[113.5,302.0],[117.5,197.0],[274.5,332.0],[276.5,193.0],[646.0,433.5],[654.0,79.5],[1006.0,318.0],[1008.0,193.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3059,841caf4abb7eaa52,10,"[[115.0,300.0],[118.0,209.0],[285.0,178.5],[285.0,333.5],[645.5,421.0],[654.5,85.0],[993.5,318.0],[996.5,191.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3059,71c3fbe3be68835e,11,"[[118.0,206.0],[118.0,305.5],[277.5,326.5],[280.5,185.0],[640.5,438.0],[650.5,78.0],[999.5,323.0],[1001.0,191.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3059,4c4912b0914f2ee7,12,"[[114.5,306.5],[119.0,208.5],[275.5,185.5],[281.5,325.5],[646.5,434.0],[653.0,92.0],[997.0,190.0],[997.0,313.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3059,d6079c1a5e69171f,13,"[[115.5,307.0],[120.0,204.0],[279.5,185.5],[279.5,325.5],[650.5,436.5],[654.0,79.5],[997.0,193.0],[998.0,321.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3059,2d417fac9115ecf1,14,"[[115.5,307.0],[120.0,204.0],[279.5,185.5],[279.5,325.5],[650.5,436.5],[654.0,79.5],[997.0,193.0],[998.0,321.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3059,14fd2cc7ba5cecd1,15,"[[116.5,205.5],[116.5,302.0],[277.0,182.5],[278.5,322.5],[652.0,67.0],[652.0,442.0],[997.5,319.5],[999.0,188.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3059,842c3091ac075c7f,17,"[[115.5,307.0],[120.0,204.0],[279.5,185.5],[279.5,325.5],[650.5,436.5],[654.0,79.5],[997.0,193.0],[998.0,321.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3059,a68bd1f57ea06d4c,18,"[[114.0,304.0],[117.0,209.0],[279.5,186.0],[279.5,324.5],[652.0,427.5],[653.0,78.5],[998.5,313.0],[999.5,192.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3059,e6701d3b7c423a86,19,"[[108.0,288.5],[111.5,206.5],[277.0,187.5],[281.0,323.5],[441.5,433.5],[450.5,173.0],[537.5,365.5],[543.0,220.5],[655.5,78.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3059,82cd729ad5975e4a,2,"[[114.0,304.0],[117.0,209.0],[279.5,186.0],[279.5,324.5],[652.0,427.5],[653.0,78.5],[998.5,313.0],[999.5,192.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3059,f88ad9a4b345473b,21,"[[118.5,203.0],[118.5,305.5],[277.0,182.5],[278.5,322.5],[652.0,67.0],[652.0,442.0],[997.5,319.5],[999.0,188.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3059,b39330c925be7bca,6,"[[115.5,307.0],[120.0,204.0],[279.5,185.5],[279.5,325.5],[650.5,436.5],[654.0,79.5],[997.0,193.0],[998.0,321.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3059,718f9a7977eee15c,8,"[[118.5,207.5],[118.5,304.5],[279.0,187.0],[279.0,325.5],[652.5,83.0],[652.5,453.5],[999.5,196.5],[999.5,321.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3060,bea7315dc0319f08,1,"[[211.0,173.0],[216.5,348.0],[286.5,177.0],[286.5,352.0],[729.5,159.0],[737.5,354.0],[805.5,350.0],[817.0,165.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3060,8b8f353a015cd9b3,10,"[[212.0,345.5],[215.0,166.5],[285.0,166.5],[285.0,339.5],[730.0,157.5],[730.0,360.5],[809.0,157.5],[812.0,354.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3060,42f34b0fbfa43b19,11,"[[212.5,172.5],[214.5,346.5],[288.0,350.5],[291.5,170.5],[731.5,169.5],[733.0,357.5],[815.5,355.0],[817.0,170.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3060,bfb4d0e9960d96af,12,"[[208.5,344.0],[215.0,167.0],[283.5,350.5],[292.0,173.0],[726.0,165.0],[728.0,350.5],[809.0,350.5],[819.5,171.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3060,18ac550794fc0fce,13,"[[216.0,349.0],[217.5,171.5],[287.5,350.5],[291.5,167.5],[731.5,170.0],[734.0,357.0],[814.5,357.0],[817.0,170.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3060,985c11b9ce41b00d,14,"[[216.0,349.0],[217.5,171.5],[287.5,350.5],[291.5,167.5],[731.5,170.0],[734.0,357.0],[814.5,357.0],[817.0,170.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3060,72c65c366e863eb9,15,"[[211.5,170.5],[213.0,348.5],[286.0,348.5],[289.0,169.0],[729.5,157.5],[731.0,356.0],[811.0,354.5],[814.0,157.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3060,8873e6e63ed8f636,17,"[[216.0,349.0],[217.5,171.5],[287.5,350.5],[291.5,167.5],[731.5,170.0],[734.0,357.0],[814.5,357.0],[817.0,170.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3060,7eeb8ea034902d91,18,"[[214.5,178.5],[214.5,350.5],[286.0,177.0],[291.5,351.5],[731.5,356.5],[732.5,174.5],[813.5,176.0],[816.0,356.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3060,8191a93950c2601c,19,"[[215.5,170.5],[288.5,170.5],[472.0,382.5],[473.5,159.0],[738.0,172.0],[809.5,173.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3060,664ded8505bb4ace,2,"[[214.5,178.5],[214.5,350.5],[286.0,177.0],[291.5,351.5],[731.5,356.5],[732.5,174.5],[813.5,176.0],[816.0,356.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3060,0df4ad0ec893225d,21,"[[211.5,170.5],[213.0,348.5],[286.0,348.5],[289.0,169.0],[729.5,157.5],[731.0,356.0],[811.0,354.5],[814.0,157.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3060,f2eb30664b7474ad,6,"[[216.0,349.0],[217.5,171.5],[287.5,350.5],[291.5,167.5],[731.5,170.0],[734.0,357.0],[814.5,357.0],[817.0,170.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3060,573b3754a0da7d18,8,"[[214.5,174.5],[214.5,351.0],[289.5,174.5],[289.5,351.0],[733.0,167.5],[733.0,359.0],[815.0,167.5],[815.0,357.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3061,2b75349a0d747440,1,"[[107.5,153.0],[109.5,393.5],[439.5,177.0],[443.5,366.0],[630.5,193.0],[630.5,356.0],[879.0,177.0],[879.0,368.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3061,b3d91348061353b4,10,"[[103.0,145.5],[106.0,403.0],[433.0,163.5],[436.5,366.5],[615.0,185.0],[615.0,339.5],[875.5,166.5],[881.5,369.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3061,d54323b15af787a3,11,"[[102.0,150.0],[106.0,396.5],[437.0,173.0],[438.5,367.5],[621.5,356.0],[623.0,187.5],[871.5,168.5],[874.5,373.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3061,b2be1df92c78eded,12,"[[106.5,390.0],[108.5,167.0],[436.0,181.5],[440.0,367.0],[630.0,358.5],[632.0,194.0],[865.5,367.0],[874.0,187.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3061,00e1f0475f32cb49,13,"[[105.5,149.0],[106.5,392.5],[436.0,175.5],[437.5,365.0],[622.0,353.0],[624.5,179.0],[870.0,166.0],[874.5,370.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3061,d90b8277604eeace,14,"[[105.5,149.0],[106.5,392.5],[436.0,175.5],[437.5,365.0],[622.0,353.0],[624.5,179.0],[870.0,166.0],[874.5,370.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3061,7834e8d354a01da4,15,"[[102.0,135.5],[105.0,397.0],[436.0,168.0],[436.0,367.5],[621.5,355.0],[622.5,177.0],[866.5,370.5],[869.0,162.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3061,0fff707ce84d6609,17,"[[105.5,149.0],[106.5,392.5],[436.0,175.5],[437.5,365.0],[622.0,353.0],[624.5,179.0],[868.5,374.5],[870.0,166.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3061,62836cb5439d47d2,18,"[[106.5,149.0],[106.5,396.5],[435.0,176.0],[437.5,365.5],[622.5,185.0],[622.5,354.0],[871.5,170.5],[871.5,374.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3061,6c4763b8a94746c7,19,"[[432.5,181.0],[439.0,365.5],[616.0,196.5],[620.0,346.5],[649.5,177.0],[670.0,391.5],[868.5,362.0],[870.0,170.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3061,6d60091b52a8a93c,2,"[[106.5,149.0],[106.5,396.5],[435.0,176.0],[437.5,365.5],[622.5,185.0],[622.5,354.0],[871.5,170.5],[871.5,374.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3061,5436c4f88262ddc5,21,"[[102.0,135.5],[105.0,397.0],[436.0,168.0],[436.0,367.5],[621.5,355.0],[622.5,177.0],[866.5,370.5],[869.0,162.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3061,d51ae1a5831a491f,6,"[[105.5,149.0],[106.5,392.5],[436.0,175.5],[437.5,365.0],[622.0,353.0],[624.5,179.0],[870.0,166.0],[874.5,370.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3061,b38098dbc883b897,8,"[[106.5,149.0],[106.5,396.0],[438.5,175.0],[438.5,367.5],[623.0,185.0],[623.0,354.5],[869.0,169.5],[869.0,373.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
