annotator_id,task_id,project_id,dataset_group,condition,image_id,base_image_key,task_final_scope,task_scope_adjudication_source,geometry_gold_status,geometry_gold_validation_level,geometry_gold_source,geometry_gold_task_id,geometry_evidence_role,geometry_scoring_role,manual_anchor_role,manual_anchor_primary_possible,admission_anchor_role,admission_anchor_possible,geometry_alignment_status,dry_run,notes
15,3058,28,PreScreen_manual,manual,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:533,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
17,3058,28,PreScreen_manual,manual,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:533,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
18,3058,28,PreScreen_manual,manual,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:533,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
19,3058,28,PreScreen_manual,manual,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:533,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
2,3058,28,PreScreen_manual,manual,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:533,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
21,3058,28,PreScreen_manual,manual,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:533,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
6,3058,28,PreScreen_manual,manual,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:533,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
8,3058,28,PreScreen_manual,manual,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:533,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
1,3059,28,PreScreen_manual,manual,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:550,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
10,3059,28,PreScreen_manual,manual,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:550,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
11,3059,28,PreScreen_manual,manual,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:550,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
12,3059,28,PreScreen_manual,manual,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:550,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
13,3059,28,PreScreen_manual,manual,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:550,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
14,3059,28,PreScreen_manual,manual,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:550,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
15,3059,28,PreScreen_manual,manual,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:550,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
17,3059,28,PreScreen_manual,manual,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:550,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
18,3059,28,PreScreen_manual,manual,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:550,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
19,3059,28,PreScreen_manual,manual,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:550,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
2,3059,28,PreScreen_manual,manual,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:550,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
21,3059,28,PreScreen_manual,manual,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:550,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
6,3059,28,PreScreen_manual,manual,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:550,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
8,3059,28,PreScreen_manual,manual,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:550,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
1,3060,28,PreScreen_manual,manual,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:554,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
10,3060,28,PreScreen_manual,manual,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:554,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
11,3060,28,PreScreen_manual,manual,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:554,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
12,3060,28,PreScreen_manual,manual,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:554,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
13,3060,28,PreScreen_manual,manual,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:554,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
14,3060,28,PreScreen_manual,manual,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:554,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
15,3060,28,PreScreen_manual,manual,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:554,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
17,3060,28,PreScreen_manual,manual,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:554,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
18,3060,28,PreScreen_manual,manual,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:554,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
19,3060,28,PreScreen_manual,manual,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:554,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
2,3060,28,PreScreen_manual,manual,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:554,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
21,3060,28,PreScreen_manual,manual,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:554,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
6,3060,28,PreScreen_manual,manual,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:554,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
8,3060,28,PreScreen_manual,manual,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:554,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
1,3061,28,PreScreen_manual,manual,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:555,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
10,3061,28,PreScreen_manual,manual,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:555,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
11,3061,28,PreScreen_manual,manual,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:555,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
12,3061,28,PreScreen_manual,manual,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:555,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
13,3061,28,PreScreen_manual,manual,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:555,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
14,3061,28,PreScreen_manual,manual,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:555,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
15,3061,28,PreScreen_manual,manual,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:555,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
17,3061,28,PreScreen_manual,manual,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:555,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
18,3061,28,PreScreen_manual,manual,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:555,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
19,3061,28,PreScreen_manual,manual,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:555,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
2,3061,28,PreScreen_manual,manual,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:555,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
21,3061,28,PreScreen_manual,manual,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:555,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
6,3061,28,PreScreen_manual,manual,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:555,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
8,3061,28,PreScreen_manual,manual,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:555,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
