source_export,project_id,task_id,task_key,task_label,dataset_group,condition,annotator_id,annotation_id,annotation_sort_key,lead_time_seconds,active_time,active_time_source,active_time_match_status,active_time_source_file,active_time_session_count,active_time_event_count,geometry_hash,canonical_geometry,n_corners,parse_error,primary_active_time_eligible,sensitivity_active_time_eligible,canonical_annotation_id,raw_canonical_annotation_id,duplicate_annotation_ids,duplicate_group_size,duplicate_geometry_type,duplicate_time_ambiguous,eligible_for_primary_analysis,exclusion_reason
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3055,28:3055,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384.jpg,PreScreen_manual,manual,21,3698,2026-06-04T15:47:40.645198Z||2026-06-04T15:47:40.645184Z|3698,40.805,45.0,log,project+task+annotator,active_times_2026-06-04.jsonl,1,4,5a11856a13fe5d3f5596a62b3fc0f92912fa8ca40075d89a37e4561a232b04fc,"[[197.0,174.5],[197.0,372.5],[421.0,206.5],[423.0,326.5],[594.5,206.0],[597.0,324.5],[833.0,375.0],[837.5,163.5]]",8,,True,True,8432135564249be4,3698,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3055,28:3055,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384.jpg,PreScreen_manual,manual,6,3304,2026-05-22T07:16:38.655162Z||2026-05-22T07:16:38.655145Z|3304,2.283,27.0,log,project+task+annotator,active_times_2026-05-22.jsonl,1,4,aedb1176b04c2933d9d6d2dce7a4a5737cbb7429c42e639c13e1a495fe851f72,"[[194.5,373.5],[200.0,172.5],[419.0,205.0],[422.5,328.5],[593.0,325.5],[595.0,202.0],[848.5,158.0],[848.5,376.5]]",8,,True,True,5e47fb68e3f9fb49,3304,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3055,28:3055,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384.jpg,PreScreen_manual,manual,8,3744,2026-06-12T08:53:09.289980Z||2026-06-12T08:53:09.289965Z|3744,191.636,208.0,log,project+task+annotator,active_times_2026-06-12.jsonl,1,8,8253a8f054b2497217ae90b3f24d643ee5f87b2a32e14b3e249969f80434b3f6,"[[198.0,173.5],[198.0,365.5],[425.0,207.0],[425.0,320.5],[597.0,205.0],[597.0,320.5],[830.0,163.5],[830.0,372.5]]",8,,True,True,ae126ae09cc9ca1f,3744,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3056,28:3056,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e.jpg,PreScreen_manual,manual,1,4816,2026-06-30T03:43:46.616294Z||2026-06-30T03:43:46.616266Z|4816,26.06,51.0,log,project+task+annotator,active_times_2026-06-30.jsonl,1,3,5b7e57e7dbe118651bcec66c67596907ea6d9b00ee4665b92fe624fdce7da03a,"[[159.0,409.5],[161.0,149.0],[354.0,421.5],[356.0,159.0],[654.0,135.0],[660.0,421.5],[891.0,431.5],[893.0,133.0]]",8,,True,True,b56fb0f8553a75cf,4816,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3056,28:3056,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e.jpg,PreScreen_manual,manual,10,3193,2026-05-21T07:45:29.367551Z||2026-05-21T07:45:29.367535Z|3193,29.531,36.0,log,project+task+annotator,active_times_2026-05-21.jsonl,1,3,46d098ce992ee82fc1560c53a50b079407ec3d6cf67941128906ea9a2daa62c5,"[[157.5,133.5],[160.5,427.0],[348.5,136.5],[348.5,418.0],[648.5,121.0],[654.5,433.0],[887.5,430.0],[893.5,130.5]]",8,,True,True,418f3b1d89b36db3,3193,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3056,28:3056,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e.jpg,PreScreen_manual,manual,11,3561,2026-05-31T06:53:57.543175Z||2026-05-31T06:53:57.543160Z|3561,97.65,109.0,log,project+task+annotator,active_times_2026-05-31.jsonl,1,4,10ddb5359e7d0b93e90ab75dc96d6a4a9105a262aec67dd1c47ae7ac7c31e91b,"[[162.5,137.0],[164.5,436.5],[350.5,420.5],[358.5,131.0],[653.5,426.5],[657.5,123.5],[892.5,125.0],[892.5,432.5]]",8,,True,True,c17faf5a48e89320,3561,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3056,28:3056,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e.jpg,PreScreen_manual,manual,12,3456,2026-05-28T15:12:28.924980Z||2026-05-28T15:12:28.924962Z|3456,22.194,22.194,lead_time_fallback,fallback_no_direct_log,,0,0,16e54469e77a6659c295d686ad7d1add638ff1609218512beae6c568604576ee,"[[156.5,150.0],[156.5,396.5],[344.0,158.5],[344.0,409.0],[665.5,415.0],[667.5,152.0],[886.5,131.5],[890.5,423.5]]",8,,False,True,39b76bef6310a8de,3456,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3056,28:3056,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e.jpg,PreScreen_manual,manual,13,3361,2026-05-24T16:04:33.532943Z||2026-05-24T16:04:33.532927Z|3361,55.406,77.0,log,project+task+annotator,active_times_2026-05-25.jsonl,1,5,a883ec44804bfa08f79ccfa759d3549693f4cdd6cff334560e7676da2ee37b51,"[[160.5,427.0],[163.0,154.5],[348.5,418.0],[351.0,144.5],[654.5,433.0],[656.5,137.0],[887.5,430.0],[896.5,138.5]]",8,,True,True,e62338b4626f0c8a,3361,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3056,28:3056,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e.jpg,PreScreen_manual,manual,14,3531,2026-05-31T06:28:02.732347Z||2026-05-31T06:28:02.732334Z|3531,1.153,1.153,lead_time_fallback,fallback_no_direct_log,,0,0,a883ec44804bfa08f79ccfa759d3549693f4cdd6cff334560e7676da2ee37b51,"[[160.5,427.0],[163.0,154.5],[348.5,418.0],[351.0,144.5],[654.5,433.0],[656.5,137.0],[887.5,430.0],[896.5,138.5]]",8,,False,True,0f472f196824d00e,3531,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3056,28:3056,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e.jpg,PreScreen_manual,manual,15,3623,2026-06-01T08:14:44.268395Z||2026-06-01T08:12:16.239685Z|3623,269.661,270.0,log,project+task+annotator,active_times_2026-06-01.jsonl,1,11,95272b8770b1b614e10e1cff0fa5af35242c67b34ee429a6be4dbc68ef328339,"[[159.0,138.5],[160.5,426.0],[345.5,135.5],[350.0,420.0],[653.5,121.0],[655.0,427.5],[888.5,122.5],[888.5,433.0]]",8,,True,True,3bb306297047e08a,3623,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3056,28:3056,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e.jpg,PreScreen_manual,manual,17,3136,2026-05-19T07:54:46.730294Z||2026-05-19T07:54:46.730278Z|3136,57.426,47.0,log,project+task+annotator,active_times_2026-05-19.jsonl,1,4,9801598a1df3db1a119b8e42625b716d002ac39473d6d66a80006e7b11085865,"[[159.5,134.0],[162.5,415.0],[327.5,125.5],[329.5,425.5],[679.0,438.0],[681.5,107.0],[889.5,429.0],[892.0,121.0]]",8,,True,True,9f011df25dac7cb9,3136,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3056,28:3056,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e.jpg,PreScreen_manual,manual,18,4700,2026-06-28T15:00:18.097449Z||2026-06-28T15:00:18.097431Z|4700,27.314,57.0,log,project+task+annotator,active_times_2026-06-28.jsonl,1,59,6ea1f2745d584da490527b85382c1cea60e1bf3a7255d40ad73f66771dbdec1e,"[[154.5,402.5],[156.5,139.5],[348.5,404.5],[354.5,135.5],[653.0,415.0],[661.0,131.5],[884.5,431.5],[892.5,125.0]]",8,,True,True,2465e9f86fa1749d,4700,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3056,28:3056,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e.jpg,PreScreen_manual,manual,19,4617,2026-06-27T12:47:04.774765Z||2026-06-27T12:47:04.774747Z|4617,19.632,116.0,log,project+task+annotator,active_times_2026-06-27.jsonl;active_times_2026-06-29.jsonl,2,11,e1d7809e76d4f52e3d532e5f5a60ee50580aba3215cbed1e9e2bc34599f4a09e,"[[158.0,146.5],[160.5,398.0],[344.0,149.0],[347.5,409.5],[460.5,319.5],[466.0,174.5],[569.5,356.5],[573.5,176.0],[650.5,149.0],[897.0,140.0],[922.5,431.0]]",11,,True,True,d1ded26e80b45fc5,4617,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3056,28:3056,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e.jpg,PreScreen_manual,manual,2,4712,2026-06-29T14:21:41.427549Z||2026-06-29T14:21:41.427529Z|4712,2.449,16.0,log,project+task+annotator,active_times_2026-06-29.jsonl,1,4,2170b5aa259090b895378df141c4f2aaca5aa20d5b158c69423b69344507f7cc,"[[160.5,152.5],[160.5,426.0],[351.5,151.5],[351.5,420.0],[649.5,141.0],[650.5,431.0],[892.0,133.5],[892.0,428.5]]",8,,True,True,e159a8e6dc000639,4712,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3056,28:3056,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e.jpg,PreScreen_manual,manual,21,3699,2026-06-04T15:48:35.059494Z||2026-06-04T15:48:35.059481Z|3699,50.435,54.0,log,project+task+annotator,active_times_2026-06-04.jsonl,1,3,a4ecc7b312b703f6bc3bcb96937b4b0ce881f6ed1233aaf743a41bb85f3910d0,"[[160.5,426.0],[162.0,150.0],[348.5,147.5],[350.0,420.0],[655.0,137.0],[655.0,427.5],[891.0,138.5],[891.0,430.5]]",8,,True,True,142dfc3f9b37cb3a,3699,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3056,28:3056,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e.jpg,PreScreen_manual,manual,6,3305,2026-05-22T07:17:05.280817Z||2026-05-22T07:17:05.280802Z|3305,5.518,28.0,log,project+task+annotator,active_times_2026-05-22.jsonl,1,3,9801598a1df3db1a119b8e42625b716d002ac39473d6d66a80006e7b11085865,"[[159.5,134.0],[162.5,415.0],[327.5,125.5],[329.5,425.5],[679.0,438.0],[681.5,107.0],[889.5,429.0],[892.0,121.0]]",8,,True,True,44e202efdaaa1086,3305,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3056,28:3056,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e.jpg,PreScreen_manual,manual,8,3745,2026-06-12T08:56:33.272251Z||2026-06-12T08:56:33.272237Z|3745,185.998,203.0,log,project+task+annotator,active_times_2026-06-12.jsonl,1,7,682143a2026380c7716fbd1e3a172ad5e71c25126887a5417d27907411b3e66f,"[[160.5,154.5],[160.5,424.0],[354.5,154.5],[354.5,412.0],[654.5,142.5],[654.5,427.0],[893.5,142.5],[893.5,433.0]]",8,,True,True,07295986e75ee411,3745,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3057,28:3057,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993.jpg,PreScreen_manual,manual,1,4817,2026-06-30T03:44:08.883530Z||2026-06-30T03:44:08.883509Z|4817,17.851,42.0,log,project+task+annotator,active_times_2026-06-30.jsonl,1,2,1fd24fa86336190782e10c1fc5217fc01cad65fa9360bd84efb7f27e4036ff7d,"[[220.5,318.0],[222.5,228.5],[290.5,322.0],[300.0,228.5],[755.5,248.5],[755.5,278.5],[777.5,278.5],[781.5,246.5]]",8,,True,True,16f93817216fbedd,4817,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3057,28:3057,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993.jpg,PreScreen_manual,manual,10,3194,2026-05-21T07:46:20.217744Z||2026-05-21T07:46:20.217728Z|3194,46.99,58.0,log,project+task+annotator,active_times_2026-05-21.jsonl,1,4,7d12f26aae858023d36ca9b020f029c345ebe08b12c94391ddb288c47667519a,"[[227.0,212.0],[230.0,303.0],[285.0,212.0],[285.0,300.0],[757.5,245.5],[760.5,272.5],[775.5,242.5],[775.5,272.5]]",8,,True,True,b17ba1384ab94447,3194,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3057,28:3057,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993.jpg,PreScreen_manual,manual,11,3562,2026-05-31T07:00:10.964925Z||2026-05-31T07:00:10.964911Z|3562,367.12,215.0,log,project+task+annotator,active_times_2026-05-31.jsonl,1,31,394452ef6454da218aa507da9559a189604942445dec92e6f7ee57cd3f16c838,"[[232.0,305.0],[233.0,211.0],[285.5,305.0],[291.5,211.5],[762.0,247.0],[762.0,278.0],[775.0,248.0],[775.5,277.5]]",8,,True,True,3be1cfa09ff1f4a0,3562,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3057,28:3057,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993.jpg,PreScreen_manual,manual,12,3457,2026-05-28T15:13:30.601033Z||2026-05-28T15:13:30.601017Z|3457,44.377,44.377,lead_time_fallback,fallback_no_direct_log,,0,0,e860570b89f6c3126fa4618f161e65914055090eef74a9154c9f6c5b503169fd,"[[225.0,306.5],[229.5,223.0],[290.0,221.0],[290.0,304.5],[757.0,238.0],[759.0,281.5],[780.0,233.5],[782.0,281.5]]",8,,False,True,474404c2ac9d79ca,3457,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3057,28:3057,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993.jpg,PreScreen_manual,manual,13,3362,2026-05-24T16:05:21.742660Z||2026-05-24T16:05:21.742644Z|3362,33.536,46.0,log,project+task+annotator,active_times_2026-05-25.jsonl,1,4,8362a24a1cbef458ee697af8b16139071baeca0e7f4121e8aa6764093b3357d1,"[[227.0,212.0],[230.0,303.0],[285.0,212.0],[285.0,300.0],[758.0,277.0],[758.5,245.0],[777.0,276.5],[777.5,244.5]]",8,,True,True,829002ca0158f88b,3362,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3057,28:3057,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993.jpg,PreScreen_manual,manual,14,3532,2026-05-31T06:28:08.153341Z||2026-05-31T06:28:08.153327Z|3532,1.896,1.896,lead_time_fallback,fallback_no_direct_log,,0,0,8362a24a1cbef458ee697af8b16139071baeca0e7f4121e8aa6764093b3357d1,"[[227.0,212.0],[230.0,303.0],[285.0,212.0],[285.0,300.0],[758.0,277.0],[758.5,245.0],[777.0,276.5],[777.5,244.5]]",8,,False,True,0d9906c4c8bb57f8,3532,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3057,28:3057,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993.jpg,PreScreen_manual,manual,15,3624,2026-06-01T08:16:35.724965Z||2026-06-01T08:16:35.724952Z|3624,104.436,111.0,log,project+task+annotator,active_times_2026-06-01.jsonl,1,6,90fff917546548c310cfec554a7ac54c2d05a4b481738a1ad434cfc30b18e0a5,"[[220.5,323.5],[226.5,198.5],[287.5,323.5],[288.0,201.0],[759.5,278.0],[760.0,243.0],[777.0,242.5],[778.5,277.5]]",8,,True,True,c9e70c42a286d3fc,3624,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3057,28:3057,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993.jpg,PreScreen_manual,manual,17,3137,2026-05-19T07:55:46.677676Z||2026-05-19T07:55:46.677661Z|3137,56.279,63.0,log,project+task+annotator,active_times_2026-05-19.jsonl,1,5,435f1f6ecd0172ba67b937d7f28bb01a242b7afa2778368aceb14b1c5800d6a8,"[[231.5,229.5],[231.5,307.0],[288.5,230.5],[288.5,306.5],[760.0,245.5],[760.0,276.0],[776.0,246.5],[776.0,276.0]]",8,,True,True,f62e67027c50f0e4,3137,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3057,28:3057,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993.jpg,PreScreen_manual,manual,18,4701,2026-06-28T15:01:37.315151Z||2026-06-28T15:01:37.315130Z|4701,53.55,86.0,log,project+task+annotator,active_times_2026-06-28.jsonl;active_times_2026-06-30.jsonl,2,5,3fc03aa0dc53cc96dc2f393fc31f13c5225272d9db89dcf97287672559b8356e,"[[238.0,290.0],[242.0,221.0],[290.0,294.0],[292.0,221.0],[757.0,242.0],[761.0,269.0],[778.0,240.0],[778.0,267.0]]",8,,True,True,9660d6b44da996d0,4701,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3057,28:3057,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993.jpg,PreScreen_manual,manual,19,4618,2026-06-27T12:47:25.910899Z||2026-06-27T12:47:25.910880Z|4618,12.304,68.0,log,project+task+annotator,active_times_2026-06-27.jsonl;active_times_2026-06-29.jsonl,2,10,19471c83d5aa2b7a985618951a9f26d222eb27c1d374341863f62af35a14527e,"[[294.0,224.5],[294.0,322.0],[300.5,330.0],[303.0,215.5],[757.0,237.5],[761.0,276.0],[767.5,277.0],[772.5,240.0]]",8,,True,True,acbe8b7b71d168dc,4618,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3057,28:3057,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993.jpg,PreScreen_manual,manual,2,4713,2026-06-29T14:22:07.547812Z||2026-06-29T14:22:07.547791Z|4713,4.318,41.0,log,project+task+annotator,active_times_2026-06-29.jsonl,1,5,57a558321704bfd377c823949dd56f11b4e769fb5c25dccbf370a7ce25ff2b92,"[[230.0,206.5],[230.0,307.5],[287.5,308.0],[288.0,208.5],[759.5,278.0],[760.0,243.0],[777.0,242.5],[778.5,277.5]]",8,,True,True,662e08a9d9d5c8b2,4713,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3057,28:3057,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993.jpg,PreScreen_manual,manual,21,3700,2026-06-04T15:49:01.364901Z||2026-06-04T15:49:01.364887Z|3700,22.203,27.0,log,project+task+annotator,active_times_2026-06-04.jsonl,1,2,90fff917546548c310cfec554a7ac54c2d05a4b481738a1ad434cfc30b18e0a5,"[[220.5,323.5],[226.5,198.5],[287.5,323.5],[288.0,201.0],[759.5,278.0],[760.0,243.0],[777.0,242.5],[778.5,277.5]]",8,,True,True,80df86ca9dbee9d5,3700,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3057,28:3057,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993.jpg,PreScreen_manual,manual,6,3306,2026-05-22T07:18:06.714379Z||2026-05-22T07:18:06.714346Z|3306,25.025,54.0,log,project+task+annotator,active_times_2026-05-22.jsonl,1,4,d50092593168f6b1aaf806ed70d5deff7508c3df328ad0c5321dba3e4ca044d7,"[[227.0,212.0],[230.0,303.0],[285.0,212.0],[285.0,300.0],[756.5,272.5],[757.5,245.5],[777.5,244.5],[777.5,274.5]]",8,,True,True,1b540a31218a3477,3306,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3057,28:3057,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993.jpg,PreScreen_manual,manual,8,3746,2026-06-12T09:00:12.800618Z||2026-06-12T09:00:12.800604Z|3746,212.32,221.0,log,project+task+annotator,active_times_2026-06-12.jsonl,1,10,4ed530c8b2b2fcec500d7fb6e7ce416731c4044db7c77fb6f3338385d250a523,"[[231.0,231.0],[231.0,304.5],[288.0,232.0],[288.0,304.5],[761.0,246.5],[761.0,276.0],[777.0,246.5],[777.0,276.0]]",8,,True,True,8dead0c156b490f4,3746,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3058,28:3058,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058.jpg,PreScreen_manual,manual,1,4818,2026-06-30T03:45:51.410565Z||2026-06-30T03:45:51.410543Z|4818,94.487,120.0,log,project+task+annotator,active_times_2026-06-30.jsonl,1,6,d213def8156bf9f616dde5d72d29e78883c8253f848d6fefed6463998e8ce458,"[[14.0,228.5],[18.0,145.0],[20.0,304.0],[26.0,384.0],[65.5,73.5],[75.5,455.5],[105.5,157.0],[107.5,364.0],[137.0,232.5],[137.0,316.0],[330.0,220.5],[330.0,296.5],[409.5,403.5],[413.5,117.5],[495.0,324.0],[499.0,213.0],[624.5,125.5],[632.5,403.5],[863.0,425.5],[867.0,99.5]]",20,,True,True,1f27c10411477390,4818,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3058,28:3058,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058.jpg,PreScreen_manual,manual,10,3195,2026-05-21T08:21:46.830289Z||2026-05-21T07:48:56.070607Z|3195,435.33500000000004,468.0,log,project+task+annotator,active_times_2026-05-21.jsonl,1,19,c891f370278fcc6777da898f3a0a3ad0aa31433e63f286a5996225c987bb7f9a,"[[0.0,121.0],[6.0,354.5],[30.5,385.0],[36.5,127.0],[63.5,75.5],[72.5,448.5],[106.0,154.5],[106.0,375.5],[127.0,282.0],[130.5,203.0],[327.0,288.0],[330.0,197.0],[409.0,106.0],[409.0,409.0],[481.5,185.0],[481.5,366.5],[630.0,115.0],[633.0,412.0],[857.5,94.0],[860.5,427.0]]",20,,True,True,fb6a42a891f7dcee,3195,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3058,28:3058,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058.jpg,PreScreen_manual,manual,11,3572,2026-05-31T14:44:38.692609Z||2026-05-31T14:44:38.692594Z|3572,282.266,332.0,log,project+task+annotator,active_times_2026-05-31.jsonl,2,155,aa163473c4bd1bb830477fa49c23196eac05173bc23d8f02f4e99a31d9347bf1,"[[58.0,136.5],[62.5,386.0],[64.5,76.5],[69.5,460.0],[88.0,187.0],[92.5,293.5],[106.5,153.5],[108.5,367.5],[113.5,323.0],[132.0,232.0],[328.0,291.5],[333.5,223.0],[407.0,409.0],[414.0,111.0],[418.5,195.0],[418.5,344.0],[624.0,425.5],[626.5,111.0],[857.5,97.0],[860.0,430.0]]",20,,True,True,9732c6f38ae221f0,3572,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3058,28:3058,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058.jpg,PreScreen_manual,manual,12,3458,2026-05-28T15:15:22.464131Z||2026-05-28T15:15:22.464114Z|3458,97.343,97.343,lead_time_fallback,fallback_no_direct_log,,0,0,da4234f25d0a0955f7a74da218df843963061fc265694b38c1a4fda589fc8e73,"[[60.5,77.0],[66.5,436.0],[69.0,150.0],[73.0,375.5],[104.5,150.0],[104.5,304.5],[108.5,194.0],[119.0,346.0],[129.5,196.0],[135.5,283.5],[321.0,225.0],[321.0,298.0],[415.0,415.0],[419.0,117.0],[621.5,112.5],[630.0,400.5],[859.0,415.0],[863.5,96.0]]",18,,False,True,170e1369f3fbeb52,3458,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3058,28:3058,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058.jpg,PreScreen_manual,manual,13,3363,2026-05-24T16:07:00.131635Z||2026-05-24T16:07:00.131619Z|3363,46.155,100.0,log,project+task+annotator,active_times_2026-05-25.jsonl,1,4,f32aa677f8a1ed00d4468d87c21a92aa3bcf5e131c47cea43703be8d4f569f2c,"[[63.5,75.5],[72.5,448.5],[106.0,154.5],[106.0,375.5],[127.0,282.0],[130.5,203.0],[327.0,288.0],[330.0,197.0],[409.0,106.0],[409.0,409.0],[630.0,115.0],[633.0,412.0],[857.5,94.0],[860.5,427.0]]",14,,True,True,1894f27c3fd308cd,3363,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3058,28:3058,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058.jpg,PreScreen_manual,manual,14,3533,2026-05-31T06:28:12.321072Z||2026-05-31T06:28:12.321059Z|3533,1.646,1.646,lead_time_fallback,fallback_no_direct_log,,0,0,f32aa677f8a1ed00d4468d87c21a92aa3bcf5e131c47cea43703be8d4f569f2c,"[[63.5,75.5],[72.5,448.5],[106.0,154.5],[106.0,375.5],[127.0,282.0],[130.5,203.0],[327.0,288.0],[330.0,197.0],[409.0,106.0],[409.0,409.0],[630.0,115.0],[633.0,412.0],[857.5,94.0],[860.5,427.0]]",14,,False,True,1b3675da6acfc3f6,3533,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3058,28:3058,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058.jpg,PreScreen_manual,manual,15,3625,2026-06-01T08:36:26.150806Z||2026-06-01T08:36:26.150790Z|3625,1183.251,1333.0,log,project+task+annotator,active_times_2026-06-01.jsonl,1,49,2e75025fbba1da7f2d4f444ed9aef35e67799e7057e4c42567f65b92c6bc7474,"[[19.5,217.5],[19.5,286.0],[42.5,405.5],[44.0,141.5],[65.5,70.0],[67.0,456.5],[105.0,156.0],[109.5,385.0],[132.0,277.5],[133.5,228.0],[326.0,222.5],[327.0,291.0],[408.5,109.5],[410.0,411.5],[466.5,350.0],[468.0,184.0],[624.5,104.0],[624.5,416.0],[860.5,85.0],[863.0,427.0]]",20,,True,True,6decc656fd10407c,3625,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3058,28:3058,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058.jpg,PreScreen_manual,manual,17,3138,2026-05-19T13:23:45.956339Z||2026-05-19T13:13:22.218279Z|3138,19029.638,1938.0,log,project+task+annotator,active_times_2026-05-19.jsonl,1,364,f243cfc931347f829c5b8ff7caf502eb4d6d7ff90c58af0b74060cf00d7f0daf,"[[51.5,134.5],[55.5,385.5],[66.5,82.0],[71.0,438.0],[89.5,310.0],[95.0,211.5],[107.0,163.5],[110.0,369.0],[129.0,292.5],[132.0,224.0],[330.5,219.5],[330.5,294.5],[413.5,418.0],[414.0,107.0],[420.5,193.0],[423.5,342.5],[624.5,113.5],[632.0,419.5],[863.5,98.0],[864.5,429.0]]",20,,True,True,7231fd59d0668aa1,3138,,1,single,False,True,
