base_task_id,building_id,image_reference,remote_reference_available,workspace_local_found,workspace_local_path,git_tracked_image_found,candidate_image_count,risk,risk_design_score_A,g_duplicate_peak,g_postprocess_invalid,g_seam_instability,g_topology_invalid,feature_timing,reference_status,image_sha256,image_parse_status,image_width,image_height,image_only_feature_version,mean_luma,horizontal_gradient_mean_wrap,horizontal_gradient_mean_no_seam,seam_gradient_mean,vertical_edge_mean,vertical_edge_p90_proxy,boundary_gradient_mean,ceiling_boundary_row_norm,ceiling_boundary_strength,floor_boundary_row_norm,floor_boundary_strength,edge_density_proxy,confirmatory_status,frozen_preassignment_n_ready,legacy_difficulty_label,legacy_label_status,gt_keypoint_count,gt_pair_count,proposal_initial_quality_mean,post_meta_response_pattern_entropy_mean,post_meta_jaccard_disagreement_mean,post_meta_modal_response_share_mean,image_feature_classification,model_feature_classification,legacy_difficulty_classification,post_meta_classification
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20.jpg,True,True,analysis_results/c1_building_registry_review_20260801/representative_images/q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20.jpg,False,4,,,,,,,pre_task,reference_ready_public_gt,bc99662e1783e26da07c52d97424d7f7e35817004e4a7f5397406dbfbc2327a7,ready,1024,512,image_only_pil_grayscale_downsample_v1,129.57662963867188,5.6634521484375,5.668321078431372,4.421875,5.668321078431372,14,4.88093626968504,0.4375,11.19921875,0.6875,14.2890625,0.0831188725490196,,,,,,,,1.0549201679861442,0.55,0.5,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb.jpg,True,True,"trap集/OOS/错层,天花板下凸/task661/q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb.png",True,4,,,,,,,,,e970fa7252f13894fd2ec7d3397203372f730d1669bfdf9278c20a06f4cd8a58,ready,2048,1024,image_only_pil_grayscale_downsample_v1,123.79742431640625,7.83349609375,7.849234068627451,3.8203125,7.849234068627451,22,9.736743356299213,0.453125,25.15234375,0.6484375,20.4921875,0.164047181372549,,,,,,,,0.9515727376300225,0.5441025641025641,0.5576923076923077,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd.jpg,True,True,data/mp3d_layout/img_v/q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd.jpg,False,3,,,,,,,pre_task,reference_ready_public_gt,7cff7facb93694db8eae7004be2eda7423012a21d8549f33d8b764506ce4866c,ready,1024,512,image_only_pil_grayscale_downsample_v1,122.50460815429688,5.70953369140625,5.719791666666667,3.09375,5.719791666666667,15,7.13693405511811,0.234375,15.27734375,0.765625,15.77734375,0.1123468137254902,,,,,,,,0.25020121176909393,0.1,0.9,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5.jpg,True,True,data/mp3d_layout/img_v/q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5.jpg,False,3,,,,,,,pre_task,reference_ready_public_gt,af89808ef52ae6e5c899dac1f08e118596882bd1ff3c07590408b737975d575e,ready,1024,512,image_only_pil_grayscale_downsample_v1,126.44818115234375,7.2728271484375,7.267064950980392,8.7421875,7.267064950980392,20,9.013994832677165,0.3125,26.0859375,0.5859375,16.703125,0.1497702205882353,not_evaluable,0.0,occlusion,legacy_proxy,16.0,8.0,1.0,0.5021929300715013,0.3333333333333333,0.75,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4.jpg,True,True,"trap集/manual/遮挡明显/task676(低优先,太难标注了,暂时不考虑)/q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4.png",True,4,,,,,,,,,ec5904449b48f671b3962698028d36ef5c8a9435f8ad2dd183903460721e644d,ready,2048,1024,image_only_pil_grayscale_downsample_v1,129.79153442382812,5.19122314453125,5.205851715686275,1.4609375,5.205851715686275,11,5.023714320866142,0.34375,9.0390625,0.71875,14.6015625,0.07772671568627451,,,,,,,,1.2612133260333525,0.5512820512820513,0.46153846153846156,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103.jpg,True,True,data/mp3d_layout/img_v/q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103.jpg,False,3,,,,,,,,,500b38166f329092965741d2e03e31d2006c70071c3c7a46e516455b361677b2,ready,1024,512,image_only_pil_grayscale_downsample_v1,124.32455444335938,6.22833251953125,6.240533088235294,3.1171875,6.240533088235294,16,7.3453494094488185,0.25,18.7421875,0.796875,16.11328125,0.1182751225490196,,,,,,,,0.8209853753625255,0.4264957264957265,0.6666666666666666,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_a424533651804a38a55b1252daccc81e.jpg,True,True,data/mp3d_layout/img_v/q9vSo1VnCiC_a424533651804a38a55b1252daccc81e.jpg,False,3,,,,,,,pre_task,reference_ready_public_gt,c9b26a86b05b66e95eeccb00ebed83fc91af4ab81df08c5f1a49c680c1ff5465,ready,1024,512,image_only_pil_grayscale_downsample_v1,127.57861328125,6.58367919921875,6.58765318627451,5.5703125,6.58765318627451,18,8.095041830708661,0.4140625,16.0859375,0.609375,13.58203125,0.13227634803921567,not_evaluable,0.0,trivial,legacy_proxy,24.0,12.0,,0.7121026597487422,0.4866666666666667,0.64,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a.jpg,True,True,trap集/manual/遮挡明显/task562/q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a.png,True,4,,,,,,,,,fa931495abde8dafec6828f11c013df9b144e1b4cb2fec3899b2fa8f7c2a8950,ready,2048,1024,image_only_pil_grayscale_downsample_v1,136.751220703125,6.69580078125,6.6104473039215685,28.4609375,6.6104473039215685,17,7.916984498031496,0.2734375,22.7109375,0.7578125,12.9296875,0.13013174019607843,,,,,,,,0.6464046525419841,0.3823076923076923,0.7307692307692307,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345.jpg,True,True,data/mp3d_layout/img_v/q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345.jpg,False,3,,,,,,,pre_task,reference_ready_public_gt,01a0f18756bca69d73443fc4f9e269fbb419b2d7d38e2c6fbd75069bb45bb66c,ready,1024,512,image_only_pil_grayscale_downsample_v1,128.83868408203125,4.18145751953125,4.182628676470588,3.8828125,4.182628676470588,10,4.3515009842519685,0.3828125,13.12890625,0.6875,12.0703125,0.06367953431372549,,,,,,,,0.8522757226336486,0.6166666666666667,0.5,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2.jpg,True,True,data/mp3d_layout/img_v/q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2.jpg,False,3,,,,,,,pre_task,reference_ready_public_gt,c1fbd0bb28164154f39d632c760010292e7f6959a4c838fdcd0f9279db2bbfe5,ready,1024,512,image_only_pil_grayscale_downsample_v1,135.1995849609375,5.33892822265625,5.318198529411765,10.625,5.318198529411765,14,4.875307578740157,0.171875,13.88671875,0.8359375,13.6875,0.0800704656862745,,,,,,,,0.5004024235381879,0.4,0.8,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146.jpg,True,True,data/mp3d_layout/img_v/q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146.jpg,False,3,,,,,,,pre_task,reference_ready_public_gt,004abcd716f09cb1d3a8148ab5f678cda241c17c3500702d497d9977ddde03d7,ready,1024,512,image_only_pil_grayscale_downsample_v1,127.789794921875,5.40625,5.424050245098039,0.8671875,5.424050245098039,13,4.996585875984252,0.4609375,12.38671875,0.828125,18.60546875,0.08112745098039216,,,,,,,,0.777661295762166,0.55,0.6000000000000001,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_e74e843601574864a14517f990c748a0.jpg,True,True,"trap集/manual/遮挡明显/task635(低优先,有歧义,尽量不考虑)/q9vSo1VnCiC_e74e843601574864a14517f990c748a0.png",True,4,,,,,,,,,2de34362d18d1d103d0cffc7d76e291aa0320befd58abce52d7b9bed5526c293,ready,2048,1024,image_only_pil_grayscale_downsample_v1,138.97702026367188,5.7950439453125,5.80906862745098,2.21875,5.80906862745098,15,5.495355561023622,0.4375,12.98046875,0.8203125,10.94140625,0.09160539215686274,,,,,,,,0.5108822712503264,0.2846153846153846,0.7884615384615385,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0.jpg,True,True,data/mp3d_layout/img_v/q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0.jpg,False,3,,,,,,,pre_task,reference_ready_public_gt,8391b9956bd4d87628d00ca7e926975f668619f5190b42d25fea6456f0ae0ee5,ready,1024,512,image_only_pil_grayscale_downsample_v1,128.81353759765625,6.47076416015625,6.393841911764706,26.0859375,6.393841911764706,15,7.748585137795276,0.3125,17.57421875,0.609375,18.15234375,0.12270220588235294,,,,,,,,0.7253364813857113,0.5,0.7,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3.jpg,True,True,analysis_results/c1_building_registry_review_20260801/representative_images/rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3.jpg,False,4,,,,,,,pre_task,reference_ready_public_gt,18d887f2a95ce2f99fe2561e49ea5894e52085d89dfb53a48d26e552a3f3e2d4,ready,1024,512,image_only_pil_grayscale_downsample_v1,138.4954833984375,4.63482666015625,4.6165441176470585,9.296875,4.6165441176470585,12,3.562376968503937,0.21875,9.0078125,0.6328125,14.71484375,0.05951286764705882,,,,,,,,0.5991708126120496,0.299407114624506,0.8043478260869565,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff.jpg,True,True,analysis_results/c1_building_registry_review_20260801/representative_images/rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff.jpg,False,4,,,,,,,pre_task,reference_ready_public_gt,d6f950a8d217a11a5117922ded433150750c45484a1574e84527634454261ee5,ready,1024,512,image_only_pil_grayscale_downsample_v1,135.90777587890625,4.84027099609375,4.844546568627451,3.75,4.844546568627451,13,4.905296505905512,0.4453125,11.1484375,0.703125,9.390625,0.07598039215686274,,,,,,,,0.7253364813857113,0.3875,0.7,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5.jpg,True,True,trap集/manual/玻璃/task697/rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5.png,True,4,,,,,,,,,4cae63342528a75f7019c2f4c99849d63ca346cb40902aeffc3464ca2c6e92e6,ready,2048,1024,image_only_pil_grayscale_downsample_v1,136.84048461914062,3.84759521484375,3.8558517156862746,1.7421875,3.8558517156862746,10,3.5880597933070866,0.453125,5.87109375,0.8125,9.11328125,0.0556219362745098,,,,,,,,1.0293193095444737,0.4399999999999999,0.5961538461538461,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_1f14902595544e389c9c910c444e79e7.jpg,True,True,trap集/manual/遮挡明显/task677(略微有点遮挡)/rPc6DW4iMge_1f14902595544e389c9c910c444e79e7.png,True,4,,,,,,,,,534b5e484b7d955c000481b51bd8f005397c6b60eaeb27eb8c17dcc2cca53120,ready,2048,1024,image_only_pil_grayscale_downsample_v1,136.66815185546875,4.79205322265625,4.805851715686274,1.2734375,4.805851715686274,12,3.3272022637795278,0.1484375,9.62109375,0.6015625,10.17578125,0.062254901960784315,,,,,,,,1.1918916157857067,0.5369230769230768,0.5576923076923077,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_4350d36797324601adba7351d09602d2.jpg,True,True,analysis_results/c1_building_registry_review_20260801/representative_images/rPc6DW4iMge_4350d36797324601adba7351d09602d2.jpg,False,4,,,,,,,pre_task,reference_ready_public_gt,98634d851a2d00cc5569c4c6d8ecabfe71cf1a440527de7e169f17021fa0def3,ready,1024,512,image_only_pil_grayscale_downsample_v1,120.63714599609375,4.55340576171875,4.560355392156863,2.78125,4.560355392156863,12,3.559977854330709,0.2265625,8.72265625,0.8359375,24.10546875,0.05693933823529412,,,,,,,,0.25020121176909393,0.2,0.9,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd.jpg,True,True,data/mp3d_layout/img_v/rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd.jpg,False,3,,,,,,,pre_task,reference_ready_public_gt,1443a15fd2a935d6a07f076e9c217f39cdd516158c688448ec8d36b38810fc96,ready,1024,512,image_only_pil_grayscale_downsample_v1,128.86968994140625,4.68072509765625,4.6850796568627455,3.5703125,4.6850796568627455,12,5.930733267716535,0.3828125,10.3828125,0.8515625,20.99609375,0.08834252450980393,,,,,,,,0.36508344474424237,0.155467720685112,0.8913043478260869,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2.jpg,True,True,data/mp3d_layout/img_v/rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2.jpg,False,3,,,,,,,pre_task,reference_ready_public_gt,a905166d2eedeaf2f42279f74604658c55f73cdc068172a06c5662b73112cc6f,ready,1024,512,image_only_pil_grayscale_downsample_v1,136.61727905273438,5.18011474609375,5.1938112745098035,1.6875,5.1938112745098035,14,5.137518454724409,0.3515625,11.83203125,0.546875,11.01171875,0.08400735294117648,,,,,,,,0.3182570841474064,0.13333333333333333,0.8333333333333333,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a.jpg,True,True,trap集/semi/跨门扩张/task668/rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a.png,True,4,,,,,,,,,7f31bc972e995a024dbba574ae51409a840d652a2ac34c25ff32eca5e19186f3,ready,2048,1024,image_only_pil_grayscale_downsample_v1,127.86801147460938,5.040283203125,5.057291666666667,0.703125,5.057291666666667,12,5.224224901574803,0.140625,14.703125,0.7265625,14.8203125,0.08091299019607844,,,,,,,,1.323533618297278,0.5728205128205128,0.5256410256410257,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_cc15fb105d86466faafdd633f89148de.jpg,True,True,trap集/manual/非常简单/task554/rPc6DW4iMge_cc15fb105d86466faafdd633f89148de.png,True,4,,,,,,,,,44a0e111538963a78317e4d174d6b0162f7d37957262d832d1ee79a1ff9d407f,ready,2048,1024,image_only_pil_grayscale_downsample_v1,125.91574096679688,4.85723876953125,4.873713235294118,0.65625,4.873713235294118,13,3.8798289862204722,0.4375,7.0625,0.921875,8.87890625,0.06556372549019608,,,,,,,,0.5001131186703721,0.2502564102564102,0.8653846153846154,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_fbc169773c954580baea6d2798c0d486.jpg,True,True,trap集/manual/玻璃/task714(高难度)/rPc6DW4iMge_fbc169773c954580baea6d2798c0d486.png,True,4,,,,,,,,,2e50a92d01073f67b8191ac08eb6047c7f364051d20935b9a440695c600c0576,ready,2048,1024,image_only_pil_grayscale_downsample_v1,135.63848876953125,4.90240478515625,4.904810049019608,4.2890625,4.904810049019608,15,4.087044783464567,0.4453125,10.296875,0.859375,11.71875,0.07919730392156862,,,,,,,,1.3831537907020712,0.6207692307692309,0.423076923076923,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283.jpg,True,True,trap集/manual/遮挡明显/task564(较为困难)/uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283.png,True,4,,,,,,,,,f1242b5a00217fdc705dd000501882012cb2c8164fc019fb6ff804ed31807ff3,ready,2048,1024,image_only_pil_grayscale_downsample_v1,135.00277709960938,4.05291748046875,4.063419117647059,1.375,4.063419117647059,10,4.247508612204724,0.34375,11.44921875,0.828125,12.30078125,0.06508884803921569,,,,,,,,1.2604009263989626,0.5792307692307692,0.5192307692307693,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e.jpg,True,True,analysis_results/c1_building_registry_review_20260801/representative_images/uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e.jpg,False,4,,,,,,,pre_task,reference_ready_public_gt,1ecdfab59dbdf679a1aae2d9699a8425c501f6bff109bfc8880081d495527f4c,ready,1024,512,image_only_pil_grayscale_downsample_v1,131.44537353515625,3.49310302734375,3.5012254901960786,1.421875,3.5012254901960786,8,4.5567482775590555,0.1171875,6.3828125,0.84375,10.734375,0.059819240196078434,,,,,,,,0.49249129650768264,0.19795783926218713,0.8260869565217391,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9.jpg,True,True,trap集/manual/遮挡明显/task717/uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9.png,True,4,,,,,,,,,97ca9761a0abfb0bc17458ef09a27276fd8fd752a3b1b6977e7307a3cb28ab2f,ready,2048,1024,image_only_pil_grayscale_downsample_v1,131.21340942382812,5.29791259765625,5.307414215686275,2.875,5.307414215686275,14,4.1229392224409445,0.359375,8.18359375,0.5,8.375,0.07651654411764706,,,,,,,,1.1132692751082713,0.45972222222222214,0.6,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622.jpg,True,True,analysis_results/c1_building_registry_review_20260801/representative_images/uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622.jpg,False,4,,,,,,,pre_task,reference_ready_public_gt,54677e06ee672014c59812a08c06df9050e7b58eb877f1302079ab9045c3f813,ready,1024,512,image_only_pil_grayscale_downsample_v1,130.28485107421875,5.23876953125,5.2528186274509805,1.65625,5.2528186274509805,13,4.03103469488189,0.3671875,8.2265625,0.6796875,8.94140625,0.07100183823529412,,,,,,,,1.3956791705078448,0.502733860342556,0.47826086956521735,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab.jpg,True,True,analysis_results/c1_building_registry_review_20260801/representative_images/uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab.jpg,False,4,,,,,,,pre_task,reference_ready_public_gt,f9667feed1a6b32d15c98cefb465c21dcc77650e9e8652473e9a4a8e5ea528d1,ready,1024,512,image_only_pil_grayscale_downsample_v1,134.00830078125,3.8299560546875,3.8230698529411766,5.5859375,3.8230698529411766,11,3.6713213582677167,0.4453125,7.82421875,0.71875,8.76953125,0.06326593137254902,,,,,,,,0.5867070452737222,0.5,0.7,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd.jpg,True,True,data/mp3d_layout/img_v/uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd.jpg,False,3,,,,,,,pre_task,reference_ready_public_gt,8abf84ff39d52a0acc17b96cdab95a720c13a88a79ef001b2ce3710785ecf814,ready,1024,512,image_only_pil_grayscale_downsample_v1,134.0296630859375,3.01171875,3.021997549019608,0.390625,3.021997549019608,7,2.7719303641732282,0.453125,6.50390625,0.65625,7.16796875,0.043658088235294115,,,,,,,,0.9162907318741551,0.6000000000000001,0.6000000000000001,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe.jpg,True,True,data/mp3d_layout/img_v/uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe.jpg,False,3,,,,,,,pre_task,reference_ready_public_gt,3f7e34dad32f51616cc69b200f7e9268038f5d31cf78f1813393f2c2b45012b2,ready,1024,512,image_only_pil_grayscale_downsample_v1,130.87664794921875,5.1856689453125,5.203523284313725,0.6328125,5.203523284313725,14,3.4438053641732282,0.3359375,12.89453125,0.84375,9.91015625,0.06942401960784314,,,,,,,,1.3321790402101223,0.8666666666666667,0.4,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d.jpg,True,True,data/mp3d_layout/img_v/uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d.jpg,False,3,,,,,,,pre_task,reference_ready_public_gt,675a2709a1f511705cbee941de7936d4116c2f47686632f9f2a2240ad810bffe,ready,1024,512,image_only_pil_grayscale_downsample_v1,139.42120361328125,3.1639404296875,3.153063725490196,5.9375,3.153063725490196,7,3.138195127952756,0.234375,10.26953125,0.8359375,8.82421875,0.04652267156862745,,,,,,,,0.596112791882489,0.45,0.7333333333333334,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62.jpg,True,True,data/mp3d_layout/img_v/uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62.jpg,False,3,,,,,,,pre_task,reference_ready_public_gt,74a2a85d2b3859acb8661d98b12b82a55b1b1254374fc5e6c954eeba0642adce,ready,1024,512,image_only_pil_grayscale_downsample_v1,131.956787109375,7.5626220703125,7.552573529411765,10.125,7.552573529411765,23,8.185716043307087,0.4765625,14.30859375,0.59375,15.47265625,0.1451439950980392,not_evaluable,0.0,occlusion;reflection,legacy_proxy,12.0,6.0,1.0,0.3979982620146305,0.27666666666666667,0.82,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
