analysis_lane,analysis_lane_zh,base_task_id,condition,condition_zh,worker_id,is_largest_mode,is_supported_minority_mode,cluster_support,cluster_count,building_id,annotation_id,cluster_rank,n_pairs,task_centered_n_pairs,assignment_provenance,formal_use_allowed,worker_process_class
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,纯人工,36,True,False,21,2,rPc6DW4iMge,3e5c4fe6cfe523059d12,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,纯人工,1,True,False,21,2,rPc6DW4iMge,14346fa7f625df2e92da,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,纯人工,10,True,False,21,2,rPc6DW4iMge,d0fc4545c974fc42b662,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,纯人工,11,True,False,21,2,rPc6DW4iMge,a02304edf778c294c6fb,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,纯人工,12,True,False,21,2,rPc6DW4iMge,efee8b0961b89129a457,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,纯人工,13,True,False,21,2,rPc6DW4iMge,2d83aaed5161b7904cdd,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,纯人工,15,True,False,21,2,rPc6DW4iMge,6d2129c626d211543587,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,纯人工,17,True,False,21,2,rPc6DW4iMge,b5a85ea72aadddb2f09b,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,纯人工,18,True,False,21,2,rPc6DW4iMge,bfe1e6f3cb0a3353c928,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,纯人工,2,True,False,21,2,rPc6DW4iMge,a4b73bebf231dbe2321a,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,纯人工,6,True,False,21,2,rPc6DW4iMge,65cf5a2a652ba9b3ca95,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,纯人工,8,True,False,21,2,rPc6DW4iMge,caba50e4a43aa76cac46,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,纯人工,37,False,False,1,2,rPc6DW4iMge,454169e6fe8a9b1ba08c,2.0,6.0,2.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,纯人工,10,True,False,2,3,rPc6DW4iMge,07431aa4afbbf9c0c56b,1.0,6.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,纯人工,18,True,False,2,3,rPc6DW4iMge,4ad24a22d659420a086d,1.0,6.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,纯人工,13,False,True,2,3,rPc6DW4iMge,a236e017116eb8422292,2.0,7.0,1.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,纯人工,6,False,True,2,3,rPc6DW4iMge,6b62fa1340a38506bbdf,2.0,7.0,1.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,纯人工,34,False,False,1,3,rPc6DW4iMge,8d96780b3347071514de,3.0,5.0,-1.0,authorized_replacement_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,纯人工,27,True,False,21,2,uNb9QFRL6hY,e53257d9b7428d4da0f5,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,纯人工,29,True,False,21,2,uNb9QFRL6hY,35a9f318fa8bb9909db0,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,纯人工,30,True,False,21,2,uNb9QFRL6hY,a8282b826c2b83f1c177,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,纯人工,31,True,False,21,2,uNb9QFRL6hY,bed357bd88baf4c32786,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,纯人工,32,True,False,21,2,uNb9QFRL6hY,e7b36064adef9c88eb38,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,纯人工,33,True,False,21,2,uNb9QFRL6hY,423d83b62a6b1fee7af4,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,纯人工,34,True,False,21,2,uNb9QFRL6hY,a4015419d4289160ce21,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,纯人工,35,True,False,21,2,uNb9QFRL6hY,46a22bc8081a9f80e282,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,纯人工,36,True,False,21,2,uNb9QFRL6hY,6b145ff560adec834931,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,纯人工,37,True,False,21,2,uNb9QFRL6hY,200f0c572426f1ad5f6c,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,纯人工,1,True,False,21,2,uNb9QFRL6hY,e141cec3bd166425f47c,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,纯人工,10,True,False,21,2,uNb9QFRL6hY,e4ccffc7a8756b7b0be4,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,纯人工,11,True,False,21,2,uNb9QFRL6hY,cc9c520b1f8781f19e31,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,纯人工,12,True,False,21,2,uNb9QFRL6hY,0ab97a7e7082f598e237,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,纯人工,13,True,False,21,2,uNb9QFRL6hY,d82cf0aab412ea6e207e,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,纯人工,15,True,False,21,2,uNb9QFRL6hY,e714d76c74a373febbee,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,纯人工,17,True,False,21,2,uNb9QFRL6hY,0359bc11d268822d94fd,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,纯人工,18,True,False,21,2,uNb9QFRL6hY,7d1b82da44ed8dd8ef72,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,纯人工,2,True,False,21,2,uNb9QFRL6hY,cb5e672973105a2a1c43,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,纯人工,6,True,False,21,2,uNb9QFRL6hY,d14d3e95941e544b31c6,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,纯人工,8,True,False,21,2,uNb9QFRL6hY,f579b073015ccb5f87b1,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,纯人工,28,False,False,1,2,uNb9QFRL6hY,b7e7d86f528066fab226,2.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,纯人工,28,True,False,3,3,uNb9QFRL6hY,3bf751765858f968e01b,1.0,8.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,纯人工,17,True,False,3,3,uNb9QFRL6hY,0dfa885b59782e4c1c1b,1.0,8.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,纯人工,6,True,False,3,3,uNb9QFRL6hY,740b26f3c0809cbeadad,1.0,8.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,纯人工,36,False,False,1,3,uNb9QFRL6hY,fe7b820ed43008b5a057,2.0,5.0,-3.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,纯人工,29,False,False,1,3,uNb9QFRL6hY,35b93ebcf170b657802a,3.0,4.0,-4.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,纯人工,27,True,False,3,3,uNb9QFRL6hY,4f5e2f801a33ddacfbff,1.0,6.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,纯人工,30,True,False,3,3,uNb9QFRL6hY,e377c53531a08df384d9,1.0,6.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,纯人工,1,True,False,3,3,uNb9QFRL6hY,f0b7c25018d49988f041,1.0,6.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,纯人工,2,False,False,1,3,uNb9QFRL6hY,1d0597eb333ea3d5fed7,2.0,4.0,-2.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,纯人工,12,False,False,1,3,uNb9QFRL6hY,8f895f66411f68620317,3.0,7.0,1.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,纯人工,28,True,False,2,3,uNb9QFRL6hY,4ca9095576123a8afec3,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,纯人工,29,True,False,2,3,uNb9QFRL6hY,60aa2b33dce2beedc029,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,纯人工,27,False,True,2,3,uNb9QFRL6hY,c0e23bd981313dc96d38,2.0,8.0,4.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,纯人工,30,False,True,2,3,uNb9QFRL6hY,aa9565bd4989480666d5,2.0,8.0,4.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,纯人工,36,False,False,1,3,uNb9QFRL6hY,77b05f21e38a4a6a984c,3.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,纯人工,31,True,False,4,2,uNb9QFRL6hY,5d58f3bc4858f0d343be,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,纯人工,32,True,False,4,2,uNb9QFRL6hY,d2c9465ce508ba7c1195,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,纯人工,17,True,False,4,2,uNb9QFRL6hY,92084aa32f538179d158,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,纯人工,8,True,False,4,2,uNb9QFRL6hY,f2a65213a0368b751984,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,纯人工,6,False,False,1,2,uNb9QFRL6hY,f8b24f616d167c27b810,2.0,5.0,1.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,模型预标注辅助,11,True,False,3,2,uNb9QFRL6hY,702f8663c962b7634220,1.0,6.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,模型预标注辅助,12,True,False,3,2,uNb9QFRL6hY,ec7b9674561060eaad40,1.0,6.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,模型预标注辅助,15,True,False,3,2,uNb9QFRL6hY,b578f0248ceb6441105b,1.0,6.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,模型预标注辅助,34,False,False,1,2,uNb9QFRL6hY,3a3bc0a4eb51fdb493f4,2.0,4.0,-2.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,manual,纯人工,27,True,False,5,1,uNb9QFRL6hY,72209d7dd6219794fac9,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,manual,纯人工,28,True,False,5,1,uNb9QFRL6hY,cc8da8c5dab40220ed0e,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,manual,纯人工,30,True,False,5,1,uNb9QFRL6hY,2bbf5d65469e55f1f4e0,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,manual,纯人工,36,True,False,5,1,uNb9QFRL6hY,7a99a58308f3ae658881,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,manual,纯人工,12,True,False,5,1,uNb9QFRL6hY,9b6b9dee2aafeae77550,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,semi,模型预标注辅助,29,True,False,3,2,uNb9QFRL6hY,d85d39dda5fe0ff36757,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,semi,模型预标注辅助,13,True,False,3,2,uNb9QFRL6hY,d6b34d9ae99290e61c81,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,semi,模型预标注辅助,2,True,False,3,2,uNb9QFRL6hY,02ff3128c678c453e095,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,semi,模型预标注辅助,32,False,False,1,2,uNb9QFRL6hY,d0c65178d1ddfcac1748,2.0,6.0,2.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,纯人工,28,True,False,11,4,uNb9QFRL6hY,2de8896d2c2ea564fd37,1.0,4.0,-0.5,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,纯人工,29,True,False,11,4,uNb9QFRL6hY,42264e54a01908d81bbe,1.0,4.0,-0.5,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,纯人工,30,True,False,11,4,uNb9QFRL6hY,acb3d20a4fb6e211d3b1,1.0,4.0,-0.5,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,纯人工,32,True,False,11,4,uNb9QFRL6hY,88b2b69f04caf44309bc,1.0,4.0,-0.5,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,纯人工,33,True,False,11,4,uNb9QFRL6hY,93cf3ac259facb9e83dc,1.0,4.0,-0.5,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,纯人工,34,True,False,11,4,uNb9QFRL6hY,c53730832245059ca129,1.0,4.0,-0.5,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,纯人工,35,True,False,11,4,uNb9QFRL6hY,0e09f3e9552514dbad74,1.0,4.0,-0.5,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,纯人工,10,True,False,11,4,uNb9QFRL6hY,bb287f23eb43955e7502,1.0,4.0,-0.5,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,纯人工,11,True,False,11,4,uNb9QFRL6hY,006d495cbff76f46e992,1.0,4.0,-0.5,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,纯人工,15,True,False,11,4,uNb9QFRL6hY,8b9ce3b553725840ef9d,1.0,4.0,-0.5,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,纯人工,8,True,False,11,4,uNb9QFRL6hY,19253e4ab328902a4d12,1.0,4.0,-0.5,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,纯人工,27,False,True,8,4,uNb9QFRL6hY,d9c1add75dab8315cd34,2.0,6.0,1.5,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,纯人工,36,False,True,8,4,uNb9QFRL6hY,45865dabe049ebace6d2,2.0,6.0,1.5,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,纯人工,12,False,True,8,4,uNb9QFRL6hY,fca31418ca45c43fa616,2.0,6.0,1.5,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,纯人工,13,False,True,8,4,uNb9QFRL6hY,8d7a436f7ee75b72d1ba,2.0,6.0,1.5,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,纯人工,17,False,True,8,4,uNb9QFRL6hY,8f8f293766eeffd6470a,2.0,6.0,1.5,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,纯人工,18,False,True,8,4,uNb9QFRL6hY,48e0e1e7a86beb1ce565,2.0,6.0,1.5,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,纯人工,2,False,True,8,4,uNb9QFRL6hY,81234a56777545e31b9c,2.0,6.0,1.5,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,纯人工,6,False,True,8,4,uNb9QFRL6hY,561446db19099c48c68e,2.0,6.0,1.5,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,纯人工,31,False,True,2,4,uNb9QFRL6hY,b7393a16aa19bd7f1989,3.0,7.0,2.5,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,纯人工,37,False,True,2,4,uNb9QFRL6hY,432c6ebaa6bb7a54b3a9,3.0,7.0,2.5,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,纯人工,1,False,False,1,4,uNb9QFRL6hY,d6f4c71d3816fc9fef4a,4.0,5.0,0.5,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,纯人工,15,True,False,5,7,uNb9QFRL6hY,dcc9b22c32e44a2b6aed,1.0,8.0,1.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,纯人工,17,True,False,5,7,uNb9QFRL6hY,6e92af5ad7667f224740,1.0,8.0,1.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,纯人工,18,True,False,5,7,uNb9QFRL6hY,b73663d4e6304415c7df,1.0,8.0,1.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,纯人工,2,True,False,5,7,uNb9QFRL6hY,4aa250b1a35849403e62,1.0,8.0,1.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,纯人工,8,True,False,5,7,uNb9QFRL6hY,a9ffc64727b849e97700,1.0,8.0,1.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,纯人工,29,False,True,4,7,uNb9QFRL6hY,1d1473ea45cef547d01e,2.0,4.0,-3.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,纯人工,10,False,True,4,7,uNb9QFRL6hY,dc3b60d3ab46195c79f2,2.0,4.0,-3.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,纯人工,13,False,True,4,7,uNb9QFRL6hY,efabbdc5b8f3c34605b1,2.0,4.0,-3.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,纯人工,6,False,True,4,7,uNb9QFRL6hY,e21b795c3082b91b04f7,2.0,4.0,-3.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,纯人工,30,False,True,4,7,uNb9QFRL6hY,4203b3767e3303cffd5c,3.0,6.0,-1.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,纯人工,33,False,True,4,7,uNb9QFRL6hY,511d41c2a1ae8135d56a,3.0,6.0,-1.0,original_assignment,False,standard_assignment
