stage,stage_zh,record_role,project_id,runtime_task_id,task_id,base_task_id,building_id,condition,condition_zh,worker_id,annotation_id,canonical_annotation_id,assignment_provenance,dataset_group,language_group,formal_use_allowed,canonical_valid_source,parse_error,n_corners_source,geometry_points_json,geometry_computable,n_corners,topology_signature,active_time_observed_seconds,active_time_formal_eligible,active_time_source,active_time_source_file,active_time_event_count,active_time_session_count,timing_status,lead_time_seconds,source_artifact,source_sha256,source_row_index,active_time_computable,lead_time_computable,data_mining_included,worker_status_class,primary_exclusion_class,secondary_exclusion_flags,worker_process_class,task_final_scope,geometry_reference_status,iou_to_gt,worker_caused_structural_failure,active_time_candidate_seconds,active_time_proxy_excluded,active_time_measurement_class,raw_lead_time_seconds,raw_lead_time_observation_count,raw_annotation_version_count,lead_time_source,formal_assignment_status,formal_assignment_status_source,primary_eligibility_status,primary_eligibility_status_source,design_has_semi_arm,task_has_semi_candidate,semi_pairing_status,geometry_computable_bool,active_time_computable_bool,lead_time_computable_bool,quality_computable_bool,formal_assignment_eligible_bool,flag__administrative_exclusion,flag__outside_assignment,flag__formal_assignment_ineligible,flag__independence_ineligible,flag__scope_oos_or_ineligible,flag__geometry_not_computable,flag__quality_not_computable,flag__active_time_not_computable,flag__manual_only_no_semi_candidate,flag__historical_retained_worker,flag__noncanonical_or_raw_only_role,orthogonal_flag_count,orthogonal_flags,active_time_script_versions,time_measurement_lane,time_measurement_lane_zh,lead_time_is_active_time
P1,预筛,stage_canonical,28,,3054,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,纯人工,17,3134,2794795e8c4e927b,not_recorded,PreScreen_manual,,True,True,,12,"[[131.0,128.0],[133.0,413.5],[475.0,204.0],[475.0,325.5],[538.0,326.5],[539.5,200.0],[658.5,440.0],[659.5,98.0],[708.5,125.5],[714.0,413.5],[876.5,403.0],[879.0,136.5]]",True,12,n_points:12,863.0,True,log,active_times_2026-05-19.jsonl,43,1,project+task+annotator,1140.408,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,22,True,True,True,observed_worker,,,,,,,,863.0,False,formal_frozen,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1,quality_not_computable,0.24-official,other_stage_formal_active_log,原始码：other_stage_formal_active_log,False
P1,预筛,stage_canonical,28,,3054,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,纯人工,18,4698,174759c006c73ec0,not_recorded,PreScreen_manual,,True,True,,8,"[[132.0,129.5],[133.0,415.0],[459.0,179.5],[459.0,345.0],[658.0,96.0],[658.0,439.5],[878.0,139.0],[878.0,406.0]]",True,8,n_points:8,95.0,True,log,active_times_2026-06-28.jsonl,16,1,project+task+annotator,364.052,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,23,True,True,True,historical_retained,,,,,,,,95.0,False,formal_frozen,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,2,quality_not_computable;historical_retained_worker,0.24-official;stage1_helper_ordercache_hotfix_20260617_v1,other_stage_formal_active_log,原始码：other_stage_formal_active_log,False
P1,预筛,stage_canonical,28,,3054,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,纯人工,19,4615,cf3e0b1c47e35600,not_recorded,PreScreen_manual,,True,True,,9,"[[127.0,129.5],[132.0,416.0],[462.0,341.5],[464.5,210.5],[544.0,188.5],[700.5,428.5],[703.0,128.5],[880.5,422.0],[884.0,145.0]]",False,9,not_computable,18.0,True,log,active_times_2026-06-27.jsonl,4,1,project+task+annotator,17.283,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,24,True,True,True,observed_worker,,,,,,,,18.0,False,formal_frozen,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,2,geometry_not_computable;quality_not_computable,stage1_helper_ordercache_hotfix_20260617_v1,other_stage_formal_active_log,原始码：other_stage_formal_active_log,False
P1,预筛,stage_canonical,28,,3054,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,纯人工,2,4039,27f4ffac099bc05b,not_recorded,PreScreen_manual,,True,True,,16,"[[132.0,129.5],[133.0,415.0],[459.0,179.5],[459.0,345.0],[636.0,430.5],[640.0,106.0],[658.0,96.0],[658.0,439.5],[676.0,215.0],[676.0,312.5],[704.5,123.0],[704.5,417.5],[737.5,210.0],[737.5,322.5],[878.0,139.0],[878.0,406.0]]",True,16,n_points:16,259.0,True,log,active_times_2026-06-17.jsonl;active_times_2026-06-29.jsonl,23,2,project+task+annotator,366.274,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,25,True,True,True,observed_worker,,,,,,,,259.0,False,formal_frozen,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1,quality_not_computable,0.26-official;0.29-foreign-https-en-debug;0.29-foreign-https-en-standalone;0.30-foreign-https-en-debug;0.30-foreign-https-en-standalone;stage1_helper_ordercache_hotfix_20260617_v1,other_stage_formal_active_log,原始码：other_stage_formal_active_log,False
P1,预筛,stage_canonical,28,,3054,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,纯人工,21,3697,1e50979e05536fe2,not_recorded,PreScreen_manual,,True,True,,10,"[[127.0,414.0],[129.5,129.5],[476.0,203.5],[478.0,328.5],[541.0,337.5],[543.0,196.5],[703.0,129.0],[709.5,422.5],[887.5,425.5],[890.0,129.5]]",True,10,n_points:10,38.0,True,log,active_times_2026-06-04.jsonl,3,1,project+task+annotator,34.036,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,26,True,True,True,observed_worker,,,,,,,,38.0,False,formal_frozen,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1,quality_not_computable,0.24-official,other_stage_formal_active_log,原始码：other_stage_formal_active_log,False
P1,预筛,stage_canonical,28,,3054,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,纯人工,6,3303,305e3cb3e8b1c4f1,not_recorded,PreScreen_manual,,True,True,,12,"[[131.0,128.0],[133.0,413.5],[475.0,204.0],[475.0,325.5],[538.0,326.5],[539.5,200.0],[658.5,440.0],[659.5,98.0],[708.5,125.5],[714.0,413.5],[876.5,403.0],[879.0,136.5]]",True,12,n_points:12,54.0,True,log,active_times_2026-05-22.jsonl,5,1,project+task+annotator,4.492,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,27,True,True,True,observed_worker,,,,,,,,54.0,False,formal_frozen,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1,quality_not_computable,0.24-official,other_stage_formal_active_log,原始码：other_stage_formal_active_log,False
P1,预筛,stage_canonical,28,,3054,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,纯人工,8,3743,823b2c9be72218a8,not_recorded,PreScreen_manual,,True,True,,8,"[[133.5,127.0],[133.5,415.0],[360.5,121.0],[360.5,421.0],[709.0,127.0],[709.0,412.0],[887.5,139.5],[887.5,406.0]]",True,8,n_points:8,228.0,True,log,active_times_2026-06-12.jsonl,10,1,project+task+annotator,198.262,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,28,True,True,True,observed_worker,,,,,,,,228.0,False,formal_frozen,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1,quality_not_computable,0.24-official;0.29-foreign-https-en-standalone,other_stage_formal_active_log,原始码：other_stage_formal_active_log,False
P1,预筛,stage_canonical,28,,3055,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,纯人工,1,4815,8f088bc3d38ce05a,not_recorded,PreScreen_manual,,True,True,,8,"[[195.0,173.0],[205.0,356.0],[421.5,324.0],[429.5,213.0],[596.5,205.0],[596.5,332.0],[839.0,364.0],[843.0,181.0]]",True,8,n_points:8,51.0,True,log,active_times_2026-06-30.jsonl,3,1,project+task+annotator,23.072,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,29,True,True,True,observed_worker,,,,,,,,51.0,False,formal_frozen,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1,quality_not_computable,0.24-official,other_stage_formal_active_log,原始码：other_stage_formal_active_log,False
P1,预筛,stage_canonical,28,,3055,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,纯人工,10,3192,1707cddacfb80ad2,not_recorded,PreScreen_manual,,True,True,,8,"[[191.0,372.5],[194.0,166.5],[418.0,324.0],[421.0,203.0],[597.0,200.0],[597.0,327.0],[842.0,157.5],[845.5,378.5]]",True,8,n_points:8,46.0,True,log,active_times_2026-05-21.jsonl,4,1,project+task+annotator,32.963,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,30,True,True,True,observed_worker,,,,,,,,46.0,False,formal_frozen,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1,quality_not_computable,0.24-official,other_stage_formal_active_log,原始码：other_stage_formal_active_log,False
P1,预筛,stage_canonical,28,,3055,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,纯人工,11,3560,97049183eb982350,not_recorded,PreScreen_manual,,True,True,,8,"[[191.0,378.5],[200.5,174.0],[422.0,205.5],[422.0,327.0],[589.5,331.0],[594.5,203.0],[834.5,167.5],[839.0,377.0]]",True,8,n_points:8,158.0,True,log,active_times_2026-05-31.jsonl,30,1,project+task+annotator,82.635,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,31,True,True,True,observed_worker,,,,,,,,158.0,False,formal_frozen,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1,quality_not_computable,0.24-official,other_stage_formal_active_log,原始码：other_stage_formal_active_log,False
P1,预筛,stage_canonical,28,,3055,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,纯人工,12,3455,d366bcd1ee684385,not_recorded,PreScreen_manual,,True,True,,8,"[[177.5,377.5],[190.0,175.0],[421.5,208.5],[425.5,321.0],[588.0,325.5],[596.5,206.5],[819.5,187.5],[824.0,375.5]]",True,8,n_points:8,,False,lead_time_fallback,,0,0,fallback_no_direct_log,119.808,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,32,False,True,True,observed_worker,,,,,,,,119.808,True,lead_time_proxy_excluded,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,2,quality_not_computable;active_time_not_computable,not_recorded,lead_time_proxy_excluded,原始码：lead_time_proxy_excluded,False
P1,预筛,stage_canonical,28,,3055,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,纯人工,13,3360,86c80ddc2433f7df,not_recorded,PreScreen_manual,,True,True,,8,"[[191.0,372.5],[194.0,166.5],[418.0,324.0],[421.0,203.0],[597.0,200.0],[597.0,327.0],[842.0,160.0],[845.5,378.5]]",True,8,n_points:8,46.0,True,log,active_times_2026-05-25.jsonl;active_times_2026-06-11.jsonl,4,2,project+task+annotator,14.536,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,33,True,True,True,observed_worker,,,,,,,,46.0,False,formal_frozen,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1,quality_not_computable,0.24-official,other_stage_formal_active_log,原始码：other_stage_formal_active_log,False
P1,预筛,stage_canonical,28,,3055,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,纯人工,14,3530,0fb974eb2f3144ee,not_recorded,PreScreen_manual,,True,True,,8,"[[191.0,372.5],[194.0,166.5],[418.0,324.0],[421.0,203.0],[597.0,200.0],[597.0,327.0],[842.0,160.0],[845.5,378.5]]",True,8,n_points:8,,False,lead_time_fallback,,0,0,fallback_no_direct_log,2.689,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,34,False,True,True,administrative_exclusion,,,,,,,,2.689,True,lead_time_proxy_excluded,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,3,administrative_exclusion;quality_not_computable;active_time_not_computable,not_recorded,lead_time_proxy_excluded,原始码：lead_time_proxy_excluded,False
P1,预筛,stage_canonical,28,,3055,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,纯人工,15,3622,b0116da2af71a4ec,not_recorded,PreScreen_manual,,True,True,,8,"[[197.0,174.5],[197.0,372.5],[421.0,206.5],[423.0,326.5],[593.5,205.0],[593.5,324.5],[833.0,375.0],[837.5,163.5]]",True,8,n_points:8,294.0,True,log,active_times_2026-06-01.jsonl,11,1,project+task+annotator,268.684,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,35,True,True,True,observed_worker,,,,,,,,294.0,False,formal_frozen,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1,quality_not_computable,0.24-official,other_stage_formal_active_log,原始码：other_stage_formal_active_log,False
P1,预筛,stage_canonical,28,,3055,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,纯人工,17,3135,2204ad06a7cf0671,not_recorded,PreScreen_manual,,True,True,,8,"[[194.5,373.5],[200.0,172.5],[419.0,205.0],[422.5,328.5],[593.0,325.5],[595.0,202.0],[848.5,158.0],[848.5,376.5]]",True,8,n_points:8,87.0,True,log,active_times_2026-05-19.jsonl,6,1,project+task+annotator,82.86,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,36,True,True,True,observed_worker,,,,,,,,87.0,False,formal_frozen,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1,quality_not_computable,0.24-official,other_stage_formal_active_log,原始码：other_stage_formal_active_log,False
P1,预筛,stage_canonical,28,,3055,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,纯人工,18,4699,6c11bfc31b800170,not_recorded,PreScreen_manual,,True,True,,8,"[[196.0,169.0],[198.0,369.0],[421.5,319.0],[423.5,208.5],[590.0,317.0],[596.5,206.5],[840.5,377.5],[846.5,160.5]]",True,8,n_points:8,175.0,True,log,active_times_2026-06-28.jsonl,9,1,project+task+annotator,78.705,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,37,True,True,True,historical_retained,,,,,,,,175.0,False,formal_frozen,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,2,quality_not_computable;historical_retained_worker,0.24-official;stage1_helper_ordercache_hotfix_20260617_v1,other_stage_formal_active_log,原始码：other_stage_formal_active_log,False
