stage,stage_zh,condition,condition_zh,base_task_id,building_id,observed_worker_count,available_record_count,geometry_computable_worker_count,geometry_missing_worker_count,topology_counts_json,topology_mode_count,topology_shannon_entropy,topology_gini_simpson,largest_topology_share,different_topology_pair_share,same_topology_pair_count,same_topology_cyclic_rmse_median,same_topology_cyclic_rmse_q25,same_topology_cyclic_rmse_q75,geometry_uncertainty_class,geometry_uncertainty_class_zh,measurement_lane,measurement_lane_zh
P1,预筛,oos,原始码：oos,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,26,26,25,1,"{""10"": 2, ""12"": 14, ""14"": 8, ""4"": 1}",4,1.0201306525013127,0.576,0.56,0.6,120,0.1394060613933434,0.0787532086691587,0.1512930137467654,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,oos,原始码：oos,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,26,26,24,2,"{""8"": 24}",1,-0.0,0.0,1.0,0.0,276,0.0540890587264022,0.0370875244058259,0.0691658620519448,single_topology_continuous_dispersion,原始码：single_topology_continuous_dispersion,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,oos,原始码：oos,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,26,26,25,1,"{""10"": 1, ""12"": 2, ""14"": 1, ""16"": 1, ""28"": 1, ""4"": 1, ""8"": 18}",7,1.0823563847381663,0.4671999999999998,0.72,0.4866666666666667,154,0.05834674895757,0.0436038731309431,0.0640107717202297,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,oos,原始码：oos,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,26,26,24,2,"{""12"": 1, ""14"": 2, ""16"": 15, ""20"": 2, ""4"": 1, ""8"": 3}",6,1.2326713884822265,0.576388888888889,0.625,0.6014492753623188,110,0.1444134693018091,0.1147874845646728,0.1649961496152771,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,oos,原始码：oos,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,26,26,26,0,"{""10"": 3, ""12"": 17, ""16"": 1, ""18"": 2, ""6"": 1, ""8"": 2}",6,1.1722099058214903,0.5443786982248521,0.6538461538461539,0.5661538461538461,141,0.0972076283960879,0.0615713427497418,0.1379724765733685,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,semi,模型预标注辅助,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,26,26,26,0,"{""10"": 1, ""12"": 2, ""6"": 2, ""8"": 21}",4,0.6924211566971873,0.3343195266272188,0.8076923076923077,0.3476923076923077,212,0.0339466284886561,0.0233355530182588,0.0848708023825533,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,semi,模型预标注辅助,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,26,26,26,0,"{""10"": 2, ""12"": 4, ""14"": 1, ""8"": 19}",4,0.8397960607229505,0.4349112426035504,0.7307692307692307,0.4523076923076923,178,0.0447672865754631,0.000772040444377,0.0610482578845649,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,semi,模型预标注辅助,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,26,26,26,0,"{""10"": 1, ""8"": 25}",2,0.1630236294943659,0.0739644970414201,0.9615384615384616,0.0769230769230769,300,0.0111462963162578,0.0024020261477048,0.0176876470876448,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,semi,模型预标注辅助,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,26,26,26,0,"{""12"": 22, ""14"": 2, ""16"": 2}",3,0.5359610497090694,0.272189349112426,0.8461538461538461,0.283076923076923,233,0.082367513606823,0.0005198150853734,0.130459819800259,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,semi,模型预标注辅助,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,26,26,26,0,"{""10"": 4, ""12"": 1, ""8"": 21}",3,0.5857831289187342,0.3224852071005917,0.8076923076923077,0.3353846153846154,216,0.013663152909798,0.004251132589781,0.0745351756806481,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,semi,模型预标注辅助,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,26,26,26,0,"{""10"": 3, ""12"": 22, ""8"": 1}",3,0.5158361211027406,0.2692307692307693,0.8461538461538461,0.28,234,0.0712419430169932,0.0461062656803319,0.1043908240776085,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,26,26,26,0,"{""10"": 5, ""8"": 21}",2,0.4895518936229288,0.3106508875739644,0.8076923076923077,0.3230769230769231,220,0.0435337717786814,0.0030920195701147,0.0484046578585654,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,26,26,26,0,"{""8"": 26}",1,-0.0,0.0,1.0,0.0,325,0.0666486914561339,0.004041246425109,0.1083326535325851,single_topology_continuous_dispersion,原始码：single_topology_continuous_dispersion,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,26,26,26,0,"{""8"": 26}",1,-0.0,0.0,1.0,0.0,325,0.0385176231376663,0.0035006735017451,0.0476423399589345,single_topology_continuous_dispersion,原始码：single_topology_continuous_dispersion,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,26,26,26,0,"{""10"": 4, ""8"": 22}",2,0.4293230219306162,0.2603550295857988,0.8461538461538461,0.2707692307692307,237,0.0484236174347173,0.0052612163074417,0.1190968917876696,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,26,26,25,1,"{""10"": 2, ""16"": 4, ""18"": 1, ""8"": 18}",4,0.8605492869589841,0.448,0.72,0.4666666666666667,160,0.032251656770945,0.0054465757711398,0.0609450506765342,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,semi,模型预标注辅助,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,26,26,26,0,"{""10"": 4, ""8"": 22}",2,0.4293230219306162,0.2603550295857988,0.8461538461538461,0.2707692307692307,237,0.0706350768335723,0.0043096180007062,0.1264220412001827,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,semi,模型预标注辅助,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,26,26,24,2,"{""12"": 6, ""14"": 10, ""16"": 2, ""18"": 1, ""20"": 5}",5,1.3776416774896465,0.7118055555555556,0.4166666666666667,0.7427536231884058,71,0.1303121679549448,0.0118718053675172,0.1761155532624903,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,semi,模型预标注辅助,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,26,26,26,0,"{""10"": 1, ""12"": 2, ""8"": 23}",3,0.431071102348777,0.2100591715976332,0.8846153846153846,0.2184615384615384,254,0.1321643055678512,0.1198070457078283,0.1809524461440157,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,semi,模型预标注辅助,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,26,26,26,0,"{""10"": 1, ""8"": 25}",2,0.1630236294943659,0.0739644970414201,0.9615384615384616,0.0769230769230769,300,0.0426929291027628,0.0022322518458325,0.0779092479852736,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,semi,模型预标注辅助,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,26,26,26,0,"{""8"": 26}",1,-0.0,0.0,1.0,0.0,325,0.1494155783981516,0.0037916540348275,0.1617672170352331,single_topology_continuous_dispersion,原始码：single_topology_continuous_dispersion,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,semi,模型预标注辅助,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,26,26,26,0,"{""8"": 26}",1,-0.0,0.0,1.0,0.0,325,0.0444531743429811,0.0016984889776295,0.0624668033176312,single_topology_continuous_dispersion,原始码：single_topology_continuous_dispersion,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,semi,模型预标注辅助,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,26,26,25,1,"{""10"": 2, ""12"": 2, ""16"": 6, ""18"": 2, ""8"": 13}",5,1.2887245630390818,0.6527999999999999,0.52,0.68,96,0.0334924940508106,0.0043999532523706,0.1138857821148966,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
