analysis_role,analysis_subrole,base_task_id,block3_generated,building_id,canonical_submission_id,condition,feature_timing,formal_first_route_eligible,formal_policy_frozen,formal_profile_frozen,risk,routing_role,scientific_conclusion_prohibited,selected,stage,substage_block,tag_family,tag_value,task_stratum,worker_id
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,1a1637b695381c15,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,trivial,,11
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,1a1637b695381c15,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,occlusion,,11
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,1a1637b695381c15,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_texture,,11
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,1a1637b695381c15,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,seam,,11
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,1a1637b695381c15,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,reflection,,11
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,1a1637b695381c15,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_quality,,11
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,1a1637b695381c15,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,scope,normal,,11
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,f40efaca8c5d3bf1,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,trivial,,12
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,f40efaca8c5d3bf1,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,occlusion,,12
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,f40efaca8c5d3bf1,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_texture,,12
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,f40efaca8c5d3bf1,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,seam,,12
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,f40efaca8c5d3bf1,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,reflection,,12
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,f40efaca8c5d3bf1,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_quality,,12
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,f40efaca8c5d3bf1,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,scope,normal,,12
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,27682bb9932ff2bb,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,trivial,,13
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,27682bb9932ff2bb,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,occlusion,,13
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,27682bb9932ff2bb,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_texture,,13
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,27682bb9932ff2bb,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,seam,,13
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,27682bb9932ff2bb,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,reflection,,13
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,27682bb9932ff2bb,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_quality,,13
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,27682bb9932ff2bb,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,scope,normal,,13
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,8aa86d5f3b887423,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,trivial,,14
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,8aa86d5f3b887423,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,occlusion,,14
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,8aa86d5f3b887423,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_texture,,14
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,8aa86d5f3b887423,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,seam,,14
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,8aa86d5f3b887423,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,reflection,,14
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,8aa86d5f3b887423,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_quality,,14
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,8aa86d5f3b887423,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,scope,normal,,14
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,847ff1091d8cc648,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,trivial,,15
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,847ff1091d8cc648,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,occlusion,,15
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,847ff1091d8cc648,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_texture,,15
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,847ff1091d8cc648,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,seam,,15
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,847ff1091d8cc648,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,reflection,,15
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,847ff1091d8cc648,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_quality,,15
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,847ff1091d8cc648,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,scope,normal,,15
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,2794795e8c4e927b,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,trivial,,17
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,2794795e8c4e927b,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,occlusion,,17
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,2794795e8c4e927b,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_texture,,17
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,2794795e8c4e927b,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,seam,,17
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,2794795e8c4e927b,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,reflection,,17
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,2794795e8c4e927b,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_quality,,17
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,2794795e8c4e927b,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,scope,normal,,17
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,174759c006c73ec0,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,trivial,,18
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,174759c006c73ec0,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,occlusion,,18
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,174759c006c73ec0,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_texture,,18
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,174759c006c73ec0,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,seam,,18
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,174759c006c73ec0,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,reflection,,18
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,174759c006c73ec0,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_quality,,18
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,174759c006c73ec0,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,scope,normal,,18
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,cf3e0b1c47e35600,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,trivial,,19
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,cf3e0b1c47e35600,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,occlusion,,19
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,cf3e0b1c47e35600,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_texture,,19
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,cf3e0b1c47e35600,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,seam,,19
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,cf3e0b1c47e35600,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,reflection,,19
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,cf3e0b1c47e35600,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_quality,,19
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,cf3e0b1c47e35600,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,scope,normal,,19
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,27f4ffac099bc05b,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,trivial,,2
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,27f4ffac099bc05b,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,occlusion,,2
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,27f4ffac099bc05b,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_texture,,2
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,27f4ffac099bc05b,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,seam,,2
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,27f4ffac099bc05b,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,reflection,,2
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,27f4ffac099bc05b,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_quality,,2
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,27f4ffac099bc05b,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,scope,normal,,2
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,1e50979e05536fe2,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,trivial,,21
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,1e50979e05536fe2,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,occlusion,,21
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,1e50979e05536fe2,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_texture,,21
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,1e50979e05536fe2,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,seam,,21
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,1e50979e05536fe2,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,reflection,,21
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,1e50979e05536fe2,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_quality,,21
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,1e50979e05536fe2,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,scope,normal,,21
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,305e3cb3e8b1c4f1,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,trivial,,6
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,305e3cb3e8b1c4f1,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,occlusion,,6
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,305e3cb3e8b1c4f1,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_texture,,6
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,305e3cb3e8b1c4f1,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,seam,,6
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,305e3cb3e8b1c4f1,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,reflection,,6
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,305e3cb3e8b1c4f1,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_quality,,6
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,305e3cb3e8b1c4f1,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,scope,normal,,6
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,823b2c9be72218a8,manual,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,trivial,,8
diagnostic_pre_stage3,descriptive_measurement_audit,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,False,,823b2c9be72218a8,manual,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,occlusion,,8
