base_task_id,condition,threshold,subset_worker_ids,valid_k,partition_status,task_crowd_structure_status,structure_reason,enumeration_truncated,cluster_membership_json,candidate_partitions_json,pairwise_metric_eligible_count,pairwise_correspondence_eligible_count,pairwise_correspondence_incompatible_count,included_in_partition_metric_average,shannon_entropy,gini_simpson,largest_mode_share,supported_multimodality,mode_count,pairwise_correspondence_disagreement,pairwise_metric_dissimilarity_all,subset_index,common_k
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,manual,0.9,28;29;34;35,4,unique,dominant_with_dissent,unique_complete_link_partition,False,"[[""B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37:manual:28"", ""B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37:manual:29"", ""B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37:manual:35""], [""B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37:manual:34""]]","[[[""B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37:manual:28"", ""B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37:manual:29"", ""B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37:manual:35""], [""B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37:manual:34""]]]",6,3,3,True,0.5623351446188083,0.375,0.75,0.0,2.0,0.010810163849813518,0.022246894353865194,5,4
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,semi,0.9,10;27;37;8,4,unique,dominant_with_dissent,unique_complete_link_partition,False,"[[""B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37:semi:10"", ""B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37:semi:27"", ""B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37:semi:37""], [""B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37:semi:8""]]","[[[""B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37:semi:10"", ""B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37:semi:27"", ""B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37:semi:37""], [""B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37:semi:8""]]]",6,3,3,True,0.5623351446188083,0.375,0.75,0.0,2.0,0.009241998286000253,0.022548011485890234,1,4
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.9,1;13;18;30,4,unique,dominant_with_dissent,unique_complete_link_partition,False,"[[""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:manual:1"", ""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:manual:18""], [""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:manual:30""], [""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:manual:13""]]","[[[""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:manual:1"", ""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:manual:18""], [""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:manual:13""], [""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:manual:30""]]]",6,1,5,True,1.0397207708399179,0.625,0.5,0.0,3.0,0.018196266548489604,0.025554971043691643,1,4
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.9,1;13;18;35,4,unique,dominant_with_dissent,unique_complete_link_partition,False,"[[""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:manual:1"", ""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:manual:18""], [""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:manual:35""], [""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:manual:13""]]","[[[""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:manual:1"", ""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:manual:18""], [""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:manual:13""], [""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:manual:35""]]]",6,1,5,True,1.0397207708399179,0.625,0.5,0.0,3.0,0.018196266548489604,0.025057176918689972,2,4
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.9,1;13;30;35,4,unique,dominant_with_dissent,unique_complete_link_partition,False,"[[""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:manual:30"", ""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:manual:35""], [""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:manual:1""], [""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:manual:13""]]","[[[""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:manual:30"", ""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:manual:35""], [""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:manual:1""], [""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:manual:13""]]]",6,1,5,True,1.0397207708399179,0.625,0.5,0.0,3.0,0.005332638236646203,0.027193965331647252,3,4
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.9,1;18;30;35,4,unique,supported_multimodal,unique_complete_link_partition,False,"[[""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:manual:30"", ""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:manual:35""], [""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:manual:1"", ""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:manual:18""]]","[[[""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:manual:1"", ""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:manual:18""], [""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:manual:30"", ""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:manual:35""]]]",6,2,4,True,0.6931471805599453,0.5,0.5,1.0,2.0,0.011764452392567903,0.022456598177167535,4,4
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.9,13;18;30;35,4,unique,dominant_with_dissent,unique_complete_link_partition,False,"[[""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:manual:30"", ""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:manual:35""], [""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:manual:18""], [""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:manual:13""]]","[[[""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:manual:30"", ""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:manual:35""], [""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:manual:13""], [""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:manual:18""]]]",6,1,5,True,1.0397207708399179,0.625,0.5,0.0,3.0,0.005332638236646203,0.025464092173746972,5,4
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.9,27;29;34;37,4,unique,dominant_with_dissent,unique_complete_link_partition,False,"[[""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:semi:29"", ""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:semi:34""], [""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:semi:37""], [""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:semi:27""]]","[[[""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:semi:29"", ""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:semi:34""], [""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:semi:27""], [""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de:semi:37""]]]",6,1,5,True,1.0397207708399179,0.625,0.5,0.0,3.0,0.00533636599433418,0.02110497741749408,1,4
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,0.9,11;15;33;34,4,unique,dominant_with_dissent,unique_complete_link_partition,False,"[[""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:manual:11"", ""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:manual:15"", ""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:manual:33""], [""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:manual:34""]]","[[[""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:manual:11"", ""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:manual:15"", ""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:manual:33""], [""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:manual:34""]]]",6,3,3,True,0.5623351446188083,0.375,0.75,0.0,2.0,0.0071332630255864045,0.025786363815864726,1,4
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,0.9,11;15;33;37,4,unique,dominant_with_dissent,unique_complete_link_partition,False,"[[""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:manual:11"", ""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:manual:15"", ""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:manual:33""], [""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:manual:37""]]","[[[""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:manual:11"", ""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:manual:15"", ""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:manual:33""], [""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:manual:37""]]]",6,3,3,True,0.5623351446188083,0.375,0.75,0.0,2.0,0.0071332630255864045,0.008211093125431132,2,4
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,0.9,11;15;34;37,4,unique,dominant_with_dissent,unique_complete_link_partition,False,"[[""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:manual:11"", ""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:manual:15""], [""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:manual:37""], [""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:manual:34""]]","[[[""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:manual:11"", ""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:manual:15""], [""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:manual:34""], [""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:manual:37""]]]",6,1,5,True,1.0397207708399179,0.625,0.5,0.0,3.0,0.010120255123815203,0.02481003823524826,3,4
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,0.9,11;33;34;37,4,unique,dominant_with_dissent,unique_complete_link_partition,False,"[[""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:manual:11"", ""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:manual:33""], [""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:manual:37""], [""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:manual:34""]]","[[[""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:manual:11"", ""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:manual:33""], [""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:manual:34""], [""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:manual:37""]]]",6,1,5,True,1.0397207708399179,0.625,0.5,0.0,3.0,0.0015352848026132238,0.022733595880471785,4,4
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,0.9,15;33;34;37,4,unique,dominant_with_dissent,unique_complete_link_partition,False,"[[""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:manual:15"", ""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:manual:33""], [""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:manual:37""], [""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:manual:34""]]","[[[""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:manual:15"", ""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:manual:33""], [""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:manual:34""], [""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:manual:37""]]]",6,1,5,True,1.0397207708399179,0.625,0.5,0.0,3.0,0.009744249150330786,0.024874185795454862,5,4
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,0.9,1;17;2;28,4,unique,dominant_with_dissent,unique_complete_link_partition,False,"[[""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:semi:1"", ""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:semi:17"", ""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:semi:2""], [""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:semi:28""]]","[[[""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:semi:1"", ""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:semi:17"", ""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:semi:2""], [""X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9:semi:28""]]]",6,3,3,True,0.5623351446188083,0.375,0.75,0.0,2.0,0.00916431410612432,0.026905019736652342,1,4
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,0.9,11;15;32;33,4,unique,unimodal,unique_complete_link_partition,False,"[[""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:manual:11"", ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:manual:15"", ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:manual:32"", ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:manual:33""]]","[[[""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:manual:11"", ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:manual:15"", ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:manual:32"", ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:manual:33""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.00820838067430755,0.00820838067430755,1,4
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,0.9,11;15;32;37,4,unique,unimodal,unique_complete_link_partition,False,"[[""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:manual:11"", ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:manual:15"", ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:manual:32"", ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:manual:37""]]","[[[""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:manual:11"", ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:manual:15"", ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:manual:32"", ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:manual:37""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.009674611550736048,0.009674611550736048,2,4
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,0.9,11;15;33;37,4,unique,unimodal,unique_complete_link_partition,False,"[[""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:manual:11"", ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:manual:15"", ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:manual:33"", ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:manual:37""]]","[[[""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:manual:11"", ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:manual:15"", ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:manual:33"", ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:manual:37""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.009182397931726169,0.009182397931726169,3,4
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,0.9,11;32;33;37,4,unique,unimodal,unique_complete_link_partition,False,"[[""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:manual:11"", ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:manual:32"", ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:manual:33"", ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:manual:37""]]","[[[""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:manual:11"", ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:manual:32"", ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:manual:33"", ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:manual:37""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.006615518962004574,0.006615518962004574,4,4
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,0.9,15;32;33;37,4,unique,unimodal,unique_complete_link_partition,False,"[[""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:manual:15"", ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:manual:32"", ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:manual:33"", ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:manual:37""]]","[[[""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:manual:15"", ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:manual:32"", ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:manual:33"", ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:manual:37""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.009284745518351198,0.009284745518351198,5,4
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,0.9,13;17;18;28,4,unique,unimodal,unique_complete_link_partition,False,"[[""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:semi:13"", ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:semi:17"", ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:semi:18"", ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:semi:28""]]","[[[""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:semi:13"", ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:semi:17"", ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:semi:18"", ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193:semi:28""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.0006391802884521125,0.0006391802884521125,1,4
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,0.9,1;12;2;30,4,unique,unimodal,unique_complete_link_partition,False,"[[""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:1"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:12"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:2"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:30""]]","[[[""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:1"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:12"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:2"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:30""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.012913930665040282,0.012913930665040282,1,4
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,0.9,1;12;2;34,4,unique,unimodal,unique_complete_link_partition,False,"[[""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:1"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:12"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:2"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:34""]]","[[[""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:1"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:12"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:2"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:34""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.012450718140926206,0.012450718140926206,2,4
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,0.9,1;12;30;34,4,unique,unimodal,unique_complete_link_partition,False,"[[""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:1"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:12"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:30"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:34""]]","[[[""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:1"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:12"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:30"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:34""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.015443953020222778,0.015443953020222778,3,4
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,0.9,1;2;30;34,4,unique,unimodal,unique_complete_link_partition,False,"[[""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:1"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:2"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:30"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:34""]]","[[[""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:1"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:2"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:30"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:34""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.01493819694782228,0.01493819694782228,4,4
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,0.9,12;2;30;34,4,unique,unimodal,unique_complete_link_partition,False,"[[""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:12"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:2"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:30"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:34""]]","[[[""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:12"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:2"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:30"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:manual:34""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.012290932600156254,0.012290932600156254,5,4
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,0.9,10;15;35;8,4,unique,unimodal,unique_complete_link_partition,False,"[[""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:semi:10"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:semi:15"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:semi:35"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:semi:8""]]","[[[""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:semi:10"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:semi:15"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:semi:35"", ""Z6MFQCViBuw_22fff6c74efb476592569c18718feb41:semi:8""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.007216109339051813,0.007216109339051813,1,4
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,manual,0.9,1;28;29;35,4,unique,unimodal,unique_complete_link_partition,False,"[[""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:1"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:28"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:29"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:35""]]","[[[""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:1"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:28"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:29"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:35""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.01355771981514762,0.01355771981514762,1,4
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,manual,0.9,1;28;29;36,4,unique,unimodal,unique_complete_link_partition,False,"[[""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:1"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:28"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:29"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:36""]]","[[[""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:1"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:28"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:29"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:36""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.013335248911533037,0.013335248911533037,2,4
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,manual,0.9,1;28;35;36,4,unique,unimodal,unique_complete_link_partition,False,"[[""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:1"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:28"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:35"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:36""]]","[[[""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:1"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:28"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:35"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:36""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.009020346463450624,0.009020346463450624,3,4
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,manual,0.9,1;29;35;36,4,unique,unimodal,unique_complete_link_partition,False,"[[""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:1"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:29"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:35"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:36""]]","[[[""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:1"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:29"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:35"", ""q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d:manual:36""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.013415293102497524,0.013415293102497524,4,4
