stage,base_task_id,building_id,worker_id,U_initial,U_final,delta_U,exact_geometry_equal_bool,proposal_failure_bool,issue_reported_bool,geometry_edit_rmse_panorama_diagonal_normalized,current20_bool,analysis_eligible_bool,model_issue_choice,planned_trap_family,trap_family,semi_role,proposal_correctness_observed_095,initial_correct_095,final_correct_095,correct_proposal_degraded_095,wrong_proposal_corrected_095,wrong_proposal_retained_exact
P1,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,32,0.9844248513973284,0.985329225516478,0.0009043741191494,False,False,True,,True,True,corner_drift;corner_duplicate,corner_duplicate,corner_duplicate,trap,True,True,True,False,False,False
P1,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,33,0.9844248513973284,0.984310662129778,-0.0001141892675505,False,False,True,,True,True,corner_duplicate;over_parsing,corner_duplicate,corner_duplicate,trap,True,True,True,False,False,False
P1,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,34,0.9844248513973284,0.979045875971892,-0.0053789754254365,False,False,False,,True,True,acceptable,corner_duplicate,corner_duplicate,trap,True,True,True,False,False,False
P1,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,35,0.9844248513973284,0.9306547266821834,-0.053770124715145,False,False,False,,True,True,acceptable,corner_duplicate,corner_duplicate,trap,True,True,False,True,False,False
P1,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,36,0.9844248513973284,0.986571626888782,0.0021467754914535,False,False,True,,True,True,corner_drift;corner_duplicate,corner_duplicate,corner_duplicate,trap,True,True,True,False,False,False
P1,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,37,0.9844248513973284,0.983084892694788,-0.0013399587025404,False,False,True,,True,True,corner_duplicate,corner_duplicate,corner_duplicate,trap,True,True,True,False,False,False
P1,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,26,0.9842905290777896,0.9842905290777896,0.0,True,False,True,0.0,False,True,fail,over_parsing,corner_duplicate,trap,True,True,True,False,False,False
P1,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,27,0.9842905290777896,0.986174985187484,0.0018844561096945,False,False,True,,False,True,over_parsing,over_parsing,corner_duplicate,trap,True,True,True,False,False,False
P1,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,28,0.9842905290777896,0.9789282216314538,-0.0053623074463358,False,False,False,,True,True,acceptable,over_parsing,corner_duplicate,trap,True,True,True,False,False,False
P1,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,29,0.9842905290777896,0.9202107870085016,-0.0640797420692881,False,False,False,,True,True,acceptable,over_parsing,corner_duplicate,trap,True,True,False,True,False,False
P1,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,30,0.9842905290777896,0.942945868945869,-0.0413446601319206,False,False,True,,True,True,overextend_adjacent,over_parsing,corner_duplicate,trap,True,True,False,True,False,False
P1,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,31,0.9842905290777896,0.9285133808142488,-0.0557771482635407,False,False,False,,True,True,acceptable,over_parsing,corner_duplicate,trap,True,True,False,True,False,False
P1,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,32,0.9842905290777896,0.9788991956263584,-0.0053913334514311,False,False,True,,True,True,corner_duplicate,over_parsing,corner_duplicate,trap,True,True,True,False,False,False
P1,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,33,0.9842905290777896,0.986174985187484,0.0018844561096945,False,False,True,,True,True,corner_duplicate;over_parsing,over_parsing,corner_duplicate,trap,True,True,True,False,False,False
P1,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,34,0.9842905290777896,0.9621071986963512,-0.0221833303814384,False,False,False,,True,True,acceptable,over_parsing,corner_duplicate,trap,True,True,True,False,False,False
P1,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,35,0.9842905290777896,0.9050210920692696,-0.0792694370085199,False,False,False,,True,True,acceptable,over_parsing,corner_duplicate,trap,True,True,False,True,False,False
P1,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,36,0.9842905290777896,0.986174985187484,0.0018844561096945,False,False,True,,True,True,corner_duplicate,over_parsing,corner_duplicate,trap,True,True,True,False,False,False
P1,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,37,0.9842905290777896,0.986174985187484,0.0018844561096945,False,False,True,,True,True,corner_duplicate,over_parsing,corner_duplicate,trap,True,True,True,False,False,False
P1,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,26,0.9454309103439774,0.9454309103439774,0.0,True,False,False,0.0,False,True,acceptable,over_parsing,corner_duplicate,trap,True,False,False,False,False,True
P1,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,27,0.9454309103439774,0.9453636725294304,-6.723781454687217e-05,False,False,True,,False,True,over_parsing,over_parsing,corner_duplicate,trap,True,False,False,False,False,False
P1,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,28,0.9454309103439774,0.9561880647347812,0.0107571543908038,False,False,False,,True,True,acceptable,over_parsing,corner_duplicate,trap,True,False,True,False,True,False
P1,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,29,0.9454309103439774,0.9615416902180908,0.0161107798741134,False,False,False,,True,True,acceptable,over_parsing,corner_duplicate,trap,True,False,True,False,True,False
P1,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,30,0.9454309103439774,0.970598537710934,0.0251676273669564,False,False,True,,True,True,overextend_adjacent,over_parsing,corner_duplicate,trap,True,False,True,False,True,False
P1,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,31,0.9454309103439774,0.956172221738752,0.0107413113947746,False,False,False,,True,True,acceptable,over_parsing,corner_duplicate,trap,True,False,True,False,True,False
P1,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,32,0.9454309103439774,0.9458113485959578,0.0003804382519804,False,False,True,,True,True,corner_duplicate,over_parsing,corner_duplicate,trap,True,False,False,False,False,False
P1,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,33,0.9454309103439774,0.9453636725294304,-6.723781454687217e-05,False,False,True,,True,True,corner_duplicate;over_parsing,over_parsing,corner_duplicate,trap,True,False,False,False,False,False
P1,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,34,0.9454309103439774,0.8959112788840617,-0.0495196314599156,False,False,True,,True,True,corner_duplicate,over_parsing,corner_duplicate,trap,True,False,False,False,False,False
P1,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,35,0.9454309103439774,0.9115113547376664,-0.0339195556063109,False,False,False,,True,True,acceptable,over_parsing,corner_duplicate,trap,True,False,False,False,False,False
P1,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,36,0.9454309103439774,0.9453636725294304,-6.723781454687217e-05,False,False,True,,True,True,corner_duplicate,over_parsing,corner_duplicate,trap,True,False,False,False,False,False
P1,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,37,0.9454309103439774,0.9453636725294304,-6.723781454687217e-05,False,False,True,,True,True,corner_duplicate,over_parsing,corner_duplicate,trap,True,False,False,False,False,False
C1,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,29,1.0,0.930107281442593,-0.0698927185574069,False,False,False,,True,True,acceptable,,,calibration_validation_no_trap_truth,True,True,False,True,False,False
C1,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,32,1.0,0.9847077676438524,-0.0152922323561476,False,False,False,0.0047153787524683,True,True,acceptable,,,calibration_validation_no_trap_truth,True,True,True,False,False,False
C1,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,27,1.0,0.9697406975645104,-0.0302593024354894,False,False,True,,False,True,over_parsing,,,calibration_validation_no_trap_truth,True,True,True,False,False,False
C1,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,28,1.0,1.0,0.0,True,False,False,0.0,True,True,acceptable,,,calibration_validation_no_trap_truth,True,True,True,False,False,False
C1,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,30,1.0,0.9225406807050068,-0.077459319294993,False,False,True,,True,True,corner_drift;fail,,,calibration_validation_no_trap_truth,True,True,False,True,False,False
C1,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,34,,0.9426137287419114,,False,False,False,,True,True,acceptable,,,calibration_validation_no_trap_truth,False,False,False,False,False,False
C1,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,31,1.0,0.9292478134110788,-0.0707521865889212,False,False,False,0.0097160874040657,True,True,acceptable,,,calibration_validation_no_trap_truth,True,True,False,True,False,False
C1,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,33,1.0,1.0,0.0,True,False,False,0.0,True,True,acceptable,,,calibration_validation_no_trap_truth,True,True,True,False,False,False
C1,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,36,1.0,1.0,0.0,True,False,False,0.0,True,True,acceptable,,,calibration_validation_no_trap_truth,True,True,True,False,False,False
C1,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,31,1.0,0.9228772287921048,-0.0771227712078951,False,False,False,0.0080095086540193,True,False,acceptable,,,calibration_validation_no_trap_truth,True,True,False,True,False,False
C1,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,35,1.0,0.9235951994024488,-0.0764048005975512,False,False,False,0.0073487546346711,True,True,acceptable,,,calibration_validation_no_trap_truth,True,True,False,True,False,False
C1,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,27,0.965819257586173,0.7300856460470471,-0.2357336115391259,False,False,True,,False,True,corner_drift;corner_duplicate;over_parsing,,,calibration_validation_no_trap_truth,True,True,False,True,False,False
C1,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,34,0.965819257586173,0.9407771348456244,-0.0250421227405485,False,False,False,,True,True,acceptable,,,calibration_validation_no_trap_truth,True,True,False,True,False,False
C1,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,37,0.965819257586173,0.959934937077305,-0.005884320508868,False,False,True,,True,True,corner_drift;corner_duplicate,,,calibration_validation_no_trap_truth,True,True,True,False,False,False
C1,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,29,,,,False,False,False,,True,False,acceptable,,,calibration_validation_no_trap_truth,False,False,False,False,False,False
C1,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,30,,,,False,False,True,,True,False,corner_drift;fail;over_parsing;overextend_adjacent;underextend,,,calibration_validation_no_trap_truth,False,False,False,False,False,False
C1,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,32,,,,False,False,True,,True,False,over_parsing,,,calibration_validation_no_trap_truth,False,False,False,False,False,False
C1,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,28,1.0,0.9930218068535824,-0.0069781931464174,False,False,False,0.0012335121637238,True,True,acceptable,,,calibration_validation_no_trap_truth,True,True,True,False,False,False
C1,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,33,1.0,1.0,0.0,True,False,True,0.0,True,True,over_parsing,,,calibration_validation_no_trap_truth,True,True,True,False,False,False
C1,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,36,1.0,1.0,0.0,True,False,False,0.0,True,True,acceptable,,,calibration_validation_no_trap_truth,True,True,True,False,False,False
C1,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,31,1.0,0.8878079631616722,-0.1121920368383277,False,False,False,,True,True,acceptable,,,calibration_validation_no_trap_truth,True,True,False,True,False,False
C1,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,35,1.0,0.940742270169824,-0.0592577298301759,False,False,True,,True,True,corner_drift,,,calibration_validation_no_trap_truth,True,True,False,True,False,False
C1,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,27,1.0,0.9747291230564662,-0.0252708769435338,False,False,True,0.0045404019761512,False,True,corner_drift,,,calibration_validation_no_trap_truth,True,True,True,False,False,False
C1,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,29,1.0,0.8203601256814459,-0.1796398743185541,False,False,False,,True,True,acceptable,,,calibration_validation_no_trap_truth,True,True,False,True,False,False
C1,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,34,1.0,0.8422372795194746,-0.1577627204805254,False,False,False,,True,True,acceptable,,,calibration_validation_no_trap_truth,True,True,False,True,False,False
C1,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,37,1.0,0.9124795991698624,-0.0875204008301374,False,False,True,,True,True,over_parsing,,,calibration_validation_no_trap_truth,True,True,False,True,False,False
C1,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,30,1.0,0.8883347454363398,-0.1116652545636601,False,False,True,,True,True,underextend,,,calibration_validation_no_trap_truth,True,True,False,True,False,False
C1,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,32,1.0,0.9453867281543522,-0.0546132718456477,False,False,True,,True,True,corner_duplicate;underextend,,,calibration_validation_no_trap_truth,True,True,False,True,False,False
C1,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,28,1.0,0.9983142651854308,-0.0016857348145691,False,False,False,0.0011806035071636,True,True,acceptable,,,calibration_validation_no_trap_truth,True,True,True,False,False,False
C1,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,31,1.0,0.9731017078355896,-0.0268982921644105,False,False,False,,True,True,acceptable,,,calibration_validation_no_trap_truth,True,True,True,False,False,False
C1,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,36,1.0,1.0,0.0,True,False,False,0.0,True,True,acceptable,,,calibration_validation_no_trap_truth,True,True,True,False,False,False
C1,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,33,1.0,1.0,0.0,True,False,True,0.0,True,True,over_parsing,,,calibration_validation_no_trap_truth,True,True,True,False,False,False
C1,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,34,1.0,0.9445577477277766,-0.0554422522722234,False,False,False,0.0046702902562134,True,True,acceptable,,,calibration_validation_no_trap_truth,True,True,False,True,False,False
C1,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,35,1.0,0.9517633257570204,-0.0482366742429797,False,False,False,0.00465643893329,True,True,acceptable,,,calibration_validation_no_trap_truth,True,True,True,False,False,False
C1,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,37,,,,False,False,True,,True,False,underextend,,,calibration_validation_no_trap_truth,False,False,False,False,False,False
C1,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,27,,,,False,False,True,,False,False,corner_duplicate;over_parsing,,,calibration_validation_no_trap_truth,False,False,False,False,False,False
C1,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,29,,,,False,False,False,,True,False,acceptable,,,calibration_validation_no_trap_truth,False,False,False,False,False,False
C1,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,30,1.0,0.9402249745237908,-0.0597750254762091,False,False,True,0.0113213829415702,True,True,overextend_adjacent,,,calibration_validation_no_trap_truth,True,True,False,True,False,False
C1,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,32,1.0,0.9571598695898328,-0.0428401304101673,False,False,False,0.0106167300073457,True,True,acceptable,,,calibration_validation_no_trap_truth,True,True,True,False,False,False
C1,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,28,1.0,0.9946113385950268,-0.005388661404973,False,False,False,0.0014495057787099,True,True,acceptable,,,calibration_validation_no_trap_truth,True,True,True,False,False,False
C1,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,34,1.0,0.8358320334855744,-0.1641679665144255,False,False,False,,True,True,acceptable,,,calibration_validation_no_trap_truth,True,True,False,True,False,False
C1,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,31,1.0,0.925594299543269,-0.074405700456731,False,False,False,0.0167076312731777,True,True,acceptable,,,calibration_validation_no_trap_truth,True,True,False,True,False,False
C1,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,33,1.0,1.0,0.0,True,False,False,0.0,True,True,acceptable,,,calibration_validation_no_trap_truth,True,True,True,False,False,False
C1,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,36,1.0,1.0,0.0,True,False,False,0.0,True,True,acceptable,,,calibration_validation_no_trap_truth,True,True,True,False,False,False
C1,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,34,1.0,0.9528367837519623,-0.0471632162480376,False,False,False,,True,True,acceptable,,,calibration_validation_no_trap_truth,True,True,True,False,False,False
C1,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,27,1.0,0.8291959485649764,-0.1708040514350236,False,False,True,,False,True,corner_drift;over_parsing,,,calibration_validation_no_trap_truth,True,True,False,True,False,False
C1,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,37,1.0,0.9125201918328744,-0.0874798081671256,False,False,True,,True,True,corner_drift;over_parsing,,,calibration_validation_no_trap_truth,True,True,False,True,False,False
C1,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,29,1.0,0.748037215628091,-0.251962784371909,False,False,False,0.0104883587290922,True,True,acceptable,,,calibration_validation_no_trap_truth,True,True,False,True,False,False
C1,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,35,1.0,0.999205854873871,-0.0007941451261289,False,False,False,0.0008567307358547,True,True,acceptable,,,calibration_validation_no_trap_truth,True,True,True,False,False,False
C1,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,28,1.0,0.9944496752090768,-0.0055503247909232,False,False,False,0.0020040708228495,True,True,acceptable,,,calibration_validation_no_trap_truth,True,True,True,False,False,False
C1,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,30,1.0,0.8777938594409909,-0.1222061405590091,False,False,True,0.0218173205372776,True,True,overextend_adjacent,,,calibration_validation_no_trap_truth,True,True,False,True,False,False
C1,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,32,1.0,0.8874517641936952,-0.1125482358063048,False,False,True,0.0259240889635646,True,True,corner_drift,,,calibration_validation_no_trap_truth,True,True,False,True,False,False
C1,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,10,1.0,0.9767757256858146,-0.0232242743141853,False,False,True,,True,False,corner_drift;overextend_adjacent,,,calibration_validation_no_trap_truth,True,True,True,False,False,False
C1,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,13,1.0,0.9760367591461642,-0.0239632408538358,False,False,True,,True,True,overextend_adjacent,,,calibration_validation_no_trap_truth,True,True,True,False,False,False
C1,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,2,1.0,0.9810268313931392,-0.0189731686068607,False,False,True,,True,True,overextend_adjacent,,,calibration_validation_no_trap_truth,True,True,True,False,False,False
C1,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,1,1.0,0.8902753256668416,-0.1097246743331583,False,False,False,,True,True,acceptable,,,calibration_validation_no_trap_truth,True,True,False,True,False,False
C1,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,14,,,,False,False,True,0.0254350237367476,False,False,corner_duplicate;over_parsing,,,calibration_validation_no_trap_truth,False,False,False,False,False,False
C1,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,17,,0.946974317712862,,False,False,True,,True,True,corner_drift;corner_duplicate,,,calibration_validation_no_trap_truth,False,False,False,False,False,False
C1,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,18,,0.946974317712862,,False,False,True,,False,True,corner_drift;corner_duplicate,,,calibration_validation_no_trap_truth,False,False,False,False,False,False
C1,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,6,,,,False,False,True,0.0254350237367476,True,True,corner_duplicate;over_parsing,,,calibration_validation_no_trap_truth,False,False,False,False,False,False
C1,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,11,1.0,1.0,0.0,True,False,True,0.0,True,True,corner_drift,,,calibration_validation_no_trap_truth,True,True,True,False,False,False
C1,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,10,1.0,1.0,0.0,True,False,False,0.0,True,True,acceptable,,,calibration_validation_no_trap_truth,True,True,True,False,False,False
C1,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,15,1.0,1.0,0.0,True,False,False,0.0,True,True,acceptable,,,calibration_validation_no_trap_truth,True,True,True,False,False,False
C1,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,8,1.0,1.0,0.0,True,False,False,0.0,True,True,acceptable,,,calibration_validation_no_trap_truth,True,True,True,False,False,False
C1,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,12,0.965819257586173,0.8765517526895075,-0.0892675048966655,False,False,True,,True,True,corner_duplicate;over_parsing,,,calibration_validation_no_trap_truth,True,True,False,True,False,False
C1,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,13,,,,False,False,True,,True,False,over_parsing,,,calibration_validation_no_trap_truth,False,False,False,False,False,False
C1,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,1,1.0,,,False,False,True,,True,True,underextend,,,calibration_validation_no_trap_truth,False,False,False,False,False,False
C1,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,17,1.0,0.9362865753006208,-0.0637134246993791,False,False,True,,True,True,underextend,,,calibration_validation_no_trap_truth,True,True,False,True,False,False
C1,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,2,1.0,0.9295266199721232,-0.0704733800278767,False,False,True,,True,True,underextend,,,calibration_validation_no_trap_truth,True,True,False,True,False,False
C1,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,11,1.0,1.0,0.0,True,False,True,0.0,True,True,corner_drift;topology_failure,,,calibration_validation_no_trap_truth,True,True,True,False,False,False
C1,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,6,1.0,1.0,0.0,True,False,False,0.0,True,True,acceptable,,,calibration_validation_no_trap_truth,True,True,True,False,False,False
C1,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,1,1.0,0.9032624178301836,-0.0967375821698163,False,False,True,0.016801731799149,True,True,underextend,,,calibration_validation_no_trap_truth,True,True,False,True,False,False
C1,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,12,1.0,1.0,0.0,True,False,False,0.0,True,True,acceptable,,,calibration_validation_no_trap_truth,True,True,True,False,False,False
C1,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,14,1.0,0.9434243137499416,-0.0565756862500584,False,False,False,0.0043784488009735,False,False,acceptable,,,calibration_validation_no_trap_truth,True,True,False,True,False,False
C1,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,18,1.0,1.0,0.0,True,False,True,0.0,False,True,over_parsing;overextend_adjacent,,,calibration_validation_no_trap_truth,True,True,True,False,False,False
C1,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,10,1.0,0.9802568312419374,-0.0197431687580625,False,False,True,,True,True,over_parsing,,,calibration_validation_no_trap_truth,True,True,True,False,False,False
C1,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,15,1.0,0.9962883914017332,-0.0037116085982666,False,False,True,0.0020816655653924,True,True,corner_drift,,,calibration_validation_no_trap_truth,True,True,True,False,False,False
C1,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,8,1.0,0.9802568312419374,-0.0197431687580625,False,False,True,,True,True,over_parsing,,,calibration_validation_no_trap_truth,True,True,True,False,False,False
C1,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,1,1.0,0.8968127463468964,-0.1031872536531035,False,False,True,,True,True,over_parsing,,,calibration_validation_no_trap_truth,True,True,False,True,False,False
C1,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,2,1.0,0.9156425772398902,-0.0843574227601098,False,False,True,,True,True,overextend_adjacent,,,calibration_validation_no_trap_truth,True,True,False,True,False,False
C1,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,13,1.0,1.0,0.0,True,False,False,0.0,True,True,acceptable,,,calibration_validation_no_trap_truth,True,True,True,False,False,False
C1,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,17,1.0,1.0,0.0,True,False,False,0.0,True,True,acceptable,,,calibration_validation_no_trap_truth,True,True,True,False,False,False
C1,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,18,1.0,1.0,0.0,True,False,False,0.0,False,True,acceptable,,,calibration_validation_no_trap_truth,True,True,True,False,False,False
C1,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,1,1.0,,,False,False,False,0.0104104915335878,True,True,acceptable,,,calibration_validation_no_trap_truth,False,False,False,False,False,False
C1,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,11,1.0,1.0,0.0,True,False,True,0.0,True,True,corner_drift,,,calibration_validation_no_trap_truth,True,True,True,False,False,False
