image_id,condition,information,k_classes,total_combinations,untyped_combinations,reason
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,manual,quality_time_edit,3,50,25,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,manual,quality_time_edit,4,50,25,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,QT,2,1476,192,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,QT,3,1476,192,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,QT,4,1476,192,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,QTB,2,1476,192,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,QTB,3,1476,192,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,QTB,4,1476,192,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,QTS,2,1476,192,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,QTS,3,1476,192,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,QTS,4,1476,192,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,QTSB,2,1476,192,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,QTSB,3,1476,192,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,QTSB,4,1476,192,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,T,2,1476,192,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,T,3,1476,192,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,T,4,1476,192,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,TB,2,1476,192,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,TB,3,1476,192,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,TB,4,1476,192,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,TS,2,1476,192,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,TS,3,1476,192,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,TS,4,1476,192,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,TSB,2,1476,192,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,TSB,3,1476,192,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,TSB,4,1476,192,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,quality_time_edit,2,1476,192,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,quality_time_edit,3,1476,192,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,quality_time_edit,4,1476,192,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,QT,2,50,25,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,QT,3,50,25,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,QT,4,50,25,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,QTB,2,50,25,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,QTB,3,50,25,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,QTB,4,50,25,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,QTS,2,50,25,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,QTS,3,50,25,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,QTS,4,50,25,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,QTSB,2,50,25,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,QTSB,3,50,25,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,QTSB,4,50,25,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,T,2,50,25,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,T,3,50,25,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,T,4,50,25,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,TB,2,50,25,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,TB,3,50,25,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,TB,4,50,25,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,TS,2,50,25,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,TS,3,50,25,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,TS,4,50,25,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,TSB,2,50,25,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,TSB,3,50,25,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,TSB,4,50,25,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,quality_time_edit,2,50,25,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,quality_time_edit,3,50,25,missing_outside_building_profile_not_a_real_class
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,quality_time_edit,4,50,25,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,QT,2,1476,177,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,QT,3,1476,177,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,QT,4,1476,177,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,QTB,2,1476,177,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,QTB,3,1476,177,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,QTB,4,1476,177,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,QTS,2,1476,177,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,QTS,3,1476,177,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,QTS,4,1476,177,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,QTSB,2,1476,177,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,QTSB,3,1476,177,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,QTSB,4,1476,177,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,T,2,1476,177,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,T,3,1476,177,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,T,4,1476,177,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,TB,2,1476,177,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,TB,3,1476,177,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,TB,4,1476,177,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,TS,2,1476,177,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,TS,3,1476,177,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,TS,4,1476,177,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,TSB,2,1476,177,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,TSB,3,1476,177,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,TSB,4,1476,177,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,quality_time_edit,2,1476,177,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,quality_time_edit,3,1476,177,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,quality_time_edit,4,1476,177,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,QT,2,1476,197,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,QT,3,1476,197,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,QT,4,1476,197,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,QTB,2,1476,197,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,QTB,3,1476,197,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,QTB,4,1476,197,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,QTS,2,1476,197,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,QTS,3,1476,197,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,QTS,4,1476,197,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,QTSB,2,1476,197,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,QTSB,3,1476,197,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,QTSB,4,1476,197,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,T,2,1476,197,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,T,3,1476,197,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,T,4,1476,197,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,TB,2,1476,197,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,TB,3,1476,197,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,TB,4,1476,197,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,TS,2,1476,197,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,TS,3,1476,197,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,TS,4,1476,197,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,TSB,2,1476,197,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,TSB,3,1476,197,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,TSB,4,1476,197,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,quality_time_edit,2,1476,197,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,quality_time_edit,3,1476,197,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,quality_time_edit,4,1476,197,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,QT,2,50,25,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,QT,3,50,25,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,QT,4,50,25,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,QTB,2,50,25,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,QTB,3,50,25,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,QTB,4,50,25,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,QTS,2,50,25,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,QTS,3,50,25,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,QTS,4,50,25,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,QTSB,2,50,25,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,QTSB,3,50,25,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,QTSB,4,50,25,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,T,2,50,25,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,T,3,50,25,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,T,4,50,25,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,TB,2,50,25,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,TB,3,50,25,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,TB,4,50,25,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,TS,2,50,25,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,TS,3,50,25,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,TS,4,50,25,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,TSB,2,50,25,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,TSB,3,50,25,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,TSB,4,50,25,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,quality_time_edit,2,50,25,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,quality_time_edit,3,50,25,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,quality_time_edit,4,50,25,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,QT,2,1453,221,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,QT,3,1453,221,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,QT,4,1453,221,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,QTB,2,1453,221,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,QTB,3,1453,221,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,QTB,4,1453,221,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,QTS,2,1453,221,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,QTS,3,1453,221,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,QTS,4,1453,221,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,QTSB,2,1453,221,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,QTSB,3,1453,221,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,QTSB,4,1453,221,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,T,2,1453,221,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,T,3,1453,221,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,T,4,1453,221,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,TB,2,1453,221,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,TB,3,1453,221,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,TB,4,1453,221,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,TS,2,1453,221,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,TS,3,1453,221,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,TS,4,1453,221,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,TSB,2,1453,221,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,TSB,3,1453,221,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,TSB,4,1453,221,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,quality_time_edit,2,1453,221,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,quality_time_edit,3,1453,221,missing_outside_building_profile_not_a_real_class
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,quality_time_edit,4,1453,221,missing_outside_building_profile_not_a_real_class
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,QT,2,1476,204,missing_outside_building_profile_not_a_real_class
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,QT,3,1476,204,missing_outside_building_profile_not_a_real_class
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,QT,4,1476,204,missing_outside_building_profile_not_a_real_class
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,QTB,2,1476,204,missing_outside_building_profile_not_a_real_class
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,QTB,3,1476,204,missing_outside_building_profile_not_a_real_class
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,QTB,4,1476,204,missing_outside_building_profile_not_a_real_class
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,QTS,2,1476,204,missing_outside_building_profile_not_a_real_class
