image_id,building,condition,information,k_classes,pool,pool_workers,n_pool,n_all,unknown_workers,stable_fraction,unified_fraction,multiple_fraction,undetermined_fraction,supported_modes,topology_disagreement,same_point_dispersion,class_a_unified,class_b_unified,class_a_n,class_b_n,both_classes_unified80,class_a_stable,class_b_stable,class_a_undetermined,class_b_undetermined,both_stable80,process_transition
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,QTSB,4,A+D,W002;W008;W015;W018;W027;W028;W029;W030;W032;W033;W035;W036;W037,13,24,1,1,1,0,0,1,0,0.0240526931635,0.933333333333,0.933333333333,9,4,True,0.933333333333,0.933333333333,0,0,True,both_unified_to_unified
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,QTSB,4,C+D,W001;W010;W012;W013;W017;W029;W030;W031;W034;W035;W037,11,24,1,0.666666666667,0.666666666667,0,0,1,0,0.0258190797975,0,0.933333333333,7,4,False,0,0.933333333333,1,0,False,other_observed_transition
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,quality_time_edit,3,A+C,W001;W002;W008;W010;W012;W013;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,20,24,1,0.833333333333,0.833333333333,0,0,1,0,0.0239886673929,1,0.733333333333,4,16,False,1,0.733333333333,0,0,False,other_observed_transition
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,Q,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,23,23,0,0,0,0,1,6,0.810276679842,0.104060511475,0,0,7,16,False,0,0,1,1,False,union_undetermined
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,T,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,22,23,1,0,0,0,1,6,0.818181818182,0.122351122863,0,0,8,14,False,0,0,1,1,False,union_undetermined
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,QTSB,4,A+C,W001;W002;W008;W010;W012;W013;W015;W017;W018;W027;W028;W031;W032;W033;W034;W036,16,23,1,0,0,0,1,5,0.841666666667,0.122351122863,0,0,9,7,False,0,0,1,1,False,union_undetermined
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,QTSB,4,A+D,W002;W008;W015;W018;W027;W028;W029;W030;W032;W033;W035;W036;W037,13,23,1,0,0,0,1,4,0.820512820513,0.12637546952,0,0,9,4,False,0,0,1,1,False,union_undetermined
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,QTSB,4,C+D,W001;W010;W012;W013;W017;W029;W030;W031;W034;W035;W037,11,23,1,0,0,0,1,2,0.854545454545,0.170335493141,0,0,7,4,False,0,0,1,1,False,union_undetermined
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,quality_time_edit,3,A+C,W001;W002;W008;W010;W012;W013;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,20,23,1,0,0,0,1,6,0.826315789474,0.122351122863,0,0,4,16,False,0,0,1,1,False,union_undetermined
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,Q,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,24,24,0,0,0,0,1,4,0.644268774704,0.035496312588,0,0,8,16,False,0.366666666667,0,0,1,False,union_undetermined
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,T,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,23,24,1,0,0,0,1,3,0.614718614719,0.0376309197804,0,0,9,14,False,0,0,1,1,False,union_undetermined
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,QTSB,4,A+C,W001;W002;W008;W010;W012;W013;W015;W017;W018;W027;W028;W031;W032;W033;W034;W036,16,24,1,0,0,0,1,2,0.533333333333,0.0385479712841,0,0,9,7,False,0,0,1,1,False,union_undetermined
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,QTSB,4,A+D,W002;W008;W015;W018;W027;W028;W029;W030;W032;W033;W035;W036;W037,13,24,1,0,0,0,1,1,0.454545454545,0.0330210495827,0,0,9,4,False,0,0,1,1,False,union_undetermined
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,QTSB,4,C+D,W001;W010;W012;W013;W017;W029;W030;W031;W034;W035;W037,11,24,1,0,0,0,1,2,0.644444444444,0.047419766122,0,0,7,4,False,0,0,1,1,False,union_undetermined
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,quality_time_edit,3,A+C,W001;W002;W008;W010;W012;W013;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,20,24,1,0,0,0,1,3,0.53216374269,0.0400787125778,0,0,4,16,False,0,0,1,1,False,union_undetermined
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,Q,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,24,24,0,0.666666666667,0,0.666666666667,0,2,0.0833333333333,0.0633503539289,0,0,8,16,False,0.133333333333,0.366666666667,0,0,False,other_observed_transition
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,T,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,23,24,1,0.466666666667,0,0.466666666667,0,2,0.0869565217391,0.0645049334743,0,0,9,14,False,0.533333333333,0.6,0,0,False,other_observed_transition
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,QTSB,4,A+C,W001;W002;W008;W010;W012;W013;W015;W017;W018;W027;W028;W031;W032;W033;W034;W036,16,24,1,0.533333333333,0,0.533333333333,0,2,0.125,0.0645049334743,0,0,9,7,False,0,0.0333333333333,1,0,False,other_observed_transition
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,QTSB,4,A+D,W002;W008;W015;W018;W027;W028;W029;W030;W032;W033;W035;W036;W037,13,24,1,0.466666666667,0,0.466666666667,0,2,0.153846153846,0.069601054149,0,0,9,4,False,0,0,1,0,False,other_observed_transition
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,QTSB,4,C+D,W001;W010;W012;W013;W017;W029;W030;W031;W034;W035;W037,11,24,1,0.0666666666667,0,0.0666666666667,0,2,0,0.0601029492426,0,0,7,4,False,0.0333333333333,0,0,0,False,other_observed_transition
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,quality_time_edit,3,A+C,W001;W002;W008;W010;W012;W013;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,20,24,1,0.6,0,0.6,0,2,0.1,0.0665514436077,0.666666666667,0,4,16,False,0.666666666667,0.233333333333,0,0,False,other_observed_transition
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,Q,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,23,23,0,0.533333333333,0,0.533333333333,0,2,0.0869565217391,0.0513473651451,1,0,7,16,False,1,0.666666666667,0,0,False,other_observed_transition
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,T,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,22,23,1,0.633333333333,0,0.633333333333,0,2,0.0909090909091,0.05221306914,0,0,8,14,False,0,0.166666666667,1,0,False,other_observed_transition
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,QTSB,4,A+C,W001;W002;W008;W010;W012;W013;W015;W017;W018;W027;W028;W031;W032;W033;W034;W036,16,23,1,0.9,0.9,0,0,1,0,0.0480513093726,0,1,9,7,False,0,1,1,0,False,other_observed_transition
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,QTSB,4,A+D,W002;W008;W015;W018;W027;W028;W029;W030;W032;W033;W035;W036;W037,13,23,1,0.2,0,0.2,0,2,0.153846153846,0.0515900943717,0,0,9,4,False,0,0,1,1,False,other_observed_transition
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,QTSB,4,C+D,W001;W010;W012;W013;W017;W029;W030;W031;W034;W035;W037,11,23,1,0.133333333333,0,0.133333333333,0,2,0.181818181818,0.0514013090072,1,0,7,4,False,1,0,0,1,False,other_observed_transition
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,quality_time_edit,3,A+C,W001;W002;W008;W010;W012;W013;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,20,23,1,0.4,0,0.4,0,2,0.1,0.0512681274091,0.833333333333,0,4,16,False,0.833333333333,0.3,0,0,False,other_observed_transition
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,Q,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,24,24,0,0,0,0,1,2,0.239130434783,0.0528297254816,0,0.866666666667,14,10,False,0,0.866666666667,1,0,False,union_undetermined
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,T,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,23,24,1,0,0,0,1,2,0.249011857708,0.054637738853,0,0,9,14,False,0,0,1,1,False,union_undetermined
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,QTSB,4,A+C,W001;W002;W008;W010;W012;W013;W015;W017;W018;W027;W028;W031;W032;W033;W034;W036,16,24,1,0,0,0,1,1,0.241666666667,0.0573322558222,0,0,10,6,False,0,0,1,0,False,union_undetermined
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,QTSB,4,A+D,W002;W008;W015;W017;W018;W027;W028;W029;W030;W032;W033;W035;W036;W037,14,24,1,0,0,0,1,1,0.395604395604,0.0450715175907,0,0,10,4,False,0,0,1,1,False,union_undetermined
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,QTSB,4,C+D,W001;W010;W012;W013;W029;W030;W031;W034;W035;W037,10,24,1,0,0,0,0,2,0.2,0.0636563403249,0,0,6,4,False,0,0,0,1,False,other_observed_transition
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,quality_time_edit,3,A+C,W001;W002;W008;W010;W012;W013;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,20,24,1,0,0,0,1,2,0.284210526316,0.056423688447,0,0,5,15,False,0,0,1,1,False,union_undetermined
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,Q,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,23,23,0,0,0,0,1,3,0.320158102767,0.0420133613513,0,0,8,15,False,0,0,1,1,False,union_undetermined
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,T,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,22,23,1,0,0,0,1,2,0.25974025974,0.0421606340914,0,0,8,14,False,0,0,1,1,False,union_undetermined
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,QTSB,4,A+C,W001;W002;W008;W010;W012;W013;W015;W017;W018;W027;W031;W034,12,23,1,0,0,0,1,1,0.166666666667,0.0432699911084,0,0,6,6,False,0,0,1,1,False,union_undetermined
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,QTSB,4,A+D,W002;W008;W015;W017;W018;W027;W028;W029;W030;W032;W033;W035;W036;W037,14,23,1,0,0,0,1,2,0.274725274725,0.0420133613513,0,0,6,8,False,0,0,1,1,False,union_undetermined
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,QTSB,4,C+D,W001;W010;W012;W013;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,14,23,1,0,0,0,1,2,0.142857142857,0.0828791175828,0,0,6,8,False,0,0,1,1,False,union_undetermined
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,quality_time_edit,3,A+B,W002;W006;W008;W010;W011;W013;W015;W017;W018;W027;W028;W032;W033;W036,14,23,1,0,0,0,1,2,0.395604395604,0.0411556194337,0,0,10,4,False,0,0,1,1,False,union_undetermined
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,quality_time_edit,3,A+C,W001;W002;W008;W012;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,18,23,1,0,0,0,1,2,0.21568627451,0.0506021437699,0,0,10,8,False,0,0,1,1,False,union_undetermined
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,quality_time_edit,3,B+C,W001;W006;W010;W011;W012;W013;W029;W030;W031;W034;W035;W037,12,23,1,0,0,0,1,1,0.166666666667,0.0318863635534,0,0,4,8,False,0,0,1,1,False,union_undetermined
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,Q,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,23,23,0,0,0,0,1,6,0.612648221344,0.0788975643436,0,0,8,15,False,0,0,1,1,False,union_undetermined
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,T,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,22,23,1,0,0,0,1,6,0.593073593074,0.0788975643436,0,0,8,14,False,0,0,1,1,False,union_undetermined
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,QTSB,4,A+C,W001;W002;W008;W010;W012;W013;W015;W017;W018;W027;W031;W034,12,23,1,0,0,0,1,2,0.545454545455,0.0709700709416,0,0,6,6,False,0,0,1,1,False,union_undetermined
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,QTSB,4,A+D,W002;W008;W015;W017;W018;W027;W028;W029;W030;W032;W033;W035;W036;W037,14,23,1,0,0,0,1,3,0.615384615385,0.0760177769135,0,0,6,8,False,0,0,1,1,False,union_undetermined
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,QTSB,4,C+D,W001;W010;W012;W013;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,14,23,1,0,0,0,1,5,0.615384615385,0.0994745609694,0,0,6,8,False,0,0,1,1,False,union_undetermined
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,quality_time_edit,3,A+B,W002;W006;W008;W010;W011;W013;W015;W017;W018;W027;W028;W032;W033;W036,14,23,1,0,0,0,1,3,0.483516483516,0.0665129406406,0,0,10,4,False,0,0,1,1,False,union_undetermined
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,quality_time_edit,3,A+C,W001;W002;W008;W012;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,18,23,1,0,0,0,1,5,0.62091503268,0.0909685909218,0,0,10,8,False,0,0,1,1,False,union_undetermined
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,quality_time_edit,3,B+C,W001;W006;W010;W011;W012;W013;W029;W030;W031;W034;W035;W037,12,23,1,0,0,0,1,4,0.681818181818,0.117645634887,0,0,4,8,False,0,0,1,1,False,union_undetermined
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,Q,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,24,24,0,0.2,0,0.2,0,2,0,0.0651492581779,1,0,9,15,False,1,0.366666666667,0,0,False,other_observed_transition
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,T,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,23,24,1,0.233333333333,0,0.233333333333,0,2,0,0.0635618405334,0,1,9,14,False,0,1,1,0,False,other_observed_transition
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,QTSB,4,A+C,W001;W002;W008;W010;W012;W013;W015;W017;W018;W027;W031;W034,12,24,1,0.433333333333,0,0.433333333333,0,2,0,0.0456425331504,1,0,6,6,False,1,0,0,0,False,other_observed_transition
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,QTSB,4,A+D,W002;W008;W015;W017;W018;W027;W028;W029;W030;W032;W033;W035;W036;W037,14,24,1,0.8,0.8,0,0,1,0,0.05171920454,1,0,6,8,False,1,0,0,1,False,other_observed_transition
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,QTSB,4,C+D,W001;W010;W012;W013;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,14,24,1,0.0666666666667,0,0.0666666666667,0,2,0,0.0718000988386,0,0,6,8,False,0,0,0,1,False,other_observed_transition
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,quality_time_edit,3,A+B,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,15,24,1,1,1,0,0,1,0,0.0515992776101,1,0.466666666667,10,5,False,1,0.466666666667,0,0,False,other_observed_transition
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,quality_time_edit,3,A+C,W001;W002;W008;W012;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,18,24,1,0.233333333333,0,0.233333333333,0,2,0,0.059564037139,1,0,10,8,False,1,0,0,1,False,other_observed_transition
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,quality_time_edit,3,B+C,W001;W006;W010;W011;W012;W013;W021;W029;W030;W031;W034;W035;W037,13,24,1,0.133333333333,0,0.133333333333,0,2,0,0.075505854679,0.466666666667,0,5,8,False,0.466666666667,0,0,1,False,other_observed_transition
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,Q,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,24,24,0,0,0,0,1,6,0.826086956522,0.123682529476,0,0,9,15,False,0,0,1,1,False,union_undetermined
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,T,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,23,24,1,0,0,0,1,6,0.822510822511,0.124023878605,0,0,9,14,False,0,0,1,1,False,union_undetermined
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,QTSB,4,A+C,W001;W002;W008;W010;W012;W013;W015;W017;W018;W027;W031;W034,12,24,1,0,0,0,1,1,0.818181818182,0.12893702862,0,0,6,6,False,0,0,1,1,False,union_undetermined
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,QTSB,4,A+D,W002;W008;W015;W017;W018;W027;W028;W029;W030;W032;W033;W035;W036;W037,14,24,1,0,0,0,1,3,0.846153846154,0.0718962061393,0,0,6,8,False,0,0,1,1,False,union_undetermined
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,QTSB,4,C+D,W001;W010;W012;W013;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,14,24,1,0,0,0,1,2,0.897435897436,0.107897596644,0,0,6,8,False,0,0,1,1,False,union_undetermined
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,quality_time_edit,3,A+B,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,15,24,1,0,0,0,1,5,0.752380952381,0.124023878605,0,0,10,5,False,0,0,1,1,False,union_undetermined
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,quality_time_edit,3,A+C,W001;W002;W008;W012;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,18,24,1,0,0,0,1,3,0.875,0.123341180347,0,0,10,8,False,0,0,1,1,False,union_undetermined
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,quality_time_edit,3,B+C,W001;W006;W010;W011;W012;W013;W021;W029;W030;W031;W034;W035;W037,13,24,1,0,0,0,1,1,0.833333333333,0.128497621362,0,0,5,8,False,0,0,1,1,False,union_undetermined
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,Q,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,24,24,0,0,0,0,1,3,0.833333333333,0.12539681599,0,0,9,15,False,0,0,1,1,False,union_undetermined
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,T,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,23,24,1,0,0,0,1,3,0.849802371542,0.12974568607,0,0,9,14,False,0,0,1,1,False,union_undetermined
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,QTSB,4,A+C,W001;W002;W008;W010;W012;W013;W015;W017;W018;W027;W031;W034,12,24,1,0,0,0,1,1,0.833333333333,0.0497520793346,0,0,6,6,False,0,0,1,1,False,union_undetermined
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,QTSB,4,A+D,W002;W008;W015;W017;W018;W027;W028;W029;W030;W032;W033;W035;W036;W037,14,24,1,0,0,0,1,3,0.846153846154,0.0914766835406,0,0,6,8,False,0,0,1,1,False,union_undetermined
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,QTSB,4,C+D,W001;W010;W012;W013;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,14,24,1,0,0,0,1,2,0.89010989011,0.154604460294,0,0,6,8,False,0,0,1,1,False,union_undetermined
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,quality_time_edit,3,A+B,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,15,24,1,0,0,0,1,2,0.733333333333,0.0512892267749,0,0,10,5,False,0,0,1,1,False,union_undetermined
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,quality_time_edit,3,A+C,W001;W002;W008;W012;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,18,24,1,0,0,0,1,3,0.862745098039,0.13874251277,0,0,10,8,False,0,0,1,1,False,union_undetermined
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,quality_time_edit,3,B+C,W001;W006;W010;W011;W012;W013;W021;W029;W030;W031;W034;W035;W037,13,24,1,0,0,0,1,2,0.923076923077,0.154274509572,0,0,5,8,False,0,0,1,1,False,union_undetermined
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,manual,Q,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,24,24,0,0.7,0.7,0,0,1,0,0.0476076450622,1,0,9,15,False,1,0,0,1,False,other_observed_transition
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,manual,T,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,23,24,1,0.633333333333,0.633333333333,0,0,1,0,0.0483714781076,0,1,9,14,False,0,1,1,0,False,other_observed_transition
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,manual,QTSB,4,A+C,W001;W002;W008;W010;W012;W013;W015;W017;W018;W027;W031;W034,12,24,1,0.2,0,0.2,0,2,0,0.0563860266806,0.233333333333,0,6,6,False,0.233333333333,0,0,1,False,other_observed_transition
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,manual,QTSB,4,A+D,W002;W008;W015;W017;W018;W027;W028;W029;W030;W032;W033;W035;W036;W037,14,24,1,1,1,0,0,1,0,0.0365907395113,0.233333333333,0.933333333333,6,8,False,0.233333333333,0.933333333333,0,0,False,other_observed_transition
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,manual,QTSB,4,C+D,W001;W010;W012;W013;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,14,24,1,0.233333333333,0,0.233333333333,0,2,0,0.0521636520341,0,0.933333333333,6,8,False,0,0.933333333333,1,0,False,other_observed_transition
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,manual,quality_time_edit,3,A+B,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,15,24,1,1,1,0,0,1,0,0.041646214618,1,0.733333333333,10,5,False,1,0.733333333333,0,0,False,other_observed_transition
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,manual,quality_time_edit,3,A+C,W001;W002;W008;W012;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,18,24,1,0.533333333333,0,0.533333333333,0,2,0,0.0506934371435,1,0,10,8,False,1,0,0,1,False,other_observed_transition
