image_id,condition,information,k_classes,cluster,point_count,people,total_people,workers,canonical_ids,class_membership,all_from_one_known_class,semantic_legitimacy
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,QTSB,4,3,10,4,23,W030;W032;W034;W036,e0a58597afa7f260d97e;c6821c31452459c11f75;9d17cd836d7fc38ad108;35e84449b82da019aab5,"{""D"": 1, ""A"": 2, ""C"": 1}",False,requires_local_image_review
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,QTSB,4,5,12,3,23,W006;W008;W013,ae7096d6a5b271deaac2;f235b3c540b6882e63cb;8f784855d8bd4f3a9024,"{""B"": 1, ""A"": 1, ""C"": 1}",False,requires_local_image_review
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,QTSB,4,8,14,3,23,W031;W033;W035,d704f69a1c7c5327e638;ea7f2a3fdcd3a9d42d55;1f84dbf5541abdd7a52b,"{""C"": 1, ""A"": 1, ""D"": 1}",False,requires_local_image_review
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,QTSB,4,10,16,2,23,W002;W017,014b4e58073b849f7ed9;097614c2e4d646b9059e,"{""A"": 1, ""C"": 1}",False,requires_local_image_review
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,quality_time_edit,3,1,8,2,23,W027;W029,0a79e9b207c32db39202;0ba3c33cb0e05abf58ae,"{""A"": 1, ""C"": 1}",False,requires_local_image_review
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,quality_time_edit,3,3,10,4,23,W030;W032;W034;W036,e0a58597afa7f260d97e;c6821c31452459c11f75;9d17cd836d7fc38ad108;35e84449b82da019aab5,"{""C"": 4}",True,requires_local_image_review
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,quality_time_edit,3,5,12,3,23,W006;W008;W013,ae7096d6a5b271deaac2;f235b3c540b6882e63cb;8f784855d8bd4f3a9024,"{""B"": 1, ""C"": 2}",False,requires_local_image_review
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,quality_time_edit,3,8,14,3,23,W031;W033;W035,d704f69a1c7c5327e638;ea7f2a3fdcd3a9d42d55;1f84dbf5541abdd7a52b,"{""C"": 3}",True,requires_local_image_review
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,quality_time_edit,3,10,16,2,23,W002;W017,014b4e58073b849f7ed9;097614c2e4d646b9059e,"{""A"": 1, ""C"": 1}",False,requires_local_image_review
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,Q,2,2,10,2,23,W010;W014,77b417099208b338;4e5ccdb484e7a3e8,"{""B"": 2}",True,requires_local_image_review
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,Q,2,3,12,2,23,W031;W035,5da2adcd7638310f;eb266c3e12d21893,"{""B"": 2}",True,requires_local_image_review
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,T,2,2,10,2,23,W010;W014,77b417099208b338;4e5ccdb484e7a3e8,"{""A"": 1, ""unknown_not_a_type"": 1}",False,requires_local_image_review
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,T,2,3,12,2,23,W031;W035,5da2adcd7638310f;eb266c3e12d21893,"{""B"": 2}",True,requires_local_image_review
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,B,2,2,10,2,23,W010;W014,77b417099208b338;4e5ccdb484e7a3e8,"{""B"": 2}",True,requires_local_image_review
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,B,2,3,12,2,23,W031;W035,5da2adcd7638310f;eb266c3e12d21893,"{""B"": 2}",True,requires_local_image_review
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,QTSB,4,2,10,2,23,W010;W014,77b417099208b338;4e5ccdb484e7a3e8,"{""C"": 1, ""unknown_not_a_type"": 1}",False,requires_local_image_review
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,QTSB,4,3,12,2,23,W031;W035,5da2adcd7638310f;eb266c3e12d21893,"{""C"": 1, ""D"": 1}",False,requires_local_image_review
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,quality_time_edit,3,2,10,2,23,W010;W014,77b417099208b338;4e5ccdb484e7a3e8,"{""C"": 1, ""unknown_not_a_type"": 1}",False,requires_local_image_review
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,quality_time_edit,3,3,12,2,23,W031;W035,5da2adcd7638310f;eb266c3e12d21893,"{""C"": 2}",True,requires_local_image_review
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,manual,Q,2,2,12,3,24,W001;W030;W035,6dc291d26b23c7a0;6ba0a04969949b56;30372dbccd1a586f,"{""A"": 1, ""B"": 2}",False,requires_local_image_review
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,manual,T,2,2,12,3,24,W001;W030;W035,6dc291d26b23c7a0;6ba0a04969949b56;30372dbccd1a586f,"{""A"": 2, ""B"": 1}",False,requires_local_image_review
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,manual,B,2,2,12,3,24,W001;W030;W035,6dc291d26b23c7a0;6ba0a04969949b56;30372dbccd1a586f,"{""B"": 3}",True,requires_local_image_review
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,manual,QTSB,4,2,12,3,24,W001;W030;W035,6dc291d26b23c7a0;6ba0a04969949b56;30372dbccd1a586f,"{""C"": 1, ""D"": 2}",False,requires_local_image_review
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,manual,quality_time_edit,3,2,12,3,24,W001;W030;W035,6dc291d26b23c7a0;6ba0a04969949b56;30372dbccd1a586f,"{""C"": 3}",True,requires_local_image_review
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,Q,2,2,8,2,23,W028;W033,a8f02e5f6ff661b1a6ea;94b9a12a91240fae6082,"{""B"": 1, ""A"": 1}",False,requires_local_image_review
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,Q,2,7,20,2,23,W011;W014,563395851b939361bf06;1348b48c5c9e762ca204,"{""A"": 1, ""B"": 1}",False,requires_local_image_review
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,T,2,2,8,2,23,W028;W033,a8f02e5f6ff661b1a6ea;94b9a12a91240fae6082,"{""B"": 2}",True,requires_local_image_review
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,T,2,7,20,2,23,W011;W014,563395851b939361bf06;1348b48c5c9e762ca204,"{""B"": 1, ""unknown_not_a_type"": 1}",False,requires_local_image_review
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,B,2,2,8,2,23,W028;W033,a8f02e5f6ff661b1a6ea;94b9a12a91240fae6082,"{""B"": 2}",True,requires_local_image_review
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,B,2,7,20,2,23,W011;W014,563395851b939361bf06;1348b48c5c9e762ca204,"{""A"": 1, ""B"": 1}",False,requires_local_image_review
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,QTSB,4,2,8,2,23,W028;W033,a8f02e5f6ff661b1a6ea;94b9a12a91240fae6082,"{""D"": 2}",True,requires_local_image_review
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,QTSB,4,7,20,2,23,W011;W014,563395851b939361bf06;1348b48c5c9e762ca204,"{""B"": 1, ""unknown_not_a_type"": 1}",False,requires_local_image_review
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,quality_time_edit,3,2,8,2,23,W028;W033,a8f02e5f6ff661b1a6ea;94b9a12a91240fae6082,"{""A"": 2}",True,requires_local_image_review
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,quality_time_edit,3,7,20,2,23,W011;W014,563395851b939361bf06;1348b48c5c9e762ca204,"{""B"": 1, ""unknown_not_a_type"": 1}",False,requires_local_image_review
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,Q,2,1,8,2,23,W034;W037,a56ee6d45d0f25f3eed8;7ac0106c722944ffcdb5,"{""B"": 2}",True,requires_local_image_review
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,Q,2,2,8,3,23,W011;W014;W015,2793306bbbc97861124d;cf7fcb4084553933334e;77a5d47a83b2868e0ef4,"{""A"": 2, ""B"": 1}",False,requires_local_image_review
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,Q,2,3,10,3,23,W027;W030;W031,3c91745dff848ace0009;4bee42371b5ecdf799ee;169fc30c432425281989,"{""A"": 1, ""B"": 2}",False,requires_local_image_review
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,Q,2,6,12,3,23,W028;W033;W036,0f5e3fb0af36b839fed2;f4fb215d725bea31d572;f52f3c5633b4d227b132,"{""B"": 2, ""A"": 1}",False,requires_local_image_review
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,Q,2,8,12,2,23,W012;W035,be57cb53717844759758;a7cd831fc464ecea2892,"{""B"": 2}",True,requires_local_image_review
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,T,2,1,8,2,23,W034;W037,a56ee6d45d0f25f3eed8;7ac0106c722944ffcdb5,"{""B"": 2}",True,requires_local_image_review
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,T,2,2,8,3,23,W011;W014;W015,2793306bbbc97861124d;cf7fcb4084553933334e;77a5d47a83b2868e0ef4,"{""B"": 2, ""unknown_not_a_type"": 1}",False,requires_local_image_review
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,T,2,3,10,3,23,W027;W030;W031,3c91745dff848ace0009;4bee42371b5ecdf799ee;169fc30c432425281989,"{""B"": 2, ""A"": 1}",False,requires_local_image_review
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,T,2,6,12,3,23,W028;W033;W036,0f5e3fb0af36b839fed2;f4fb215d725bea31d572;f52f3c5633b4d227b132,"{""B"": 3}",True,requires_local_image_review
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,T,2,8,12,2,23,W012;W035,be57cb53717844759758;a7cd831fc464ecea2892,"{""A"": 1, ""B"": 1}",False,requires_local_image_review
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,B,2,1,8,2,23,W034;W037,a56ee6d45d0f25f3eed8;7ac0106c722944ffcdb5,"{""B"": 2}",True,requires_local_image_review
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,B,2,2,8,3,23,W011;W014;W015,2793306bbbc97861124d;cf7fcb4084553933334e;77a5d47a83b2868e0ef4,"{""A"": 1, ""B"": 2}",False,requires_local_image_review
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,B,2,3,10,3,23,W027;W030;W031,3c91745dff848ace0009;4bee42371b5ecdf799ee;169fc30c432425281989,"{""B"": 3}",True,requires_local_image_review
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,B,2,6,12,3,23,W028;W033;W036,0f5e3fb0af36b839fed2;f4fb215d725bea31d572;f52f3c5633b4d227b132,"{""B"": 3}",True,requires_local_image_review
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,B,2,8,12,2,23,W012;W035,be57cb53717844759758;a7cd831fc464ecea2892,"{""B"": 2}",True,requires_local_image_review
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,QTSB,4,1,8,2,23,W034;W037,a56ee6d45d0f25f3eed8;7ac0106c722944ffcdb5,"{""C"": 1, ""D"": 1}",False,requires_local_image_review
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,QTSB,4,2,8,3,23,W011;W014;W015,2793306bbbc97861124d;cf7fcb4084553933334e;77a5d47a83b2868e0ef4,"{""B"": 1, ""unknown_not_a_type"": 1, ""A"": 1}",False,requires_local_image_review
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,QTSB,4,3,10,3,23,W027;W030;W031,3c91745dff848ace0009;4bee42371b5ecdf799ee;169fc30c432425281989,"{""A"": 1, ""D"": 1, ""C"": 1}",False,requires_local_image_review
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,QTSB,4,6,12,3,23,W028;W033;W036,0f5e3fb0af36b839fed2;f4fb215d725bea31d572;f52f3c5633b4d227b132,"{""D"": 3}",True,requires_local_image_review
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,QTSB,4,8,12,2,23,W012;W035,be57cb53717844759758;a7cd831fc464ecea2892,"{""C"": 1, ""D"": 1}",False,requires_local_image_review
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,quality_time_edit,3,1,8,2,23,W034;W037,a56ee6d45d0f25f3eed8;7ac0106c722944ffcdb5,"{""C"": 2}",True,requires_local_image_review
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,quality_time_edit,3,2,8,3,23,W011;W014;W015,2793306bbbc97861124d;cf7fcb4084553933334e;77a5d47a83b2868e0ef4,"{""B"": 1, ""unknown_not_a_type"": 1, ""A"": 1}",False,requires_local_image_review
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,quality_time_edit,3,3,10,3,23,W027;W030;W031,3c91745dff848ace0009;4bee42371b5ecdf799ee;169fc30c432425281989,"{""A"": 1, ""C"": 2}",False,requires_local_image_review
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,quality_time_edit,3,6,12,3,23,W028;W033;W036,0f5e3fb0af36b839fed2;f4fb215d725bea31d572;f52f3c5633b4d227b132,"{""A"": 3}",True,requires_local_image_review
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,quality_time_edit,3,8,12,2,23,W012;W035,be57cb53717844759758;a7cd831fc464ecea2892,"{""C"": 2}",True,requires_local_image_review
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,Q,2,1,8,4,23,W008;W028;W029;W037,4a6dba8a9c32eb66;0f26a801f28ae1ea;6426cfae34d581ff;a49a93c3a2018b34,"{""A"": 1, ""B"": 3}",False,requires_local_image_review
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,Q,2,3,12,2,23,W018;W030,45ab7471668e03d9;1855cec45f3e93ab,"{""A"": 1, ""B"": 1}",False,requires_local_image_review
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,Q,2,4,14,3,23,W013;W014;W033,1894f27c3fd308cd;1b3675da6acfc3f6;f75ec2a5eb7100a8,"{""B"": 2, ""A"": 1}",False,requires_local_image_review
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,Q,2,10,20,2,23,W015;W021,6decc656fd10407c;899b2864942e642d,"{""A"": 2}",True,requires_local_image_review
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,Q,2,12,20,2,23,W011;W017,9732c6f38ae221f0;7231fd59d0668aa1,"{""A"": 2}",True,requires_local_image_review
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,Q,2,13,20,2,23,W002;W006,4d4eeebacecb850a;026b9a1fe7ba6a07,"{""A"": 1, ""B"": 1}",False,requires_local_image_review
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,T,2,1,8,4,23,W008;W028;W029;W037,4a6dba8a9c32eb66;0f26a801f28ae1ea;6426cfae34d581ff;a49a93c3a2018b34,"{""B"": 4}",True,requires_local_image_review
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,T,2,3,12,2,23,W018;W030,45ab7471668e03d9;1855cec45f3e93ab,"{""B"": 1, ""A"": 1}",False,requires_local_image_review
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,T,2,4,14,3,23,W013;W014;W033,1894f27c3fd308cd;1b3675da6acfc3f6;f75ec2a5eb7100a8,"{""A"": 1, ""unknown_not_a_type"": 1, ""B"": 1}",False,requires_local_image_review
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,T,2,10,20,2,23,W015;W021,6decc656fd10407c;899b2864942e642d,"{""B"": 1, ""A"": 1}",False,requires_local_image_review
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,T,2,12,20,2,23,W011;W017,9732c6f38ae221f0;7231fd59d0668aa1,"{""B"": 1, ""A"": 1}",False,requires_local_image_review
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,T,2,13,20,2,23,W002;W006,4d4eeebacecb850a;026b9a1fe7ba6a07,"{""A"": 2}",True,requires_local_image_review
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,B,2,1,8,4,23,W008;W028;W029;W037,4a6dba8a9c32eb66;0f26a801f28ae1ea;6426cfae34d581ff;a49a93c3a2018b34,"{""B"": 4}",True,requires_local_image_review
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,B,2,3,12,2,23,W018;W030,45ab7471668e03d9;1855cec45f3e93ab,"{""B"": 2}",True,requires_local_image_review
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,B,2,4,14,3,23,W013;W014;W033,1894f27c3fd308cd;1b3675da6acfc3f6;f75ec2a5eb7100a8,"{""B"": 3}",True,requires_local_image_review
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,B,2,10,20,2,23,W015;W021,6decc656fd10407c;899b2864942e642d,"{""B"": 1, ""A"": 1}",False,requires_local_image_review
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,B,2,12,20,2,23,W011;W017,9732c6f38ae221f0;7231fd59d0668aa1,"{""A"": 1, ""B"": 1}",False,requires_local_image_review
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,B,2,13,20,2,23,W002;W006,4d4eeebacecb850a;026b9a1fe7ba6a07,"{""B"": 1, ""A"": 1}",False,requires_local_image_review
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,QTSB,4,1,8,4,23,W008;W028;W029;W037,4a6dba8a9c32eb66;0f26a801f28ae1ea;6426cfae34d581ff;a49a93c3a2018b34,"{""A"": 1, ""D"": 3}",False,requires_local_image_review
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,QTSB,4,3,12,2,23,W018;W030,45ab7471668e03d9;1855cec45f3e93ab,"{""A"": 1, ""D"": 1}",False,requires_local_image_review
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,QTSB,4,4,14,3,23,W013;W014;W033,1894f27c3fd308cd;1b3675da6acfc3f6;f75ec2a5eb7100a8,"{""C"": 1, ""unknown_not_a_type"": 1, ""D"": 1}",False,requires_local_image_review
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,QTSB,4,10,20,2,23,W015;W021,6decc656fd10407c;899b2864942e642d,"{""A"": 1, ""B"": 1}",False,requires_local_image_review
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,QTSB,4,12,20,2,23,W011;W017,9732c6f38ae221f0;7231fd59d0668aa1,"{""B"": 1, ""A"": 1}",False,requires_local_image_review
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,QTSB,4,13,20,2,23,W002;W006,4d4eeebacecb850a;026b9a1fe7ba6a07,"{""A"": 1, ""B"": 1}",False,requires_local_image_review
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,quality_time_edit,3,1,8,4,23,W008;W028;W029;W037,4a6dba8a9c32eb66;0f26a801f28ae1ea;6426cfae34d581ff;a49a93c3a2018b34,"{""A"": 2, ""C"": 2}",False,requires_local_image_review
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,quality_time_edit,3,3,12,2,23,W018;W030,45ab7471668e03d9;1855cec45f3e93ab,"{""A"": 1, ""C"": 1}",False,requires_local_image_review
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,quality_time_edit,3,4,14,3,23,W013;W014;W033,1894f27c3fd308cd;1b3675da6acfc3f6;f75ec2a5eb7100a8,"{""B"": 1, ""unknown_not_a_type"": 1, ""A"": 1}",False,requires_local_image_review
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,quality_time_edit,3,10,20,2,23,W015;W021,6decc656fd10407c;899b2864942e642d,"{""A"": 1, ""B"": 1}",False,requires_local_image_review
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,quality_time_edit,3,12,20,2,23,W011;W017,9732c6f38ae221f0;7231fd59d0668aa1,"{""B"": 1, ""A"": 1}",False,requires_local_image_review
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,quality_time_edit,3,13,20,2,23,W002;W006,4d4eeebacecb850a;026b9a1fe7ba6a07,"{""A"": 1, ""B"": 1}",False,requires_local_image_review
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,Q,2,4,14,2,24,W029;W035,264bb601655e3517;b9f7aa260a402700,"{""B"": 2}",True,requires_local_image_review
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,Q,2,15,28,4,24,W015;W021;W028;W033,716886a2da0110e0;6b2052d3fba9dfe9;1a628f7c69f6416b;e77a797b88db2ceb,"{""A"": 3, ""B"": 1}",False,requires_local_image_review
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,T,2,4,14,2,24,W029;W035,264bb601655e3517;b9f7aa260a402700,"{""B"": 2}",True,requires_local_image_review
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,T,2,15,28,4,24,W015;W021;W028;W033,716886a2da0110e0;6b2052d3fba9dfe9;1a628f7c69f6416b;e77a797b88db2ceb,"{""B"": 3, ""A"": 1}",False,requires_local_image_review
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,B,2,4,14,2,24,W029;W035,264bb601655e3517;b9f7aa260a402700,"{""B"": 2}",True,requires_local_image_review
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,B,2,15,28,4,24,W015;W021;W028;W033,716886a2da0110e0;6b2052d3fba9dfe9;1a628f7c69f6416b;e77a797b88db2ceb,"{""B"": 3, ""A"": 1}",False,requires_local_image_review
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,QTSB,4,4,14,2,24,W029;W035,264bb601655e3517;b9f7aa260a402700,"{""D"": 2}",True,requires_local_image_review
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,QTSB,4,15,28,4,24,W015;W021;W028;W033,716886a2da0110e0;6b2052d3fba9dfe9;1a628f7c69f6416b;e77a797b88db2ceb,"{""A"": 1, ""B"": 1, ""D"": 2}",False,requires_local_image_review
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,quality_time_edit,3,4,14,2,24,W029;W035,264bb601655e3517;b9f7aa260a402700,"{""C"": 2}",True,requires_local_image_review
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,quality_time_edit,3,15,28,4,24,W015;W021;W028;W033,716886a2da0110e0;6b2052d3fba9dfe9;1a628f7c69f6416b;e77a797b88db2ceb,"{""A"": 3, ""B"": 1}",False,requires_local_image_review
