stage,language_cohort,project_id,runtime_task_id,base_task_id,building_id,worker_id,canonical_annotation_id,raw_annotation_id,initialization_artifact_id,initialization_import_sha256,initialization_prediction_sha256,initial_geometry_hash,final_geometry_hash,exact_geometry_equal,geometry_edit_rmse_px,geometry_edit_rmse_panorama_diagonal_normalized,geometry_edit_distance_not_evaluable_reason,U_initial,U_final,delta_U,initial_structurally_valid,final_structurally_valid,initial_quality_status,final_quality_status,proposal_failure,model_issue_choice,issue_reported,acceptable_reported,semi_role,planned_trap_family,trap_family,trap_family_source,trap_source_type,reference_identity,reference_sha256,reference_type,reference_eligible,formal_assignment_eligible,process_eligible,independence_eligible,analysis_eligible,c1_eligible_worker,current20_worker,stage_role,unmodified_trap_submission_eps_0,strict_blind_trust_eps_0,issue_reported_without_quality_improvement_eps_0,quality_improving_correction_eps_0,harmful_correction_eps_0,control_false_alarm_eps_0,control_overcorrection_eps_0,non_harmful_control_handling_eps_0,issue_geometry_edit_concordant_eps_0,unmodified_trap_submission_eps_0_01,strict_blind_trust_eps_0_01,issue_reported_without_quality_improvement_eps_0_01,quality_improving_correction_eps_0_01,harmful_correction_eps_0_01,control_false_alarm_eps_0_01,control_overcorrection_eps_0_01,non_harmful_control_handling_eps_0_01,issue_geometry_edit_concordant_eps_0_01,unmodified_trap_submission_eps_0_02,strict_blind_trust_eps_0_02,issue_reported_without_quality_improvement_eps_0_02,quality_improving_correction_eps_0_02,harmful_correction_eps_0_02,control_false_alarm_eps_0_02,control_overcorrection_eps_0_02,non_harmful_control_handling_eps_0_02,issue_geometry_edit_concordant_eps_0_02,unmodified_trap_submission_eps_0_05,strict_blind_trust_eps_0_05,issue_reported_without_quality_improvement_eps_0_05,quality_improving_correction_eps_0_05,harmful_correction_eps_0_05,control_false_alarm_eps_0_05,control_overcorrection_eps_0_05,non_harmful_control_handling_eps_0_05,issue_geometry_edit_concordant_eps_0_05,diagnostic_pre_stage3,development_only,scientific_conclusion_prohibited,formal_profile_frozen,reviewer_policy_frozen,main_launch_authorized,worker_caused_structural_failure,failure_attribution,frozen_harmonization_validity_status,frozen_harmonization_assertion_source,frozen_initialization_provenance_status,proposal_accepted_unchanged_eps_0,issue_reported_eps_0,geometry_edited_eps_0,non_harmful_handling_eps_0,proposal_accepted_unchanged_eps_0_01,issue_reported_eps_0_01,geometry_edited_eps_0_01,non_harmful_handling_eps_0_01,proposal_accepted_unchanged_eps_0_02,issue_reported_eps_0_02,geometry_edited_eps_0_02,non_harmful_handling_eps_0_02,proposal_accepted_unchanged_eps_0_05,issue_reported_eps_0_05,geometry_edited_eps_0_05,non_harmful_handling_eps_0_05
P1,zh,29,3084,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,17,db9b6396393de960,3132,init:p1:c5066d8401c8800d9c88,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,c5066d8401c8800d9c88cb31ab054b4b0784055656e3f67529cd4d1314b18883,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,true,0.0,0.0,,0.9794180077541207,0.9794180077541207,0.0,true,true,evaluable,evaluable,false,acceptable,false,true,control,acceptable,acceptable,frozen_selection,control_natural,task_id:501,3b60473ca0e39e53e30f9745237e953e8186cfac4e8249cb2f16d7980b93aa7a,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,,,,,false,false,false,true,true,,,,,false,false,false,true,true,,,,,false,false,false,true,true,,,,,false,false,false,true,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,zh,29,3084,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,18,20a869d68a5fe7a0,3423,init:p1:c5066d8401c8800d9c88,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,c5066d8401c8800d9c88cb31ab054b4b0784055656e3f67529cd4d1314b18883,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,true,0.0,0.0,,0.9794180077541207,0.9794180077541207,0.0,true,true,evaluable,evaluable,false,acceptable,false,true,control,acceptable,acceptable,frozen_selection,control_natural,task_id:501,3b60473ca0e39e53e30f9745237e953e8186cfac4e8249cb2f16d7980b93aa7a,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,false,profile_development_only,,,,,false,false,false,true,true,,,,,false,false,false,true,true,,,,,false,false,false,true,true,,,,,false,false,false,true,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,zh,29,3084,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,19,f4f2c10eeb50a0d6,4646,init:p1:c5066d8401c8800d9c88,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,c5066d8401c8800d9c88cb31ab054b4b0784055656e3f67529cd4d1314b18883,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,20d68479b391d597ee2d35241a5bb235d93006f78d4e0637dce91ef699238122,false,,,n_pairs_mismatch,0.9794180077541207,0.9389193294634622,-0.04049867829065845,true,true,evaluable,evaluable,false,acceptable,false,true,control,acceptable,acceptable,frozen_selection,control_natural,task_id:501,3b60473ca0e39e53e30f9745237e953e8186cfac4e8249cb2f16d7980b93aa7a,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,false,false,profile_development_only,,,,,true,false,true,false,false,,,,,true,false,true,false,false,,,,,true,false,true,false,false,,,,,false,false,false,true,false,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,zh,29,3084,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,2,02be3fa1bec88b02,3148,init:p1:c5066d8401c8800d9c88,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,c5066d8401c8800d9c88cb31ab054b4b0784055656e3f67529cd4d1314b18883,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,true,0.0,0.0,,0.9794180077541207,0.9794180077541207,0.0,true,true,evaluable,evaluable,false,acceptable,false,true,control,acceptable,acceptable,frozen_selection,control_natural,task_id:501,3b60473ca0e39e53e30f9745237e953e8186cfac4e8249cb2f16d7980b93aa7a,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,,,,,false,false,false,true,true,,,,,false,false,false,true,true,,,,,false,false,false,true,true,,,,,false,false,false,true,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,zh,29,3084,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,21,2413f1596849ef9b,3679,init:p1:c5066d8401c8800d9c88,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,c5066d8401c8800d9c88cb31ab054b4b0784055656e3f67529cd4d1314b18883,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,f0a8c84cfdf91100a7f46e2855d344b180a7c439d2b5db93cb5dd3989e07e488,false,0.6551169650642846,0.0005722211199598029,,0.9794180077541207,0.9781661990445343,-0.0012518087095864106,true,true,evaluable,evaluable,false,acceptable,false,true,control,acceptable,acceptable,frozen_selection,control_natural,task_id:501,3b60473ca0e39e53e30f9745237e953e8186cfac4e8249cb2f16d7980b93aa7a,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,false,false,profile_development_only,,,,,true,false,true,false,false,,,,,false,false,false,true,false,,,,,false,false,false,true,false,,,,,false,false,false,true,false,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,zh,29,3084,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,6,5e49a3ca719154b8,3276,init:p1:c5066d8401c8800d9c88,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,c5066d8401c8800d9c88cb31ab054b4b0784055656e3f67529cd4d1314b18883,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,true,0.0,0.0,,0.9794180077541207,0.9794180077541207,0.0,true,true,evaluable,evaluable,false,acceptable,false,true,control,acceptable,acceptable,frozen_selection,control_natural,task_id:501,3b60473ca0e39e53e30f9745237e953e8186cfac4e8249cb2f16d7980b93aa7a,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,,,,,false,false,false,true,true,,,,,false,false,false,true,true,,,,,false,false,false,true,true,,,,,false,false,false,true,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,zh,29,3084,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,8,3cfe12d6a5ea827b,3484,init:p1:c5066d8401c8800d9c88,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,c5066d8401c8800d9c88cb31ab054b4b0784055656e3f67529cd4d1314b18883,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,true,0.0,0.0,,0.9794180077541207,0.9794180077541207,0.0,true,true,evaluable,evaluable,false,acceptable,false,true,control,acceptable,acceptable,frozen_selection,control_natural,task_id:501,3b60473ca0e39e53e30f9745237e953e8186cfac4e8249cb2f16d7980b93aa7a,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,,,,,false,false,false,true,true,,,,,false,false,false,true,true,,,,,false,false,false,true,true,,,,,false,false,false,true,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,zh,29,3085,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,1,a30abcda8418bd75,4797,init:p1:4ac3b394b83bea208631,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,4ac3b394b83bea208631561e7371e464b74c59ec7eae05db8c71b174b919fc7c,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,ca9779417fa57769b6ce3938c0ba0883a425627105745a75e78f2e5eb1021982,false,9.309646476482866,0.008131641549963705,,0.9524267962142867,0.9349286808911942,-0.017498115323092533,true,true,evaluable,evaluable,false,corner_drift,true,false,control,acceptable,acceptable,frozen_selection,control_natural,task_id:568,4d0407eb2b1083534b681d70a6a75dd23a44f38760eef5f68da25259be40e1d9,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,,,,,true,true,true,false,true,,,,,true,true,true,false,true,,,,,false,true,false,true,true,,,,,false,true,false,true,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,zh,29,3085,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,10,a73e732348cf85a5,3174,init:p1:4ac3b394b83bea208631,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,4ac3b394b83bea208631561e7371e464b74c59ec7eae05db8c71b174b919fc7c,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,true,0.0,0.0,,0.9524267962142867,0.9524267962142867,0.0,true,true,evaluable,evaluable,false,acceptable,false,true,control,acceptable,acceptable,frozen_selection,control_natural,task_id:568,4d0407eb2b1083534b681d70a6a75dd23a44f38760eef5f68da25259be40e1d9,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,,,,,false,false,false,true,true,,,,,false,false,false,true,true,,,,,false,false,false,true,true,,,,,false,false,false,true,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,zh,29,3085,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,11,ba9f60a6ed19b5fd,3598,init:p1:4ac3b394b83bea208631,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,4ac3b394b83bea208631561e7371e464b74c59ec7eae05db8c71b174b919fc7c,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,true,0.0,0.0,,0.9524267962142867,0.9524267962142867,0.0,true,true,evaluable,evaluable,false,corner_drift,true,false,control,acceptable,acceptable,frozen_selection,control_natural,task_id:568,4d0407eb2b1083534b681d70a6a75dd23a44f38760eef5f68da25259be40e1d9,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,,,,,false,true,false,true,false,,,,,false,true,false,true,false,,,,,false,true,false,true,false,,,,,false,true,false,true,false,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,zh,29,3085,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,12,baa09826ba02dd36,3437,init:p1:4ac3b394b83bea208631,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,4ac3b394b83bea208631561e7371e464b74c59ec7eae05db8c71b174b919fc7c,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,796c6d96b47cd682ff9e7e84bc55587de86901488a59d5673ffc9f907962faa0,false,7.395552623597403,0.006459749374039339,,0.9524267962142867,0.9518250400060961,-0.0006017562081905847,true,true,evaluable,evaluable,false,acceptable,false,true,control,acceptable,acceptable,frozen_selection,control_natural,task_id:568,4d0407eb2b1083534b681d70a6a75dd23a44f38760eef5f68da25259be40e1d9,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,,,,,true,false,true,false,false,,,,,false,false,false,true,false,,,,,false,false,false,true,false,,,,,false,false,false,true,false,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,zh,29,3085,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,13,d2685886cb5bbef7,3334,init:p1:4ac3b394b83bea208631,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,4ac3b394b83bea208631561e7371e464b74c59ec7eae05db8c71b174b919fc7c,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,true,0.0,0.0,,0.9524267962142867,0.9524267962142867,0.0,true,true,evaluable,evaluable,false,acceptable,false,true,control,acceptable,acceptable,frozen_selection,control_natural,task_id:568,4d0407eb2b1083534b681d70a6a75dd23a44f38760eef5f68da25259be40e1d9,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,,,,,false,false,false,true,true,,,,,false,false,false,true,true,,,,,false,false,false,true,true,,,,,false,false,false,true,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,zh,29,3085,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,14,8bd66e889fbae752,3228,init:p1:4ac3b394b83bea208631,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,4ac3b394b83bea208631561e7371e464b74c59ec7eae05db8c71b174b919fc7c,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,53fc3693e9ee4f7de99d08e2c43bd2737e2511680d9454350ee7763ee0e4e471,false,3.210650874429605,0.002804388127829585,,0.9524267962142867,0.9662572091978129,0.013830412983526164,true,true,evaluable,evaluable,false,corner_drift,true,false,control,acceptable,acceptable,frozen_selection,control_natural,task_id:568,4d0407eb2b1083534b681d70a6a75dd23a44f38760eef5f68da25259be40e1d9,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,false,profile_development_only,,,,,false,true,false,true,true,,,,,false,true,false,true,true,,,,,false,true,false,true,true,,,,,false,true,false,true,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,zh,29,3085,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,15,8516eea42fb75c88,3246,init:p1:4ac3b394b83bea208631,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,4ac3b394b83bea208631561e7371e464b74c59ec7eae05db8c71b174b919fc7c,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,f3d154f0def12e32fe3cfa57705456849fefe010f0a18159ffe582581c75235a,false,4.527399360637752,0.003954520598310585,,0.9524267962142867,0.9476265997860804,-0.0048001964282062826,true,true,evaluable,evaluable,false,acceptable,false,true,control,acceptable,acceptable,frozen_selection,control_natural,task_id:568,4d0407eb2b1083534b681d70a6a75dd23a44f38760eef5f68da25259be40e1d9,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,,,,,true,false,true,false,false,,,,,false,false,false,true,false,,,,,false,false,false,true,false,,,,,false,false,false,true,false,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,zh,29,3085,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,17,975c986cabcb9ac6,3388,init:p1:4ac3b394b83bea208631,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,4ac3b394b83bea208631561e7371e464b74c59ec7eae05db8c71b174b919fc7c,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,3b9814c63c0a2aa4acb28b1772e7dbcd6f143ecb78934bb7332b45107acba748,false,3.4824391277439988,0.0030417853973205683,,0.9524267962142867,0.9576873987714493,0.0052606025571625414,true,true,evaluable,evaluable,false,acceptable,false,true,control,acceptable,acceptable,frozen_selection,control_natural,task_id:568,4d0407eb2b1083534b681d70a6a75dd23a44f38760eef5f68da25259be40e1d9,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,,,,,false,false,false,true,false,,,,,false,false,false,true,false,,,,,false,false,false,true,false,,,,,false,false,false,true,false,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,zh,29,3085,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,18,f5d0a36b008eb488,4096,init:p1:4ac3b394b83bea208631,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,4ac3b394b83bea208631561e7371e464b74c59ec7eae05db8c71b174b919fc7c,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,true,0.0,0.0,,0.9524267962142867,0.9524267962142867,0.0,true,true,evaluable,evaluable,false,acceptable,false,true,control,acceptable,acceptable,frozen_selection,control_natural,task_id:568,4d0407eb2b1083534b681d70a6a75dd23a44f38760eef5f68da25259be40e1d9,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,false,profile_development_only,,,,,false,false,false,true,true,,,,,false,false,false,true,true,,,,,false,false,false,true,true,,,,,false,false,false,true,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,zh,29,3085,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,19,b24c193b4136afd3,4647,init:p1:4ac3b394b83bea208631,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,4ac3b394b83bea208631561e7371e464b74c59ec7eae05db8c71b174b919fc7c,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,14c5f53708f14e038730bc63808f7e8fc7ca80f045bc688a9b347c511e68a2eb,false,2.4934301835729795,0.0021779216357886567,,0.9524267962142867,0.938916839734402,-0.013509956479884733,true,true,evaluable,evaluable,false,corner_drift,true,false,control,acceptable,acceptable,frozen_selection,control_natural,task_id:568,4d0407eb2b1083534b681d70a6a75dd23a44f38760eef5f68da25259be40e1d9,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,false,false,profile_development_only,,,,,true,true,true,false,true,,,,,true,true,true,false,true,,,,,false,true,false,true,true,,,,,false,true,false,true,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,zh,29,3085,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,2,2129afe06ece6a6d,3149,init:p1:4ac3b394b83bea208631,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,4ac3b394b83bea208631561e7371e464b74c59ec7eae05db8c71b174b919fc7c,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,5857b570c2ddf12cbd8a73ab7ab6e0a6341d60ce9bb8d96b88281224b7f45f74,false,4.033139754344767,0.0035228025990123838,,0.9524267962142867,0.964434959106919,0.01200816289263229,true,true,evaluable,evaluable,false,corner_drift,true,false,control,acceptable,acceptable,frozen_selection,control_natural,task_id:568,4d0407eb2b1083534b681d70a6a75dd23a44f38760eef5f68da25259be40e1d9,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,,,,,false,true,false,true,true,,,,,false,true,false,true,true,,,,,false,true,false,true,true,,,,,false,true,false,true,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,zh,29,3085,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,21,a927ea00f7335c7c,3680,init:p1:4ac3b394b83bea208631,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,4ac3b394b83bea208631561e7371e464b74c59ec7eae05db8c71b174b919fc7c,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,14c5f53708f14e038730bc63808f7e8fc7ca80f045bc688a9b347c511e68a2eb,false,2.4934301835729795,0.0021779216357886567,,0.9524267962142867,0.938916839734402,-0.013509956479884733,true,true,evaluable,evaluable,false,corner_drift,true,false,control,acceptable,acceptable,frozen_selection,control_natural,task_id:568,4d0407eb2b1083534b681d70a6a75dd23a44f38760eef5f68da25259be40e1d9,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,false,false,profile_development_only,,,,,true,true,true,false,true,,,,,true,true,true,false,true,,,,,false,true,false,true,true,,,,,false,true,false,true,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,zh,29,3085,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,6,e30721b054460f15,3277,init:p1:4ac3b394b83bea208631,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,4ac3b394b83bea208631561e7371e464b74c59ec7eae05db8c71b174b919fc7c,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,true,0.0,0.0,,0.9524267962142867,0.9524267962142867,0.0,true,true,evaluable,evaluable,false,acceptable,false,true,control,acceptable,acceptable,frozen_selection,control_natural,task_id:568,4d0407eb2b1083534b681d70a6a75dd23a44f38760eef5f68da25259be40e1d9,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,,,,,false,false,false,true,true,,,,,false,false,false,true,true,,,,,false,false,false,true,true,,,,,false,false,false,true,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,zh,29,3085,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,8,7ae79f4e06a3ade1,3485,init:p1:4ac3b394b83bea208631,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,4ac3b394b83bea208631561e7371e464b74c59ec7eae05db8c71b174b919fc7c,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,dc0d2a3211746827b1158a8120a1a7e5d4ba710c6587fe94276a8eb16bc3bcfc,false,4.1099892508930065,0.003589927871793047,,0.9524267962142867,0.9591290633619111,0.006702267147624341,true,true,evaluable,evaluable,false,acceptable;corner_drift,true,false,control,acceptable,acceptable,frozen_selection,control_natural,task_id:568,4d0407eb2b1083534b681d70a6a75dd23a44f38760eef5f68da25259be40e1d9,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,,,,,false,true,false,true,true,,,,,false,true,false,true,true,,,,,false,true,false,true,true,,,,,false,true,false,true,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,zh,29,3086,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,1,d0a52acd08fbed41,4798,init:p1:66add23370efe2eaf40e,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,66add23370efe2eaf40e337804f1ac305ad8fe18a2d41cbd166dd661b23caefe,e9d9dc0323f8c0123c8d3b64e5a026fadd258cf620685236be22039f2b2a8680,07b0afff73756fbb04d6e78a2c57c9e09ec4b85aa097968dfaa84c7c7da7e5d2,false,5.130871642424429,0.004481631943862116,,0.992000580369018,0.9847111214261883,-0.007289458942829619,true,true,evaluable,evaluable,false,acceptable,false,true,control,acceptable,acceptable,frozen_selection,control_natural,task_id:572,ae15954fb399428776ebfc06d465c60ca1612409279560d198ac7ed46e6691d1,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,,,,,true,false,true,false,false,,,,,false,false,false,true,false,,,,,false,false,false,true,false,,,,,false,false,false,true,false,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,zh,29,3086,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,10,e1192a138c4f6fd5,3175,init:p1:66add23370efe2eaf40e,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,66add23370efe2eaf40e337804f1ac305ad8fe18a2d41cbd166dd661b23caefe,e9d9dc0323f8c0123c8d3b64e5a026fadd258cf620685236be22039f2b2a8680,06cac7463b6530bace0ba157ade9aea826769f33f2e89d3bd94af036a4ca09f2,false,3.7869834623214933,0.0033077939263353017,,0.992000580369018,0.9905523150452571,-0.0014482653237608556,true,true,evaluable,evaluable,false,corner_drift,true,false,control,acceptable,acceptable,frozen_selection,control_natural,task_id:572,ae15954fb399428776ebfc06d465c60ca1612409279560d198ac7ed46e6691d1,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,,,,,true,true,true,false,true,,,,,false,true,false,true,true,,,,,false,true,false,true,true,,,,,false,true,false,true,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
