image_id,condition,building,n_observed,n_valid,n_excluded,total_clusters,supported_clusters,singletons,singleton_share,supported_share,largest_share,point_count_disagreement,within_cluster_median,sizes_descending,min_supported_loo_jaccard,max_cross_compatible_share,weakly_separated_supported_pair,min_sub80_jaccard,review_draft_grade,review_draft_reason,full_p_by_8,core10_p_by_19,full_tail_no_gate,core_tail_10,late_quarter_new,late_half_new,late_quarter_structure,late_quarter_repartition,half_tv_all,half_tv_core,grade_v1,status_v1,cut,doubletons,effective_modes_simpson,entropy_bits,good_turing_missing_mass_proxy,chao_coverage_proxy,isolated_singletons,assignment_singletons_with_compatible_peer,supported_point_counts,source_split,scene_category,scene_source,main_space_raw,main_space_safe,main_space_source,main_space_basis,main_space_human,main_space_human_source,fine_human,fine_ai,doorway,room_id,room_status,floor_boundary,ceiling_boundary,corner_occlusion,connected_space,reflection_glass,low_contrast,floor_boundary_recheck,ceiling_boundary_recheck,corner_occlusion_recheck,connected_space_recheck,reflection_glass_recheck,low_contrast_recheck,resolution_rechecked,main_sleep,main_bathroom,main_kitchen,main_dining,main_living,main_work,main_circulation,main_storage,main_special,main_empty,position_entrance,position_window,position_edge,position_stair_landing,position_shower_interior,position_bath_tub,position_washing,position_mirrored,position_glass,position_fireplace,position_empty,position_shared_focus,main_semantic_key,main_function_primary,main_function_primary_source,review_status,reviewed_grade,full_requested8_exceeds_n,core_requested19_exceeds_n
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,manual,B6ByNegPMKs,5,5,0,2,2,0,0,1,0.6,0,0.06549650016,3;2,1,0,False,1,medium_candidate,supported_clusters_repeat;proportion_stability_reported_separately,0.535,0.375,0,0,0.0525,0.116666666667,0,0,0.22,0.22,,limited_horizon_or_order_sensitive,,,,,,,,,,test,工作与学习,早期争议复核导出.user_type,多人空置办公室为主,多人空置办公室为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,工作学习|通行,否,unresolved:B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,not_in_supported_component,partial,partial,present,present,present,absent,partial,partial,present,present,present,absent,False,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,work+empty,empty,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,manual,S9hNv5qa7GM,20,19,1,8,3,5,0.263157894737,0.736842105263,0.421052631579,0.105263157895,0.0527956265025,8;4;2;1;1;1;1;1,0.885964912281,0.75,True,,,singleton_rich_boundary;not_automatically_difficult,0,0.52,0.015,0.145,0.147,0.164,0.045,0.0287355383179,0.255497076023,0.159736111111,,invalid_response_evidence,,,,,,,,,,valid,卫浴,早期争议复核导出.user_type,浴缸淋浴厕位房,浴缸淋浴厕位房,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,unresolved:S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,not_in_supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,False,False
S9hNv5qa7GM_2ea5348654d24115bba3dcdb21fa655e,manual,S9hNv5qa7GM,1,1,0,1,0,1,1,0,1,,,1,,0,False,,,too_few_valid_people,,,,,,,,,,,,insufficient_people,,,,,,,,,,valid,卫浴,后续41图亲审.current_classification.coarse_type,黄色小卫浴,黄色小卫浴,AI_new_spatial_review,carried_visual_record,盥洗厕间为主,后续41图亲审.current_classification.focus,洗浴与如厕,储藏家务|卫浴|通行,否,supported_component:S9hNv5qa7GM_2ea5348654d24115bba3dcdb21fa655e,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,manual,S9hNv5qa7GM,2,2,0,2,0,2,1,0,0.5,1,,1;1,,0,False,,,too_few_valid_people,,,,,,,,,,,,insufficient_people,,,,,,,,,,valid,卫浴,早期争议复核导出.user_type,主卫淋浴端,主卫淋浴端,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,supported_component:S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,supported_component,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,manual,S9hNv5qa7GM,4,3,1,2,1,1,0.333333333333,0.666666666667,0.666666666667,0.666666666667,0.0243538101763,2;1,1,0,False,,,too_few_valid_people,,,,,,,,,,,,invalid_response_evidence,,,,,,,,,,valid,复合／待定,早期争议复核导出.user_type,空置阁楼室,空置阁楼室,AI_new_spatial_review,carried_visual_record,,未有人工作答,,用途不明,否,unresolved:S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,not_in_supported_component,present,present,absent,present,unknown,absent,present,present,absent,present,unknown,absent,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,empty,empty,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,manual,S9hNv5qa7GM,1,1,0,1,0,1,1,0,1,,,1,,0,False,,,too_few_valid_people,,,,,,,,,,,,insufficient_people,,,,,,,,,,valid,通行与连接,早期争议复核导出.user_type,黄色条纹公共走廊,黄色条纹公共走廊,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室|通行,否,unresolved:S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,not_in_supported_component,present,present,absent,present,unknown,absent,present,present,absent,present,unknown,absent,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circulation,circulation,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,S9hNv5qa7GM,2,2,0,1,1,0,0,1,1,0,0.0676319616488,2,,0,False,,,too_few_valid_people,,,,,,,,,,,,insufficient_people,,,,,,,,,,valid,卫浴,早期争议复核导出.user_type,棕色石材主卫,棕色石材主卫,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴|用途不明,否,supported_component:S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,S9hNv5qa7GM,20,20,0,2,1,1,0.05,0.95,0.95,0,0.0360594464715,19;1,0.997368421053,0,False,,,order_partition_or_count_boundary,0.095,1,0.65,0.945,0,0,0,0.0146800936164,0.05,0,medium,assigned_observed_later,,,,,,,,,,valid,卧室,早期争议复核导出.user_type,主卧镜面床尾侧,主卧镜面床尾侧,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:S9hNv5qa7GM_3c496aedd9d645a5b8d7a7b1b53f0636,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,False,False
S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,S9hNv5qa7GM,2,2,0,1,1,0,0,1,1,0,0.0686243012273,2,,0,False,,,too_few_valid_people,,,,,,,,,,,,insufficient_people,,,,,,,,,,valid,卫浴,早期争议复核导出.user_type,黑台面洗手台前室,黑台面洗手台前室,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴|通行,否,unresolved:S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,not_in_supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,S9hNv5qa7GM,1,1,0,1,0,1,1,0,1,,,1,,0,False,,,too_few_valid_people,,,,,,,,,,,,insufficient_people,,,,,,,,,,valid,卧室,早期争议复核导出.user_type,淡绿色卧室,淡绿色卧室,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,unresolved:S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,not_in_supported_component,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,S9hNv5qa7GM,3,3,0,1,1,0,0,1,1,0,0.0613472900077,3,1,0,False,,,too_few_valid_people,,,,,,,,,,,,insufficient_people,,,,,,,,,,valid,卫浴,早期争议复核导出.user_type,主卫近卧室门,主卫近卧室门,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室|卫浴,否,supported_component:S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep+bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,UwV83HsGsw3,5,4,1,4,0,4,1,0,0.25,1,,1;1;1;1,,0,False,,,short_horizon_or_unconfirmed_multi_pattern,0,0,0,0,1,1,1,0,0.5,1,,invalid_response_evidence,,,,,,,,,,test,复合／待定,早期争议复核导出.user_type,起居休闲为主，餐厨次要,起居休闲为主，餐厨次要,AI_new_spatial_review,carried_visual_record,,未有人工作答,,厨房|用餐|起居休闲,否,supported_component:UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,living,living,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,semi,UwV83HsGsw3,4,4,0,3,1,2,0.5,0.5,0.5,0.833333333333,0.00902094649736,2;1;1,1,0,False,,,short_horizon_or_unconfirmed_multi_pattern,0,0.485,0,0.135,0.485,0.5675,0.485,0,0.32625,0.17,,limited_horizon_or_order_sensitive,,,,,,,,,,test,复合／待定,早期争议复核导出.user_type,起居休闲为主，餐厨次要,起居休闲为主，餐厨次要,AI_new_spatial_review,carried_visual_record,,未有人工作答,,厨房|用餐|起居休闲,否,supported_component:UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,living,living,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,manual,UwV83HsGsw3,5,5,0,2,1,1,0.2,0.8,0.8,0.4,0.0493877253044,4;1,1,0,False,,,short_horizon_or_unconfirmed_multi_pattern,0.795,1,0,0.525,0.205,0.191666666666,0.205,0,0.2425,0,,limited_horizon_or_order_sensitive,,,,,,,,,,test,厨房与用餐,早期争议复核导出.user_type,厨房与用餐共同为主，起居次要,厨房与用餐共同为主，起居次要,AI_new_spatial_review,carried_visual_record,,未有人工作答,,厨房|用餐|起居休闲,疑似,supported_component:UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,kitchen+dining,kitchen,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,UwV83HsGsw3,24,24,0,9,5,4,0.166666666667,0.833333333333,0.333333333333,0.663043478261,0.0165757236051,8;4;3;3;2;1;1;1;1,1,0,False,,,singleton_rich_boundary;not_automatically_difficult,0,0.19,0.345,0.485,0.169166666667,0.196666666667,0.000833333333335,0,0.223125,0.17091540404,,singleton_support_unresolved,,,,,,,,,,test,通行与连接,早期争议复核导出.user_type,洗漱更衣过渡区域为主，保留旧通行视角描述,洗漱更衣过渡区域为主，保留旧通行视角描述,AI_new_spatial_review,carried_visual_record,,未有人工作答,,储藏家务|卫浴,疑似,unresolved:UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,not_in_supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bathroom+storage,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,False,False
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,UwV83HsGsw3,24,24,0,8,3,5,0.208333333333,0.791666666667,0.583333333333,0.235507246377,0.0490592565359,14;3;2;1;1;1;1;1,0.987179487179,0.690476190476,True,0.970888888889,,singleton_rich_boundary;not_automatically_difficult,0,0.375,0.17,0.55,0.0925000000001,0.109583333333,0.0466666666668,0.00714971029902,0.189375,0.101627003114,difficult_candidate,assigned_observed_fragmentation_and_change,,,,,,,,,,test,卫浴,早期争议复核导出.user_type,卫浴为主,卫浴为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,unresolved:UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,not_in_supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,False,False
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,UwV83HsGsw3,7,6,1,4,2,2,0.333333333333,0.666666666667,0.333333333333,0.8,0.0241978122244,2;2;1;1,1,0,False,,,short_horizon_or_unconfirmed_multi_pattern,0,0.275,0,0,0.385,0.461666666667,0.1075,0,0.3025,0.2475,,invalid_response_evidence,,,,,,,,,,test,卧室,早期争议复核导出.user_type,卧室为主,卧室为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:UwV83HsGsw3_1018c8753d68416e8f2d48a144282aeb,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,UwV83HsGsw3,4,4,0,3,1,2,0.5,0.5,0.5,0.833333333333,0.0339200933769,2;1;1,1,0,False,,,short_horizon_or_unconfirmed_multi_pattern,0,0.465,0,0.165,0.465,0.5825,0.465,0,0.33625,0.18,,limited_horizon_or_order_sensitive,,,,,,,,,,test,卧室,早期争议复核导出.user_type,卧室为主,卧室为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:UwV83HsGsw3_1018c8753d68416e8f2d48a144282aeb,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,UwV83HsGsw3,5,5,0,4,1,3,0.6,0.4,0.4,0.9,0.0807933801821,2;1;1;1,1,0,False,,,short_horizon_or_unconfirmed_multi_pattern,0,0.57,0,0.12,0.665,0.706666666667,0.665,0,0.485,0.305,,limited_horizon_or_order_sensitive,,,,,,,,,,test,起居与休闲,早期争议复核导出.user_type,起居休闲为主，餐厨次要,起居休闲为主，餐厨次要,AI_new_spatial_review,carried_visual_record,,未有人工作答,,厨房|用餐|起居休闲,否,supported_component:UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,living,living,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,23,23,0,3,1,2,0.0869565217391,0.913043478261,0.913043478261,0.0869565217391,0.023919853283,21;1;1,1,0,False,,,order_partition_or_count_boundary,0,1,0.73,1,0.0833333333334,0.0933333333334,0.0425000000001,0,0.0686956521739,0,,stable_outside_three_tier_limits,,,,,,,,,,test,卫浴,早期争议复核导出.user_type,卫浴为主,卫浴为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,unresolved:UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,not_in_supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,False,False
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,UwV83HsGsw3,5,5,0,2,2,0,0,1,0.6,0.6,0.0440070008921,3;2,1,0,False,1,medium_candidate,supported_clusters_repeat;proportion_stability_reported_separately,0.565,0.565,0,0,0.05,0.138333333333,0.05,0,0.2405,0.2405,,limited_horizon_or_order_sensitive,,,,,,,,,,test,卧室,早期争议复核导出.user_type,卧室为主,卧室为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:UwV83HsGsw3_1018c8753d68416e8f2d48a144282aeb,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,manual,VFuaQ6m2Qom,2,2,0,2,0,2,1,0,0.5,1,,1;1,,0,False,,,too_few_valid_people,,,,,,,,,,,,insufficient_people,,,,,,,,,,valid,卫浴,早期争议复核导出.user_type,中央椭圆浴缸主卫,中央椭圆浴缸主卫,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,supported_component:VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,manual,VFuaQ6m2Qom,2,2,0,2,0,2,1,0,0.5,1,,1;1,,0,False,,,too_few_valid_people,,,,,,,,,,,,insufficient_people,,,,,,,,,,valid,卧室,早期争议复核导出.user_type,白床卧室,白床卧室,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室|卫浴,否,supported_component:VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,supported_component,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,VFuaQ6m2Qom,7,7,0,3,2,1,0.142857142857,0.857142857143,0.571428571429,0.666666666667,0.0564633984323,4;2;1,1,0,False,1,medium_candidate,supported_clusters_repeat;proportion_stability_reported_separately,0.585,0.565,0,0,0.165,0.22625,0.165,0,0.25,0.1775,,limited_horizon_or_order_sensitive,,,,,,,,,,valid,卫浴,早期争议复核导出.user_type,主卫浴缸窗侧,主卫浴缸窗侧,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,supported_component:VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,VFuaQ6m2Qom,20,19,1,6,4,2,0.105263157895,0.894736842105,0.421052631579,0.719298245614,0.0382801226227,8;5;2;2;1;1,1,0,False,1,medium_candidate,supported_clusters_repeat;proportion_stability_reported_separately,0,0.77,0.28,0.43,0.071,0.1075,0.071,0,0.202076023392,0.160873015873,,invalid_response_evidence,,,,,,,,,,valid,卫浴,早期争议复核导出.user_type,主卫近淋浴,主卫近淋浴,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,supported_component:VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,False,False
