image_id,building,source_split,scene_category,scene_source,main_space_raw,main_space_safe,main_space_source,main_space_basis,main_space_human,main_space_human_source,fine_human,fine_ai,doorway,room_id,room_status,floor_boundary,ceiling_boundary,corner_occlusion,connected_space,reflection_glass,low_contrast,floor_boundary_recheck,ceiling_boundary_recheck,corner_occlusion_recheck,connected_space_recheck,reflection_glass_recheck,low_contrast_recheck,resolution_rechecked,main_sleep,main_bathroom,main_kitchen,main_dining,main_living,main_work,main_circulation,main_storage,main_special,main_empty,position_entrance,position_window,position_edge,position_stair_landing,position_shower_interior,position_bath_tub,position_washing,position_mirrored,position_glass,position_fireplace,position_empty,position_shared_focus,main_semantic_key,main_function_primary,main_function_primary_source
2t7WUuJeko7_073656b4030d4389ba7f304298be1d73,2t7WUuJeko7,valid,卧室,早期争议复核导出.user_type,花纹墙纸卧室全体,花纹墙纸卧室全体,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:2t7WUuJeko7_073656b4030d4389ba7f304298be1d73,supported_component,partial,present,present,present,unknown,absent,partial,present,present,present,present,absent,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics
B6ByNegPMKs_0e5ba44387774783903fea2a1b8f53dd,B6ByNegPMKs,test,通行与连接,早期争议复核导出.user_type,会议室外走道为主,会议室外走道为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,工作学习|通行,否,unresolved:B6ByNegPMKs_0e5ba44387774783903fea2a1b8f53dd,not_in_supported_component,present,partial,absent,present,present,absent,present,partial,absent,present,present,absent,False,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,work+circulation,circulation,explicit first-clause keyword derivation; not human/adjudicated semantics
B6ByNegPMKs_0f8e559bf8d4427ba275e63aba46e3e5,B6ByNegPMKs,test,通行与连接,早期争议复核导出.user_type,办公室外转折平台为主,办公室外转折平台为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,用途不明|通行,否,supported_component:B6ByNegPMKs_0f8e559bf8d4427ba275e63aba46e3e5,supported_component,present,partial,absent,present,present,absent,present,partial,absent,present,present,absent,False,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,work+circulation,work,explicit first-clause keyword derivation; not human/adjudicated semantics
B6ByNegPMKs_1bf33cdff9a54d65a9be6889eb912fb5,B6ByNegPMKs,test,工作与学习,早期争议复核导出.user_type,大会议室为主,大会议室为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,工作学习|通行,否,supported_component:B6ByNegPMKs_1bf33cdff9a54d65a9be6889eb912fb5,supported_component,partial,partial,present,present,present,absent,partial,partial,present,present,present,absent,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,work,work,explicit first-clause keyword derivation; not human/adjudicated semantics
B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e,B6ByNegPMKs,test,工作与学习,早期争议复核导出.user_type,多人办公室为主,多人办公室为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,工作学习|通行,否,unresolved:B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e,not_in_supported_component,partial,partial,present,present,present,absent,partial,partial,present,present,present,absent,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,work,work,explicit first-clause keyword derivation; not human/adjudicated semantics
B6ByNegPMKs_29138c57da06404d8a009f0deb20537f,B6ByNegPMKs,test,起居与休闲,早期争议复核导出.user_type,木饰面电话/休憩小间为主,木饰面电话/休憩小间为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,工作学习|起居休闲,否,unresolved:B6ByNegPMKs_29138c57da06404d8a009f0deb20537f,not_in_supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,living,living,explicit first-clause keyword derivation; not human/adjudicated semantics
B6ByNegPMKs_2a1bc1a10d7b45ad902e09cd71767fd9,B6ByNegPMKs,test,通行与连接,早期争议复核导出.user_type,玻璃办公室外走道为主,玻璃办公室外走道为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,工作学习|通行,否,unresolved:B6ByNegPMKs_2a1bc1a10d7b45ad902e09cd71767fd9,not_in_supported_component,present,partial,absent,present,present,absent,present,partial,absent,present,present,absent,False,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,work+circulation,circulation,explicit first-clause keyword derivation; not human/adjudicated semantics
B6ByNegPMKs_343c07bcee6a4740a3cd39540e8f4ca2,B6ByNegPMKs,test,工作与学习,早期争议复核导出.user_type,小办公室为主,小办公室为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,工作学习|通行,否,unresolved:B6ByNegPMKs_343c07bcee6a4740a3cd39540e8f4ca2,not_in_supported_component,partial,partial,present,present,present,absent,partial,partial,present,present,present,absent,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,work,work,explicit first-clause keyword derivation; not human/adjudicated semantics
B6ByNegPMKs_3ed1f9b2f3c341d68c6d42895f56f7f9,B6ByNegPMKs,test,工作与学习,早期争议复核导出.user_type,小会议室为主,小会议室为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,工作学习|通行,否,supported_component:B6ByNegPMKs_3ed1f9b2f3c341d68c6d42895f56f7f9,supported_component,partial,partial,present,present,present,absent,partial,partial,present,present,present,absent,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,work,work,explicit first-clause keyword derivation; not human/adjudicated semantics
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,test,工作与学习,早期争议复核导出.user_type,办公室兼设备存放区为主,办公室兼设备存放区为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,工作学习|通行,否,unresolved:B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,not_in_supported_component,partial,partial,present,present,present,absent,partial,partial,present,present,present,absent,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,work,work,explicit first-clause keyword derivation; not human/adjudicated semantics
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,test,通行与连接,早期争议复核导出.user_type,会议区入口走道为主,会议区入口走道为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,工作学习|通行,否,supported_component:B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,overlap_with_pending_or_unsupported,present,partial,absent,present,present,absent,present,partial,absent,present,present,absent,False,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,work+circulation,work,explicit first-clause keyword derivation; not human/adjudicated semantics
B6ByNegPMKs_4c769d1a658d41eb995deb5b40af57a4,B6ByNegPMKs,test,工作与学习,早期争议复核导出.user_type,单人办公室门内为主,单人办公室门内为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,工作学习|通行,疑似,unresolved:B6ByNegPMKs_4c769d1a658d41eb995deb5b40af57a4,not_in_supported_component,partial,partial,present,present,present,absent,partial,partial,present,present,present,absent,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,work,work,explicit first-clause keyword derivation; not human/adjudicated semantics
B6ByNegPMKs_4e537870fc094609a7eda53d1e313fa8,B6ByNegPMKs,test,通行与连接,早期争议复核导出.user_type,办公室外走道为主,办公室外走道为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,工作学习|通行,否,unresolved:B6ByNegPMKs_4e537870fc094609a7eda53d1e313fa8,not_in_supported_component,present,partial,absent,present,present,absent,present,partial,absent,present,present,absent,False,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,work+circulation,circulation,explicit first-clause keyword derivation; not human/adjudicated semantics
B6ByNegPMKs_51623bde5d4a4550b2c34efe044a16dc,B6ByNegPMKs,test,通行与连接,早期争议复核导出.user_type,窗侧办公室外走道为主,窗侧办公室外走道为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,工作学习|通行,否,unresolved:B6ByNegPMKs_51623bde5d4a4550b2c34efe044a16dc,not_in_supported_component,present,partial,absent,present,present,absent,present,partial,absent,present,present,absent,False,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,work+circulation,circulation,explicit first-clause keyword derivation; not human/adjudicated semantics
B6ByNegPMKs_53249ef8a94c4c40bd6f09c069e54d16,B6ByNegPMKs,test,通行与连接,早期争议复核导出.user_type,办公室外走道为主,办公室外走道为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,用途不明|通行,否,unresolved:B6ByNegPMKs_53249ef8a94c4c40bd6f09c069e54d16,not_in_supported_component,present,partial,absent,present,present,absent,present,partial,absent,present,present,absent,False,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,work+circulation,circulation,explicit first-clause keyword derivation; not human/adjudicated semantics
B6ByNegPMKs_59cbdf96b19c4cc4a576e6658c5f67d6,B6ByNegPMKs,test,通行与连接,早期争议复核导出.user_type,玻璃办公室外通道为主,玻璃办公室外通道为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,工作学习|通行,否,unresolved:B6ByNegPMKs_59cbdf96b19c4cc4a576e6658c5f67d6,not_in_supported_component,present,partial,absent,present,present,absent,present,partial,absent,present,present,absent,False,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,work+circulation,circulation,explicit first-clause keyword derivation; not human/adjudicated semantics
B6ByNegPMKs_5b3d1c9fefb64512b0c9750a00feece4,B6ByNegPMKs,test,工作与学习,早期争议复核导出.user_type,小办公室为主,小办公室为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,工作学习|通行,否,unresolved:B6ByNegPMKs_5b3d1c9fefb64512b0c9750a00feece4,not_in_supported_component,partial,partial,present,present,present,absent,partial,partial,present,present,present,absent,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,work,work,explicit first-clause keyword derivation; not human/adjudicated semantics
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,test,工作与学习,早期争议复核导出.user_type,公共休憩座区与走道共同为主,公共休憩座区与走道共同为主,AI_new_spatial_review,new_original,,未有人工作答,,工作学习|起居休闲|通行,否,unresolved:B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,not_in_supported_component,partial,partial,present,present,present,absent,partial,partial,present,present,present,absent,False,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,living+circulation,living,explicit first-clause keyword derivation; not human/adjudicated semantics
B6ByNegPMKs_6ef1007d4f8641cfa4102b27787f0210,B6ByNegPMKs,test,工作与学习,早期争议复核导出.user_type,独立办公室为主,独立办公室为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,工作学习|通行,否,unresolved:B6ByNegPMKs_6ef1007d4f8641cfa4102b27787f0210,not_in_supported_component,partial,partial,present,present,present,absent,partial,partial,present,present,present,absent,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,work,work,explicit first-clause keyword derivation; not human/adjudicated semantics
B6ByNegPMKs_6f74372f4fbe4741b5388a6583284ad3,B6ByNegPMKs,test,工作与学习,早期争议复核导出.user_type,空置办公室为主,空置办公室为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,工作学习|通行,否,unresolved:B6ByNegPMKs_6f74372f4fbe4741b5388a6583284ad3,not_in_supported_component,partial,partial,present,present,present,absent,partial,partial,present,present,present,absent,False,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,work+empty,empty,explicit first-clause keyword derivation; not human/adjudicated semantics
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,test,起居与休闲,早期争议复核导出.user_type,木饰面电话/休憩小间为主,木饰面电话/休憩小间为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,工作学习|起居休闲,否,unresolved:B6ByNegPMKs_7018ca302c584d0d85024187f3568460,not_in_supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,living,living,explicit first-clause keyword derivation; not human/adjudicated semantics
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,test,通行与连接,早期争议复核导出.user_type,窗侧办公室外走道为主,窗侧办公室外走道为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,工作学习|通行,否,unresolved:B6ByNegPMKs_75327de9719945aa8b893a6404667884,not_in_supported_component,present,partial,absent,present,present,absent,present,partial,absent,present,present,absent,True,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,work+circulation,circulation,explicit first-clause keyword derivation; not human/adjudicated semantics
B6ByNegPMKs_8a830452b3b449d08625f3d70bdd07b8,B6ByNegPMKs,test,通行与连接,早期争议复核导出.user_type,办公室外转折通道为主,办公室外转折通道为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,工作学习|通行,否,unresolved:B6ByNegPMKs_8a830452b3b449d08625f3d70bdd07b8,not_in_supported_component,present,partial,absent,present,present,absent,present,partial,absent,present,present,absent,False,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,work+circulation,circulation,explicit first-clause keyword derivation; not human/adjudicated semantics
B6ByNegPMKs_8b1abc1b47784d758b9ec1e079160475,B6ByNegPMKs,test,通行与连接,早期争议复核导出.user_type,圆柱旁办公室外通道为主,圆柱旁办公室外通道为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,工作学习|通行,否,unresolved:B6ByNegPMKs_8b1abc1b47784d758b9ec1e079160475,not_in_supported_component,present,partial,absent,present,present,absent,present,partial,absent,present,present,absent,False,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,work+circulation,circulation,explicit first-clause keyword derivation; not human/adjudicated semantics
B6ByNegPMKs_8b4e1e0ada214ee68dc9e0350cbad884,B6ByNegPMKs,test,工作与学习,早期争议复核导出.user_type,会议室为主,会议室为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,工作学习|通行,否,supported_component:B6ByNegPMKs_8b4e1e0ada214ee68dc9e0350cbad884,supported_component,partial,partial,present,present,present,absent,partial,partial,present,present,present,absent,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,work,work,explicit first-clause keyword derivation; not human/adjudicated semantics
B6ByNegPMKs_8c414a8052c844b4bcd5dc3fadde7f8c,B6ByNegPMKs,test,通行与连接,早期争议复核导出.user_type,办公室外走道为主,办公室外走道为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,工作学习|通行,否,unresolved:B6ByNegPMKs_8c414a8052c844b4bcd5dc3fadde7f8c,not_in_supported_component,present,partial,absent,present,present,absent,present,partial,absent,present,present,absent,False,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,work+circulation,circulation,explicit first-clause keyword derivation; not human/adjudicated semantics
B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381,B6ByNegPMKs,test,通行与连接,早期争议复核导出.user_type,办公区转折平台为主,办公区转折平台为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,用途不明|通行,否,supported_component:B6ByNegPMKs_0f8e559bf8d4427ba275e63aba46e3e5,supported_component,present,partial,absent,present,present,absent,present,partial,absent,present,present,absent,False,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,work+circulation,work,explicit first-clause keyword derivation; not human/adjudicated semantics
B6ByNegPMKs_8d4e583714dd484d8e1e9bfb38ef2250,B6ByNegPMKs,test,工作与学习,早期争议复核导出.user_type,窗边小办公室为主,窗边小办公室为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,工作学习|通行,否,unresolved:B6ByNegPMKs_8d4e583714dd484d8e1e9bfb38ef2250,not_in_supported_component,partial,partial,present,present,present,absent,partial,partial,present,present,present,absent,False,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,work,work,explicit first-clause keyword derivation; not human/adjudicated semantics
B6ByNegPMKs_9a11dae14ce9444287b881b54c6f6b6e,B6ByNegPMKs,test,通行与连接,早期争议复核导出.user_type,玻璃办公室外走道为主,玻璃办公室外走道为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,工作学习|通行,否,unresolved:B6ByNegPMKs_9a11dae14ce9444287b881b54c6f6b6e,not_in_supported_component,present,partial,absent,present,present,absent,present,partial,absent,present,present,absent,False,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,work+circulation,circulation,explicit first-clause keyword derivation; not human/adjudicated semantics
B6ByNegPMKs_9c62e22ac161400e969f5962b748c3e8,B6ByNegPMKs,test,储藏与家务辅助,后续41图亲审.current_classification.coarse_type,空置独立房间为主,空置独立房间为主,AI_new_spatial_review,carried_visual_record,空置办公室为主,后续41图亲审.current_classification.focus,空置房间,用途不明,否,unresolved:B6ByNegPMKs_9c62e22ac161400e969f5962b748c3e8,not_in_supported_component,present,partial,absent,present,present,absent,present,partial,absent,present,present,absent,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,empty,empty,explicit first-clause keyword derivation; not human/adjudicated semantics
B6ByNegPMKs_b5d0239ee410435aa172b77984b9faa4,B6ByNegPMKs,test,工作与学习,早期争议复核导出.user_type,单人办公室为主,单人办公室为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,工作学习|通行,否,unresolved:B6ByNegPMKs_b5d0239ee410435aa172b77984b9faa4,not_in_supported_component,partial,partial,present,present,present,absent,partial,partial,present,present,present,absent,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,work,work,explicit first-clause keyword derivation; not human/adjudicated semantics
B6ByNegPMKs_b5dcbc0109a344a281d8ae467ccf3fc2,B6ByNegPMKs,test,通行与连接,早期争议复核导出.user_type,办公室外走道为主,办公室外走道为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,工作学习|通行,否,unresolved:B6ByNegPMKs_b5dcbc0109a344a281d8ae467ccf3fc2,not_in_supported_component,present,partial,absent,present,present,absent,present,partial,absent,present,present,absent,False,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,work+circulation,circulation,explicit first-clause keyword derivation; not human/adjudicated semantics
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,test,通行与连接,早期争议复核导出.user_type,红管走廊为主,红管走廊为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,用途不明|通行,否,supported_component:B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,overlap_with_pending_or_unsupported,present,partial,absent,present,present,absent,present,partial,absent,present,present,absent,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circulation,circulation,explicit first-clause keyword derivation; not human/adjudicated semantics
B6ByNegPMKs_bb2332e3d7ad40a59ee5ad0eae108dec,B6ByNegPMKs,test,通行与连接,早期争议复核导出.user_type,储物门排两侧的回字走道局部,储物门排两侧的回字走道局部,AI_new_spatial_review,carried_visual_record,,未有人工作答,,通行,否,unresolved:B6ByNegPMKs_bb2332e3d7ad40a59ee5ad0eae108dec,not_in_supported_component,present,partial,absent,present,unknown,absent,present,partial,absent,present,unknown,absent,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circulation,circulation,explicit first-clause keyword derivation; not human/adjudicated semantics
