registry_uid,planned_task_key,base_task_id,normalized_title,title,image,planned_stage,condition,planned_condition,dataset_group,is_anchor,has_expert_ref,init_type,source_pool,manifest_file,manifest_stage_key,import_index,has_prediction,seed,runtime_task_id_available
stage2_calibration_core:10,stage2_calibration_core:q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4:10,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vso1vncic_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4.jpg,calibration_manual,manual,manual,Calibration_core,False,False,,calibration_core,stage2_calibration_manual_core_import.json,stage2_calibration_core,10,False,20260228,False
stage2_calibration_core:68,stage2_calibration_core:q9vSo1VnCiC_a139a1f906394f7a9d5dfc9772836342:68,q9vSo1VnCiC_a139a1f906394f7a9d5dfc9772836342,q9vso1vncic_a139a1f906394f7a9d5dfc9772836342,q9vSo1VnCiC_a139a1f906394f7a9d5dfc9772836342.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_a139a1f906394f7a9d5dfc9772836342.jpg,calibration_manual,manual,manual,Calibration_core,False,False,,calibration_core,stage2_calibration_manual_core_import.json,stage2_calibration_core,68,False,20260228,False
stage2_calibration_core:13,stage2_calibration_core:q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345:13,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vso1vncic_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345.jpg,calibration_manual,manual,manual,Calibration_core,False,False,,calibration_core,stage2_calibration_manual_core_import.json,stage2_calibration_core,13,False,20260228,False
stage2_calibration_core:53,stage2_calibration_core:rPc6DW4iMge_2c16cbd610cf4e1b92b2830f51c07e32:53,rPc6DW4iMge_2c16cbd610cf4e1b92b2830f51c07e32,rpc6dw4imge_2c16cbd610cf4e1b92b2830f51c07e32,rPc6DW4iMge_2c16cbd610cf4e1b92b2830f51c07e32.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_2c16cbd610cf4e1b92b2830f51c07e32.jpg,calibration_manual,manual,manual,Calibration_core,False,False,,calibration_core,stage2_calibration_manual_core_import.json,stage2_calibration_core,53,False,20260228,False
stage2_calibration_core:19,stage2_calibration_core:rPc6DW4iMge_fbc169773c954580baea6d2798c0d486:19,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rpc6dw4imge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_fbc169773c954580baea6d2798c0d486.jpg,calibration_manual,manual,manual,Calibration_core,False,False,,calibration_core,stage2_calibration_manual_core_import.json,stage2_calibration_core,19,False,20260228,False
stage2_calibration_core:43,stage2_calibration_core:uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e:43,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,unb9qfrl6hy_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e.jpg,calibration_manual,manual,manual,Calibration_core,False,False,,calibration_core,stage2_calibration_manual_core_import.json,stage2_calibration_core,43,False,20260228,False
stage2_calibration_core:59,stage2_calibration_core:uNb9QFRL6hY_14f2a8bc76f24d2ea495369bfde2f653:59,uNb9QFRL6hY_14f2a8bc76f24d2ea495369bfde2f653,unb9qfrl6hy_14f2a8bc76f24d2ea495369bfde2f653,uNb9QFRL6hY_14f2a8bc76f24d2ea495369bfde2f653.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_14f2a8bc76f24d2ea495369bfde2f653.jpg,calibration_manual,manual,manual,Calibration_core,False,False,,calibration_core,stage2_calibration_manual_core_import.json,stage2_calibration_core,59,False,20260228,False
stage2_calibration_core:21,stage2_calibration_core:uNb9QFRL6hY_1b7bf6673ca74809a141b57da1d6357f:21,uNb9QFRL6hY_1b7bf6673ca74809a141b57da1d6357f,unb9qfrl6hy_1b7bf6673ca74809a141b57da1d6357f,uNb9QFRL6hY_1b7bf6673ca74809a141b57da1d6357f.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_1b7bf6673ca74809a141b57da1d6357f.jpg,calibration_manual,manual,manual,Calibration_core,False,False,,calibration_core,stage2_calibration_manual_core_import.json,stage2_calibration_core,21,False,20260228,False
stage2_calibration_core:2,stage2_calibration_core:uNb9QFRL6hY_33dd9892d10e474ead8f7ad38a8da562:2,uNb9QFRL6hY_33dd9892d10e474ead8f7ad38a8da562,unb9qfrl6hy_33dd9892d10e474ead8f7ad38a8da562,uNb9QFRL6hY_33dd9892d10e474ead8f7ad38a8da562.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_33dd9892d10e474ead8f7ad38a8da562.jpg,calibration_manual,manual,manual,Calibration_core,False,False,,calibration_core,stage2_calibration_manual_core_import.json,stage2_calibration_core,2,False,20260228,False
stage2_calibration_core:75,stage2_calibration_core:uNb9QFRL6hY_4d422e01951e4c4a9fa3c2d10666a004:75,uNb9QFRL6hY_4d422e01951e4c4a9fa3c2d10666a004,unb9qfrl6hy_4d422e01951e4c4a9fa3c2d10666a004,uNb9QFRL6hY_4d422e01951e4c4a9fa3c2d10666a004.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_4d422e01951e4c4a9fa3c2d10666a004.jpg,calibration_manual,manual,manual,Calibration_core,False,False,,calibration_core,stage2_calibration_manual_core_import.json,stage2_calibration_core,75,False,20260228,False
stage2_calibration_core:32,stage2_calibration_core:uNb9QFRL6hY_68df002b0bc84182b4141e8f9cd03fae:32,uNb9QFRL6hY_68df002b0bc84182b4141e8f9cd03fae,unb9qfrl6hy_68df002b0bc84182b4141e8f9cd03fae,uNb9QFRL6hY_68df002b0bc84182b4141e8f9cd03fae.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_68df002b0bc84182b4141e8f9cd03fae.jpg,calibration_manual,manual,manual,Calibration_core,False,False,,calibration_core,stage2_calibration_manual_core_import.json,stage2_calibration_core,32,False,20260228,False
stage2_calibration_core:37,stage2_calibration_core:uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2:37,uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2,unb9qfrl6hy_6adff04b1e974c72a81b54fa8f15e7a2,uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2.jpg,calibration_manual,manual,manual,Calibration_core,False,False,,calibration_core,stage2_calibration_manual_core_import.json,stage2_calibration_core,37,False,20260228,False
stage2_calibration_core:33,stage2_calibration_core:uNb9QFRL6hY_6d10858fd25f4c06883c28694ade2c00:33,uNb9QFRL6hY_6d10858fd25f4c06883c28694ade2c00,unb9qfrl6hy_6d10858fd25f4c06883c28694ade2c00,uNb9QFRL6hY_6d10858fd25f4c06883c28694ade2c00.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_6d10858fd25f4c06883c28694ade2c00.jpg,calibration_manual,manual,manual,Calibration_core,False,False,,calibration_core,stage2_calibration_manual_core_import.json,stage2_calibration_core,33,False,20260228,False
stage2_calibration_core:70,stage2_calibration_core:uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8:70,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,unb9qfrl6hy_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8.jpg,calibration_manual,manual,manual,Calibration_core,False,False,,calibration_core,stage2_calibration_manual_core_import.json,stage2_calibration_core,70,False,20260228,False
stage2_calibration_core:58,stage2_calibration_core:uNb9QFRL6hY_b73ae36f994747e196380b1cb71cf407:58,uNb9QFRL6hY_b73ae36f994747e196380b1cb71cf407,unb9qfrl6hy_b73ae36f994747e196380b1cb71cf407,uNb9QFRL6hY_b73ae36f994747e196380b1cb71cf407.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_b73ae36f994747e196380b1cb71cf407.jpg,calibration_manual,manual,manual,Calibration_core,False,False,,calibration_core,stage2_calibration_manual_core_import.json,stage2_calibration_core,58,False,20260228,False
stage2_calibration_core:73,stage2_calibration_core:uNb9QFRL6hY_b98c9460586e4f138658181461df9f51:73,uNb9QFRL6hY_b98c9460586e4f138658181461df9f51,unb9qfrl6hy_b98c9460586e4f138658181461df9f51,uNb9QFRL6hY_b98c9460586e4f138658181461df9f51.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_b98c9460586e4f138658181461df9f51.jpg,calibration_manual,manual,manual,Calibration_core,False,False,,calibration_core,stage2_calibration_manual_core_import.json,stage2_calibration_core,73,False,20260228,False
stage2_calibration_core:74,stage2_calibration_core:uNb9QFRL6hY_bccfe89cf0b24f4c9d2afee19c342117:74,uNb9QFRL6hY_bccfe89cf0b24f4c9d2afee19c342117,unb9qfrl6hy_bccfe89cf0b24f4c9d2afee19c342117,uNb9QFRL6hY_bccfe89cf0b24f4c9d2afee19c342117.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_bccfe89cf0b24f4c9d2afee19c342117.jpg,calibration_manual,manual,manual,Calibration_core,False,False,,calibration_core,stage2_calibration_manual_core_import.json,stage2_calibration_core,74,False,20260228,False
stage2_calibration_core:5,stage2_calibration_core:uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:5,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,unb9qfrl6hy_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d.jpg,calibration_manual,manual,manual,Calibration_core,False,False,,calibration_core,stage2_calibration_manual_core_import.json,stage2_calibration_core,5,False,20260228,False
stage2_calibration_core:28,stage2_calibration_core:uNb9QFRL6hY_e0b8950793b447bd8b9f916e98e849d1:28,uNb9QFRL6hY_e0b8950793b447bd8b9f916e98e849d1,unb9qfrl6hy_e0b8950793b447bd8b9f916e98e849d1,uNb9QFRL6hY_e0b8950793b447bd8b9f916e98e849d1.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_e0b8950793b447bd8b9f916e98e849d1.jpg,calibration_manual,manual,manual,Calibration_core,False,False,,calibration_core,stage2_calibration_manual_core_import.json,stage2_calibration_core,28,False,20260228,False
stage2_calibration_core:46,stage2_calibration_core:uNb9QFRL6hY_e39b52c7eedc4d859fca7888cab531ae:46,uNb9QFRL6hY_e39b52c7eedc4d859fca7888cab531ae,unb9qfrl6hy_e39b52c7eedc4d859fca7888cab531ae,uNb9QFRL6hY_e39b52c7eedc4d859fca7888cab531ae.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_e39b52c7eedc4d859fca7888cab531ae.jpg,calibration_manual,manual,manual,Calibration_core,False,False,,calibration_core,stage2_calibration_manual_core_import.json,stage2_calibration_core,46,False,20260228,False
stage2_calibration_core:25,stage2_calibration_core:uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f:25,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,unb9qfrl6hy_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f.jpg,calibration_manual,manual,manual,Calibration_core,False,False,,calibration_core,stage2_calibration_manual_core_import.json,stage2_calibration_core,25,False,20260228,False
stage2_calibration_core:26,stage2_calibration_core:uNb9QFRL6hY_f8acfc899a4c49ddad71fdfcfd899b2f:26,uNb9QFRL6hY_f8acfc899a4c49ddad71fdfcfd899b2f,unb9qfrl6hy_f8acfc899a4c49ddad71fdfcfd899b2f,uNb9QFRL6hY_f8acfc899a4c49ddad71fdfcfd899b2f.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_f8acfc899a4c49ddad71fdfcfd899b2f.jpg,calibration_manual,manual,manual,Calibration_core,False,False,,calibration_core,stage2_calibration_manual_core_import.json,stage2_calibration_core,26,False,20260228,False
stage2_calibration_core:1,stage2_calibration_core:uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32:1,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,unb9qfrl6hy_fd411e4f6035431593833d9d0beb4d32,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32.jpg,calibration_manual,manual,manual,Calibration_core,False,False,,calibration_core,stage2_calibration_manual_core_import.json,stage2_calibration_core,1,False,20260228,False
stage2_calibration_core:40,stage2_calibration_core:wc2JMjhGNzB_05e7fcde7a00435ebba65933c1758dde:40,wc2JMjhGNzB_05e7fcde7a00435ebba65933c1758dde,wc2jmjhgnzb_05e7fcde7a00435ebba65933c1758dde,wc2JMjhGNzB_05e7fcde7a00435ebba65933c1758dde.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_05e7fcde7a00435ebba65933c1758dde.jpg,calibration_manual,manual,manual,Calibration_core,False,False,,calibration_core,stage2_calibration_manual_core_import.json,stage2_calibration_core,40,False,20260228,False
stage2_calibration_core:6,stage2_calibration_core:wc2JMjhGNzB_0a54ae7daf36423fb6a5607caf3fb942:6,wc2JMjhGNzB_0a54ae7daf36423fb6a5607caf3fb942,wc2jmjhgnzb_0a54ae7daf36423fb6a5607caf3fb942,wc2JMjhGNzB_0a54ae7daf36423fb6a5607caf3fb942.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_0a54ae7daf36423fb6a5607caf3fb942.jpg,calibration_manual,manual,manual,Calibration_core,False,False,,calibration_core,stage2_calibration_manual_core_import.json,stage2_calibration_core,6,False,20260228,False
stage2_calibration_core:44,stage2_calibration_core:wc2JMjhGNzB_0caf634967404e889bf227539d7eaa0f:44,wc2JMjhGNzB_0caf634967404e889bf227539d7eaa0f,wc2jmjhgnzb_0caf634967404e889bf227539d7eaa0f,wc2JMjhGNzB_0caf634967404e889bf227539d7eaa0f.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_0caf634967404e889bf227539d7eaa0f.jpg,calibration_manual,manual,manual,Calibration_core,False,False,,calibration_core,stage2_calibration_manual_core_import.json,stage2_calibration_core,44,False,20260228,False
stage2_calibration_core:30,stage2_calibration_core:wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3:30,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2jmjhgnzb_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3.jpg,calibration_manual,manual,manual,Calibration_core,False,False,,calibration_core,stage2_calibration_manual_core_import.json,stage2_calibration_core,30,False,20260228,False
stage2_calibration_core:3,stage2_calibration_core:wc2JMjhGNzB_5b34120ed9c24e47a673426ea7ea7a07:3,wc2JMjhGNzB_5b34120ed9c24e47a673426ea7ea7a07,wc2jmjhgnzb_5b34120ed9c24e47a673426ea7ea7a07,wc2JMjhGNzB_5b34120ed9c24e47a673426ea7ea7a07.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_5b34120ed9c24e47a673426ea7ea7a07.jpg,calibration_manual,manual,manual,Calibration_core,False,False,,calibration_core,stage2_calibration_manual_core_import.json,stage2_calibration_core,3,False,20260228,False
stage2_calibration_core:35,stage2_calibration_core:wc2JMjhGNzB_649ef3674e0f4e7c9eac67f94d237573:35,wc2JMjhGNzB_649ef3674e0f4e7c9eac67f94d237573,wc2jmjhgnzb_649ef3674e0f4e7c9eac67f94d237573,wc2JMjhGNzB_649ef3674e0f4e7c9eac67f94d237573.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_649ef3674e0f4e7c9eac67f94d237573.jpg,calibration_manual,manual,manual,Calibration_core,False,False,,calibration_core,stage2_calibration_manual_core_import.json,stage2_calibration_core,35,False,20260228,False
stage2_calibration_core:24,stage2_calibration_core:wc2JMjhGNzB_7a57d2299f5f4f7a9769f200d21ed9ed:24,wc2JMjhGNzB_7a57d2299f5f4f7a9769f200d21ed9ed,wc2jmjhgnzb_7a57d2299f5f4f7a9769f200d21ed9ed,wc2JMjhGNzB_7a57d2299f5f4f7a9769f200d21ed9ed.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_7a57d2299f5f4f7a9769f200d21ed9ed.jpg,calibration_manual,manual,manual,Calibration_core,False,False,,calibration_core,stage2_calibration_manual_core_import.json,stage2_calibration_core,24,False,20260228,False
stage2_calibration_core:51,stage2_calibration_core:wc2JMjhGNzB_d5138c0f63414e1fb5147c9436968940:51,wc2JMjhGNzB_d5138c0f63414e1fb5147c9436968940,wc2jmjhgnzb_d5138c0f63414e1fb5147c9436968940,wc2JMjhGNzB_d5138c0f63414e1fb5147c9436968940.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_d5138c0f63414e1fb5147c9436968940.jpg,calibration_manual,manual,manual,Calibration_core,False,False,,calibration_core,stage2_calibration_manual_core_import.json,stage2_calibration_core,51,False,20260228,False
stage2_calibration_core:62,stage2_calibration_core:wc2JMjhGNzB_d7230c164e814f9a83244ab2edc15334:62,wc2JMjhGNzB_d7230c164e814f9a83244ab2edc15334,wc2jmjhgnzb_d7230c164e814f9a83244ab2edc15334,wc2JMjhGNzB_d7230c164e814f9a83244ab2edc15334.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_d7230c164e814f9a83244ab2edc15334.jpg,calibration_manual,manual,manual,Calibration_core,False,False,,calibration_core,stage2_calibration_manual_core_import.json,stage2_calibration_core,62,False,20260228,False
stage2_calibration_core:63,stage2_calibration_core:wc2JMjhGNzB_e9899e516c784fe3b8e78354ba4d49c4:63,wc2JMjhGNzB_e9899e516c784fe3b8e78354ba4d49c4,wc2jmjhgnzb_e9899e516c784fe3b8e78354ba4d49c4,wc2JMjhGNzB_e9899e516c784fe3b8e78354ba4d49c4.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_e9899e516c784fe3b8e78354ba4d49c4.jpg,calibration_manual,manual,manual,Calibration_core,False,False,,calibration_core,stage2_calibration_manual_core_import.json,stage2_calibration_core,63,False,20260228,False
stage2_calibration_core:60,stage2_calibration_core:wc2JMjhGNzB_ea42bf32a1984ae399c9f96d9b62b635:60,wc2JMjhGNzB_ea42bf32a1984ae399c9f96d9b62b635,wc2jmjhgnzb_ea42bf32a1984ae399c9f96d9b62b635,wc2JMjhGNzB_ea42bf32a1984ae399c9f96d9b62b635.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_ea42bf32a1984ae399c9f96d9b62b635.jpg,calibration_manual,manual,manual,Calibration_core,False,False,,calibration_core,stage2_calibration_manual_core_import.json,stage2_calibration_core,60,False,20260228,False
stage2_calibration_core:52,stage2_calibration_core:x8F5xyUWy9e_9077f8ffceb943808934837db41e5616:52,x8F5xyUWy9e_9077f8ffceb943808934837db41e5616,x8f5xyuwy9e_9077f8ffceb943808934837db41e5616,x8F5xyUWy9e_9077f8ffceb943808934837db41e5616.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/x8F5xyUWy9e_9077f8ffceb943808934837db41e5616.jpg,calibration_manual,manual,manual,Calibration_core,False,False,,calibration_core,stage2_calibration_manual_core_import.json,stage2_calibration_core,52,False,20260228,False
stage2_calibration_core:57,stage2_calibration_core:x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23:57,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8f5xyuwy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23.jpg,calibration_manual,manual,manual,Calibration_core,False,False,,calibration_core,stage2_calibration_manual_core_import.json,stage2_calibration_core,57,False,20260228,False
stage2_calibration_core:39,stage2_calibration_core:x8F5xyUWy9e_b7e0b8b0d65b439382afa4c79db018a7:39,x8F5xyUWy9e_b7e0b8b0d65b439382afa4c79db018a7,x8f5xyuwy9e_b7e0b8b0d65b439382afa4c79db018a7,x8F5xyUWy9e_b7e0b8b0d65b439382afa4c79db018a7.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/x8F5xyUWy9e_b7e0b8b0d65b439382afa4c79db018a7.jpg,calibration_manual,manual,manual,Calibration_core,False,False,,calibration_core,stage2_calibration_manual_core_import.json,stage2_calibration_core,39,False,20260228,False
stage2_calibration_core:22,stage2_calibration_core:yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5:22,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuaevhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5.jpg,calibration_manual,manual,manual,Calibration_core,False,False,,calibration_core,stage2_calibration_manual_core_import.json,stage2_calibration_core,22,False,20260228,False
stage2_calibration_core:9,stage2_calibration_core:yqstnuAEVhm_703d93b8575b4c0ba99c285dea126401:9,yqstnuAEVhm_703d93b8575b4c0ba99c285dea126401,yqstnuaevhm_703d93b8575b4c0ba99c285dea126401,yqstnuAEVhm_703d93b8575b4c0ba99c285dea126401.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_703d93b8575b4c0ba99c285dea126401.jpg,calibration_manual,manual,manual,Calibration_core,False,False,,calibration_core,stage2_calibration_manual_core_import.json,stage2_calibration_core,9,False,20260228,False
stage2_calibration_core:64,stage2_calibration_core:yqstnuAEVhm_9cb726b170554b9bacd039d4db246040:64,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuaevhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9cb726b170554b9bacd039d4db246040.jpg,calibration_manual,manual,manual,Calibration_core,False,False,,calibration_core,stage2_calibration_manual_core_import.json,stage2_calibration_core,64,False,20260228,False
