stage,condition,base_task_id,meta_group,choice_code,choice_label_zh,positive_response_count,positive_worker_count,group_response_count,group_worker_count,total_response_count,total_worker_count,group_response_coverage,unasserted_response_count,positive_share_among_group_responders,positive_share_all_responses_descriptive,bernoulli_entropy_among_group_responders,denominator_note
C1,manual,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,scope,oos_open_or_ambiguous_boundary,范围/边界开放或歧义,1,1,1,1,5,5,0.2,4,1.0,0.2,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,difficulty,low_texture,低纹理,1,1,5,5,5,5,1.0,0,0.2,0.2,0.5004024235381879,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,difficulty,occlusion,遮挡,4,4,5,5,5,5,1.0,0,0.8,0.8,0.5004024235381879,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,other_choice,normal,其他选择,4,4,4,4,5,5,0.8,1,1.0,0.8,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,scope,oos_open_or_ambiguous_boundary,范围/边界开放或歧义,1,1,1,1,5,5,0.2,4,1.0,0.2,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,difficulty,low_texture,低纹理,1,1,5,5,5,5,1.0,0,0.2,0.2,0.5004024235381879,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,difficulty,occlusion,遮挡,4,4,5,5,5,5,1.0,0,0.8,0.8,0.5004024235381879,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,difficulty,seam,全景接缝,1,1,5,5,5,5,1.0,0,0.2,0.2,0.5004024235381879,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,other_choice,normal,其他选择,4,4,4,4,5,5,0.8,1,1.0,0.8,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,scope,oos_open_or_ambiguous_boundary,范围/边界开放或歧义,1,1,1,1,5,5,0.2,4,1.0,0.2,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,difficulty,low_texture,低纹理,2,2,5,5,5,5,1.0,0,0.4,0.4,0.6730116670092565,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,difficulty,occlusion,遮挡,5,5,5,5,5,5,1.0,0,1.0,1.0,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,other_choice,normal,其他选择,5,5,5,5,5,5,1.0,0,1.0,1.0,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,difficulty,occlusion,遮挡,3,3,3,3,5,5,0.6,2,1.0,0.6,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,other_choice,normal,其他选择,5,5,5,5,5,5,1.0,0,1.0,1.0,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,other_choice,trivial,其他选择,2,2,5,5,5,5,1.0,0,0.4,0.4,0.6730116670092565,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,difficulty,low_texture,低纹理,1,1,5,5,6,6,0.8333333333333334,1,0.2,0.16666666666666666,0.5004024235381879,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,difficulty,occlusion,遮挡,4,4,5,5,6,6,0.8333333333333334,1,0.8,0.6666666666666666,0.5004024235381879,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,other_choice,normal,其他选择,6,6,6,6,6,6,1.0,0,1.0,1.0,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,other_choice,trivial,其他选择,1,1,6,6,6,6,1.0,0,0.16666666666666666,0.16666666666666666,0.45056120886630463,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,difficulty,low_texture,低纹理,1,1,1,1,6,6,0.16666666666666666,5,1.0,0.16666666666666666,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,difficulty,occlusion,遮挡,1,1,1,1,6,6,0.16666666666666666,5,1.0,0.16666666666666666,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,other_choice,normal,其他选择,6,6,6,6,6,6,1.0,0,1.0,1.0,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,other_choice,trivial,其他选择,5,5,6,6,6,6,1.0,0,0.8333333333333334,0.8333333333333334,0.45056120886630463,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,difficulty,occlusion,遮挡,2,2,2,2,6,6,0.3333333333333333,4,1.0,0.3333333333333333,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,other_choice,normal,其他选择,5,5,5,5,6,6,0.8333333333333334,1,1.0,0.8333333333333334,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,other_choice,trivial,其他选择,4,4,5,5,6,6,0.8333333333333334,1,0.8,0.6666666666666666,0.5004024235381879,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,scope,oos_open_or_ambiguous_boundary,范围/边界开放或歧义,1,1,1,1,6,6,0.16666666666666666,5,1.0,0.16666666666666666,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,difficulty,low_texture,低纹理,1,1,5,5,6,6,0.8333333333333334,1,0.2,0.16666666666666666,0.5004024235381879,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,difficulty,occlusion,遮挡,5,5,5,5,6,6,0.8333333333333334,1,1.0,0.8333333333333334,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,difficulty,seam,全景接缝,1,1,5,5,6,6,0.8333333333333334,1,0.2,0.16666666666666666,0.5004024235381879,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,other_choice,normal,其他选择,4,4,4,4,6,6,0.6666666666666666,2,1.0,0.6666666666666666,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,other_choice,trivial,其他选择,1,1,4,4,6,6,0.6666666666666666,2,0.25,0.16666666666666666,0.5623351446188083,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,scope,oos_other,其他范围外,1,1,2,2,6,6,0.3333333333333333,4,0.5,0.16666666666666666,0.6931471805599453,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,scope,oos_split_or_multi_level,范围外：错层/多层,1,1,2,2,6,6,0.3333333333333333,4,0.5,0.16666666666666666,0.6931471805599453,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,difficulty,occlusion,遮挡,4,4,4,4,5,5,0.8,1,1.0,0.8,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,other_choice,normal,其他选择,5,5,5,5,5,5,1.0,0,1.0,1.0,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,other_choice,trivial,其他选择,1,1,5,5,5,5,1.0,0,0.2,0.2,0.5004024235381879,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,difficulty,occlusion,遮挡,4,4,4,4,5,5,0.8,1,1.0,0.8,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,difficulty,reflection_transparency,反射/透明,1,1,4,4,5,5,0.8,1,0.25,0.2,0.5623351446188083,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,difficulty,seam,全景接缝,1,1,4,4,5,5,0.8,1,0.25,0.2,0.5623351446188083,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,other_choice,normal,其他选择,5,5,5,5,5,5,1.0,0,1.0,1.0,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,other_choice,trivial,其他选择,1,1,5,5,5,5,1.0,0,0.2,0.2,0.5004024235381879,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,difficulty,occlusion,遮挡,4,4,4,4,5,5,0.8,1,1.0,0.8,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,difficulty,seam,全景接缝,2,2,4,4,5,5,0.8,1,0.5,0.4,0.6931471805599453,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,other_choice,low_quality,其他选择,2,2,5,5,5,5,1.0,0,0.4,0.4,0.6730116670092565,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,other_choice,normal,其他选择,4,4,5,5,5,5,1.0,0,0.8,0.8,0.5004024235381879,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,other_choice,trivial,其他选择,1,1,5,5,5,5,1.0,0,0.2,0.2,0.5004024235381879,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,scope,oos_other,其他范围外,1,1,1,1,5,5,0.2,4,1.0,0.2,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,difficulty,occlusion,遮挡,5,5,5,5,5,5,1.0,0,1.0,1.0,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,other_choice,low_quality,其他选择,1,1,5,5,5,5,1.0,0,0.2,0.2,0.5004024235381879,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,other_choice,normal,其他选择,5,5,5,5,5,5,1.0,0,1.0,1.0,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,difficulty,occlusion,遮挡,6,6,6,6,6,6,1.0,0,1.0,1.0,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,other_choice,normal,其他选择,6,6,6,6,6,6,1.0,0,1.0,1.0,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,difficulty,low_texture,低纹理,2,2,3,3,5,5,0.6,2,0.6666666666666666,0.4,0.6365141682948128,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,difficulty,occlusion,遮挡,2,2,3,3,5,5,0.6,2,0.6666666666666666,0.4,0.6365141682948128,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,difficulty,reflection_transparency,反射/透明,1,1,3,3,5,5,0.6,2,0.3333333333333333,0.2,0.6365141682948128,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,difficulty,seam,全景接缝,1,1,3,3,5,5,0.6,2,0.3333333333333333,0.2,0.6365141682948128,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,other_choice,normal,其他选择,4,4,4,4,5,5,0.8,1,1.0,0.8,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,other_choice,trivial,其他选择,2,2,4,4,5,5,0.8,1,0.5,0.4,0.6931471805599453,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,scope,oos_open_or_ambiguous_boundary,范围/边界开放或歧义,1,1,1,1,5,5,0.2,4,1.0,0.2,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,difficulty,occlusion,遮挡,4,4,4,4,6,6,0.6666666666666666,2,1.0,0.6666666666666666,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,difficulty,seam,全景接缝,1,1,4,4,6,6,0.6666666666666666,2,0.25,0.16666666666666666,0.5623351446188083,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,other_choice,normal,其他选择,3,3,3,3,6,6,0.5,3,1.0,0.5,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,other_choice,trivial,其他选择,2,2,3,3,6,6,0.5,3,0.6666666666666666,0.3333333333333333,0.6365141682948128,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,scope,oos_other,其他范围外,3,3,3,3,6,6,0.5,3,1.0,0.5,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,difficulty,occlusion,遮挡,1,1,1,1,5,5,0.2,4,1.0,0.2,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,other_choice,normal,其他选择,4,4,5,5,5,5,1.0,0,0.8,0.8,0.5004024235381879,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,other_choice,trivial,其他选择,4,4,5,5,5,5,1.0,0,0.8,0.8,0.5004024235381879,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,scope,oos_open_or_ambiguous_boundary,范围/边界开放或歧义,1,1,1,1,5,5,0.2,4,1.0,0.2,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,difficulty,low_texture,低纹理,1,1,3,3,5,5,0.6,2,0.3333333333333333,0.2,0.6365141682948128,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,difficulty,occlusion,遮挡,3,3,3,3,5,5,0.6,2,1.0,0.6,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,other_choice,normal,其他选择,4,4,4,4,5,5,0.8,1,1.0,0.8,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,other_choice,trivial,其他选择,2,2,4,4,5,5,0.8,1,0.5,0.4,0.6931471805599453,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,scope,oos_other,其他范围外,1,1,1,1,5,5,0.2,4,1.0,0.2,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,difficulty,low_texture,低纹理,1,1,4,4,5,5,0.8,1,0.25,0.2,0.5623351446188083,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,difficulty,occlusion,遮挡,4,4,4,4,5,5,0.8,1,1.0,0.8,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,difficulty,seam,全景接缝,1,1,4,4,5,5,0.8,1,0.25,0.2,0.5623351446188083,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,other_choice,normal,其他选择,4,4,4,4,5,5,0.8,1,1.0,0.8,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,other_choice,trivial,其他选择,1,1,4,4,5,5,0.8,1,0.25,0.2,0.5623351446188083,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,scope,oos_other,其他范围外,1,1,1,1,5,5,0.2,4,1.0,0.2,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,difficulty,low_texture,低纹理,1,1,8,8,23,23,0.34782608695652173,15,0.125,0.043478260869565216,0.37677016125643675,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,difficulty,occlusion,遮挡,8,8,8,8,23,23,0.34782608695652173,15,1.0,0.34782608695652173,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,difficulty,reflection_transparency,反射/透明,1,1,8,8,23,23,0.34782608695652173,15,0.125,0.043478260869565216,0.37677016125643675,unasserted is retained separately and is not silently coded as explicit negative
