image_id,condition,building,family,a_workers,b_workers,a_n,b_n,a_supported,b_supported,pooled_supported,a_core_tail,b_core_tail,pooled_core_tail,pooled_late_new,description
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,TSB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W033;W036,8,14,2,4,5,0.0416666666667,0.0416666666667,0.333333333333,0.194444444444,other
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,quality_time_edit,W002;W006;W010;W011;W013;W015;W017;W018;W021;W027,W001;W008;W012;W028;W029;W030;W031;W033;W034;W035;W036;W037,10,12,3,3,5,0.0416666666667,0.125,0.333333333333,0.194444444444,other
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,B6ByNegPMKs,B,W001;W012;W029;W031;W034;W035,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W030;W032;W033;W036;W037,6,18,1,4,5,0.25,0.0416666666667,0.25,0.375,other
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,B6ByNegPMKs,Q,W001;W011;W012;W013;W014;W028;W029;W032;W033;W034;W035;W037,W002;W006;W008;W010;W015;W017;W018;W021;W027;W030;W031;W036,12,12,1,3,5,0.458333333333,0.166666666667,0.25,0.375,other
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,B6ByNegPMKs,QB,W001;W012;W014;W029;W030;W031;W032;W034;W035;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W033;W036,10,14,1,3,5,0.5,0.0416666666667,0.25,0.375,other
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,B6ByNegPMKs,QS,W001;W011;W012;W013;W014;W028;W029;W030;W032;W033;W034;W035;W036;W037,W002;W006;W008;W010;W015;W017;W018;W021;W027;W031,14,10,1,2,5,0.666666666667,0.208333333333,0.25,0.375,other
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,B6ByNegPMKs,QSB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,8,16,1,3,5,0.291666666667,0.166666666667,0.25,0.375,other
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,B6ByNegPMKs,QT,W028;W029;W032;W033;W034;W035;W036;W037,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W027;W030;W031,8,15,0,3,5,0,0.0833333333333,0.0416666666667,0.416666666667,other
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,B6ByNegPMKs,QTB,W001;W012;W029;W031;W032;W034;W035;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W030;W033;W036,8,15,1,3,5,0.458333333333,0.0416666666667,0.0416666666667,0.416666666667,other
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,B6ByNegPMKs,QTS,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W031,W027;W028;W029;W030;W032;W033;W034;W035;W036;W037,13,10,3,0,5,0,0,0.0416666666667,0.416666666667,other
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,B6ByNegPMKs,QTSB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,8,15,1,3,5,0.291666666667,0.125,0.0416666666667,0.416666666667,other
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,B6ByNegPMKs,S,W001;W002;W011;W014;W015;W021;W027;W032;W033;W035;W036,W006;W008;W010;W012;W013;W017;W018;W028;W029;W030;W031;W034;W037,11,13,1,2,5,0.666666666667,0.458333333333,0.25,0.375,other
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,B6ByNegPMKs,SB,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,16,8,3,1,5,0.166666666667,0.291666666667,0.25,0.375,other
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,B6ByNegPMKs,T,W001;W002;W006;W010;W012;W013;W017;W018;W021;W030,W008;W011;W015;W027;W028;W029;W031;W032;W033;W034;W035;W036;W037,10,13,2,2,5,0,0.333333333333,0.0416666666667,0.416666666667,other
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,B6ByNegPMKs,TB,W001;W012;W029;W031;W034;W035,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W030;W032;W033;W036;W037,6,17,1,4,5,0.25,0.0833333333333,0.0416666666667,0.416666666667,other
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,B6ByNegPMKs,TS,W011;W015;W027;W028;W029;W030;W032;W033;W035;W036;W037,W001;W002;W006;W008;W010;W012;W013;W017;W018;W021;W031;W034,11,12,0,2,5,0,0.0833333333333,0.0416666666667,0.416666666667,other
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,B6ByNegPMKs,TSB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,8,15,1,3,5,0.291666666667,0.125,0.0416666666667,0.416666666667,other
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,B6ByNegPMKs,quality_time_edit,W002;W006;W010;W011;W013;W015;W017;W018;W021;W027,W001;W008;W012;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,10,13,2,2,5,0.125,0.333333333333,0.0416666666667,0.416666666667,other
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,manual,S9hNv5qa7GM,B,W006;W008;W010;W011;W013;W015;W017;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,11,8,3,2,3,0.0416666666667,0.0833333333333,0.291666666667,0.233333333333,other
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,manual,S9hNv5qa7GM,QB,W001;W012;W029;W030;W031;W034;W035;W037,W006;W008;W010;W011;W013;W015;W017;W028;W032;W033;W036,8,11,2,3,3,0.0833333333333,0.0416666666667,0.291666666667,0.233333333333,other
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,manual,S9hNv5qa7GM,QSB,W001;W012;W029;W030;W031;W034;W035;W037,W006;W008;W010;W011;W013;W015;W017;W028;W032;W033;W036,8,11,2,3,3,0.0833333333333,0.0416666666667,0.291666666667,0.233333333333,other
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,manual,S9hNv5qa7GM,QT,W008;W028;W029;W032;W033;W034;W035;W036;W037,W001;W006;W010;W011;W012;W013;W015;W017;W030;W031,9,10,2,3,3,0.375,0,0.291666666667,0.233333333333,other
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,manual,S9hNv5qa7GM,QTB,W001;W012;W029;W030;W031;W034;W035;W037,W006;W008;W010;W011;W013;W015;W017;W028;W032;W033;W036,8,11,2,3,3,0.0833333333333,0.0416666666667,0.291666666667,0.233333333333,other
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,manual,S9hNv5qa7GM,QTS,W028;W029;W030;W032;W033;W034;W035;W036;W037,W001;W006;W008;W010;W011;W012;W013;W015;W017;W031,9,10,2,3,3,0.208333333333,0.0416666666667,0.291666666667,0.233333333333,other
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,manual,S9hNv5qa7GM,QTSB,W006;W008;W010;W011;W013;W015;W017,W001;W012;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,7,12,2,2,3,0.125,0.5,0.291666666667,0.233333333333,other
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,manual,S9hNv5qa7GM,S,W001;W011;W015;W032;W033;W035;W036,W006;W008;W010;W012;W013;W017;W028;W029;W030;W031;W034;W037,7,12,2,2,3,0.166666666667,0.25,0.291666666667,0.233333333333,other
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,manual,S9hNv5qa7GM,SB,W006;W008;W010;W011;W013;W015;W017;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,11,8,3,2,3,0.0416666666667,0.0833333333333,0.291666666667,0.233333333333,other
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,manual,S9hNv5qa7GM,T,W001;W006;W010;W012;W013;W017;W030,W008;W011;W015;W028;W029;W031;W032;W033;W034;W035;W036;W037,7,12,1,3,3,0.583333333333,0.0833333333333,0.291666666667,0.233333333333,other
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,manual,S9hNv5qa7GM,TB,W001;W012;W029;W030;W031;W034;W035,W006;W008;W010;W011;W013;W015;W017;W028;W032;W033;W036;W037,7,12,2,3,3,0.0833333333333,0.166666666667,0.291666666667,0.233333333333,other
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,manual,S9hNv5qa7GM,TS,W011;W015;W028;W029;W030;W032;W033;W035;W036;W037,W001;W006;W008;W010;W012;W013;W017;W031;W034,10,9,2,1,3,0.166666666667,1,0.291666666667,0.233333333333,other
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,manual,S9hNv5qa7GM,TSB,W001;W012;W029;W030;W031;W034;W035;W037,W006;W008;W010;W011;W013;W015;W017;W028;W032;W033;W036,8,11,2,3,3,0.0833333333333,0.0416666666667,0.291666666667,0.233333333333,other
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,manual,S9hNv5qa7GM,quality_time_edit,W001;W012;W029;W030;W031;W034;W035,W006;W008;W010;W011;W013;W015;W017;W028;W032;W033;W036;W037,7,12,2,3,3,0.0833333333333,0.166666666667,0.291666666667,0.233333333333,other
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,S9hNv5qa7GM,B,W002;W006;W008;W010;W011;W013;W015;W017;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,12,8,1,1,1,1,0.916666666667,1,0,two_uniform_types_pooled_uniform
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,S9hNv5qa7GM,QB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W015;W017;W028;W032;W033;W036,8,12,1,1,1,0.916666666667,1,1,0,two_uniform_types_pooled_uniform
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,S9hNv5qa7GM,QSB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W015;W017;W028;W032;W033;W036,8,12,1,1,1,0.916666666667,1,1,0,two_uniform_types_pooled_uniform
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,S9hNv5qa7GM,QT,W008;W028;W029;W032;W033;W034;W035;W036;W037,W001;W002;W006;W010;W011;W012;W013;W015;W017;W030;W031,9,11,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,S9hNv5qa7GM,QTB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W015;W017;W028;W032;W033;W036,8,12,1,1,1,0.916666666667,1,1,0,two_uniform_types_pooled_uniform
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,S9hNv5qa7GM,QTS,W028;W029;W030;W032;W033;W034;W035;W036;W037,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W031,9,11,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,S9hNv5qa7GM,QTSB,W002;W006;W008;W010;W011;W013;W015;W017,W001;W012;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,8,12,1,1,1,1,0.708333333333,1,0,other
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,S9hNv5qa7GM,S,W001;W002;W011;W015;W032;W033;W035;W036,W006;W008;W010;W012;W013;W017;W028;W029;W030;W031;W034;W037,8,12,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,S9hNv5qa7GM,SB,W002;W006;W008;W010;W011;W013;W015;W017;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,12,8,1,1,1,1,0.916666666667,1,0,two_uniform_types_pooled_uniform
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,S9hNv5qa7GM,T,W001;W002;W006;W010;W012;W013;W017;W030,W008;W011;W015;W028;W029;W031;W032;W033;W034;W035;W036;W037,8,12,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,S9hNv5qa7GM,TB,W001;W012;W029;W030;W031;W034;W035,W002;W006;W008;W010;W011;W013;W015;W017;W028;W032;W033;W036;W037,7,13,1,1,1,0.958333333333,1,1,0,two_uniform_types_pooled_uniform
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,S9hNv5qa7GM,TS,W011;W015;W028;W029;W030;W032;W033;W035;W036;W037,W001;W002;W006;W008;W010;W012;W013;W017;W031;W034,10,10,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,S9hNv5qa7GM,TSB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W015;W017;W028;W032;W033;W036,8,12,1,1,1,0.916666666667,1,1,0,two_uniform_types_pooled_uniform
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,S9hNv5qa7GM,quality_time_edit,W001;W012;W029;W030;W031;W034;W035,W002;W006;W008;W010;W011;W013;W015;W017;W028;W032;W033;W036;W037,7,13,1,1,1,0.958333333333,1,1,0,two_uniform_types_pooled_uniform
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,UwV83HsGsw3,B,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,16,8,4,2,5,0.0833333333333,0.291666666667,0.458333333333,0.180555555556,other
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,UwV83HsGsw3,QB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,8,16,2,4,5,0.291666666667,0.0833333333333,0.458333333333,0.180555555556,other
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,UwV83HsGsw3,QS,W001;W011;W012;W013;W014;W028;W029;W030;W032;W033;W034;W035;W036;W037,W002;W006;W008;W010;W015;W017;W018;W021;W027;W031,14,10,3,3,5,0.375,0.0416666666667,0.458333333333,0.180555555556,other
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,UwV83HsGsw3,QSB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,8,16,2,4,5,0.291666666667,0.0833333333333,0.458333333333,0.180555555556,other
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,UwV83HsGsw3,QT,W028;W029;W032;W033;W034;W035;W036;W037,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W027;W030;W031,8,15,2,4,5,0.0416666666667,0.0833333333333,0.5,0.229166666667,other
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,UwV83HsGsw3,QTB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,8,15,2,4,5,0.291666666667,0,0.5,0.229166666667,other
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,UwV83HsGsw3,QTS,W028;W029;W030;W032;W033;W034;W035;W036;W037,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W027;W031,9,14,2,4,5,0.125,0.0833333333333,0.5,0.229166666667,other
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,UwV83HsGsw3,QTSB,W001;W012;W028;W029;W030;W031;W032;W034;W035;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W033;W036,10,13,2,4,5,0.791666666667,0.0416666666667,0.5,0.229166666667,other
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,UwV83HsGsw3,S,W001;W002;W011;W014;W015;W021;W027;W032;W033;W035;W036,W006;W008;W010;W012;W013;W017;W018;W028;W029;W030;W031;W034;W037,11,13,4,3,5,0,0.166666666667,0.458333333333,0.180555555556,other
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,UwV83HsGsw3,SB,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,16,8,4,2,5,0.0833333333333,0.291666666667,0.458333333333,0.180555555556,other
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,UwV83HsGsw3,T,W001;W002;W006;W010;W012;W013;W017;W018;W021;W030,W008;W011;W015;W027;W028;W029;W031;W032;W033;W034;W035;W036;W037,10,13,3,2,5,0.0833333333333,0.541666666667,0.5,0.229166666667,other
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,UwV83HsGsw3,TB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,8,15,2,4,5,0.291666666667,0,0.5,0.229166666667,other
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,UwV83HsGsw3,TS,W001;W002;W006;W010;W012;W013;W017;W018;W021,W008;W011;W015;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,9,14,3,2,5,0,0.666666666667,0.5,0.229166666667,other
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,UwV83HsGsw3,TSB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,8,15,2,4,5,0.291666666667,0,0.5,0.229166666667,other
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,UwV83HsGsw3,quality_time_edit,W001;W012;W029;W030;W031;W034;W035,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036;W037,7,16,1,4,5,0.666666666667,0.166666666667,0.5,0.229166666667,other
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,UwV83HsGsw3,B,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,16,8,2,2,3,0.916666666667,0.0833333333333,0.541666666667,0.0972222222222,other
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,UwV83HsGsw3,QB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,8,16,2,2,3,0.0833333333333,0.916666666667,0.541666666667,0.0972222222222,other
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,UwV83HsGsw3,QS,W001;W011;W012;W013;W014;W028;W029;W030;W032;W033;W034;W035;W036;W037,W002;W006;W008;W010;W015;W017;W018;W021;W027;W031,14,10,2,2,3,0.5,0.458333333333,0.541666666667,0.0972222222222,other
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,UwV83HsGsw3,QSB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,8,16,2,2,3,0.0833333333333,0.916666666667,0.541666666667,0.0972222222222,other
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,UwV83HsGsw3,QT,W028;W029;W032;W033;W034;W035;W036;W037,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W027;W030;W031,8,15,1,2,3,0.666666666667,0.875,0.5,0.0972222222222,other
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,UwV83HsGsw3,QTB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,8,15,2,2,3,0.0833333333333,1,0.5,0.0972222222222,other
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,UwV83HsGsw3,QTS,W028;W029;W030;W032;W033;W034;W035;W036;W037,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W027;W031,9,14,1,2,3,0.666666666667,0.875,0.5,0.0972222222222,other
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,UwV83HsGsw3,QTSB,W001;W012;W028;W029;W030;W031;W032;W034;W035;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W033;W036,10,13,2,2,3,0.208333333333,1,0.5,0.0972222222222,other
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,UwV83HsGsw3,S,W001;W002;W011;W014;W015;W021;W027;W032;W033;W035;W036,W006;W008;W010;W012;W013;W017;W018;W028;W029;W030;W031;W034;W037,11,13,2,1,3,0.25,0.958333333333,0.541666666667,0.0972222222222,other
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,UwV83HsGsw3,SB,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,16,8,2,2,3,0.916666666667,0.0833333333333,0.541666666667,0.0972222222222,other
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,UwV83HsGsw3,T,W001;W002;W006;W010;W012;W013;W017;W018;W021;W030,W008;W011;W015;W027;W028;W029;W031;W032;W033;W034;W035;W036;W037,10,13,2,1,3,0.125,0.833333333333,0.5,0.0972222222222,other
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,UwV83HsGsw3,TB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,8,15,2,2,3,0.0833333333333,1,0.5,0.0972222222222,other
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,UwV83HsGsw3,TS,W001;W002;W006;W010;W012;W013;W017;W018;W021,W008;W011;W015;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,9,14,2,1,3,0.125,0.75,0.5,0.0972222222222,other
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,UwV83HsGsw3,TSB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,8,15,2,2,3,0.0833333333333,1,0.5,0.0972222222222,other
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,UwV83HsGsw3,quality_time_edit,W001;W012;W029;W030;W031;W034;W035,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036;W037,7,16,2,2,3,0.0416666666667,0.958333333333,0.5,0.0972222222222,other
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,B,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,15,8,1,1,1,1,1,1,0.0833333333333,two_uniform_types_pooled_uniform
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,QB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,8,15,1,1,1,1,1,1,0.0833333333333,two_uniform_types_pooled_uniform
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,QS,W001;W011;W012;W013;W014;W028;W029;W030;W032;W033;W034;W035;W036;W037,W002;W006;W008;W010;W015;W017;W018;W027;W031,14,9,1,1,1,1,1,1,0.0833333333333,two_uniform_types_pooled_uniform
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,QSB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,8,15,1,1,1,1,1,1,0.0833333333333,two_uniform_types_pooled_uniform
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,QT,W028;W029;W032;W033;W034;W035;W036;W037,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W027;W030;W031,8,14,1,1,1,1,1,1,0.0833333333333,two_uniform_types_pooled_uniform
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,QTB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W027;W028;W032;W033;W036,8,14,1,1,1,1,1,1,0.0833333333333,two_uniform_types_pooled_uniform
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,QTS,W028;W029;W030;W032;W033;W034;W035;W036;W037,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W027;W031,9,13,1,1,1,1,1,1,0.0833333333333,two_uniform_types_pooled_uniform
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,QTSB,W001;W012;W028;W029;W030;W031;W032;W034;W035;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W027;W033;W036,10,12,1,1,1,1,1,1,0.0833333333333,two_uniform_types_pooled_uniform
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,S,W001;W002;W011;W014;W015;W027;W032;W033;W035;W036,W006;W008;W010;W012;W013;W017;W018;W028;W029;W030;W031;W034;W037,10,13,1,1,1,1,1,1,0.0833333333333,two_uniform_types_pooled_uniform
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,SB,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,15,8,1,1,1,1,1,1,0.0833333333333,two_uniform_types_pooled_uniform
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,T,W001;W002;W006;W010;W012;W013;W017;W018;W030,W008;W011;W015;W027;W028;W029;W031;W032;W033;W034;W035;W036;W037,9,13,1,1,1,1,1,1,0.0833333333333,two_uniform_types_pooled_uniform
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,TB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W027;W028;W032;W033;W036,8,14,1,1,1,1,1,1,0.0833333333333,two_uniform_types_pooled_uniform
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,TS,W001;W002;W006;W010;W012;W013;W017;W018,W008;W011;W015;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,8,14,1,1,1,1,1,1,0.0833333333333,two_uniform_types_pooled_uniform
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,TSB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W027;W028;W032;W033;W036,8,14,1,1,1,1,1,1,0.0833333333333,two_uniform_types_pooled_uniform
