stage,language_cohort,project_id,runtime_task_id,base_task_id,worker_id,raw_annotation_id,canonical_annotation_id,reconciliation_status,duplicate_geometry_type,raw_result_sha256,runtime_export_path,runtime_export_sha256,diagnostic_pre_stage3,development_only,scientific_conclusion_prohibited,formal_profile_frozen,reviewer_policy_frozen,main_launch_authorized
P1,en,40,3160,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,30,4159,fe9032dd4de5759a,canonical_selected,single,786c699c1355b2a52c9d0d5ed4bcab76e10d0b05220ce4e597821bd447a1aacb,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3160,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,32,4181,353de3cd0ba92ed1,canonical_selected,single,30b94e2ea4a3a3d0b7ee48f8cbacfbd78fb3aeb6646233fb746c349d7f2c9efc,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3160,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,35,4316,f04688b19d0918f8,canonical_selected,single,ec20fd1c51cc1ec1331c1d2aea3caa96e9ee7b84280926935218871ffa16188c,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3160,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,33,4374,2209a1615c5cd0c1,canonical_selected,single,8392d7dd16c7bb9d894b5b9ad3998c201f08ccf16db5376a617f1bcfa73e1db6,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3160,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,34,4412,a2e79023c4403fd4,canonical_selected,single,df1284b021e9d74133b410a2ad5a34368c4a55050492bc5da8506968ae1e534e,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3160,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,37,4470,a60eb80c10789624,canonical_selected,single,559eae0468eee86b6e31b8333669725f91caeb9c7a5244781768efb0c3878245,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3160,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,29,4548,e22c7874dafcbe35,canonical_selected,single,d82f2dbc13871d66e873b87c403daf16a3308c801ef31189672b1a16c9befdf1,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3160,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,36,4684,4f53f49b8b81a987,canonical_selected,single,fc9e6c9809a734d40e42f32e27b2f75db3e558a04cff46393419ce700ebd1d15,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3161,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,26,3788,6bada44f8bfbe52e,canonical_selected,single,04b9890a163f32625b1964dbc10adc35fbd8029d5b8f4a79f175ffa1c780c28e,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3161,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,28,3932,2d2b8ab0116038fd,canonical_selected,single,fd26f5f6e005811ead8a152a7ce9dbb14175db029df667ceeb5701243c5a8f74,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3161,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,27,4046,b695d04bc92a557d,canonical_selected,single,67fc0413cb174bc5469c4889091de7f3a5cbe7da136e9e695dca45a66fc06fe7,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3161,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,31,4107,38e5256c8a950c7d,canonical_selected,single,e26908e8e65f2da2c4d151dd0679ad7fbdeb827c17521d9a8ade903d5e9bda1d,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3161,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,30,4160,6068e5a1684f17bf,canonical_selected,single,ebc9d0ccdac94c12dbd1ba6bbf912a3224a3b87d22cff00d32be2655b6e94faf,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3161,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,32,4182,e345524837c8f249,canonical_selected,single,ff20eec6841676585f41a4e943c31d4e271aa93eb62b3b9044ca7fb7c4252d8b,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3161,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,35,4317,55a9c4d4d99e81f1,canonical_selected,single,1eb61107cb76cf18d6d6a126b491316a64a90248af858df0dbfb5706d92b5da9,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3161,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,33,4375,c62a0432de833f80,canonical_selected,single,139f52c516885b8f4fe613c4a2d21b6d4daca6579e71f94ab89e3bbec47f1c55,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3161,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,34,4413,d028cdde31b4bbe7,canonical_selected,single,bf0076ab8d39e75ce172efdb185c69d07370fe2918a634f152ef9b10db406c1f,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3161,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,37,4471,28935ccbb578589d,canonical_selected,single,4a39fd6bb07d159f219627617aa9b52738e9076b5c2fcc2423c403bc96ffe159,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3161,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,29,4549,984360ed0635b90c,canonical_selected,single,2a2f4a411fd562e5a3a097966e67e3b1c3c1bd0f0db3a63a1847154f5418bd4e,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3161,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,36,4685,64b475a8d2558465,canonical_selected,single,005afc7e046a1736a3b9f98fef9d724c82db7d4b31fe8d037385f14f4d105f07,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3162,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,26,3789,74366dc399f69295,canonical_selected,single,26048268f91d5ba0c015b67cb61e4aef7b54826910a711e6bc5319ba3e9b43d9,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3162,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,28,3933,5d978e819e3deb53,canonical_selected,single,abb0f08e24425486db681694d20c96cde713e32235496900b497215bb4ad04c8,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3162,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,27,4038,3e49e2f4d3cfd637,canonical_selected,single,a13cab303a423cd87cd079ba267052303be7d27d2d9aaf2a2bf7d025c29909f5,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3162,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,31,4108,5da2adcd7638310f,canonical_selected,single,ce5d5d65066d647bdbabe595fc570045cffb6189a8b60be7e1dffb5403b20e12,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3162,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,30,4161,fa501f1f267f767a,canonical_selected,single,409b5e6fc6631e23ff22811da7f87249256ed5369f5985e3cd2406ecb470e6a2,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3162,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,32,4183,9b8a1ae0754380a9,canonical_selected,single,6296fc7875ba287dc228e559510278487d2b8bfdefff41029590c17ada393cfc,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3162,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,35,4318,eb266c3e12d21893,canonical_selected,single,812161cbbb6a97590dd2d0a16c3748972bedcda0a3e12d5e55ceaa092fd7b7bc,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3162,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,33,4376,5b4d888cc3324e13,canonical_selected,single,45f779dfea263ba3be48f3c782c7c2f51b40ea16918723bd98bad3078dec653b,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3162,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,34,4414,1d36d28089de7575,canonical_selected,single,4a99e122b246ab4edf472e4f4a0605b4a44adf113b13a56fe9f6968673400869,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3162,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,37,4472,af1ada91e5648762,canonical_selected,single,e76e73597515623dd55849e86f37ee260d58cd071d60078757dc355b052b7468,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3162,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,29,4550,f9cabcf7e798da81,canonical_selected,single,bf6e8685ff79db10da78885f3af589ba5075e9b83ea10080768fc115451c26da,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3162,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,36,4686,19e9c481bd38d47c,canonical_selected,single,027ee37d31d00255051df501e06cbbd3f63911293e5760a585f265d48ffd089d,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3163,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,26,3790,ab8b97ab6495ba76,canonical_selected,single,085ba636000eeb50f74771e7bdf504e2cd75a3344a521e046dd8874bac76eebf,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3163,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,28,3935,d8d740c29176039f,canonical_selected,single,d39d41b7a35f174294e6c1b17cd1fa2c936951669f2dc65433c0b6f379d34fc0,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3163,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,27,4047,ceaa81c7a8f43df1,canonical_selected,single,4ce420f4f7b337d6896b8ce3aa573f7580313a75b5b714c11d903adbe6b26af6,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3163,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,31,4109,e5ed2f9df090fc85,canonical_selected,single,31c5077cf6253eaa154eba111e7cfde3fece457cb8501109d739beb96a6c837e,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3163,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,30,4162,8f8e88f1dac7e186,canonical_selected,single,c41a919f5e7e54fcdb6220e20fea36f909cbc151ad9af048008a6f95b0f1d96d,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3163,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,32,4184,c0b4675e53d399c0,canonical_selected,single,d7bd01c38533764bd7644cd42b631ebb260b54a21122519b2e575abf5433dd00,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3163,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,35,4319,bc770062117c9834,canonical_selected,single,94bd3cc54ce33c3e70a42323693344aa4612f72e2897a0ef43eabac3245082c5,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3163,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,33,4377,456be49bba7efbc8,canonical_selected,single,db73ab0ddd52a9c65a7eb98177b9acff5f4c9df6b11bfe14e2ff515853b95434,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3163,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,37,4473,12ee1becbe448d45,canonical_selected,single,0c4a1ee94a34a1292a4b67b88d55325cdacd41c4dbf0439c3f63e5873d8c6fb4,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3163,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,34,4515,5bd0d7c388ee1b68,canonical_selected,single,f3c1271bb5bc543c9ad1ea873ae15b53040daef9f4a547b1b0be42ebcbff1dca,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3163,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,29,4551,3708f56ca083519c,canonical_selected,single,895aad2ed32e2d9f6888b914e7029623297db3fea9c443739e70ea5f4dd67cbb,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3163,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,36,4687,adb443cf2cd44a01,canonical_selected,single,bbe3b872e98124ad1d547814c045b0fa2d4465e61a2b327ca478c5158b82fd66,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3164,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,26,3791,7545785ecf7e44b3,canonical_selected,single,7b220a897f940880d2c53502530c18e506726c9e80755876f3a6a4a4e31152de,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3164,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,28,3936,cd3a2f4a0e0ad07e,canonical_selected,single,de21fe3a6f3de6ff7f2a7344325097c291b8a860c60a503cfa5ef73fd4d92324,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3164,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,27,4048,6999db3ebf3ef330,canonical_selected,single,a1ec59f51d50f3fbbe1f6330411416d61e3c3493cafd44d723cb37ef8c52a7a2,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3164,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,31,4110,55e7158552d3913a,canonical_selected,single,f2a42b76e427fd467e32c11a80b70d7d0da03ddd66c23aeb2689e5d1113497e1,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3164,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,30,4163,272f8ef889915150,canonical_selected,single,68c520947aca00dbef26a98db5859cda70324267ff3b9d4c25b76a695e4703f5,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3164,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,32,4258,8426a252a40fabd5,canonical_selected,single,e958850a634789fef70680fbf705189a80d648e472c04f3066663aa142bdb306,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3164,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,35,4320,b62a4df9e1645fe7,canonical_selected,single,5b7fa1ec6a34fa4b9a123fd91769133d5a05253fb2d03a121f8ddb4601ec756d,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3164,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,33,4378,7a24ac2a83e02abb,canonical_selected,single,4060fdc19d68244ae675a0e61a427c5f0daab4d63bba60a4277ec02816e99e24,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3164,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,37,4474,717840fe8221eba6,canonical_selected,single,1ac7e5e6c9d8ad98658ff2c0e1ba41267c6b2c26d7af9e0bd056c97ad83b1de5,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3164,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,34,4516,a97df3618c618b1a,canonical_selected,single,adf23c4679618246703385c25f95b3983bcc134f3acc5c7d7e2be9242cb9f43d,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3164,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,29,4552,2d656d0b379aca23,canonical_selected,single,a3798c1809cedbc48719d162cc72004cf5d0b0727a85e312f21ef0f321856c96,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3164,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,36,4688,43fca0253b1b4fff,canonical_selected,single,5cc8a4262e3436d87e19ad91787b56934da195ba6bc6d2fe3bac50a7f6ec4e10,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3165,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,26,3792,9f36f0aa4f6aed02,canonical_selected,single,f23daa69308eba9d7222bd654f6339c07bec6451bf5bf8703fe53c8047def45c,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3165,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,28,3937,afda73e02ce84841,canonical_selected,single,42180906ea4c65acb21a918cf1255bff45c008592c61eb5946be47477be8e70e,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
P1,en,40,3165,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,27,4049,ea4ba198f1b90c5a,canonical_selected,single,533051278e24bb0ee4dfc62088a6aafe481c7ef0101550f95d8d922d3bc46610,D:\Work\HOHONET\export_label\stage1_English\project-40-at-2026-06-28-05-14-bb74a057.json,1ce8a32e5708aa87c11f4e9957efebccd183b60e6d12066ceee69ce87d763305,true,true,true,false,false,false
