source_export,project_id,ls_runtime_task_id,planned_project_name,planned_inner_id,task_code,task_id,base_task_id,dataset_group,condition,image,title,planned_mapping_status,runtime_binding_status
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3356,C1_core_all,51,B-051,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146.jpg,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3357,C1_core_all,52,B-052,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad.jpg,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3358,C1_core_all,53,B-053,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8.jpg,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3359,C1_core_all,54,B-054,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6.jpg,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3360,C1_core_all,55,B-055,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980.jpg,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3361,C1_core_all,56,B-056,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6.jpg,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3362,C1_core_all,57,B-057,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab.jpg,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3363,C1_core_all,58,B-058,rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge_4350d36797324601adba7351d09602d2,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_4350d36797324601adba7351d09602d2.jpg,rPc6DW4iMge_4350d36797324601adba7351d09602d2.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3364,C1_core_all,59,B-059,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9cb726b170554b9bacd039d4db246040.jpg,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3365,C1_core_all,60,B-060,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14.jpg,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3366,C1_core_all,61,B-061,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2.jpg,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3367,C1_core_all,62,B-062,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f.jpg,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3369,C1_core_all,64,B-064,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3.jpg,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3370,C1_core_all,65,B-065,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b.jpg,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3371,C1_core_all,66,B-066,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9.jpg,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3372,C1_core_all,67,B-067,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0.jpg,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3373,C1_core_all,68,B-068,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2.jpg,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3374,C1_core_all,69,B-069,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b.jpg,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3375,C1_core_all,70,B-070,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b.jpg,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3376,C1_core_all,71,B-071,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37.jpg,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3378,C1_core_all,73,B-073,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_48447297e8444171a5db34ccf38bc229.jpg,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3379,C1_core_all,74,B-074,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d.jpg,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3380,C1_core_all,75,B-075,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2.jpg,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,72,3381,C1_semi,1,C-001,487,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,Calibration_semi,semi,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13.jpg,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,72,3382,C1_semi,2,C-002,708,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,Calibration_semi,semi,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc.jpg,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,72,3383,C1_semi,3,C-003,679,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,Calibration_semi,semi,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_a424533651804a38a55b1252daccc81e.jpg,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,72,3384,C1_semi,4,C-004,597,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,Calibration_semi,semi,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347.jpg,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,72,3385,C1_semi,5,C-005,500,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Calibration_semi,semi,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/Z6MFQCViBuw_22fff6c74efb476592569c18718feb41.jpg,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,72,3386,C1_semi,6,C-006,499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,Calibration_semi,semi,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d.jpg,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,72,3387,C1_semi,7,C-007,541,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,Calibration_semi,semi,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b.jpg,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,72,3388,C1_semi,8,C-008,460,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,Calibration_semi,semi,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9.jpg,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,72,3389,C1_semi,9,C-009,511,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,Calibration_semi,semi,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f.jpg,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,72,3390,C1_semi,10,C-010,701,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,Calibration_semi,semi,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d.jpg,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,72,3391,C1_semi,11,C-011,603,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,Calibration_semi,semi,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3.jpg,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,72,3393,C1_semi,13,C-013,504,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,Calibration_semi,semi,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5.jpg,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,72,3394,C1_semi,14,C-014,713,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Calibration_semi,semi,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/Z6MFQCViBuw_2008e72476f84104858e908beeac0193.jpg,Z6MFQCViBuw_2008e72476f84104858e908beeac0193.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,72,3395,C1_semi,15,C-015,700,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,Calibration_semi,semi,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7.jpg,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,72,3396,C1_semi,16,C-016,596,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,Calibration_semi,semi,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d.jpg,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,72,3397,C1_semi,17,C-017,672,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,Calibration_semi,semi,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d.jpg,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,72,3398,C1_semi,18,C-018,656,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,Calibration_semi,semi,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e.jpg,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,72,3399,C1_semi,19,C-019,716,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,Calibration_semi,semi,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_7018ca302c584d0d85024187f3568460.jpg,B6ByNegPMKs_7018ca302c584d0d85024187f3568460.jpg,planned_import_order,bound_from_export_and_planned_mapping
