image_id,condition,cut,n,mode,point_count,mode_people,workers,canonical_ids,expected_first_seen_k,expected_second_support_k,has_other_same_point_mode,singleton
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,0.1,24,5,10,1,W035,b62a4df9e1645fe7,12.5,,True,True
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,0.1,24,6,10,1,W037,717840fe8221eba6,12.5,,True,True
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,0.1,24,7,12,3,W011;W021;W036,6c4eb5c014ae5538;726df974bcd4c84b;43fca0253b1b4fff,6.25,12.5,False,False
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,0.2,24,1,8,2,W028;W031,cd3a2f4a0e0ad07e;55e7158552d3913a,8.33333333333,16.6666666667,True,False
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,0.2,24,2,8,2,W029;W030,2d656d0b379aca23;272f8ef889915150,8.33333333333,16.6666666667,True,False
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,0.2,24,3,8,15,W001;W002;W006;W008;W010;W012;W013;W014;W015;W017;W018;W027;W032;W033;W034,8ded0001dfe26e8d;185f571fb1f1fa61;932e34e76a7b2bd3;d90afb940106a139;21dc98163be065c0;e7ac757b87291eaa;a5152b786b6b4257;7c839cd20c00cf4d;59a06a020567d554;09357be7fb68e08a;98eadb4d0d25287d;6999db3ebf3ef330;8426a252a40fabd5;7a24ac2a83e02abb;a97df3618c618b1a,1.5625,3.125,True,False
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,0.2,24,4,10,2,W035;W037,b62a4df9e1645fe7;717840fe8221eba6,8.33333333333,16.6666666667,False,False
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,0.2,24,5,12,3,W011;W021;W036,6c4eb5c014ae5538;726df974bcd4c84b;43fca0253b1b4fff,6.25,12.5,False,False
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,0.05,24,1,8,6,W006;W013;W014;W015;W017;W021,e2c06769623e335c;77ab07a0a6d85137;033e34e10addfeb4;be4265df16f250c5;ee6734855a1fce2c;158cdf9ee8269d7a,3.57142857143,7.14285714286,True,False
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,0.05,24,2,8,1,W012,7b70014ef90dfa00,12.5,,True,True
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,0.05,24,3,8,1,W008,f61cafa7e89ea17e,12.5,,True,True
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,0.05,24,4,8,1,W010,cd59ff6392d0007b,12.5,,True,True
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,0.05,24,5,8,1,W027,ae9eebd3c841d936,12.5,,True,True
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,0.05,24,6,8,5,W002;W018;W028;W030;W032,75ca740199bbfca6;69dd02c653b999da;f8548145ddefef82;d5ec1431385bed24;283873b63fff0570,4.16666666667,8.33333333333,True,False
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,0.05,24,7,8,5,W029;W031;W033;W036;W037,dab549f7649c26f5;01111484ace4b94e;0a8c62a27fbaac21;803f0a9e869112a9;9a14ee08aba6a9c3,4.16666666667,8.33333333333,True,False
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,0.05,24,8,8,1,W011,9664309abeb6b078,12.5,,True,True
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,0.05,24,9,8,1,W035,71917bb13f847c7d,12.5,,True,True
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,0.05,24,10,8,1,W001,3f1d4cacc3faf7d7,12.5,,True,True
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,0.05,24,11,10,1,W034,d709cefe9dcba87b,12.5,,False,True
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,0.1,24,1,8,7,W006;W012;W013;W014;W015;W017;W021,e2c06769623e335c;7b70014ef90dfa00;77ab07a0a6d85137;033e34e10addfeb4;be4265df16f250c5;ee6734855a1fce2c;158cdf9ee8269d7a,3.125,6.25,True,False
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,0.1,24,2,8,1,W008,f61cafa7e89ea17e,12.5,,True,True
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,0.1,24,3,8,2,W010;W027,cd59ff6392d0007b;ae9eebd3c841d936,8.33333333333,16.6666666667,True,False
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,0.1,24,4,8,12,W002;W011;W018;W028;W029;W030;W031;W032;W033;W035;W036;W037,75ca740199bbfca6;9664309abeb6b078;69dd02c653b999da;f8548145ddefef82;dab549f7649c26f5;d5ec1431385bed24;01111484ace4b94e;283873b63fff0570;0a8c62a27fbaac21;71917bb13f847c7d;803f0a9e869112a9;9a14ee08aba6a9c3,1.92307692308,3.84615384615,True,False
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,0.1,24,5,8,1,W001,3f1d4cacc3faf7d7,12.5,,True,True
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,0.1,24,6,10,1,W034,d709cefe9dcba87b,12.5,,False,True
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,0.2,24,1,8,8,W006;W008;W012;W013;W014;W015;W017;W021,e2c06769623e335c;f61cafa7e89ea17e;7b70014ef90dfa00;77ab07a0a6d85137;033e34e10addfeb4;be4265df16f250c5;ee6734855a1fce2c;158cdf9ee8269d7a,2.77777777778,5.55555555556,True,False
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,0.2,24,2,8,15,W001;W002;W010;W011;W018;W027;W028;W029;W030;W031;W032;W033;W035;W036;W037,3f1d4cacc3faf7d7;75ca740199bbfca6;cd59ff6392d0007b;9664309abeb6b078;69dd02c653b999da;ae9eebd3c841d936;f8548145ddefef82;dab549f7649c26f5;d5ec1431385bed24;01111484ace4b94e;283873b63fff0570;0a8c62a27fbaac21;71917bb13f847c7d;803f0a9e869112a9;9a14ee08aba6a9c3,1.5625,3.125,True,False
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,0.2,24,3,10,1,W034,d709cefe9dcba87b,12.5,,False,True
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,manual,0.05,5,1,8,1,W011,8a2600447847d5ab7f5f,3,,True,True
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,manual,0.05,5,2,8,1,W034,260cf962d9bea8512f9e,3,,True,True
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,manual,0.05,5,3,8,1,W033,9378da78037a5091f22e,3,,True,True
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,manual,0.05,5,4,8,1,W015,ad005008336266edcd64,3,,True,True
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,manual,0.05,5,5,12,1,W037,ecd4e736ab99493cf8bd,3,,False,True
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,manual,0.1,5,1,8,2,W011;W034,8a2600447847d5ab7f5f;260cf962d9bea8512f9e,2,4,True,False
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,manual,0.1,5,2,8,1,W033,9378da78037a5091f22e,3,,True,True
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,manual,0.1,5,3,8,1,W015,ad005008336266edcd64,3,,True,True
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,manual,0.1,5,4,12,1,W037,ecd4e736ab99493cf8bd,3,,False,True
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,manual,0.2,5,1,8,4,W011;W015;W033;W034,8a2600447847d5ab7f5f;ad005008336266edcd64;9378da78037a5091f22e;260cf962d9bea8512f9e,1.2,2.4,False,False
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,manual,0.2,5,2,12,1,W037,ecd4e736ab99493cf8bd,3,,False,True
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,semi,0.05,4,1,8,3,W002;W013;W035,1a60a6ad7849198e802c;72dc231b20fe4c8a589d;b47f07e34df3a99ff20d,1.25,2.5,True,False
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,semi,0.05,4,2,8,1,W029,198b56fd7f0946ac5b09,2.5,,True,True
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,semi,0.1,4,1,8,3,W002;W013;W035,1a60a6ad7849198e802c;72dc231b20fe4c8a589d;b47f07e34df3a99ff20d,1.25,2.5,True,False
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,semi,0.1,4,2,8,1,W029,198b56fd7f0946ac5b09,2.5,,True,True
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,semi,0.2,4,1,8,3,W002;W013;W035,1a60a6ad7849198e802c;72dc231b20fe4c8a589d;b47f07e34df3a99ff20d,1.25,2.5,True,False
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,semi,0.2,4,2,8,1,W029,198b56fd7f0946ac5b09,2.5,,True,True
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,manual,0.05,5,1,8,3,W029;W035;W036,04c900e4f73f755265b3;25a1ba6fcd4fbb14c433;cc1c0c89b7e5fdacc836,1.5,3,True,False
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,manual,0.05,5,2,8,1,W028,53a1af9cac0415879d2f,3,,True,True
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,manual,0.05,5,3,8,1,W027,ef96b87ef5fb03c9889e,3,,True,True
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,manual,0.1,5,1,8,5,W027;W028;W029;W035;W036,ef96b87ef5fb03c9889e;53a1af9cac0415879d2f;04c900e4f73f755265b3;25a1ba6fcd4fbb14c433;cc1c0c89b7e5fdacc836,1,2,False,False
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,manual,0.2,5,1,8,5,W027;W028;W029;W035;W036,ef96b87ef5fb03c9889e;53a1af9cac0415879d2f;04c900e4f73f755265b3;25a1ba6fcd4fbb14c433;cc1c0c89b7e5fdacc836,1,2,False,False
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,semi,0.05,4,1,8,2,W030;W032,bbb44530a7ff92f92b27;bf6d1e98afbb6306ebff,1.66666666667,3.33333333333,True,False
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,semi,0.05,4,2,8,1,W002,9b7c8a47533d55322728,2.5,,True,True
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,semi,0.05,4,3,10,1,W001,456be942f0947a669713,2.5,,False,True
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,semi,0.1,4,1,8,3,W002;W030;W032,9b7c8a47533d55322728;bbb44530a7ff92f92b27;bf6d1e98afbb6306ebff,1.25,2.5,False,False
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,semi,0.1,4,2,10,1,W001,456be942f0947a669713,2.5,,False,True
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,semi,0.2,4,1,8,3,W002;W030;W032,9b7c8a47533d55322728;bbb44530a7ff92f92b27;bf6d1e98afbb6306ebff,1.25,2.5,False,False
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,semi,0.2,4,2,10,1,W001,456be942f0947a669713,2.5,,False,True
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,0.05,24,1,8,1,W035,a81657f0ac5d7807,12.5,,True,True
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,0.05,24,2,8,1,W037,4fbebe49572a79a5,12.5,,True,True
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,0.05,24,3,8,2,W028;W031,5429d9e5ae4acde8;a55a92a57a48a087,8.33333333333,16.6666666667,True,False
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,0.05,24,4,8,1,W029,ad6812c23b79784a,12.5,,True,True
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,0.05,24,5,8,1,W034,45579518b52a9571,12.5,,True,True
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,0.05,24,6,8,1,W001,b21b9e1bc1f9748c,12.5,,True,True
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,0.05,24,7,8,1,W030,1c1e863ffcab5dcb,12.5,,True,True
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,0.05,24,8,8,2,W032;W033,89af3c23558522cb;3bd7cc7151dff5c8,8.33333333333,16.6666666667,True,False
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,0.05,24,9,8,13,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W036,f6296e82c056709c;b17159a624da813a;aba9b1487cd9adfb;dd75ae13e342b2e4;5945adbef25e9e2d;ee2a23d20aaa38a2;a10636e431b96e35;8f3e2abc0f04f753;f8530b0e7a20bef6;202d1d9063738999;c9f042d8c21ca99b;c6f141b411336076;a2615a25ae6631e5,1.78571428571,3.57142857143,True,False
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,0.05,24,10,8,1,W012,4b34ab7cdc3ff32b,12.5,,True,True
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,0.1,24,1,8,2,W035;W037,a81657f0ac5d7807;4fbebe49572a79a5,8.33333333333,16.6666666667,True,False
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,0.1,24,2,8,3,W028;W029;W031,5429d9e5ae4acde8;ad6812c23b79784a;a55a92a57a48a087,6.25,12.5,True,False
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,0.1,24,3,8,1,W034,45579518b52a9571,12.5,,True,True
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,0.1,24,4,8,1,W001,b21b9e1bc1f9748c,12.5,,True,True
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,0.1,24,5,8,1,W030,1c1e863ffcab5dcb,12.5,,True,True
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,0.1,24,6,8,2,W032;W033,89af3c23558522cb;3bd7cc7151dff5c8,8.33333333333,16.6666666667,True,False
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,0.1,24,7,8,13,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W036,f6296e82c056709c;b17159a624da813a;aba9b1487cd9adfb;dd75ae13e342b2e4;5945adbef25e9e2d;ee2a23d20aaa38a2;a10636e431b96e35;8f3e2abc0f04f753;f8530b0e7a20bef6;202d1d9063738999;c9f042d8c21ca99b;c6f141b411336076;a2615a25ae6631e5,1.78571428571,3.57142857143,True,False
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,0.1,24,8,8,1,W012,4b34ab7cdc3ff32b,12.5,,True,True
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,0.2,24,1,8,2,W035;W037,a81657f0ac5d7807;4fbebe49572a79a5,8.33333333333,16.6666666667,True,False
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,0.2,24,2,8,4,W028;W029;W031;W034,5429d9e5ae4acde8;ad6812c23b79784a;a55a92a57a48a087;45579518b52a9571,5,10,True,False
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,0.2,24,3,8,2,W001;W030,b21b9e1bc1f9748c;1c1e863ffcab5dcb,8.33333333333,16.6666666667,True,False
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,0.2,24,4,8,2,W032;W033,89af3c23558522cb;3bd7cc7151dff5c8,8.33333333333,16.6666666667,True,False
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,0.2,24,5,8,14,W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W036,f6296e82c056709c;b17159a624da813a;aba9b1487cd9adfb;dd75ae13e342b2e4;5945adbef25e9e2d;4b34ab7cdc3ff32b;ee2a23d20aaa38a2;a10636e431b96e35;8f3e2abc0f04f753;f8530b0e7a20bef6;202d1d9063738999;c9f042d8c21ca99b;c6f141b411336076;a2615a25ae6631e5,1.66666666667,3.33333333333,True,False
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,0.05,23,1,6,1,W037,10a21bed4417e7b9,12,,False,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,0.05,23,2,8,2,W017;W029,f62e67027c50f0e4;21ebb51ae2b69d3b,8,16,True,False
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,0.05,23,3,8,2,W008;W035,8dead0c156b490f4;527cfb7d202a51bc,8,16,True,False
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,0.05,23,4,8,1,W028,c5603970219f405f,12,,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,0.05,23,5,8,1,W030,c811ff3e51132e75,12,,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,0.05,23,6,8,4,W006;W010;W013;W014,1b540a31218a3477;b17ba1384ab94447;829002ca0158f88b;0d9906c4c8bb57f8,4.8,9.6,True,False
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,0.05,23,7,8,2,W002;W036,662e08a9d9d5c8b2;d97a4c0b5bbe5fb7,8,16,True,False
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,0.05,23,8,8,1,W031,891b862e5e28633d,12,,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,0.05,23,9,8,1,W011,3be1cfa09ff1f4a0,12,,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,0.05,23,10,8,1,W012,474404c2ac9d79ca,12,,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,0.05,23,11,8,1,W027,2556b8a658f8f4e7,12,,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,0.05,23,12,8,1,W001,16f93817216fbedd,12,,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,0.05,23,13,8,1,W033,8ac26fbb43c6d9aa,12,,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,0.05,23,14,8,2,W015;W021,c9e70c42a286d3fc;80df86ca9dbee9d5,8,16,True,False
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,0.05,23,15,8,1,W034,f560d8c96cc112ba,12,,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,0.05,23,16,8,1,W018,9660d6b44da996d0,12,,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,0.1,23,1,6,1,W037,10a21bed4417e7b9,12,,False,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,0.1,23,2,8,5,W008;W017;W028;W029;W035,8dead0c156b490f4;f62e67027c50f0e4;c5603970219f405f;21ebb51ae2b69d3b;527cfb7d202a51bc,4,8,True,False
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,0.1,23,3,8,1,W030,c811ff3e51132e75,12,,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,0.1,23,4,8,4,W006;W010;W013;W014,1b540a31218a3477;b17ba1384ab94447;829002ca0158f88b;0d9906c4c8bb57f8,4.8,9.6,True,False
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,0.1,23,5,8,4,W002;W011;W031;W036,662e08a9d9d5c8b2;3be1cfa09ff1f4a0;891b862e5e28633d;d97a4c0b5bbe5fb7,4.8,9.6,True,False
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,0.1,23,6,8,1,W012,474404c2ac9d79ca,12,,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,0.1,23,7,8,1,W027,2556b8a658f8f4e7,12,,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,0.1,23,8,8,2,W001;W033,16f93817216fbedd;8ac26fbb43c6d9aa,8,16,True,False
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,0.1,23,9,8,2,W015;W021,c9e70c42a286d3fc;80df86ca9dbee9d5,8,16,True,False
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,0.1,23,10,8,1,W034,f560d8c96cc112ba,12,,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,0.1,23,11,8,1,W018,9660d6b44da996d0,12,,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,0.2,23,1,6,1,W037,10a21bed4417e7b9,12,,False,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,0.2,23,2,8,6,W008;W017;W028;W029;W030;W035,8dead0c156b490f4;f62e67027c50f0e4;c5603970219f405f;21ebb51ae2b69d3b;c811ff3e51132e75;527cfb7d202a51bc,3.42857142857,6.85714285714,True,False
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,0.2,23,3,8,8,W002;W006;W010;W011;W013;W014;W031;W036,662e08a9d9d5c8b2;1b540a31218a3477;b17ba1384ab94447;3be1cfa09ff1f4a0;829002ca0158f88b;0d9906c4c8bb57f8;891b862e5e28633d;d97a4c0b5bbe5fb7,2.66666666667,5.33333333333,True,False
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,0.2,23,4,8,2,W012;W027,474404c2ac9d79ca;2556b8a658f8f4e7,8,16,True,False
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,0.2,23,5,8,2,W001;W033,16f93817216fbedd;8ac26fbb43c6d9aa,8,16,True,False
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,0.2,23,6,8,3,W015;W021;W034,c9e70c42a286d3fc;80df86ca9dbee9d5;f560d8c96cc112ba,6,12,True,False
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,0.2,23,7,8,1,W018,9660d6b44da996d0,12,,True,True
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,manual,0.05,6,1,8,2,W013;W014,26a3cf470c4ab78ffaea;8505abd6f0715a121368,2.33333333333,4.66666666667,True,False
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,manual,0.05,6,2,8,2,W028;W035,0d42858d359ebfc9e871;c7ef5fbf6e03cd67ae11,2.33333333333,4.66666666667,True,False
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,manual,0.05,6,3,8,1,W029,d93ff4eb834a154c4cd4,3.5,,True,True
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,manual,0.05,6,4,10,1,W034,83822f0c9ce15f483174,3.5,,False,True
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,manual,0.1,6,1,8,2,W013;W014,26a3cf470c4ab78ffaea;8505abd6f0715a121368,2.33333333333,4.66666666667,True,False
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,manual,0.1,6,2,8,2,W028;W035,0d42858d359ebfc9e871;c7ef5fbf6e03cd67ae11,2.33333333333,4.66666666667,True,False
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,manual,0.1,6,3,8,1,W029,d93ff4eb834a154c4cd4,3.5,,True,True
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,manual,0.1,6,4,10,1,W034,83822f0c9ce15f483174,3.5,,False,True
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,manual,0.2,6,1,8,2,W013;W014,26a3cf470c4ab78ffaea;8505abd6f0715a121368,2.33333333333,4.66666666667,True,False
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,manual,0.2,6,2,8,3,W028;W029;W035,0d42858d359ebfc9e871;d93ff4eb834a154c4cd4;c7ef5fbf6e03cd67ae11,1.75,3.5,True,False
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,manual,0.2,6,3,10,1,W034,83822f0c9ce15f483174,3.5,,False,True
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,semi,0.05,4,1,8,2,W010;W037,70e8f5079c7b09c6af6d;bb9ad0084abc09c47837,1.66666666667,3.33333333333,True,False
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,semi,0.05,4,2,8,1,W027,a54fcd23c12204b62cba,2.5,,True,True
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,semi,0.05,4,3,12,1,W008,5ba67a30243635c3cbe3,2.5,,False,True
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,semi,0.1,4,1,8,2,W010;W037,70e8f5079c7b09c6af6d;bb9ad0084abc09c47837,1.66666666667,3.33333333333,True,False
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,semi,0.1,4,2,8,1,W027,a54fcd23c12204b62cba,2.5,,True,True
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,semi,0.1,4,3,12,1,W008,5ba67a30243635c3cbe3,2.5,,False,True
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,semi,0.2,4,1,8,3,W010;W027;W037,70e8f5079c7b09c6af6d;a54fcd23c12204b62cba;bb9ad0084abc09c47837,1.25,2.5,False,False
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,semi,0.2,4,2,12,1,W008,5ba67a30243635c3cbe3,2.5,,False,True
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,0.05,24,1,8,1,W008,b9d7de702dfef712,12.5,,True,True
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,0.05,24,2,8,1,W036,07ee953d1535b28d,12.5,,True,True
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,0.05,24,3,8,2,W002;W018,60f415b63bc6abc8;aff097a10b8a446c,8.33333333333,16.6666666667,True,False
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,0.05,24,4,8,1,W012,86bcdfbf6785b83b,12.5,,True,True
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,0.05,24,5,8,1,W030,78a68354a388042f,12.5,,True,True
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,0.05,24,6,8,1,W001,c87d232365323163,12.5,,True,True
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,0.05,24,7,8,1,W031,25a1d0d06f3c7ffa,12.5,,True,True
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,0.05,24,8,8,1,W035,786190bfb0e48244,12.5,,True,True
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,0.05,24,9,8,1,W011,6b6025969bfa55d0,12.5,,True,True
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,0.05,24,10,8,1,W029,1614c0e2e49fb8a1,12.5,,True,True
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,0.05,24,11,8,1,W033,4a3402faafe5ac31,12.5,,True,True
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,0.05,24,12,8,1,W028,1bb726e611007d9d,12.5,,True,True
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,0.05,24,13,8,2,W013;W014,901942d47886d494;645a19e0d1eff33f,8.33333333333,16.6666666667,True,False
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,0.05,24,14,8,4,W006;W015;W017;W021,902c7685cf8d8d7f;cede48245acaf369;a10544ac2d404470;26f5958a9b8dbc72,5,10,True,False
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,0.05,24,15,8,1,W010,6ef72d6a7373d51d,12.5,,True,True
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,0.05,24,16,8,1,W037,90218eb4d8649c74,12.5,,True,True
