relative_path,git_status,size_bytes,project_line_guess,tracked_artifact_type,recommended_action,reason,referenced_by_code_or_test,referenced_by_manifest,referenced_by_docs,risk_level,safe_to_git_rm_cached_later,suggested_archive_root,notes
analysis_results/bi_layout_prediction_vs_hohonet_20260515/nominal_prediction_structure_hohonet_txt_vs_bilayout_new_head_prediction_manifest.csv,clean,11270,paper_b,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,false,true,false,high,false,,sensitive_path_token
analysis_results/bi_layout_prediction_vs_hohonet_20260515/nominal_prediction_structure_hohonet_txt_vs_bilayout_origin_head_prediction_manifest.csv,clean,11451,paper_b,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,false,true,false,high,false,,sensitive_path_token
analysis_results/bi_layout_prediction_vs_hohonet_20260515/soft_prediction_complexity_hohonet_txt_vs_bilayout_new_head_prediction_manifest.csv,clean,13339,paper_b,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,false,true,false,high,false,,sensitive_path_token
analysis_results/bi_layout_prediction_vs_hohonet_20260515/soft_prediction_complexity_hohonet_txt_vs_bilayout_origin_head_prediction_manifest.csv,clean,13523,paper_b,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,false,true,false,high,false,,sensitive_path_token
analysis_results/bilayout_hohonet_image_source_audit_20260519.csv,clean,79244,paper_b,analysis_result,manual_review_required,analysis artifact has protected token/reference or prior cleanup plan required review,false,false,false,medium,false,,repo_cleanup_plan=manual_review_required; inventory_category=structured_manifest_or_output
analysis_results/bilayout_relabel_audit/b0_contact_sheet_inventory_template.csv,clean,44753,paper_b,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,false,true,false,high,false,,
analysis_results/bilayout_relabel_audit/b0_deduplication_report_v1.csv,clean,20242,paper_b,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,false,true,false,high,false,,
analysis_results/bilayout_relabel_audit/b0_inventory_qa_report_v1.md,clean,4304,paper_b,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,false,true,false,high,false,,
analysis_results/bilayout_relabel_audit/b0_inventory_qa_summary_v1.json,clean,934,paper_b,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,false,true,false,high,false,,
analysis_results/bilayout_relabel_audit/b0_partial_validation_report_v1.md,clean,872,paper_b,analysis_result,manual_review_required,analysis artifact has protected token/reference or prior cleanup plan required review,false,false,false,medium,false,,repo_cleanup_plan=manual_review_required; inventory_category=analysis_output
analysis_results/bilayout_relabel_audit/b0_relabel_audit_manifest_v1.json,clean,5355,paper_b,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,false,true,false,high,false,,sensitive_path_token
analysis_results/bilayout_relabel_audit/b0_relabel_audit_readme_v1.md,clean,5366,paper_b,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,false,true,false,high,false,,
analysis_results/bilayout_relabel_audit/b0_relabel_audit_template_v1.csv,clean,299,paper_b,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,false,true,false,high,false,,
analysis_results/bilayout_relabel_audit/b0_relabel_audit_worklist_v1.csv,clean,34600,paper_b,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,false,true,false,high,false,,
analysis_results/bilayout_relabel_audit/怎么去做.txt,clean,3161,paper_b,analysis_result,manual_review_required,analysis artifact has protected token/reference or prior cleanup plan required review,false,false,false,medium,false,,repo_cleanup_plan=manual_review_required; inventory_category=analysis_output
analysis_results/c_manifests_20260310/README.md,clean,1650,unknown,analysis_result,manual_review_required,analysis artifact has protected token/reference or prior cleanup plan required review,false,false,false,high,false,,sensitive_path_token; repo_cleanup_plan=manual_review_required; inventory_category=doc_or_protocol
analysis_results/c_manifests_20260310/embedding_ood_protocol_v1.json,clean,2220,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,false,true,false,high,false,,sensitive_path_token
analysis_results/c_manifests_20260310/manifest_bundle_summary_v1.json,clean,1603,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,false,true,true,high,false,,sensitive_path_token
analysis_results/c_manifests_20260310/manual_anchor_bank_index_v1.csv,clean,4679,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,true,high,false,,sensitive_path_token
analysis_results/c_manifests_20260310/natural_failure_bank_index_v1.csv,clean,4064,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,true,high,false,,sensitive_path_token
analysis_results/c_manifests_20260310/trap_manifest_draft_v1.csv,clean,4520,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,true,high,false,,sensitive_path_token
analysis_results/c_manifests_20260310/trap_manifest_schema_v1.json,clean,2094,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,false,true,false,high,false,,sensitive_path_token
analysis_results/c_manifests_20260311/c_manifest_consistency_audit_v1.json,clean,1319,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/c_manifests_20260311/current_bundle_vs_prescreen_target_gap_v1.json,clean,5381,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/c_manifests_20260311/fallback_registry_v1.json,clean,2584,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/c_manifests_20260311/family_appendix_note_v1.json,clean,3312,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/c_manifests_20260311/family_coverage_matrix_v1.csv,clean,1140,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/c_manifests_20260311/manual_resolution_queue_v1.csv,clean,527,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/c_manifests_20260311/materialization_summary_v1.json,clean,840,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,true,high,false,,sensitive_path_token
analysis_results/c_manifests_20260311/materialization_summary_v2.json,clean,1370,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/c_manifests_20260311/perturbation_plan_frozen_v1.json,clean,9559,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,sensitive_path_token
analysis_results/c_manifests_20260311/prescreen_semi_family_target_v1.json,clean,3935,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,sensitive_path_token
analysis_results/c_manifests_20260311/prescreen_semi_final_selection_v1.json,clean,9894,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/c_manifests_20260311/prescreen_semi_selection_freeze_v1.json,clean,9668,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/c_manifests_20260311/reject_lifecycle_v1.csv,clean,1272,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/c_manifests_20260311/reject_lifecycle_v1.jsonl,clean,1717,unknown,analysis_result,manual_review_required,analysis artifact has protected token/reference or prior cleanup plan required review,false,false,false,high,false,,sensitive_path_token; repo_cleanup_plan=manual_review_required; inventory_category=structured_manifest_or_output
analysis_results/c_manifests_20260311/synthetic_trap_bank_v1.json,clean,32718,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,true,high,false,,sensitive_path_token
analysis_results/c_manifests_20260311/trap_manifest_materialized_v2.csv,clean,7287,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,true,high,false,,sensitive_path_token
analysis_results/c_manifests_20260311/xml_model_issue_operator_crosswalk_v1.csv,clean,2553,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/calibration_dryrun/calibration_round_input_manifest_dryrun.json,clean,48743,unknown,analysis_result,manual_review_required,analysis artifact has protected token/reference or prior cleanup plan required review,false,false,false,high,false,,sensitive_path_token; repo_cleanup_plan=manual_review_required; inventory_category=structured_manifest_or_output
analysis_results/calibration_dryrun/mockU16_c1_assignment_manifest.csv,clean,100557,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,false,true,false,high,false,,sensitive_path_token
analysis_results/calibration_dryrun/mockU16_c1_audit_summary.json,clean,1160,unknown,analysis_result,manual_review_required,analysis artifact has protected token/reference or prior cleanup plan required review,false,false,false,medium,false,,repo_cleanup_plan=manual_review_required; inventory_category=structured_manifest_or_output
analysis_results/calibration_dryrun/mockU16_passed_workers_mock.csv,clean,431,unknown,analysis_result,manual_review_required,analysis artifact has protected token/reference or prior cleanup plan required review,false,false,false,medium,false,,repo_cleanup_plan=manual_review_required; inventory_category=structured_manifest_or_output
