condition,outer_building,worker_id,n_types,type_id,support
semi,wc2JMjhGNzB,W032,3,0,19
semi,wc2JMjhGNzB,W032,4,0,19
semi,wc2JMjhGNzB,W033,2,0,16
semi,wc2JMjhGNzB,W033,3,1,16
semi,wc2JMjhGNzB,W033,4,1,16
semi,wc2JMjhGNzB,W034,2,0,19
semi,wc2JMjhGNzB,W034,3,0,19
semi,wc2JMjhGNzB,W034,4,0,19
semi,wc2JMjhGNzB,W035,2,0,17
semi,wc2JMjhGNzB,W035,3,0,17
semi,wc2JMjhGNzB,W035,4,3,17
semi,wc2JMjhGNzB,W036,2,0,15
semi,wc2JMjhGNzB,W036,3,1,15
semi,wc2JMjhGNzB,W036,4,1,15
semi,wc2JMjhGNzB,W037,2,0,18
semi,wc2JMjhGNzB,W037,3,0,18
semi,wc2JMjhGNzB,W037,4,0,18
semi,yqstnuAEVhm,W001,2,0,25
semi,yqstnuAEVhm,W001,3,0,25
semi,yqstnuAEVhm,W001,4,0,25
semi,yqstnuAEVhm,W002,2,0,23
semi,yqstnuAEVhm,W002,3,0,23
semi,yqstnuAEVhm,W002,4,0,23
semi,yqstnuAEVhm,W006,2,1,21
semi,yqstnuAEVhm,W006,3,1,21
semi,yqstnuAEVhm,W006,4,1,21
semi,yqstnuAEVhm,W008,2,0,22
semi,yqstnuAEVhm,W008,3,0,22
semi,yqstnuAEVhm,W008,4,0,22
semi,yqstnuAEVhm,W010,2,0,23
semi,yqstnuAEVhm,W010,3,0,23
semi,yqstnuAEVhm,W010,4,0,23
semi,yqstnuAEVhm,W011,2,1,21
semi,yqstnuAEVhm,W011,3,1,21
semi,yqstnuAEVhm,W011,4,1,21
semi,yqstnuAEVhm,W012,2,0,22
semi,yqstnuAEVhm,W012,3,2,22
semi,yqstnuAEVhm,W012,4,2,22
semi,yqstnuAEVhm,W013,2,0,23
semi,yqstnuAEVhm,W013,3,0,23
semi,yqstnuAEVhm,W013,4,0,23
semi,yqstnuAEVhm,W014,2,0,20
semi,yqstnuAEVhm,W014,3,0,20
semi,yqstnuAEVhm,W014,4,0,20
semi,yqstnuAEVhm,W015,2,0,22
semi,yqstnuAEVhm,W015,3,0,22
semi,yqstnuAEVhm,W015,4,0,22
semi,yqstnuAEVhm,W017,2,0,19
semi,yqstnuAEVhm,W017,3,0,19
semi,yqstnuAEVhm,W017,4,0,19
semi,yqstnuAEVhm,W018,2,0,21
semi,yqstnuAEVhm,W018,3,0,21
semi,yqstnuAEVhm,W018,4,0,21
semi,yqstnuAEVhm,W021,2,1,18
semi,yqstnuAEVhm,W021,3,1,18
semi,yqstnuAEVhm,W021,4,1,18
semi,yqstnuAEVhm,W027,2,0,23
semi,yqstnuAEVhm,W027,3,0,23
semi,yqstnuAEVhm,W027,4,0,23
semi,yqstnuAEVhm,W028,2,0,22
semi,yqstnuAEVhm,W028,3,0,22
semi,yqstnuAEVhm,W028,4,3,22
semi,yqstnuAEVhm,W029,2,0,23
semi,yqstnuAEVhm,W029,3,0,23
semi,yqstnuAEVhm,W029,4,0,23
semi,yqstnuAEVhm,W030,2,0,23
semi,yqstnuAEVhm,W030,3,2,23
semi,yqstnuAEVhm,W030,4,2,23
semi,yqstnuAEVhm,W031,2,0,22
semi,yqstnuAEVhm,W031,3,2,22
semi,yqstnuAEVhm,W031,4,2,22
semi,yqstnuAEVhm,W032,2,0,23
semi,yqstnuAEVhm,W032,3,0,23
semi,yqstnuAEVhm,W032,4,3,23
semi,yqstnuAEVhm,W033,2,0,21
semi,yqstnuAEVhm,W033,3,0,21
semi,yqstnuAEVhm,W033,4,0,21
semi,yqstnuAEVhm,W034,2,0,23
semi,yqstnuAEVhm,W034,3,0,23
semi,yqstnuAEVhm,W034,4,3,23
semi,yqstnuAEVhm,W035,2,0,22
semi,yqstnuAEVhm,W035,3,2,22
semi,yqstnuAEVhm,W035,4,2,22
semi,yqstnuAEVhm,W036,2,0,20
semi,yqstnuAEVhm,W036,3,0,20
semi,yqstnuAEVhm,W036,4,0,20
semi,yqstnuAEVhm,W037,2,0,21
semi,yqstnuAEVhm,W037,3,0,21
semi,yqstnuAEVhm,W037,4,3,21
oos_geometry,7y3sRwLe3Va,W001,2,0,7
oos_geometry,7y3sRwLe3Va,W001,3,0,7
oos_geometry,7y3sRwLe3Va,W001,4,0,7
oos_geometry,7y3sRwLe3Va,W002,2,0,7
oos_geometry,7y3sRwLe3Va,W002,3,0,7
oos_geometry,7y3sRwLe3Va,W002,4,0,7
oos_geometry,7y3sRwLe3Va,W006,2,1,7
oos_geometry,7y3sRwLe3Va,W006,3,1,7
oos_geometry,7y3sRwLe3Va,W006,4,1,7
oos_geometry,7y3sRwLe3Va,W008,2,1,7
oos_geometry,7y3sRwLe3Va,W008,3,1,7
oos_geometry,7y3sRwLe3Va,W008,4,1,7
oos_geometry,7y3sRwLe3Va,W010,2,1,7
oos_geometry,7y3sRwLe3Va,W010,3,1,7
oos_geometry,7y3sRwLe3Va,W010,4,1,7
oos_geometry,7y3sRwLe3Va,W011,2,1,7
oos_geometry,7y3sRwLe3Va,W011,3,1,7
oos_geometry,7y3sRwLe3Va,W011,4,1,7
oos_geometry,7y3sRwLe3Va,W012,2,1,7
oos_geometry,7y3sRwLe3Va,W012,3,1,7
oos_geometry,7y3sRwLe3Va,W012,4,1,7
oos_geometry,7y3sRwLe3Va,W013,2,1,7
oos_geometry,7y3sRwLe3Va,W013,3,1,7
oos_geometry,7y3sRwLe3Va,W013,4,1,7
oos_geometry,7y3sRwLe3Va,W014,2,1,7
oos_geometry,7y3sRwLe3Va,W014,3,1,7
oos_geometry,7y3sRwLe3Va,W014,4,1,7
oos_geometry,7y3sRwLe3Va,W015,2,0,7
oos_geometry,7y3sRwLe3Va,W015,3,0,7
oos_geometry,7y3sRwLe3Va,W015,4,2,7
oos_geometry,7y3sRwLe3Va,W017,2,1,7
oos_geometry,7y3sRwLe3Va,W017,3,1,7
oos_geometry,7y3sRwLe3Va,W017,4,1,7
oos_geometry,7y3sRwLe3Va,W018,2,1,7
oos_geometry,7y3sRwLe3Va,W018,3,1,7
oos_geometry,7y3sRwLe3Va,W018,4,1,7
oos_geometry,7y3sRwLe3Va,W021,2,0,7
oos_geometry,7y3sRwLe3Va,W021,3,0,7
oos_geometry,7y3sRwLe3Va,W021,4,2,7
oos_geometry,7y3sRwLe3Va,W027,2,0,7
oos_geometry,7y3sRwLe3Va,W027,3,2,7
oos_geometry,7y3sRwLe3Va,W027,4,3,7
oos_geometry,7y3sRwLe3Va,W028,2,1,6
oos_geometry,7y3sRwLe3Va,W028,3,1,6
oos_geometry,7y3sRwLe3Va,W028,4,1,6
oos_geometry,7y3sRwLe3Va,W029,2,1,7
oos_geometry,7y3sRwLe3Va,W029,3,1,7
oos_geometry,7y3sRwLe3Va,W029,4,1,7
oos_geometry,7y3sRwLe3Va,W030,2,1,7
oos_geometry,7y3sRwLe3Va,W030,3,1,7
oos_geometry,7y3sRwLe3Va,W030,4,1,7
oos_geometry,7y3sRwLe3Va,W031,2,1,7
oos_geometry,7y3sRwLe3Va,W031,3,1,7
oos_geometry,7y3sRwLe3Va,W031,4,1,7
oos_geometry,7y3sRwLe3Va,W032,2,0,7
oos_geometry,7y3sRwLe3Va,W032,3,2,7
oos_geometry,7y3sRwLe3Va,W032,4,3,7
oos_geometry,7y3sRwLe3Va,W033,2,1,7
oos_geometry,7y3sRwLe3Va,W033,3,1,7
oos_geometry,7y3sRwLe3Va,W033,4,1,7
oos_geometry,7y3sRwLe3Va,W034,2,1,7
oos_geometry,7y3sRwLe3Va,W034,3,1,7
oos_geometry,7y3sRwLe3Va,W034,4,1,7
oos_geometry,7y3sRwLe3Va,W035,2,0,7
oos_geometry,7y3sRwLe3Va,W035,3,0,7
oos_geometry,7y3sRwLe3Va,W035,4,0,7
oos_geometry,7y3sRwLe3Va,W036,2,1,7
oos_geometry,7y3sRwLe3Va,W036,3,1,7
oos_geometry,7y3sRwLe3Va,W036,4,1,7
oos_geometry,7y3sRwLe3Va,W037,2,0,5
oos_geometry,7y3sRwLe3Va,W037,3,0,5
oos_geometry,7y3sRwLe3Va,W037,4,0,5
oos_geometry,UwV83HsGsw3,W001,2,0,6
oos_geometry,UwV83HsGsw3,W001,3,0,6
oos_geometry,UwV83HsGsw3,W001,4,0,6
oos_geometry,UwV83HsGsw3,W002,2,0,6
oos_geometry,UwV83HsGsw3,W002,3,0,6
oos_geometry,UwV83HsGsw3,W002,4,0,6
oos_geometry,UwV83HsGsw3,W006,2,0,6
oos_geometry,UwV83HsGsw3,W006,3,1,6
oos_geometry,UwV83HsGsw3,W006,4,1,6
oos_geometry,UwV83HsGsw3,W008,2,0,6
oos_geometry,UwV83HsGsw3,W008,3,1,6
oos_geometry,UwV83HsGsw3,W008,4,1,6
oos_geometry,UwV83HsGsw3,W010,2,0,6
oos_geometry,UwV83HsGsw3,W010,3,0,6
oos_geometry,UwV83HsGsw3,W010,4,0,6
oos_geometry,UwV83HsGsw3,W011,2,0,6
oos_geometry,UwV83HsGsw3,W011,3,0,6
oos_geometry,UwV83HsGsw3,W011,4,0,6
oos_geometry,UwV83HsGsw3,W012,2,0,6
oos_geometry,UwV83HsGsw3,W012,3,1,6
oos_geometry,UwV83HsGsw3,W012,4,1,6
oos_geometry,UwV83HsGsw3,W013,2,0,6
oos_geometry,UwV83HsGsw3,W013,3,0,6
oos_geometry,UwV83HsGsw3,W013,4,0,6
oos_geometry,UwV83HsGsw3,W014,2,0,6
oos_geometry,UwV83HsGsw3,W014,3,1,6
oos_geometry,UwV83HsGsw3,W014,4,1,6
oos_geometry,UwV83HsGsw3,W015,2,1,6
oos_geometry,UwV83HsGsw3,W015,3,2,6
oos_geometry,UwV83HsGsw3,W015,4,2,6
oos_geometry,UwV83HsGsw3,W017,2,0,6
oos_geometry,UwV83HsGsw3,W017,3,0,6
oos_geometry,UwV83HsGsw3,W017,4,0,6
oos_geometry,UwV83HsGsw3,W018,2,0,6
oos_geometry,UwV83HsGsw3,W018,3,1,6
oos_geometry,UwV83HsGsw3,W018,4,1,6
oos_geometry,UwV83HsGsw3,W021,2,1,6
oos_geometry,UwV83HsGsw3,W021,3,2,6
oos_geometry,UwV83HsGsw3,W021,4,2,6
oos_geometry,UwV83HsGsw3,W027,2,0,6
oos_geometry,UwV83HsGsw3,W027,3,1,6
oos_geometry,UwV83HsGsw3,W027,4,1,6
oos_geometry,UwV83HsGsw3,W028,2,0,6
oos_geometry,UwV83HsGsw3,W028,3,1,6
oos_geometry,UwV83HsGsw3,W028,4,1,6
oos_geometry,UwV83HsGsw3,W029,2,0,6
oos_geometry,UwV83HsGsw3,W029,3,1,6
oos_geometry,UwV83HsGsw3,W029,4,1,6
oos_geometry,UwV83HsGsw3,W030,2,0,6
oos_geometry,UwV83HsGsw3,W030,3,1,6
oos_geometry,UwV83HsGsw3,W030,4,1,6
oos_geometry,UwV83HsGsw3,W031,2,0,6
oos_geometry,UwV83HsGsw3,W031,3,1,6
oos_geometry,UwV83HsGsw3,W031,4,1,6
oos_geometry,UwV83HsGsw3,W032,2,1,6
oos_geometry,UwV83HsGsw3,W032,3,2,6
oos_geometry,UwV83HsGsw3,W032,4,3,6
oos_geometry,UwV83HsGsw3,W033,2,0,6
oos_geometry,UwV83HsGsw3,W033,3,1,6
oos_geometry,UwV83HsGsw3,W033,4,1,6
oos_geometry,UwV83HsGsw3,W034,2,0,6
oos_geometry,UwV83HsGsw3,W034,3,1,6
oos_geometry,UwV83HsGsw3,W034,4,1,6
oos_geometry,UwV83HsGsw3,W035,2,1,6
oos_geometry,UwV83HsGsw3,W035,3,2,6
oos_geometry,UwV83HsGsw3,W035,4,2,6
oos_geometry,UwV83HsGsw3,W036,2,0,6
oos_geometry,UwV83HsGsw3,W036,3,0,6
oos_geometry,UwV83HsGsw3,W036,4,0,6
oos_geometry,UwV83HsGsw3,W037,2,-1,3
oos_geometry,UwV83HsGsw3,W037,3,-1,3
oos_geometry,UwV83HsGsw3,W037,4,-1,3
oos_geometry,b8cTxDM8gDG,W001,2,0,8
oos_geometry,b8cTxDM8gDG,W001,3,0,8
oos_geometry,b8cTxDM8gDG,W001,4,0,8
oos_geometry,b8cTxDM8gDG,W002,2,0,8
oos_geometry,b8cTxDM8gDG,W002,3,0,8
oos_geometry,b8cTxDM8gDG,W002,4,0,8
oos_geometry,b8cTxDM8gDG,W006,2,1,8
oos_geometry,b8cTxDM8gDG,W006,3,1,8
oos_geometry,b8cTxDM8gDG,W006,4,1,8
oos_geometry,b8cTxDM8gDG,W008,2,1,8
oos_geometry,b8cTxDM8gDG,W008,3,1,8
oos_geometry,b8cTxDM8gDG,W008,4,1,8
oos_geometry,b8cTxDM8gDG,W010,2,0,8
oos_geometry,b8cTxDM8gDG,W010,3,0,8
oos_geometry,b8cTxDM8gDG,W010,4,2,8
oos_geometry,b8cTxDM8gDG,W011,2,1,8
oos_geometry,b8cTxDM8gDG,W011,3,1,8
oos_geometry,b8cTxDM8gDG,W011,4,1,8
oos_geometry,b8cTxDM8gDG,W012,2,1,8
oos_geometry,b8cTxDM8gDG,W012,3,1,8
oos_geometry,b8cTxDM8gDG,W012,4,1,8
oos_geometry,b8cTxDM8gDG,W013,2,0,8
oos_geometry,b8cTxDM8gDG,W013,3,0,8
oos_geometry,b8cTxDM8gDG,W013,4,2,8
oos_geometry,b8cTxDM8gDG,W014,2,1,8
oos_geometry,b8cTxDM8gDG,W014,3,1,8
oos_geometry,b8cTxDM8gDG,W014,4,1,8
oos_geometry,b8cTxDM8gDG,W015,2,1,8
oos_geometry,b8cTxDM8gDG,W015,3,1,8
oos_geometry,b8cTxDM8gDG,W015,4,1,8
oos_geometry,b8cTxDM8gDG,W017,2,0,8
oos_geometry,b8cTxDM8gDG,W017,3,0,8
oos_geometry,b8cTxDM8gDG,W017,4,2,8
oos_geometry,b8cTxDM8gDG,W018,2,1,8
oos_geometry,b8cTxDM8gDG,W018,3,1,8
oos_geometry,b8cTxDM8gDG,W018,4,1,8
oos_geometry,b8cTxDM8gDG,W021,2,1,8
oos_geometry,b8cTxDM8gDG,W021,3,1,8
oos_geometry,b8cTxDM8gDG,W021,4,1,8
oos_geometry,b8cTxDM8gDG,W027,2,1,8
oos_geometry,b8cTxDM8gDG,W027,3,2,8
oos_geometry,b8cTxDM8gDG,W027,4,3,8
oos_geometry,b8cTxDM8gDG,W028,2,1,7
oos_geometry,b8cTxDM8gDG,W028,3,2,7
oos_geometry,b8cTxDM8gDG,W028,4,3,7
oos_geometry,b8cTxDM8gDG,W029,2,1,8
oos_geometry,b8cTxDM8gDG,W029,3,1,8
oos_geometry,b8cTxDM8gDG,W029,4,1,8
oos_geometry,b8cTxDM8gDG,W030,2,1,8
oos_geometry,b8cTxDM8gDG,W030,3,2,8
oos_geometry,b8cTxDM8gDG,W030,4,3,8
oos_geometry,b8cTxDM8gDG,W031,2,1,8
oos_geometry,b8cTxDM8gDG,W031,3,2,8
oos_geometry,b8cTxDM8gDG,W031,4,3,8
oos_geometry,b8cTxDM8gDG,W032,2,1,8
oos_geometry,b8cTxDM8gDG,W032,3,2,8
oos_geometry,b8cTxDM8gDG,W032,4,3,8
oos_geometry,b8cTxDM8gDG,W033,2,1,8
oos_geometry,b8cTxDM8gDG,W033,3,1,8
oos_geometry,b8cTxDM8gDG,W033,4,1,8
oos_geometry,b8cTxDM8gDG,W034,2,1,8
oos_geometry,b8cTxDM8gDG,W034,3,1,8
oos_geometry,b8cTxDM8gDG,W034,4,1,8
oos_geometry,b8cTxDM8gDG,W035,2,1,8
oos_geometry,b8cTxDM8gDG,W035,3,2,8
oos_geometry,b8cTxDM8gDG,W035,4,3,8
oos_geometry,b8cTxDM8gDG,W036,2,0,8
oos_geometry,b8cTxDM8gDG,W036,3,0,8
oos_geometry,b8cTxDM8gDG,W036,4,2,8
oos_geometry,b8cTxDM8gDG,W037,2,1,6
oos_geometry,b8cTxDM8gDG,W037,3,2,6
oos_geometry,b8cTxDM8gDG,W037,4,3,6
oos_geometry,q9vSo1VnCiC,W001,2,0,8
oos_geometry,q9vSo1VnCiC,W001,3,0,8
oos_geometry,q9vSo1VnCiC,W001,4,0,8
oos_geometry,q9vSo1VnCiC,W002,2,0,8
oos_geometry,q9vSo1VnCiC,W002,3,0,8
oos_geometry,q9vSo1VnCiC,W002,4,0,8
oos_geometry,q9vSo1VnCiC,W006,2,1,8
oos_geometry,q9vSo1VnCiC,W006,3,1,8
oos_geometry,q9vSo1VnCiC,W006,4,1,8
oos_geometry,q9vSo1VnCiC,W008,2,1,8
oos_geometry,q9vSo1VnCiC,W008,3,1,8
oos_geometry,q9vSo1VnCiC,W008,4,1,8
oos_geometry,q9vSo1VnCiC,W010,2,0,8
oos_geometry,q9vSo1VnCiC,W010,3,0,8
oos_geometry,q9vSo1VnCiC,W010,4,2,8
oos_geometry,q9vSo1VnCiC,W011,2,1,8
oos_geometry,q9vSo1VnCiC,W011,3,1,8
oos_geometry,q9vSo1VnCiC,W011,4,1,8
oos_geometry,q9vSo1VnCiC,W012,2,1,8
oos_geometry,q9vSo1VnCiC,W012,3,1,8
oos_geometry,q9vSo1VnCiC,W012,4,1,8
oos_geometry,q9vSo1VnCiC,W013,2,0,8
oos_geometry,q9vSo1VnCiC,W013,3,0,8
oos_geometry,q9vSo1VnCiC,W013,4,2,8
oos_geometry,q9vSo1VnCiC,W014,2,1,8
oos_geometry,q9vSo1VnCiC,W014,3,1,8
oos_geometry,q9vSo1VnCiC,W014,4,1,8
oos_geometry,q9vSo1VnCiC,W015,2,1,8
oos_geometry,q9vSo1VnCiC,W015,3,2,8
oos_geometry,q9vSo1VnCiC,W015,4,3,8
oos_geometry,q9vSo1VnCiC,W017,2,0,8
oos_geometry,q9vSo1VnCiC,W017,3,0,8
oos_geometry,q9vSo1VnCiC,W017,4,2,8
oos_geometry,q9vSo1VnCiC,W018,2,1,8
oos_geometry,q9vSo1VnCiC,W018,3,1,8
oos_geometry,q9vSo1VnCiC,W018,4,1,8
oos_geometry,q9vSo1VnCiC,W021,2,1,8
oos_geometry,q9vSo1VnCiC,W021,3,2,8
oos_geometry,q9vSo1VnCiC,W021,4,3,8
oos_geometry,q9vSo1VnCiC,W027,2,1,8
oos_geometry,q9vSo1VnCiC,W027,3,1,8
oos_geometry,q9vSo1VnCiC,W027,4,1,8
oos_geometry,q9vSo1VnCiC,W028,2,1,7
oos_geometry,q9vSo1VnCiC,W028,3,1,7
oos_geometry,q9vSo1VnCiC,W028,4,1,7
oos_geometry,q9vSo1VnCiC,W029,2,1,8
oos_geometry,q9vSo1VnCiC,W029,3,1,8
oos_geometry,q9vSo1VnCiC,W029,4,1,8
oos_geometry,q9vSo1VnCiC,W030,2,1,8
oos_geometry,q9vSo1VnCiC,W030,3,1,8
oos_geometry,q9vSo1VnCiC,W030,4,1,8
oos_geometry,q9vSo1VnCiC,W031,2,1,8
oos_geometry,q9vSo1VnCiC,W031,3,1,8
oos_geometry,q9vSo1VnCiC,W031,4,1,8
oos_geometry,q9vSo1VnCiC,W032,2,1,8
oos_geometry,q9vSo1VnCiC,W032,3,2,8
oos_geometry,q9vSo1VnCiC,W032,4,3,8
oos_geometry,q9vSo1VnCiC,W033,2,1,8
oos_geometry,q9vSo1VnCiC,W033,3,1,8
oos_geometry,q9vSo1VnCiC,W033,4,1,8
oos_geometry,q9vSo1VnCiC,W034,2,1,8
oos_geometry,q9vSo1VnCiC,W034,3,1,8
oos_geometry,q9vSo1VnCiC,W034,4,1,8
oos_geometry,q9vSo1VnCiC,W035,2,1,8
oos_geometry,q9vSo1VnCiC,W035,3,2,8
oos_geometry,q9vSo1VnCiC,W035,4,3,8
oos_geometry,q9vSo1VnCiC,W036,2,0,8
oos_geometry,q9vSo1VnCiC,W036,3,0,8
oos_geometry,q9vSo1VnCiC,W036,4,2,8
oos_geometry,q9vSo1VnCiC,W037,2,1,5
oos_geometry,q9vSo1VnCiC,W037,3,1,5
oos_geometry,q9vSo1VnCiC,W037,4,1,5
oos_geometry,uNb9QFRL6hY,W001,2,0,8
oos_geometry,uNb9QFRL6hY,W001,3,0,8
oos_geometry,uNb9QFRL6hY,W001,4,0,8
oos_geometry,uNb9QFRL6hY,W002,2,0,8
oos_geometry,uNb9QFRL6hY,W002,3,0,8
oos_geometry,uNb9QFRL6hY,W002,4,0,8
oos_geometry,uNb9QFRL6hY,W006,2,1,8
oos_geometry,uNb9QFRL6hY,W006,3,1,8
oos_geometry,uNb9QFRL6hY,W006,4,1,8
oos_geometry,uNb9QFRL6hY,W008,2,0,8
oos_geometry,uNb9QFRL6hY,W008,3,2,8
oos_geometry,uNb9QFRL6hY,W008,4,2,8
oos_geometry,uNb9QFRL6hY,W010,2,1,8
oos_geometry,uNb9QFRL6hY,W010,3,1,8
oos_geometry,uNb9QFRL6hY,W010,4,1,8
oos_geometry,uNb9QFRL6hY,W011,2,0,8
oos_geometry,uNb9QFRL6hY,W011,3,2,8
oos_geometry,uNb9QFRL6hY,W011,4,3,8
oos_geometry,uNb9QFRL6hY,W012,2,1,8
oos_geometry,uNb9QFRL6hY,W012,3,1,8
oos_geometry,uNb9QFRL6hY,W012,4,1,8
oos_geometry,uNb9QFRL6hY,W013,2,1,8
oos_geometry,uNb9QFRL6hY,W013,3,1,8
oos_geometry,uNb9QFRL6hY,W013,4,1,8
oos_geometry,uNb9QFRL6hY,W014,2,0,8
oos_geometry,uNb9QFRL6hY,W014,3,2,8
oos_geometry,uNb9QFRL6hY,W014,4,3,8
oos_geometry,uNb9QFRL6hY,W015,2,0,8
oos_geometry,uNb9QFRL6hY,W015,3,2,8
oos_geometry,uNb9QFRL6hY,W015,4,2,8
oos_geometry,uNb9QFRL6hY,W017,2,1,8
oos_geometry,uNb9QFRL6hY,W017,3,1,8
oos_geometry,uNb9QFRL6hY,W017,4,1,8
oos_geometry,uNb9QFRL6hY,W018,2,0,8
oos_geometry,uNb9QFRL6hY,W018,3,2,8
oos_geometry,uNb9QFRL6hY,W018,4,3,8
oos_geometry,uNb9QFRL6hY,W021,2,0,8
oos_geometry,uNb9QFRL6hY,W021,3,2,8
oos_geometry,uNb9QFRL6hY,W021,4,2,8
oos_geometry,uNb9QFRL6hY,W027,2,0,8
oos_geometry,uNb9QFRL6hY,W027,3,2,8
oos_geometry,uNb9QFRL6hY,W027,4,3,8
oos_geometry,uNb9QFRL6hY,W028,2,0,7
oos_geometry,uNb9QFRL6hY,W028,3,2,7
oos_geometry,uNb9QFRL6hY,W028,4,3,7
oos_geometry,uNb9QFRL6hY,W029,2,1,8
oos_geometry,uNb9QFRL6hY,W029,3,1,8
oos_geometry,uNb9QFRL6hY,W029,4,1,8
oos_geometry,uNb9QFRL6hY,W030,2,0,8
oos_geometry,uNb9QFRL6hY,W030,3,2,8
oos_geometry,uNb9QFRL6hY,W030,4,3,8
oos_geometry,uNb9QFRL6hY,W031,2,0,8
oos_geometry,uNb9QFRL6hY,W031,3,2,8
oos_geometry,uNb9QFRL6hY,W031,4,3,8
oos_geometry,uNb9QFRL6hY,W032,2,0,8
oos_geometry,uNb9QFRL6hY,W032,3,2,8
oos_geometry,uNb9QFRL6hY,W032,4,3,8
oos_geometry,uNb9QFRL6hY,W033,2,1,8
oos_geometry,uNb9QFRL6hY,W033,3,1,8
oos_geometry,uNb9QFRL6hY,W033,4,1,8
oos_geometry,uNb9QFRL6hY,W034,2,1,8
oos_geometry,uNb9QFRL6hY,W034,3,1,8
oos_geometry,uNb9QFRL6hY,W034,4,1,8
oos_geometry,uNb9QFRL6hY,W035,2,0,8
oos_geometry,uNb9QFRL6hY,W035,3,2,8
oos_geometry,uNb9QFRL6hY,W035,4,3,8
oos_geometry,uNb9QFRL6hY,W036,2,1,8
oos_geometry,uNb9QFRL6hY,W036,3,1,8
oos_geometry,uNb9QFRL6hY,W036,4,1,8
oos_geometry,uNb9QFRL6hY,W037,2,0,6
oos_geometry,uNb9QFRL6hY,W037,3,2,6
oos_geometry,uNb9QFRL6hY,W037,4,3,6
oos_geometry,yqstnuAEVhm,W001,2,0,8
oos_geometry,yqstnuAEVhm,W001,3,0,8
oos_geometry,yqstnuAEVhm,W001,4,0,8
oos_geometry,yqstnuAEVhm,W002,2,0,8
oos_geometry,yqstnuAEVhm,W002,3,0,8
oos_geometry,yqstnuAEVhm,W002,4,0,8
oos_geometry,yqstnuAEVhm,W006,2,1,8
oos_geometry,yqstnuAEVhm,W006,3,1,8
oos_geometry,yqstnuAEVhm,W006,4,1,8
oos_geometry,yqstnuAEVhm,W008,2,1,8
oos_geometry,yqstnuAEVhm,W008,3,2,8
oos_geometry,yqstnuAEVhm,W008,4,2,8
oos_geometry,yqstnuAEVhm,W010,2,1,8
oos_geometry,yqstnuAEVhm,W010,3,1,8
oos_geometry,yqstnuAEVhm,W010,4,1,8
oos_geometry,yqstnuAEVhm,W011,2,0,8
oos_geometry,yqstnuAEVhm,W011,3,0,8
oos_geometry,yqstnuAEVhm,W011,4,0,8
oos_geometry,yqstnuAEVhm,W012,2,1,8
oos_geometry,yqstnuAEVhm,W012,3,2,8
oos_geometry,yqstnuAEVhm,W012,4,2,8
oos_geometry,yqstnuAEVhm,W013,2,1,8
oos_geometry,yqstnuAEVhm,W013,3,1,8
oos_geometry,yqstnuAEVhm,W013,4,1,8
oos_geometry,yqstnuAEVhm,W014,2,1,8
oos_geometry,yqstnuAEVhm,W014,3,2,8
oos_geometry,yqstnuAEVhm,W014,4,2,8
oos_geometry,yqstnuAEVhm,W015,2,1,8
oos_geometry,yqstnuAEVhm,W015,3,2,8
oos_geometry,yqstnuAEVhm,W015,4,2,8
oos_geometry,yqstnuAEVhm,W017,2,0,8
oos_geometry,yqstnuAEVhm,W017,3,0,8
oos_geometry,yqstnuAEVhm,W017,4,0,8
oos_geometry,yqstnuAEVhm,W018,2,1,8
oos_geometry,yqstnuAEVhm,W018,3,2,8
oos_geometry,yqstnuAEVhm,W018,4,2,8
oos_geometry,yqstnuAEVhm,W021,2,1,8
oos_geometry,yqstnuAEVhm,W021,3,2,8
oos_geometry,yqstnuAEVhm,W021,4,2,8
oos_geometry,yqstnuAEVhm,W027,2,1,8
oos_geometry,yqstnuAEVhm,W027,3,2,8
oos_geometry,yqstnuAEVhm,W027,4,2,8
oos_geometry,yqstnuAEVhm,W028,2,1,7
oos_geometry,yqstnuAEVhm,W028,3,2,7
oos_geometry,yqstnuAEVhm,W028,4,2,7
oos_geometry,yqstnuAEVhm,W029,2,1,8
oos_geometry,yqstnuAEVhm,W029,3,1,8
oos_geometry,yqstnuAEVhm,W029,4,1,8
oos_geometry,yqstnuAEVhm,W030,2,1,8
oos_geometry,yqstnuAEVhm,W030,3,2,8
oos_geometry,yqstnuAEVhm,W030,4,2,8
oos_geometry,yqstnuAEVhm,W031,2,1,8
oos_geometry,yqstnuAEVhm,W031,3,2,8
oos_geometry,yqstnuAEVhm,W031,4,2,8
oos_geometry,yqstnuAEVhm,W032,2,0,8
oos_geometry,yqstnuAEVhm,W032,3,0,8
oos_geometry,yqstnuAEVhm,W032,4,3,8
oos_geometry,yqstnuAEVhm,W033,2,1,8
oos_geometry,yqstnuAEVhm,W033,3,1,8
oos_geometry,yqstnuAEVhm,W033,4,1,8
oos_geometry,yqstnuAEVhm,W034,2,1,8
oos_geometry,yqstnuAEVhm,W034,3,1,8
oos_geometry,yqstnuAEVhm,W034,4,1,8
oos_geometry,yqstnuAEVhm,W035,2,0,8
oos_geometry,yqstnuAEVhm,W035,3,0,8
oos_geometry,yqstnuAEVhm,W035,4,3,8
oos_geometry,yqstnuAEVhm,W036,2,1,8
oos_geometry,yqstnuAEVhm,W036,3,1,8
oos_geometry,yqstnuAEVhm,W036,4,1,8
oos_geometry,yqstnuAEVhm,W037,2,1,5
