id,code,image_id,building,condition,stage,worker,view,cut,N,singleton,peer_singleton_rate,within_image_centered_singleton,no_same_count_peer,close_neighbors,singleton_despite_close_peer
9bf982556e9845da,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W014,split_fixed,6.0,24,0,0.0,0.0,False,23,False
6c26d77b8fe5e104,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W015,split_fixed,6.0,24,0,0.0,0.0,False,23,False
cbfa1db9b3b7ec4d,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W017,split_fixed,6.0,24,0,0.0,0.0,False,23,False
b86432f92a43add3,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W018,split_fixed,6.0,24,0,0.0,0.0,False,23,False
9130e3a10b708f2c,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W021,split_fixed,6.0,24,0,0.0,0.0,False,23,False
2099f09dd0969482,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W027,split_fixed,6.0,24,0,0.0,0.0,False,23,False
3040d441f80810e4,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W028,split_fixed,6.0,24,0,0.0,0.0,False,23,False
be7a92e1f36d2292,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W029,split_fixed,6.0,24,0,0.0,0.0,False,22,False
674ea0b8b27fa7c7,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W030,split_fixed,6.0,24,0,0.0,0.0,False,23,False
9c964b13299f32cb,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W031,split_fixed,6.0,24,0,0.0,0.0,False,23,False
6a317a400188cb9b,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W032,split_fixed,6.0,24,0,0.0,0.0,False,23,False
5f9c3715d22ae336,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W033,split_fixed,6.0,24,0,0.0,0.0,False,23,False
2c487c4855775399,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W034,split_fixed,6.0,24,0,0.0,0.0,False,23,False
f25bd8df99652c2b,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W035,split_fixed,6.0,24,0,0.0,0.0,False,23,False
4bfc0d70b116500c,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W036,split_fixed,6.0,24,0,0.0,0.0,False,23,False
922f49b7c63582f6,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W037,split_fixed,6.0,24,0,0.0,0.0,False,22,False
9c8a68204bbf22bf,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W001,split_fixed,9.0,24,0,0.0,0.0,False,23,False
f5958e31992e703a,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W002,split_fixed,9.0,24,0,0.0,0.0,False,23,False
59650fcf724f11bc,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W006,split_fixed,9.0,24,0,0.0,0.0,False,23,False
13d54802362fd649,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W008,split_fixed,9.0,24,0,0.0,0.0,False,23,False
84b0461c974c6f08,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W010,split_fixed,9.0,24,0,0.0,0.0,False,23,False
b36f0dc2bb36d9b6,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W011,split_fixed,9.0,24,0,0.0,0.0,False,23,False
e43b14b1a0c01b0f,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W012,split_fixed,9.0,24,0,0.0,0.0,False,23,False
a73527487e1ba30e,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W013,split_fixed,9.0,24,0,0.0,0.0,False,23,False
9bf982556e9845da,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W014,split_fixed,9.0,24,0,0.0,0.0,False,23,False
6c26d77b8fe5e104,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W015,split_fixed,9.0,24,0,0.0,0.0,False,23,False
cbfa1db9b3b7ec4d,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W017,split_fixed,9.0,24,0,0.0,0.0,False,23,False
b86432f92a43add3,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W018,split_fixed,9.0,24,0,0.0,0.0,False,23,False
9130e3a10b708f2c,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W021,split_fixed,9.0,24,0,0.0,0.0,False,23,False
2099f09dd0969482,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W027,split_fixed,9.0,24,0,0.0,0.0,False,23,False
3040d441f80810e4,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W028,split_fixed,9.0,24,0,0.0,0.0,False,23,False
be7a92e1f36d2292,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W029,split_fixed,9.0,24,0,0.0,0.0,False,23,False
674ea0b8b27fa7c7,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W030,split_fixed,9.0,24,0,0.0,0.0,False,23,False
9c964b13299f32cb,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W031,split_fixed,9.0,24,0,0.0,0.0,False,23,False
6a317a400188cb9b,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W032,split_fixed,9.0,24,0,0.0,0.0,False,23,False
5f9c3715d22ae336,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W033,split_fixed,9.0,24,0,0.0,0.0,False,23,False
2c487c4855775399,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W034,split_fixed,9.0,24,0,0.0,0.0,False,23,False
f25bd8df99652c2b,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W035,split_fixed,9.0,24,0,0.0,0.0,False,23,False
4bfc0d70b116500c,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W036,split_fixed,9.0,24,0,0.0,0.0,False,23,False
922f49b7c63582f6,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W037,split_fixed,9.0,24,0,0.0,0.0,False,23,False
9c8a68204bbf22bf,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W001,split_fixed,12.0,24,0,0.0,0.0,False,23,False
f5958e31992e703a,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W002,split_fixed,12.0,24,0,0.0,0.0,False,23,False
59650fcf724f11bc,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W006,split_fixed,12.0,24,0,0.0,0.0,False,23,False
13d54802362fd649,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W008,split_fixed,12.0,24,0,0.0,0.0,False,23,False
84b0461c974c6f08,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W010,split_fixed,12.0,24,0,0.0,0.0,False,23,False
b36f0dc2bb36d9b6,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W011,split_fixed,12.0,24,0,0.0,0.0,False,23,False
e43b14b1a0c01b0f,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W012,split_fixed,12.0,24,0,0.0,0.0,False,23,False
a73527487e1ba30e,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W013,split_fixed,12.0,24,0,0.0,0.0,False,23,False
9bf982556e9845da,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W014,split_fixed,12.0,24,0,0.0,0.0,False,23,False
6c26d77b8fe5e104,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W015,split_fixed,12.0,24,0,0.0,0.0,False,23,False
cbfa1db9b3b7ec4d,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W017,split_fixed,12.0,24,0,0.0,0.0,False,23,False
b86432f92a43add3,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W018,split_fixed,12.0,24,0,0.0,0.0,False,23,False
9130e3a10b708f2c,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W021,split_fixed,12.0,24,0,0.0,0.0,False,23,False
2099f09dd0969482,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W027,split_fixed,12.0,24,0,0.0,0.0,False,23,False
3040d441f80810e4,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W028,split_fixed,12.0,24,0,0.0,0.0,False,23,False
be7a92e1f36d2292,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W029,split_fixed,12.0,24,0,0.0,0.0,False,23,False
674ea0b8b27fa7c7,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W030,split_fixed,12.0,24,0,0.0,0.0,False,23,False
9c964b13299f32cb,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W031,split_fixed,12.0,24,0,0.0,0.0,False,23,False
6a317a400188cb9b,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W032,split_fixed,12.0,24,0,0.0,0.0,False,23,False
5f9c3715d22ae336,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W033,split_fixed,12.0,24,0,0.0,0.0,False,23,False
2c487c4855775399,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W034,split_fixed,12.0,24,0,0.0,0.0,False,23,False
f25bd8df99652c2b,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W035,split_fixed,12.0,24,0,0.0,0.0,False,23,False
4bfc0d70b116500c,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W036,split_fixed,12.0,24,0,0.0,0.0,False,23,False
922f49b7c63582f6,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W037,split_fixed,12.0,24,0,0.0,0.0,False,23,False
9c8a68204bbf22bf,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W001,bound_fixed,6.0,24,0,0.0,0.0,False,23,False
f5958e31992e703a,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W002,bound_fixed,6.0,24,0,0.0,0.0,False,23,False
59650fcf724f11bc,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W006,bound_fixed,6.0,24,0,0.0,0.0,False,23,False
13d54802362fd649,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W008,bound_fixed,6.0,24,0,0.0,0.0,False,23,False
84b0461c974c6f08,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W010,bound_fixed,6.0,24,0,0.0,0.0,False,23,False
b36f0dc2bb36d9b6,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W011,bound_fixed,6.0,24,0,0.0,0.0,False,23,False
e43b14b1a0c01b0f,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W012,bound_fixed,6.0,24,0,0.0,0.0,False,23,False
a73527487e1ba30e,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W013,bound_fixed,6.0,24,0,0.0,0.0,False,23,False
9bf982556e9845da,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W014,bound_fixed,6.0,24,0,0.0,0.0,False,23,False
6c26d77b8fe5e104,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W015,bound_fixed,6.0,24,0,0.0,0.0,False,23,False
cbfa1db9b3b7ec4d,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W017,bound_fixed,6.0,24,0,0.0,0.0,False,23,False
b86432f92a43add3,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W018,bound_fixed,6.0,24,0,0.0,0.0,False,23,False
9130e3a10b708f2c,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W021,bound_fixed,6.0,24,0,0.0,0.0,False,23,False
2099f09dd0969482,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W027,bound_fixed,6.0,24,0,0.0,0.0,False,23,False
3040d441f80810e4,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W028,bound_fixed,6.0,24,0,0.0,0.0,False,23,False
be7a92e1f36d2292,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W029,bound_fixed,6.0,24,0,0.0,0.0,False,22,False
674ea0b8b27fa7c7,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W030,bound_fixed,6.0,24,0,0.0,0.0,False,23,False
9c964b13299f32cb,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W031,bound_fixed,6.0,24,0,0.0,0.0,False,23,False
6a317a400188cb9b,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W032,bound_fixed,6.0,24,0,0.0,0.0,False,23,False
5f9c3715d22ae336,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W033,bound_fixed,6.0,24,0,0.0,0.0,False,23,False
2c487c4855775399,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W034,bound_fixed,6.0,24,0,0.0,0.0,False,23,False
f25bd8df99652c2b,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W035,bound_fixed,6.0,24,0,0.0,0.0,False,23,False
4bfc0d70b116500c,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W036,bound_fixed,6.0,24,0,0.0,0.0,False,23,False
922f49b7c63582f6,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W037,bound_fixed,6.0,24,0,0.0,0.0,False,22,False
9c8a68204bbf22bf,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W001,bound_fixed,9.0,24,0,0.0,0.0,False,23,False
f5958e31992e703a,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W002,bound_fixed,9.0,24,0,0.0,0.0,False,23,False
59650fcf724f11bc,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W006,bound_fixed,9.0,24,0,0.0,0.0,False,23,False
13d54802362fd649,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W008,bound_fixed,9.0,24,0,0.0,0.0,False,23,False
84b0461c974c6f08,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W010,bound_fixed,9.0,24,0,0.0,0.0,False,23,False
b36f0dc2bb36d9b6,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W011,bound_fixed,9.0,24,0,0.0,0.0,False,23,False
e43b14b1a0c01b0f,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W012,bound_fixed,9.0,24,0,0.0,0.0,False,23,False
a73527487e1ba30e,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W013,bound_fixed,9.0,24,0,0.0,0.0,False,23,False
9bf982556e9845da,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W014,bound_fixed,9.0,24,0,0.0,0.0,False,23,False
6c26d77b8fe5e104,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W015,bound_fixed,9.0,24,0,0.0,0.0,False,23,False
cbfa1db9b3b7ec4d,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W017,bound_fixed,9.0,24,0,0.0,0.0,False,23,False
b86432f92a43add3,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W018,bound_fixed,9.0,24,0,0.0,0.0,False,23,False
9130e3a10b708f2c,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W021,bound_fixed,9.0,24,0,0.0,0.0,False,23,False
2099f09dd0969482,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W027,bound_fixed,9.0,24,0,0.0,0.0,False,23,False
3040d441f80810e4,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W028,bound_fixed,9.0,24,0,0.0,0.0,False,23,False
be7a92e1f36d2292,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W029,bound_fixed,9.0,24,0,0.0,0.0,False,23,False
674ea0b8b27fa7c7,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W030,bound_fixed,9.0,24,0,0.0,0.0,False,23,False
9c964b13299f32cb,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W031,bound_fixed,9.0,24,0,0.0,0.0,False,23,False
6a317a400188cb9b,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W032,bound_fixed,9.0,24,0,0.0,0.0,False,23,False
5f9c3715d22ae336,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W033,bound_fixed,9.0,24,0,0.0,0.0,False,23,False
2c487c4855775399,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W034,bound_fixed,9.0,24,0,0.0,0.0,False,23,False
f25bd8df99652c2b,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W035,bound_fixed,9.0,24,0,0.0,0.0,False,23,False
4bfc0d70b116500c,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W036,bound_fixed,9.0,24,0,0.0,0.0,False,23,False
922f49b7c63582f6,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W037,bound_fixed,9.0,24,0,0.0,0.0,False,23,False
9c8a68204bbf22bf,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W001,bound_fixed,12.0,24,0,0.0,0.0,False,23,False
f5958e31992e703a,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W002,bound_fixed,12.0,24,0,0.0,0.0,False,23,False
59650fcf724f11bc,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W006,bound_fixed,12.0,24,0,0.0,0.0,False,23,False
13d54802362fd649,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W008,bound_fixed,12.0,24,0,0.0,0.0,False,23,False
84b0461c974c6f08,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W010,bound_fixed,12.0,24,0,0.0,0.0,False,23,False
b36f0dc2bb36d9b6,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W011,bound_fixed,12.0,24,0,0.0,0.0,False,23,False
e43b14b1a0c01b0f,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W012,bound_fixed,12.0,24,0,0.0,0.0,False,23,False
a73527487e1ba30e,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W013,bound_fixed,12.0,24,0,0.0,0.0,False,23,False
9bf982556e9845da,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W014,bound_fixed,12.0,24,0,0.0,0.0,False,23,False
6c26d77b8fe5e104,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W015,bound_fixed,12.0,24,0,0.0,0.0,False,23,False
cbfa1db9b3b7ec4d,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W017,bound_fixed,12.0,24,0,0.0,0.0,False,23,False
b86432f92a43add3,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W018,bound_fixed,12.0,24,0,0.0,0.0,False,23,False
9130e3a10b708f2c,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W021,bound_fixed,12.0,24,0,0.0,0.0,False,23,False
2099f09dd0969482,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W027,bound_fixed,12.0,24,0,0.0,0.0,False,23,False
3040d441f80810e4,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W028,bound_fixed,12.0,24,0,0.0,0.0,False,23,False
be7a92e1f36d2292,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W029,bound_fixed,12.0,24,0,0.0,0.0,False,23,False
674ea0b8b27fa7c7,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,P1,W030,bound_fixed,12.0,24,0,0.0,0.0,False,23,False
