image_id,building_id,cohort,panel,model,arm,n,status
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,TS,ALL,20,available
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,TS,G1,7,available
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,TS,G2,13,available
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,TS,MIX,14,available
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,TB,ALL,20,available
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,TB,G1,9,available
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,TB,G2,11,available
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,TB,MIX,18,available
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,SB,ALL,20,available
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,SB,G1,12,available
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,SB,G2,8,available
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,SB,MIX,16,available
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,QTS,ALL,20,available
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,QTS,G1,9,available
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,QTS,G2,11,available
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,QTS,MIX,18,available
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,QTB,ALL,20,available
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,QTB,G1,7,available
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,QTB,G2,13,available
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,QTB,MIX,14,available
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,QSB,ALL,20,available
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,QSB,G1,12,available
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,QSB,G2,8,available
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,QSB,MIX,16,available
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,TSB,ALL,20,available
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,TSB,G1,8,available
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,TSB,G2,12,available
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,TSB,MIX,16,available
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,QTSB,ALL,20,available
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,QTSB,G1,8,available
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,QTSB,G2,12,available
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,QTSB,MIX,16,available
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,Q_median2,ALL,20,available
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,Q_median2,G1,10,available
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,Q_median2,G2,10,available
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,common,Q_median2,MIX,20,available
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,native,Q_median2,ALL,25,available
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,native,Q_median2,G1,13,available
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,native,Q_median2,G2,12,available
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,all26,native,Q_median2,MIX,24,available
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,native,Q_median2,ALL,20,available
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,native,Q_median2,G1,10,available
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,native,Q_median2,G2,10,available
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,current20,native,Q_median2,MIX,20,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,Q,G1,0,classification_rejected
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,Q,G2,0,classification_rejected
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,Q,MIX,0,classification_rejected
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,Q,ALL,24,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,T,ALL,24,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,T,G1,13,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,T,G2,11,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,T,MIX,22,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,S,ALL,24,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,S,G1,22,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,S,G2,2,insufficient_people
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,S,MIX,4,insufficient_people
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,B,ALL,24,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,B,G1,4,insufficient_people
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,B,G2,20,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,B,MIX,8,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,QT,G1,0,classification_rejected
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,QT,G2,0,classification_rejected
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,QT,MIX,0,classification_rejected
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,QT,ALL,24,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,QS,G1,0,classification_rejected
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,QS,G2,0,classification_rejected
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,QS,MIX,0,classification_rejected
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,QS,ALL,24,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,QB,G1,0,classification_rejected
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,QB,G2,0,classification_rejected
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,QB,MIX,0,classification_rejected
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,QB,ALL,24,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,TS,ALL,24,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,TS,G1,10,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,TS,G2,14,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,TS,MIX,20,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,TB,ALL,24,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,TB,G1,4,insufficient_people
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,TB,G2,20,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,TB,MIX,8,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,SB,ALL,24,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,SB,G1,4,insufficient_people
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,SB,G2,20,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,SB,MIX,8,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,QTS,G1,0,classification_rejected
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,QTS,G2,0,classification_rejected
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,QTS,MIX,0,classification_rejected
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,QTS,ALL,24,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,QTB,G1,0,classification_rejected
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,QTB,G2,0,classification_rejected
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,QTB,MIX,0,classification_rejected
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,QTB,ALL,24,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,QSB,G1,0,classification_rejected
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,QSB,G2,0,classification_rejected
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,QSB,MIX,0,classification_rejected
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,QSB,ALL,24,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,TSB,ALL,24,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,TSB,G1,11,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,TSB,G2,13,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,TSB,MIX,22,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,QTSB,G1,0,classification_rejected
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,QTSB,G2,0,classification_rejected
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,QTSB,MIX,0,classification_rejected
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,QTSB,ALL,24,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,Q_median2,ALL,24,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,Q_median2,G1,12,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,Q_median2,G2,12,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,common,Q_median2,MIX,24,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,Q,G1,0,classification_rejected
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,Q,G2,0,classification_rejected
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,Q,MIX,0,classification_rejected
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,Q,ALL,20,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,T,ALL,20,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,T,G1,8,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,T,G2,12,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,T,MIX,16,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,S,ALL,20,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,S,G1,3,insufficient_people
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,S,G2,17,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,S,MIX,6,insufficient_people
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,B,ALL,20,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,B,G1,12,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,B,G2,8,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,B,MIX,16,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,QT,ALL,20,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,QT,G1,6,insufficient_people
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,QT,G2,14,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,QT,MIX,12,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,QS,G1,0,classification_rejected
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,QS,G2,0,classification_rejected
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,QS,MIX,0,classification_rejected
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,QS,ALL,20,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,QB,ALL,20,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,QB,G1,12,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,QB,G2,8,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,QB,MIX,16,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,TS,ALL,20,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,TS,G1,7,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,TS,G2,13,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,TS,MIX,14,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,TB,ALL,20,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,TB,G1,9,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,TB,G2,11,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,TB,MIX,18,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,SB,ALL,20,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,SB,G1,12,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,SB,G2,8,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,SB,MIX,16,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,QTS,ALL,20,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,QTS,G1,9,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,QTS,G2,11,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,QTS,MIX,18,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,QTB,ALL,20,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,QTB,G1,7,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,QTB,G2,13,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,QTB,MIX,14,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,QSB,ALL,20,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,QSB,G1,12,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,QSB,G2,8,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,QSB,MIX,16,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,TSB,ALL,20,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,TSB,G1,8,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,TSB,G2,12,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,TSB,MIX,16,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,QTSB,ALL,20,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,QTSB,G1,8,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,QTSB,G2,12,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,QTSB,MIX,16,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,Q_median2,ALL,20,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,Q_median2,G1,10,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,Q_median2,G2,10,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,common,Q_median2,MIX,20,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,native,Q_median2,ALL,25,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,native,Q_median2,G1,13,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,native,Q_median2,G2,12,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,all26,native,Q_median2,MIX,24,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,native,Q_median2,ALL,20,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,native,Q_median2,G1,10,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,native,Q_median2,G2,10,available
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,current20,native,Q_median2,MIX,20,available
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,Q,G1,0,classification_rejected
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,Q,G2,0,classification_rejected
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,Q,MIX,0,classification_rejected
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,Q,ALL,24,available
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,T,ALL,24,available
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,T,G1,10,available
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,T,G2,14,available
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,T,MIX,20,available
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,S,ALL,24,available
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,S,G1,16,available
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,S,G2,8,available
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,S,MIX,16,available
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,B,ALL,24,available
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,B,G1,4,insufficient_people
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,B,G2,20,available
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,B,MIX,8,available
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,QT,G1,0,classification_rejected
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,QT,G2,0,classification_rejected
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,QT,MIX,0,classification_rejected
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,QT,ALL,24,available
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,QS,G1,0,classification_rejected
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,QS,G2,0,classification_rejected
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,QS,MIX,0,classification_rejected
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,QS,ALL,24,available
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,QB,G1,0,classification_rejected
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,QB,G2,0,classification_rejected
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,QB,MIX,0,classification_rejected
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,QB,ALL,24,available
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,TS,ALL,24,available
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,TS,G1,9,available
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,TS,G2,15,available
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,TS,MIX,18,available
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,TB,ALL,24,available
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,TB,G1,11,available
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,TB,G2,13,available
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,TB,MIX,22,available
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,SB,ALL,24,available
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,SB,G1,4,insufficient_people
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,SB,G2,20,available
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,SB,MIX,8,available
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,QTS,G1,0,classification_rejected
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,QTS,G2,0,classification_rejected
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,QTS,MIX,0,classification_rejected
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,QTS,ALL,24,available
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,all26,common,QTB,G1,0,classification_rejected
