image_id,building_id,split,population_role,image_url,image_url_provenance,local_image_source,room_instance_id,room_identity_status,region_class_values_json,room_mapping_status,coordinate_width,coordinate_height,model_count,reference_count,reference_floor_available,bi_equal,bi_floor,bi_band,bi_linear,bi_solid,hoho_E_floor,hoho_X_floor,historical_rows,historical_workers,historical_contexts,human_floor_mean,floor_count,human30_id,ai50_id,extended73_partitions,historical42_partitions
B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,False,0.04263108210532929,,,,0.23605087478996611,0.22390787948740687,5,5,1,0.3725279480082621,3.0,,,0,0
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,False,0.0741054260990287,0.013271234831714773,0.13801848973247155,0.009408373135568526,0.3253489710414601,0.31548464424041867,6,6,1,0.3118439828188423,4.0,,,0,0
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,True,0.0,0.0,0.0,0.0,0.11779254208042989,0.11779254208042989,5,5,1,0.07862156568451456,4.0,,,0,0
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,True,0.0,0.0,0.0,0.0,0.061386954081978584,0.061386954081978584,20,20,1,0.2700283335357587,12.0,,,1,0
S9hNv5qa7GM_2ea5348654d24115bba3dcdb21fa655e,S9hNv5qa7GM,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/S9hNv5qa7GM_2ea5348654d24115bba3dcdb21fa655e.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,True,0.0,0.0,0.0,0.0,0.12694819955776793,0.12694819955776793,1,1,1,,1.0,,,0,0
S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,S9hNv5qa7GM,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,False,0.005838184388080037,0.0034456886936882203,0.003807287809618365,0.0025697175238891257,0.1449030331548361,0.14095487343639923,2,2,1,,1.0,,,0,0
S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,S9hNv5qa7GM,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/S9hNv5qa7GM_53d54b73e58940019b731673e65c1902.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,False,0.037229869522296566,0.04298869090338908,0.026100922252292547,0.03328113965528412,0.2106239116316998,0.23987769986202445,4,4,2,,0.0,,,0,0
S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,False,0.03557310561468641,0.009542098342250616,0.0063240075559570785,0.006771284370366781,0.11029020321353056,0.11805751956981247,1,1,1,,1.0,,,0,0
S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,S9hNv5qa7GM,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,False,0.0,,,,0.026195898530140815,0.026195898530140815,2,2,1,,1.0,,,0,0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,True,0.0,0.0,0.0,0.0,0.03024892976821325,0.03024892976821325,20,20,1,0.06363728019840838,18.0,,,1,0
S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,S9hNv5qa7GM,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,False,0.02208507455125841,0.00685261005263571,0.004526101937335381,0.005254239771070868,0.15514475700780805,0.14208166900620323,2,2,1,0.34825281594645774,2.0,,,0,0
S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,S9hNv5qa7GM,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,False,0.015128610206160853,0.001633307042757548,0.0018595248462801583,0.0016047581087258456,0.09431789680873326,0.09814273188877798,1,1,1,,1.0,,,0,0
S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,S9hNv5qa7GM,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,False,0.017840417265362007,,,,0.1045084973717878,0.09067836332119461,3,3,2,0.20716778444557415,3.0,,,0,0
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""3""]",region_class_only,1024,512,3,1,1,False,,,,,,,9,9,2,0.14393848926851424,4.0,,,0,0
UwV83HsGsw3_1018c8753d68416e8f2d48a144282aeb,UwV83HsGsw3,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_1018c8753d68416e8f2d48a144282aeb.jpg,public_GT_import,data/mp3d_layout/test/img/UwV83HsGsw3_1018c8753d68416e8f2d48a144282aeb.png,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512,4,2,2,False,0.009048575333187703,0.01699893226479887,0.004494830298519936,0.011147419293632499,0.0843150047616994,0.09274265146784644,0,0,0,,,P30-003,,0,0
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""8""]",region_class_only,1024,512,3,1,1,False,0.0317071083423619,,,,0.44746504538677534,0.4532486031019224,5,5,1,0.16680899026862753,4.0,,,0,0
UwV83HsGsw3_2460d9e0bb2047e3b15b5eeeb58f68a8,UwV83HsGsw3,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_2460d9e0bb2047e3b15b5eeeb58f68a8.jpg,public_GT_import,data/mp3d_layout/test/img/UwV83HsGsw3_2460d9e0bb2047e3b15b5eeeb58f68a8.png,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512,4,2,2,False,0.01553533817536823,0.0030089654145680766,0.0037617153049129826,0.002503248326754637,0.08894295506737626,0.0816843607168225,0,0,0,,,P30-029,,0,0
UwV83HsGsw3_28e58f32d4274b62ac6d2b239e9e8516,UwV83HsGsw3,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_28e58f32d4274b62ac6d2b239e9e8516.jpg,public_GT_import,data/mp3d_layout/test/img/UwV83HsGsw3_28e58f32d4274b62ac6d2b239e9e8516.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,4,2,2,False,0.006709030975967978,0.0011749503401962125,0.0012519973433692266,0.0010530383212681294,0.07867043908892846,0.08485166765215602,0,0,0,,,,R50-008,0,0
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""8""]",region_class_only,1024,512,3,2,2,False,0.11729491844114293,,,,0.31184066603674254,0.339673509738877,26,26,1,0.4175793037064327,14.0,,,1,0
UwV83HsGsw3_6faf5c6575694e52882985ae8538f498,UwV83HsGsw3,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_6faf5c6575694e52882985ae8538f498.jpg,public_GT_import,data/mp3d_layout/test/img/UwV83HsGsw3_6faf5c6575694e52882985ae8538f498.png,,unknown_not_inferred_from_building_or_class,"[""12""]",region_class_only,1024,512,4,2,2,False,0.013574301217141871,0.002624108531319891,0.006021954236239968,0.0017279354248093126,0.17410147048602787,0.1756362522689897,0,0,0,,,P30-016,,0,0
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""8""]",region_class_only,1024,512,3,2,2,False,0.01668609469483906,,,,0.29617592072330523,0.30216514423481156,26,26,1,0.4065546211666371,10.0,,,1,0
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""10""]",region_class_only,1024,512,3,2,1,False,0.04642290255325343,,,,0.5706726696508282,0.5612631871899643,26,26,1,0.4819191337143763,9.0,,,1,1
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""10""]",region_class_only,1024,512,3,2,2,False,0.027896565166073084,0.006032520801249386,0.004005513947411998,0.004269480267065751,0.09464716056774414,0.09886352507049045,26,26,1,0.33933387125390857,9.0,,,1,1
UwV83HsGsw3_92a9d9780863464195c5cfdd1851d623,UwV83HsGsw3,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_92a9d9780863464195c5cfdd1851d623.jpg,public_GT_import,data/mp3d_layout/test/img/UwV83HsGsw3_92a9d9780863464195c5cfdd1851d623.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,4,2,2,False,0.0255031228664091,0.007610215277389254,0.009620478440640179,0.006185710132211253,0.30453313764903034,0.3127871880347609,0,0,0,,,,R50-009,0,0
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512,3,1,1,False,0.09022138576695282,,,,0.10186148919585258,0.029001792868908027,11,11,2,0.08721776799234461,9.0,,,0,0
UwV83HsGsw3_a7ae0b7c2c574b4a843af1be0c808f77,UwV83HsGsw3,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_a7ae0b7c2c574b4a843af1be0c808f77.jpg,public_GT_import,data/mp3d_layout/test/img/UwV83HsGsw3_a7ae0b7c2c574b4a843af1be0c808f77.png,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512,4,2,2,False,0.03220937314597261,0.03382653633014976,0.19840444366238286,0.02096329496015492,0.1104204967919723,0.12528170716963316,0,0,0,,,,R50-010,0,0
UwV83HsGsw3_b51c75363db94cc09b68d661fcfcd186,UwV83HsGsw3,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_b51c75363db94cc09b68d661fcfcd186.jpg,public_GT_import,data/mp3d_layout/test/img/UwV83HsGsw3_b51c75363db94cc09b68d661fcfcd186.png,,unknown_not_inferred_from_building_or_class,"[""12""]",region_class_only,1024,512,4,2,2,False,0.0015463302287509473,,,,0.385970565505228,0.3853077870595295,0,0,0,,,,R50-011,0,0
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""3""]",region_class_only,1024,512,3,1,1,False,0.03884398892540075,,,,0.10720858356821938,0.12726250577736586,5,5,1,0.6425768548161651,3.0,,,0,0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""10""]",region_class_only,1024,512,3,1,1,False,0.02854384227518425,0.003663390078403439,0.009421683904843658,0.0030617572925694114,0.08242056593475033,0.09961733554279384,23,23,1,0.12355166184032781,16.0,,,1,1
UwV83HsGsw3_c3d8db2f8817403e88c7d96e96ebd9b6,UwV83HsGsw3,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_c3d8db2f8817403e88c7d96e96ebd9b6.jpg,public_GT_import,data/mp3d_layout/test/img/UwV83HsGsw3_c3d8db2f8817403e88c7d96e96ebd9b6.png,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512,4,2,2,False,0.0,,,,0.15022800897843014,0.15022800897843014,0,0,0,,,,R50-012,0,0
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""12""]",region_class_only,1024,512,3,1,1,False,0.010567196990996508,,,,0.05347709881313234,0.06150309371167628,5,5,1,0.15126680606184162,3.0,,,0,0
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""3""]",region_class_only,1024,512,3,2,2,False,0.0,,,,0.2640038813673051,0.2640038813673051,26,26,1,0.4025109526886264,13.0,,,1,0
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,False,0.019892423932246217,0.006422108843744279,0.003650532429852027,0.005297879832526942,0.21676622596820183,0.21280954134668706,2,2,1,,1.0,,,0,0
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,False,0.0,0.0005097726533200841,0.00037778702765312033,0.0002930109610927989,0.10167082891743184,0.10167082891743184,2,2,1,,0.0,,,0,0
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,True,0.0,,,,0.1282533896530218,0.1282533896530218,7,7,3,0.0879824063940471,7.0,,,0,0
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,False,0.022588119664716078,0.0036197962576105525,0.005429493360553428,0.0032928311296144264,0.131459812100287,0.13678816194318055,20,20,1,0.14717552782248997,9.0,,,1,0
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,False,0.01621092495666543,,,,0.14097134010811951,0.12761862451267392,5,5,2,0.15805928332848074,3.0,,,0,0
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,VLzqgDo317F,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/VLzqgDo317F_5d3591edd7c546acaf99db40281b3409.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,False,0.010083581980929845,0.007938232760702046,0.008228680341426098,0.005169675029967569,0.06992010298894424,0.0783621323220649,2,2,1,,0.0,,,0,0
X7HyMhZNoso_0595477618f44940b004970372df16dc,X7HyMhZNoso,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_0595477618f44940b004970372df16dc.jpg,public_GT_import,data/mp3d_layout/test/img/X7HyMhZNoso_0595477618f44940b004970372df16dc.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,4,2,2,False,0.01630066334575786,,,,0.14935697405742543,0.15757327597991455,0,0,0,,,,,0,0
X7HyMhZNoso_0e0c08b705704f80b5f31c2bd3a40583,X7HyMhZNoso,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_0e0c08b705704f80b5f31c2bd3a40583.jpg,public_GT_import,data/mp3d_layout/test/img/X7HyMhZNoso_0e0c08b705704f80b5f31c2bd3a40583.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,4,2,2,True,0.0,0.0,0.0,0.0,0.021596543002026958,0.021596543002026958,0,0,0,,,P30-004,,0,0
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,2,1,False,0.0,0.0011535593455859194,0.0014564683704062498,0.0007576953141870124,0.07237251223826602,0.07237251223826602,26,26,1,0.04180295037613859,21.0,,,1,0
X7HyMhZNoso_29a5eef6980d4798bcc58e4c96e198cc,X7HyMhZNoso,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_29a5eef6980d4798bcc58e4c96e198cc.jpg,public_GT_import,data/mp3d_layout/test/img/X7HyMhZNoso_29a5eef6980d4798bcc58e4c96e198cc.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,4,2,2,False,0.005857945015804722,0.0015488149897635584,0.001867868211874124,0.0007747422120149006,0.17554543596901018,0.1803750454731332,0,0,0,,,P30-030,,0,0
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,True,0.0,,,,0.1421633975136276,0.1421633975136276,5,5,1,0.0,2.0,,,0,0
X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5,X7HyMhZNoso,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5.jpg,public_GT_import,data/mp3d_layout/test/img/X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,4,2,2,True,0.0,0.0,0.0,0.0,0.07512093351960059,0.07512093351960059,0,0,0,,,,,0,0
X7HyMhZNoso_3cafb1bfb9084df995fff71810d7693f,X7HyMhZNoso,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_3cafb1bfb9084df995fff71810d7693f.jpg,public_GT_import,data/mp3d_layout/test/img/X7HyMhZNoso_3cafb1bfb9084df995fff71810d7693f.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,4,2,2,False,0.001086496150070948,0.0027346185766644604,0.004883263255807568,0.0015504558777073019,0.06981519351890342,0.07016933732742758,0,0,0,,,P30-017,,0,0
X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9,X7HyMhZNoso,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9.jpg,public_GT_import,data/mp3d_layout/test/img/X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,4,2,2,True,0.0,0.0,0.0,0.0,0.061096478122219744,0.061096478122219744,0,0,0,,,,,0,0
