group,building,number,image_id,path,tier,review_role,review_decision,difficulty_review,rationale,group_issue,group_review_state,group_original_note,adopted_coarse_type,coarse_source,legacy_coarse_type,ai_coarse_type,spatial_conflicts,doorway,oos_evidence,main_visual_space,extent,information,manual_raw,manual_included,manual_active19,manual_other,semi,semi_active19,seen_active19,clean_new_active19,max_pooled_manual,max_active19_manual,manual_workers,semi_workers,clean_workers,group_semi_active19,raw_url,github_url,new_to_6_pooled,feasible_6_pooled,new_to_6_active19,feasible_6_active19,new_to_8_pooled,feasible_8_pooled,new_to_8_active19,feasible_8_active19,new_to_15_pooled,feasible_15_pooled,new_to_15_active19,feasible_15_active19,new_to_19_pooled,feasible_19_pooled,new_to_19_active19,feasible_19_active19
G090,e9zR4mvMWw7,3,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,data/mp3d_layout/test/img/e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8.png,新建多视点来源,替代/特殊视点，另审,待审,未定,7图卧室，可比较墙侧、入口、卫浴口和衣帽口；03已有模型辅助历史可作独立条件的背景。,19人全部做过03 Semi。新图是未标过的视点，不是从未接触房间；11号v2粗类待拆解，07/26与08/15近似。,explicit_confirmed,,卧室,早期争议复核导出.user_type,卧室,卧室,[],否,[],花床主卧,主卧床区至衣帽及卫浴门,双门外延范围歧义,0,0,0,0,26,19,19,0,0,0,[],"[1, 2, 6, 8, 10, 11, 12, 13, 14, 15, 17, 18, 19, 21, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",[],19,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8.png,6,False,6,False,8,False,8,False,15,False,15,False,19,False,19,False
G090,e9zR4mvMWw7,7,e9zR4mvMWw7_192fb2a16486430a96b34dffc2e8cbbc,data/mp3d_layout/test/img/e9zR4mvMWw7_192fb2a16486430a96b34dffc2e8cbbc.png,新建多视点来源,优先审查目标（未选定）,待审,未定,7图卧室，可比较墙侧、入口、卫浴口和衣帽口；03已有模型辅助历史可作独立条件的背景。,19人全部做过03 Semi。新图是未标过的视点，不是从未接触房间；11号v2粗类待拆解，07/26与08/15近似。,explicit_confirmed,,卧室,早期争议复核导出.user_type,卧室,卧室,[],否,[],花床主卧墙侧,主卧整体,门外卫浴及走道可见,0,0,0,0,0,0,0,19,19,19,[],[],"[1, 2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",19,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/e9zR4mvMWw7_192fb2a16486430a96b34dffc2e8cbbc.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/e9zR4mvMWw7_192fb2a16486430a96b34dffc2e8cbbc.png,6,True,6,True,8,True,8,True,15,True,15,True,19,True,19,True
G090,e9zR4mvMWw7,8,e9zR4mvMWw7_1cbe7276fcee411c8695f5f11ac45eb5,data/mp3d_layout/test/img/e9zR4mvMWw7_1cbe7276fcee411c8695f5f11ac45eb5.png,新建多视点来源,优先审查目标（未选定）,待审,未定,7图卧室，可比较墙侧、入口、卫浴口和衣帽口；03已有模型辅助历史可作独立条件的背景。,19人全部做过03 Semi。新图是未标过的视点，不是从未接触房间；11号v2粗类待拆解，07/26与08/15近似。,explicit_confirmed,,卧室,早期争议复核导出.user_type,卧室,卧室,[],否,[],花床主卧入口侧,主卧或入口跨门截取,近房门，楼梯平台信息,0,0,0,0,0,0,0,19,19,19,[],[],"[1, 2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",19,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/e9zR4mvMWw7_1cbe7276fcee411c8695f5f11ac45eb5.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/e9zR4mvMWw7_1cbe7276fcee411c8695f5f11ac45eb5.png,6,True,6,True,8,True,8,True,15,True,15,True,19,True,19,True
G090,e9zR4mvMWw7,11,e9zR4mvMWw7_1f8ee74dbb254dff85771776279eae94,data/mp3d_layout/test/img/e9zR4mvMWw7_1f8ee74dbb254dff85771776279eae94.png,新建多视点来源,优先审查目标（未选定）,待审,未定,7图卧室，可比较墙侧、入口、卫浴口和衣帽口；03已有模型辅助历史可作独立条件的背景。,19人全部做过03 Semi。新图是未标过的视点，不是从未接触房间；11号v2粗类待拆解，07/26与08/15近似。,explicit_confirmed,,,早期争议复核导出.user_type,复合／待定,卧室,"[{""field"": ""coarse_type"", ""adopted"": null, ""proposed"": ""卧室"", ""state"": ""AI建议未亲审，保留并列""}, {""field"": ""coarse_type"", ""raw_value"": ""复合／待定"", ""state"": ""旧自由文本/复合待定需拆解，未强行归类""}]",否,[],花床主卧近卫浴门,卧室与卫浴门侧截取,贴卫浴入口，白瓷砖小室信息显著,0,0,0,0,0,0,0,19,19,19,[],[],"[1, 2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",19,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/e9zR4mvMWw7_1f8ee74dbb254dff85771776279eae94.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/e9zR4mvMWw7_1f8ee74dbb254dff85771776279eae94.png,6,True,6,True,8,True,8,True,15,True,15,True,19,True,19,True
G090,e9zR4mvMWw7,28,e9zR4mvMWw7_891cb55a08dd4aea9ee76656f6b4850d,data/mp3d_layout/test/img/e9zR4mvMWw7_891cb55a08dd4aea9ee76656f6b4850d.png,新建多视点来源,优先审查目标（未选定）,待审,未定,7图卧室，可比较墙侧、入口、卫浴口和衣帽口；03已有模型辅助历史可作独立条件的背景。,19人全部做过03 Semi。新图是未标过的视点，不是从未接触房间；11号v2粗类待拆解，07/26与08/15近似。,explicit_confirmed,,卧室,早期争议复核导出.user_type,卧室,卧室,[],否,[],花床主卧衣帽口侧,同主卧整体,双开衣帽门与卫浴口可见,0,0,0,0,0,0,0,19,19,19,[],[],"[1, 2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",19,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/e9zR4mvMWw7_891cb55a08dd4aea9ee76656f6b4850d.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/e9zR4mvMWw7_891cb55a08dd4aea9ee76656f6b4850d.png,6,True,6,True,8,True,8,True,15,True,15,True,19,True,19,True
G090,e9zR4mvMWw7,26,e9zR4mvMWw7_83347153d2184d33869626c6c83318f9,data/mp3d_layout/test/img/e9zR4mvMWw7_83347153d2184d33869626c6c83318f9.png,新建多视点来源,替代/特殊视点，另审,待审,未定,7图卧室，可比较墙侧、入口、卫浴口和衣帽口；03已有模型辅助历史可作独立条件的背景。,19人全部做过03 Semi。新图是未标过的视点，不是从未接触房间；11号v2粗类待拆解，07/26与08/15近似。,explicit_confirmed,,卧室,早期争议复核导出.user_type,卧室,卧室,[],否,[],花床主卧墙侧,同07主卧整体,与07近似视点，卫浴灯光不同,0,0,0,0,0,0,0,19,19,19,[],[],"[1, 2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",19,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/e9zR4mvMWw7_83347153d2184d33869626c6c83318f9.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/e9zR4mvMWw7_83347153d2184d33869626c6c83318f9.png,6,True,6,True,8,True,8,True,15,True,15,True,19,True,19,True
G090,e9zR4mvMWw7,15,e9zR4mvMWw7_2e52341d21b940b5b38a9e26c4cf4200,data/mp3d_layout/test/img/e9zR4mvMWw7_2e52341d21b940b5b38a9e26c4cf4200.png,新建多视点来源,替代/特殊视点，另审,待审,未定,7图卧室，可比较墙侧、入口、卫浴口和衣帽口；03已有模型辅助历史可作独立条件的背景。,19人全部做过03 Semi。新图是未标过的视点，不是从未接触房间；11号v2粗类待拆解，07/26与08/15近似。,explicit_confirmed,,卧室,早期争议复核导出.user_type,卧室,卧室,[],否,[],花床主卧入口侧,同08入口附近范围,楼梯平台信息与08相似,0,0,0,0,0,0,0,19,19,19,[],[],"[1, 2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",19,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/e9zR4mvMWw7_2e52341d21b940b5b38a9e26c4cf4200.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/e9zR4mvMWw7_2e52341d21b940b5b38a9e26c4cf4200.png,6,True,6,True,8,True,8,True,15,True,15,True,19,True,19,True
G027,B6ByNegPMKs,11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,data/mp3d_layout/test/img/B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086.png,不同稳定过程的补充,已有来源，优先复用,待审,未定,11号已有25人，旧几何回放提示晚期多簇；45为新目标，可补充不只早稳定的来源。,多簇线索依赖聚类/窗口参数，不是无条件真值；原难度相似性待定。,viewed_per_user_statement,,通行与连接,早期争议复核导出.user_type,通行与连接,通行与连接,[],否,[],会议区入口走道为主,相机所在这段走道及其可见转角；不是整层所有连通廊道或玻璃后的房间,近处玻璃/门框及透过玻璃的其他空间可能影响范围识别；顶面梁管不能直接等同布局墙界。,26,25,19,6,0,0,19,0,25,19,"[1, 2, 6, 8, 10, 11, 12, 13, 14, 15, 17, 18, 19, 21, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",[],[],0,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086.png,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True
G027,B6ByNegPMKs,45,B6ByNegPMKs_dbc3c79b1ce74d209239b1572bd249bb,data/mp3d_layout/test/img/B6ByNegPMKs_dbc3c79b1ce74d209239b1572bd249bb.png,不同稳定过程的补充,优先审查目标（未选定）,待审,未定,11号已有25人，旧几何回放提示晚期多簇；45为新目标，可补充不只早稳定的来源。,多簇线索依赖聚类/窗口参数，不是无条件真值；原难度相似性待定。,viewed_per_user_statement,,通行与连接,早期争议复核导出.user_type,通行与连接,通行与连接,[],否,[],会议区外入口走道为主,相机所在这段走道及其可见转角；不是整层所有连通廊道或玻璃后的房间,近处玻璃/门框及透过玻璃的其他空间可能影响范围识别；顶面梁管不能直接等同布局墙界。,0,0,0,0,0,0,0,19,19,19,[],[],"[1, 2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",0,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/B6ByNegPMKs_dbc3c79b1ce74d209239b1572bd249bb.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/B6ByNegPMKs_dbc3c79b1ce74d209239b1572bd249bb.png,6,True,6,True,8,True,8,True,15,True,15,True,19,True,19,True
G202,wc2JMjhGNzB,2,wc2JMjhGNzB_02bbd23673904a6980dc0e22b11c6a35,data/mp3d_layout/test/img/wc2JMjhGNzB_02bbd23673904a6980dc0e22b11c6a35.png,不同稳定过程的补充,优先审查目标（未选定）,待审,未定,53号23人，26号6人；02/25/51提供主卫内部视点，可与长廊口26、坐便间门旁53对照。,原状态仍需讨论；26范围歧义不能靠多数票自动变成错误。,explicit_discussion,"这组图难标,特别是26歧义很大,但是可不可以作为歧义很大的预测候选?",卫浴,早期争议复核导出.user_type,卫浴,卫浴,[],否,[],黑金地面主卫,浴缸、双梳妆区及玻璃淋浴外主卫围合,镜面、浴缸遮挡与淋浴隔断是共享信息条件。,0,0,0,0,0,0,0,19,19,19,[],[],"[1, 2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",0,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/wc2JMjhGNzB_02bbd23673904a6980dc0e22b11c6a35.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/wc2JMjhGNzB_02bbd23673904a6980dc0e22b11c6a35.png,6,True,6,True,8,True,8,True,15,True,15,True,19,True,19,True
G202,wc2JMjhGNzB,25,wc2JMjhGNzB_479b5e13d201492086bb3b69be5b124d,data/mp3d_layout/test/img/wc2JMjhGNzB_479b5e13d201492086bb3b69be5b124d.png,不同稳定过程的补充,优先审查目标（未选定）,待审,未定,53号23人，26号6人；02/25/51提供主卫内部视点，可与长廊口26、坐便间门旁53对照。,原状态仍需讨论；26范围歧义不能靠多数票自动变成错误。,explicit_discussion,"这组图难标,特别是26歧义很大,但是可不可以作为歧义很大的预测候选?",卫浴,早期争议复核导出.user_type,卫浴,卫浴,[],否,[],主卫另一梳妆侧,与02同一浴缸、梳妆、淋浴外主卫,镜面和淋浴边界共同存在，设施遮挡随视点改变。,0,0,0,0,0,0,0,19,19,19,[],[],"[1, 2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",0,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/wc2JMjhGNzB_479b5e13d201492086bb3b69be5b124d.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/wc2JMjhGNzB_479b5e13d201492086bb3b69be5b124d.png,6,True,6,True,8,True,8,True,15,True,15,True,19,True,19,True
G202,wc2JMjhGNzB,26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,data/mp3d_layout/test/img/wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd.png,不同稳定过程的补充,优先审查目标（未选定）,待审,未定,53号23人，26号6人；02/25/51提供主卫内部视点，可与长廊口26、坐便间门旁53对照。,原状态仍需讨论；26范围歧义不能靠多数票自动变成错误。,explicit_discussion,"这组图难标,特别是26歧义很大,但是可不可以作为歧义很大的预测候选?",卫浴,后续41图亲审.current_classification.coarse_type,卫浴,卫浴,[],否,[],主卫与附属长廊连接开口旁,主卫及长廊均近距离可见，范围可有两种解释,长廊延伸信息突出，与主卫中央视点不等价；不修改人工交界结果。,6,6,5,1,0,0,5,14,20,19,"[13, 14, 28, 29, 34, 35]",[],"[1, 2, 6, 8, 10, 12, 15, 17, 30, 31, 32, 33, 36, 37]",0,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd.png,0,True,1,True,2,True,3,True,9,True,10,True,13,True,14,True
G202,wc2JMjhGNzB,51,wc2JMjhGNzB_aeb3199e10354e45a4884bb185c03257,data/mp3d_layout/test/img/wc2JMjhGNzB_aeb3199e10354e45a4884bb185c03257.png,不同稳定过程的补充,优先审查目标（未选定）,待审,未定,53号23人，26号6人；02/25/51提供主卫内部视点，可与长廊口26、坐便间门旁53对照。,原状态仍需讨论；26范围歧义不能靠多数票自动变成错误。,explicit_discussion,"这组图难标,特别是26歧义很大,但是可不可以作为歧义很大的预测候选?",卫浴,早期争议复核导出.user_type,卫浴,卫浴,[],否,[],主卫浴缸侧,与02同一主卫主要围合,镜面、浴缸、玻璃隔断共享，窗台与柜后墙角需推断。,0,0,0,0,0,0,0,19,19,19,[],[],"[1, 2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",0,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/wc2JMjhGNzB_aeb3199e10354e45a4884bb185c03257.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/wc2JMjhGNzB_aeb3199e10354e45a4884bb185c03257.png,6,True,6,True,8,True,8,True,15,True,15,True,19,True,19,True
G202,wc2JMjhGNzB,53,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,data/mp3d_layout/test/img/wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6.png,不同稳定过程的补充,已有来源，优先复用,待审,未定,53号23人，26号6人；02/25/51提供主卫内部视点，可与长廊口26、坐便间门旁53对照。,原状态仍需讨论；26范围歧义不能靠多数票自动变成错误。,explicit_discussion,"这组图难标,特别是26歧义很大,但是可不可以作为歧义很大的预测候选?",卫浴,早期争议复核导出.user_type,卫浴,卫浴,[],否,[],主卫独立坐便间门旁,主卫与独立坐便小间均近景可见,坐便间围合及玻璃淋浴近景使范围信息与主卫中央不同。,23,23,19,4,0,0,19,0,23,19,"[1, 2, 6, 8, 10, 11, 12, 13, 14, 15, 17, 18, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",[],[],0,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6.png,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True
G036,B6ByNegPMKs,33,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,data/mp3d_layout/test/img/B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993.png,不同稳定过程的补充,已有来源，优先复用,待审,未定,33号25人，37号6人；有同房闭合差异，15人目标可利用旧记录低成本补齐。,37有4份Semi；全部历史清洁Manual容量17，当前19人容量16，不能无新工人就保证19份独立Manual。,explicit_confirmed,这走廊闭合方式可能略有不同,通行与连接,早期争议复核导出.user_type,通行与连接,通行与连接,[],否,[],红管走廊为主,相机所在这段走道及其可见转角；不是整层所有连通廊道或玻璃后的房间,近处玻璃/门框及透过玻璃的其他空间可能影响范围识别；顶面梁管不能直接等同布局墙界。,26,25,19,6,0,0,19,0,25,19,"[1, 2, 6, 8, 10, 11, 12, 13, 14, 15, 17, 18, 19, 21, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",[],[],3,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993.png,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True
G036,B6ByNegPMKs,37,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,data/mp3d_layout/test/img/B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37.png,不同稳定过程的补充,优先审查目标（未选定）,待审,未定,33号25人，37号6人；有同房闭合差异，15人目标可利用旧记录低成本补齐。,37有4份Semi；全部历史清洁Manual容量17，当前19人容量16，不能无新工人就保证19份独立Manual。,explicit_confirmed,这走廊闭合方式可能略有不同,通行与连接,早期争议复核导出.user_type,通行与连接,通行与连接,[],否,[],红管走廊为主,相机所在这段走道及其可见转角；不是整层所有连通廊道或玻璃后的房间,近处玻璃/门框及透过玻璃的其他空间可能影响范围识别；顶面梁管不能直接等同布局墙界。,6,6,5,1,4,3,8,11,17,16,"[13, 14, 28, 29, 34, 35]","[8, 10, 27, 37]","[1, 2, 6, 12, 15, 17, 30, 31, 32, 33, 36]",3,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37.png,0,True,1,True,2,True,3,True,9,True,10,True,13,False,14,False
G197,uNb9QFRL6hY,47,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,data/mp3d_layout/test/img/uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5.png,不同稳定过程的补充,已有来源，优先复用,待审,未定,47号26人，75为新视点；用于检查历史不确定状态能否在新视点重现。,既有评论曾看过结果，不能称完全结果盲选；旧结论主要为计算/起点未知，不等于已证明持续不稳定。,viewed_per_user_statement,"47不好标,有误导性,我记得这张图他们以前标的不好",卫浴,后续41图亲审.current_classification.coarse_type,卫浴,卫浴,[],否,[],小浴室内部,窄高镜台、中央窗与淋浴厕位,窗外暗墙；台上花仅辅助，固定设施为主,26,26,19,7,0,0,19,0,26,19,"[1, 2, 6, 8, 10, 11, 12, 13, 14, 15, 17, 18, 19, 21, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",[],[],0,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5.png,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True
G197,uNb9QFRL6hY,75,uNb9QFRL6hY_dcb326d4bb9b4a5f8d7e565ec32bce8e,data/mp3d_layout/test/img/uNb9QFRL6hY_dcb326d4bb9b4a5f8d7e565ec32bce8e.png,不同稳定过程的补充,优先审查目标（未选定）,待审,未定,47号26人，75为新视点；用于检查历史不确定状态能否在新视点重现。,既有评论曾看过结果，不能称完全结果盲选；旧结论主要为计算/起点未知，不等于已证明持续不稳定。,viewed_per_user_statement,"47不好标,有误导性,我记得这张图他们以前标的不好",卫浴,早期争议复核导出.user_type,卫浴,卫浴,[],否,[],小浴室内部,窄高镜、长窗及淋浴厕位,窗外暗墙与树反射，柜台石纹可对照,0,0,0,0,0,0,0,19,19,19,[],[],"[1, 2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",0,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/uNb9QFRL6hY_dcb326d4bb9b4a5f8d7e565ec32bce8e.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/uNb9QFRL6hY_dcb326d4bb9b4a5f8d7e565ec32bce8e.png,6,True,6,True,8,True,8,True,15,True,15,True,19,True,19,True
G014,7y3sRwLe3Va,8,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,data/mp3d_layout/test/img/7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce.png,Scope专项候选,已有来源，优先复用,待审,未定,08/12各已有25人，应先复用；17/22各5人，需要新的视点Scope证据才考虑补齐。,用户明确全组OOS。仅作为Scope/受限表示挑战，不混入普通唯一参考质量指标；不要为Scope投票强制重画已有图。,explicit_discussion,"这全是OOS,而且其实和7y3sRwLe3Va · 13 他们这组,都是在二层拍摄",通行与连接,早期争议复核导出.user_type,通行与连接,通行与连接,[],否,"[{""source"": ""最新整组评论.G014"", ""state"": ""user_oos"", ""scope"": ""group_unspecified_individual"", ""evidence"": ""这全是OOS,而且其实和7y3sRwLe3Va · 13 他们这组,都是在二层拍摄""}]",楼梯挑空侧的上层平台,栏杆内侧可站立的平台与连通走道,楼梯洞和下层不可当作同一地面,26,25,19,6,0,0,19,0,25,19,"[1, 2, 6, 8, 10, 11, 12, 13, 14, 15, 17, 18, 19, 21, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",[],[],0,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce.png,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True
