image_id,building,condition,scene,candidate,selection_source,training_workers,actual_workers,n_subgroup,n_all,training_recovery,reason
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,semi,通行与连接,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,,0,4,,fewer_than_two_target_people
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,semi,通行与连接,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W021;W032;W034;W035,W035,1,4,,fewer_than_two_target_people
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,semi,通行与连接,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W010;W018;W028;W031;W036;W037,W010,1,4,,fewer_than_two_target_people
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,semi,通行与连接,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W027;W028;W029;W030;W033;W034,,0,4,,fewer_than_two_target_people
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,semi,通行与连接,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W015;W021;W032;W037,W015,1,4,,fewer_than_two_target_people
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,manual,通行与连接,local_T,training_local_recovery,W006;W013;W021,,0,5,1,fewer_than_two_target_people
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,manual,通行与连接,local_B,training_local_recovery,W006;W011;W021,W011,1,5,1,fewer_than_two_target_people
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,manual,通行与连接,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W029,1,5,0.888888888889,fewer_than_two_target_people
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,manual,通行与连接,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,,0,5,0.875,fewer_than_two_target_people
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,manual,通行与连接,local_QTB,training_local_recovery,W001;W010;W012;W013;W030,,0,5,0.8,fewer_than_two_target_people
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,manual,通行与连接,local_quality_time_edit,training_local_recovery,W001;W012;W030,,0,5,0.75,fewer_than_two_target_people
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,manual,通行与连接,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W015;W017;W018;W021;W027,W015,1,5,,fewer_than_two_target_people
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,manual,通行与连接,continuous_tail_manual__reference_error_high,training_score_quartile_not_a_global_typology,W012;W014;W029;W034;W035;W037,W029,1,5,,fewer_than_two_target_people
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,manual,通行与连接,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,,0,5,,fewer_than_two_target_people
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,manual,通行与连接,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,W011,1,5,,fewer_than_two_target_people
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,manual,通行与连接,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W021;W032;W034;W035,,0,5,,fewer_than_two_target_people
7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,manual,卫浴,local_T,training_local_recovery,W006;W013;W021,,0,5,1,fewer_than_two_target_people
7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,manual,卫浴,local_B,training_local_recovery,W006;W011;W021,,0,5,1,fewer_than_two_target_people
7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,manual,卫浴,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W015;W017;W018;W021;W027,W002,1,5,,fewer_than_two_target_people
7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,manual,卫浴,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W010;W018;W028;W031;W036;W037,W036,1,5,,fewer_than_two_target_people
7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,manual,卫浴,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W027;W028;W029;W030;W033;W034,W029,1,5,,fewer_than_two_target_people
7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,manual,卫浴,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W015;W021;W032;W037,,0,5,,fewer_than_two_target_people
7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va,manual,复合／待定,local_T,training_local_recovery,W006;W013;W021,,0,5,1,fewer_than_two_target_people
7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va,manual,复合／待定,local_B,training_local_recovery,W006;W011;W021,,0,5,1,fewer_than_two_target_people
7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va,manual,复合／待定,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,,0,5,0.875,fewer_than_two_target_people
7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va,manual,复合／待定,local_QTB,training_local_recovery,W001;W010;W012;W013;W030,,0,5,0.8,fewer_than_two_target_people
7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va,manual,复合／待定,local_quality_time_edit,training_local_recovery,W001;W012;W030,,0,5,0.75,fewer_than_two_target_people
7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va,manual,复合／待定,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W015;W017;W018;W021;W027,W015,1,5,,fewer_than_two_target_people
7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va,manual,复合／待定,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,,0,5,,fewer_than_two_target_people
7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va,manual,复合／待定,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,W032,1,5,,fewer_than_two_target_people
7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va,manual,复合／待定,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W027;W028;W029;W030;W033;W034,W034,1,5,,fewer_than_two_target_people
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,manual,工作与学习,local_T,training_local_recovery,W006;W013;W021,,0,5,1,fewer_than_two_target_people
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,manual,工作与学习,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,,0,5,0.857142857143,fewer_than_two_target_people
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,manual,工作与学习,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,,0,5,0.875,fewer_than_two_target_people
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,manual,工作与学习,local_QTB,training_local_recovery,W001;W010;W012;W013;W030,,0,5,0.8,fewer_than_two_target_people
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,manual,工作与学习,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W015;W017;W018;W021;W027,W015,1,5,,fewer_than_two_target_people
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,manual,工作与学习,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,,0,5,,fewer_than_two_target_people
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,manual,工作与学习,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,W011,1,5,,fewer_than_two_target_people
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,manual,工作与学习,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W027;W032;W034;W035,W034,1,5,,fewer_than_two_target_people
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,manual,工作与学习,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W010;W018;W028;W031;W036;W037,W037,1,5,,fewer_than_two_target_people
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,manual,工作与学习,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W008;W027;W028;W029;W030;W034,W034,1,5,,fewer_than_two_target_people
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,semi,工作与学习,local_T,training_local_recovery,W006;W013;W021,W013,1,4,1,fewer_than_two_target_people
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,semi,工作与学习,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W013,1,4,0.857142857143,fewer_than_two_target_people
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,semi,工作与学习,local_QTB,training_local_recovery,W001;W010;W012;W013;W030,W013,1,4,0.8,fewer_than_two_target_people
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,semi,工作与学习,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W015;W017;W018;W021;W027,W002,1,4,,fewer_than_two_target_people
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,semi,工作与学习,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,W013,1,4,,fewer_than_two_target_people
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,semi,工作与学习,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W029,1,4,,fewer_than_two_target_people
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,semi,工作与学习,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W014;W029;W034;W036;W037,W029,1,4,,fewer_than_two_target_people
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,semi,工作与学习,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,W002,1,4,,fewer_than_two_target_people
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,semi,工作与学习,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W027;W032;W034;W035,W035,1,4,,fewer_than_two_target_people
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,semi,工作与学习,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W010;W018;W028;W031;W036;W037,,0,4,,fewer_than_two_target_people
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,semi,工作与学习,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W008;W027;W028;W029;W030;W034,W029,1,4,,fewer_than_two_target_people
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,semi,工作与学习,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W015;W021;W032;W037,,0,4,,fewer_than_two_target_people
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,manual,起居与休闲,local_T,training_local_recovery,W006;W013;W021,,0,5,1,fewer_than_two_target_people
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,manual,起居与休闲,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,,0,5,0.857142857143,fewer_than_two_target_people
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,manual,起居与休闲,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,,0,5,0.875,fewer_than_two_target_people
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,manual,起居与休闲,local_QTB,training_local_recovery,W001;W010;W012;W013;W030,,0,5,0.8,fewer_than_two_target_people
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,manual,起居与休闲,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W015;W017;W018;W021;W027,W027,1,5,,fewer_than_two_target_people
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,manual,起居与休闲,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,,0,5,,fewer_than_two_target_people
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,manual,起居与休闲,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,W027,1,5,,fewer_than_two_target_people
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,manual,起居与休闲,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W015;W021;W032;W037,,0,5,,fewer_than_two_target_people
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,semi,起居与休闲,local_T,training_local_recovery,W006;W013;W021,,0,4,1,fewer_than_two_target_people
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,semi,起居与休闲,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W015;W017;W018;W021;W027,W002,1,4,,fewer_than_two_target_people
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,semi,起居与休闲,continuous_tail_manual__reference_error_high,training_score_quartile_not_a_global_typology,W012;W014;W029;W034;W035;W037,,0,4,,fewer_than_two_target_people
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,semi,起居与休闲,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,W001,1,4,,fewer_than_two_target_people
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,semi,起居与休闲,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W032,1,4,,fewer_than_two_target_people
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,semi,起居与休闲,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W014;W029;W034;W036;W037,,0,4,,fewer_than_two_target_people
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,semi,起居与休闲,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W010;W018;W028;W031;W036;W037,,0,4,,fewer_than_two_target_people
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,semi,起居与休闲,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W008;W027;W028;W029;W030;W034,W030,1,4,,fewer_than_two_target_people
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,semi,起居与休闲,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W015;W021;W032;W037,W032,1,4,,fewer_than_two_target_people
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,manual,通行与连接,local_T,training_local_recovery,W006;W013;W021,W013,1,6,1,fewer_than_two_target_people
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,manual,通行与连接,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W013,1,6,0.857142857143,fewer_than_two_target_people
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,manual,通行与连接,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,W013,1,6,0.875,fewer_than_two_target_people
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,manual,通行与连接,local_QTB,training_local_recovery,W001;W010;W012;W013;W030,W013,1,6,0.8,fewer_than_two_target_people
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,manual,通行与连接,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W015;W017;W018;W021;W027,,0,6,,fewer_than_two_target_people
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,manual,通行与连接,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,W013,1,6,,fewer_than_two_target_people
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,manual,通行与连接,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W029,1,6,,fewer_than_two_target_people
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,manual,通行与连接,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,,0,6,,fewer_than_two_target_people
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,manual,通行与连接,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W010;W018;W028;W031;W036;W037,W028,1,6,,fewer_than_two_target_people
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,manual,通行与连接,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W015;W021;W032;W037,,0,6,,fewer_than_two_target_people
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,semi,通行与连接,local_T,training_local_recovery,W006;W013;W021,,0,4,1,fewer_than_two_target_people
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,semi,通行与连接,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W010,1,4,0.857142857143,fewer_than_two_target_people
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,semi,通行与连接,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,W010,1,4,0.875,fewer_than_two_target_people
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,semi,通行与连接,local_QTB,training_local_recovery,W001;W010;W012;W013;W030,W010,1,4,0.8,fewer_than_two_target_people
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,semi,通行与连接,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W015;W017;W018;W021;W027,W027,1,4,,fewer_than_two_target_people
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,semi,通行与连接,continuous_tail_manual__reference_error_high,training_score_quartile_not_a_global_typology,W012;W014;W029;W034;W035;W037,W037,1,4,,fewer_than_two_target_people
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,semi,通行与连接,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,,0,4,,fewer_than_two_target_people
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,semi,通行与连接,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,W027,1,4,,fewer_than_two_target_people
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,semi,通行与连接,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W027;W032;W034;W035,W027,1,4,,fewer_than_two_target_people
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,semi,通行与连接,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W015;W021;W032;W037,W037,1,4,,fewer_than_two_target_people
B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs,manual,通行与连接,local_T,training_local_recovery,W006;W013;W021,,0,5,1,fewer_than_two_target_people
B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs,manual,通行与连接,continuous_tail_manual__reference_error_high,training_score_quartile_not_a_global_typology,W012;W014;W029;W034;W035;W037,W012,1,5,,fewer_than_two_target_people
