image_id,building,condition,information,k_classes,axis,training_workers,target_members,n_members,n_others,training_contrast,target_contrast,aligned_target_contrast,direction_replicated,metric
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,manual,TB,4,time,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W010;W012;W013;W017;W030,7,13,-0.894293951511,-0.922018878812,0.922018878812,True,historical axis unchanged; not substituted for current d_mask
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,manual,QTB,5,quality,W006;W011;W021,W006;W011,2,18,-0.533209572667,-3.86014586313,3.86014586313,True,historical axis unchanged; not substituted for current d_mask
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,manual,QTB,5,quality,W006;W011;W021,W006;W011,2,18,-0.533209572667,0.115944959818,-0.115944959818,False,historical axis unchanged; not substituted for current d_mask
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,manual,QTB,5,time,W006;W011;W021,W006;W011,2,18,-0.967424737954,-0.406773478793,0.406773478793,True,historical axis unchanged; not substituted for current d_mask
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,manual,QTB,5,time,W006;W011;W021,W006;W011,2,18,-0.967424737954,-0.155332560442,0.155332560442,True,historical axis unchanged; not substituted for current d_mask
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,manual,quality_time_edit,10,quality,W001;W012;W030,W001;W012;W030,3,17,0.582486487331,3.94508824979,3.94508824979,True,historical axis unchanged; not substituted for current d_mask
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,manual,quality_time_edit,10,quality,W001;W012;W030,W001;W012;W030,3,17,0.582486487331,0.670016513264,0.670016513264,True,historical axis unchanged; not substituted for current d_mask
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,manual,quality_time_edit,10,time,W001;W012;W030,W001;W012;W030,3,17,-0.800982500959,-0.660365059422,0.660365059422,True,historical axis unchanged; not substituted for current d_mask
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,manual,quality_time_edit,10,time,W001;W012;W030,W001;W012;W030,3,17,-0.800982500959,-0.728529745209,0.728529745209,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,manual,Q,2,quality,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W006;W008;W010,3,2,2.16808178129,1.23455329582,1.23455329582,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,Q,2,quality,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,18,6,2.16808178129,7.285165719,7.285165719,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,Q,2,quality,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,18,6,2.16808178129,6.02464028968,6.02464028968,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,Q,2,quality,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,18,5,2.16808178129,2.14609464964,2.14609464964,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,T,2,time,W001;W002;W006;W010;W012;W013;W017;W021;W030,W002;W006;W010;W013;W017;W021;W030,7,11,-1.30481002582,-1.26896911292,1.26896911292,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,T,2,time,W001;W002;W006;W010;W012;W013;W017;W021;W030,W002;W006;W010;W013;W017;W021;W030,7,11,-1.30481002582,-1.16384959266,1.16384959266,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,T,2,time,W001;W002;W006;W010;W012;W013;W017;W021;W030,W001;W002;W006;W010;W012;W013;W017;W030,8,9,-1.30481002582,-1.07670640234,1.07670640234,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,oos,T,2,time,W001;W002;W006;W010;W012;W013;W017;W021;W030,W001;W002;W006;W010;W013;W017;W021;W030,8,11,-1.30481002582,-1.21593896354,1.21593896354,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,oos,T,2,time,W001;W002;W006;W010;W012;W013;W017;W021;W030,W001;W002;W006;W010;W013;W017;W021;W030,8,11,-1.30481002582,-1.52641110864,1.52641110864,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,oos,T,2,time,W001;W002;W006;W010;W012;W013;W017;W021;W030,W001;W002;W006;W010;W013;W017;W021;W030,8,11,-1.30481002582,-1.53245179061,1.53245179061,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,semi,B,3,benefit,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W013;W032,2,2,2.1825169468,0.968655560769,0.968655560769,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,semi,B,3,edit,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W013;W032,2,2,-0.837484555923,-0.968655560769,0.968655560769,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,manual,QT,4,quality,W001;W006;W010;W012;W013;W021;W030,W006;W010,2,3,0.350691394231,0.85082414226,0.85082414226,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,QT,4,quality,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W012;W013;W021;W030,7,17,0.350691394231,-2.12280614054,-2.12280614054,False,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,QT,4,quality,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W012;W013;W021;W030,7,17,0.350691394231,2.11817286177,2.11817286177,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,manual,QT,4,quality,W001;W006;W010;W012;W013;W021;W030,W001;W013;W030,3,3,0.350691394231,1.08769484882,1.08769484882,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,QT,4,quality,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W012;W013;W030,6,17,0.350691394231,-0.380211585119,-0.380211585119,False,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,manual,QT,4,time,W001;W006;W010;W012;W013;W021;W030,W006;W010,2,2,-1.27936400393,-3.21524959228,3.21524959228,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,QT,4,time,W001;W006;W010;W012;W013;W021;W030,W006;W010;W013;W021;W030,5,13,-1.27936400393,-1.82602225698,1.82602225698,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,QT,4,time,W001;W006;W010;W012;W013;W021;W030,W006;W010;W013;W021;W030,5,13,-1.27936400393,-1.62418489495,1.62418489495,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,QT,4,time,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W012;W013;W030,6,11,-1.27936400393,-1.10069427614,1.10069427614,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,oos,QT,4,time,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W013;W021;W030,6,13,-1.27936400393,-0.770383631524,0.770383631524,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,oos,QT,4,time,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W013;W021;W030,6,13,-1.27936400393,-0.973256553495,0.973256553495,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,oos,QT,4,time,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W013;W021;W030,6,13,-1.27936400393,-1.39065274319,1.39065274319,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,semi,QB,4,benefit,W001;W012;W029;W030;W031;W034;W035;W037,W029;W030,2,2,-1.40303646428,-0.968655560769,0.968655560769,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,semi,QB,4,edit,W001;W012;W029;W030;W031;W034;W035;W037,W029;W030,2,2,3.15520185512,0.968655560769,0.968655560769,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,QB,4,quality,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,16,1.59241500993,2.303397103,2.303397103,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,QB,4,quality,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,16,1.59241500993,4.50531731721,4.50531731721,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,manual,QB,4,quality,W001;W012;W029;W030;W031;W034;W035;W037,W001;W030;W035,3,3,1.59241500993,4.42291978916,4.42291978916,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,QB,4,quality,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,15,1.59241500993,1.56731913963,1.56731913963,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,manual,QB,4,quality,W001;W012;W029;W030;W031;W034;W035;W037,W030;W031,2,3,1.59241500993,-1.50441375305,-1.50441375305,False,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,semi,TB,4,benefit,W001;W002;W010;W012;W013;W017;W030,W013;W030,2,2,0.205036653679,0.96808238383,0.96808238383,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,semi,TB,4,edit,W001;W002;W010;W012;W013;W017;W030,W013;W030,2,2,0.917257035317,-0.96808238383,-0.96808238383,False,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,manual,TB,4,time,W001;W002;W010;W012;W013;W017;W030,W010;W017,2,2,-0.960199093613,1.46533723299,-1.46533723299,False,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,TB,4,time,W001;W002;W010;W012;W013;W017;W030,W002;W010;W013;W017;W030,5,13,-0.960199093613,-0.53795345341,0.53795345341,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,TB,4,time,W001;W002;W010;W012;W013;W017;W030,W002;W010;W013;W017;W030,5,13,-0.960199093613,-0.762914629635,0.762914629635,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,TB,4,time,W001;W002;W010;W012;W013;W017;W030,W001;W002;W010;W012;W013;W017;W030,7,10,-0.960199093613,-0.196536857277,0.196536857277,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,oos,TB,4,time,W001;W002;W010;W012;W013;W017;W030,W001;W002;W010;W013;W017;W030,6,13,-0.960199093613,-1.13441364822,1.13441364822,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,oos,TB,4,time,W001;W002;W010;W012;W013;W017;W030,W001;W002;W010;W013;W017;W030,6,13,-0.960199093613,-1.46252012671,1.46252012671,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,oos,TB,4,time,W001;W002;W010;W012;W013;W017;W030,W001;W002;W010;W013;W017;W030,6,13,-0.960199093613,-1.03634772695,1.03634772695,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,semi,QTB,5,benefit,W001;W010;W012;W013;W030,W013;W030,2,2,-0.192614950902,0.96808238383,-0.96808238383,False,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,semi,QTB,5,edit,W001;W010;W012;W013;W030,W013;W030,2,2,1.15610439113,-0.96808238383,-0.96808238383,False,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,QTB,5,quality,W001;W010;W012;W013;W030,W001;W010;W012;W013;W030,5,19,0.685547879805,-1.95279753756,-1.95279753756,False,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,QTB,5,quality,W001;W010;W012;W013;W030,W001;W010;W012;W013;W030,5,19,0.685547879805,3.069966801,3.069966801,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,manual,QTB,5,quality,W001;W010;W012;W013;W030,W001;W013;W030,3,3,0.685547879805,1.08769484882,1.08769484882,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,QTB,5,quality,W001;W010;W012;W013;W030,W001;W010;W012;W013;W030,5,18,0.685547879805,-0.167968669366,-0.167968669366,False,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,QTB,5,time,W001;W010;W012;W013;W030,W010;W013;W030,3,15,-0.960277818576,-1.24328443291,1.24328443291,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,QTB,5,time,W001;W010;W012;W013;W030,W010;W013;W030,3,15,-0.960277818576,-1.45655667695,1.45655667695,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,QTB,5,time,W001;W010;W012;W013;W030,W001;W010;W012;W013;W030,5,12,-0.960277818576,-0.148009021113,0.148009021113,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,oos,QTB,5,time,W001;W010;W012;W013;W030,W001;W010;W013;W030,4,15,-0.960277818576,-0.692859317145,0.692859317145,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,oos,QTB,5,time,W001;W010;W012;W013;W030,W001;W010;W013;W030,4,15,-0.960277818576,-0.927773391591,0.927773391591,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,oos,QTB,5,time,W001;W010;W012;W013;W030,W001;W010;W013;W030,4,15,-0.960277818576,-0.907504651626,0.907504651626,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,semi,quality_time_edit,5,edit,W001;W010;W012;W013;W030,W013;W030,2,2,1.15610439113,-0.96808238383,-0.96808238383,False,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,quality_time_edit,5,quality,W001;W010;W012;W013;W030,W001;W010;W012;W013;W030,5,19,0.685547879805,-1.95279753756,-1.95279753756,False,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,quality_time_edit,5,quality,W001;W010;W012;W013;W030,W001;W010;W012;W013;W030,5,19,0.685547879805,3.069966801,3.069966801,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,manual,quality_time_edit,5,quality,W001;W010;W012;W013;W030,W001;W013;W030,3,3,0.685547879805,1.08769484882,1.08769484882,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,quality_time_edit,5,quality,W001;W010;W012;W013;W030,W001;W010;W012;W013;W030,5,18,0.685547879805,-0.167968669366,-0.167968669366,False,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,quality_time_edit,5,time,W001;W010;W012;W013;W030,W010;W013;W030,3,15,-0.960277818576,-1.24328443291,1.24328443291,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,quality_time_edit,5,time,W001;W010;W012;W013;W030,W010;W013;W030,3,15,-0.960277818576,-1.45655667695,1.45655667695,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,quality_time_edit,5,time,W001;W010;W012;W013;W030,W001;W010;W012;W013;W030,5,12,-0.960277818576,-0.148009021113,0.148009021113,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,oos,quality_time_edit,5,time,W001;W010;W012;W013;W030,W001;W010;W013;W030,4,15,-0.960277818576,-0.692859317145,0.692859317145,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,oos,quality_time_edit,5,time,W001;W010;W012;W013;W030,W001;W010;W013;W030,4,15,-0.960277818576,-0.927773391591,0.927773391591,True,historical axis unchanged; not substituted for current d_mask
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,oos,quality_time_edit,5,time,W001;W010;W012;W013;W030,W001;W010;W013;W030,4,15,-0.960277818576,-0.907504651626,0.907504651626,True,historical axis unchanged; not substituted for current d_mask
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom,manual,T,7,time,W002;W010;W017;W030,W010;W017;W030,3,4,-0.553774983093,-0.722552831874,0.722552831874,True,historical axis unchanged; not substituted for current d_mask
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,manual,T,7,time,W002;W010;W017;W030,W002;W010;W017;W030,4,15,-0.553774983093,-0.426769715257,0.426769715257,True,historical axis unchanged; not substituted for current d_mask
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom,manual,QT,3,quality,W001;W006;W010;W012;W013;W021;W030,W010;W030,2,5,0.278389218082,3.64538950047,3.64538950047,True,historical axis unchanged; not substituted for current d_mask
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom,manual,QT,3,time,W001;W006;W010;W012;W013;W021;W030,W010;W030,2,5,-1.279202336,-0.139581243825,0.139581243825,True,historical axis unchanged; not substituted for current d_mask
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,manual,QT,3,time,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W012;W013;W030,6,13,-1.279202336,-1.00423179004,1.00423179004,True,historical axis unchanged; not substituted for current d_mask
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom,manual,QB,4,quality,W001;W012;W029;W030;W031;W034;W035;W037,W030;W031;W034,3,4,1.64961964585,-1.54696102782,-1.54696102782,False,historical axis unchanged; not substituted for current d_mask
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom,manual,TB,4,time,W001;W002;W010;W012;W013;W017;W030,W010;W017;W030,3,4,-0.948826535803,-0.722552831874,0.722552831874,True,historical axis unchanged; not substituted for current d_mask
