candidate,condition,training_workers,actual_workers,rule,images,buildings,mean_unified,mean_stable_multi
continuous_tail_manual__point_count_high,manual,W001;W002;W011;W017;W027;W032,W001;W002;W011;W017;W032,G10_geometry,2,1,0.05,0
continuous_tail_manual__point_count_high,manual,W001;W002;W011;W017;W027;W032,W001;W002;W011;W017;W032,P_pattern,2,1,0.5,0
continuous_tail_manual__point_count_high,manual,W001;W002;W011;W017;W027;W032,W001;W002;W027,D10_distribution,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W011;W017;W027;W032,W001;W002;W027,D20_distribution,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W011;W017;W027;W032,W001;W002;W027,G10_geometry,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W011;W017;W027;W032,W001;W002;W027,P_pattern,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W011;W017;W027;W032,W001;W011,D10_distribution,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W011;W017;W027;W032,W001;W011,D20_distribution,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W011;W017;W027;W032,W001;W011,G10_geometry,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W011;W017;W027;W032,W001;W011,P_pattern,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W011;W017;W027;W032,W001;W017,D10_distribution,2,2,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W011;W017;W027;W032,W001;W017,D20_distribution,2,2,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W011;W017;W027;W032,W001;W017,G10_geometry,2,2,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W011;W017;W027;W032,W001;W017,P_pattern,2,2,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W011;W017;W027;W032,W001;W027,D10_distribution,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W011;W017;W027;W032,W001;W027,D20_distribution,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W011;W017;W027;W032,W001;W027,G10_geometry,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W011;W017;W027;W032,W001;W027,P_pattern,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W011;W017;W027;W032,W002;W011,D10_distribution,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W011;W017;W027;W032,W002;W011,D20_distribution,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W011;W017;W027;W032,W002;W011,G10_geometry,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W011;W017;W027;W032,W002;W011,P_pattern,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W011;W017;W027;W032,W002;W032,D10_distribution,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W011;W017;W027;W032,W002;W032,D20_distribution,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W011;W017;W027;W032,W002;W032,G10_geometry,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W011;W017;W027;W032,W002;W032,P_pattern,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W011;W017;W027;W032,W011;W017,D10_distribution,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W011;W017;W027;W032,W011;W017,D20_distribution,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W011;W017;W027;W032,W011;W017,G10_geometry,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W011;W017;W027;W032,W011;W017,P_pattern,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W011;W017;W027;W032,W011;W032,D10_distribution,3,3,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W011;W017;W027;W032,W011;W032,D20_distribution,3,3,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W011;W017;W027;W032,W011;W032,G10_geometry,3,3,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W011;W017;W027;W032,W011;W032,P_pattern,3,3,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W011;W017;W027;W032,W017;W032,D10_distribution,2,2,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W011;W017;W027;W032,W017;W032,D20_distribution,2,2,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W011;W017;W027;W032,W017;W032,G10_geometry,2,2,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W011;W017;W027;W032,W017;W032,P_pattern,2,2,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W015;W017;W027;W032,W001;W002;W015;W017;W032,D10_distribution,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W015;W017;W027;W032,W001;W002;W015;W017;W032,D20_distribution,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W015;W017;W027;W032,W001;W002;W015;W017;W032,G10_geometry,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W015;W017;W027;W032,W001;W002;W015;W017;W032,P_pattern,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W015;W017;W027;W032,W001;W032,D10_distribution,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W015;W017;W027;W032,W001;W032,D20_distribution,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W015;W017;W027;W032,W001;W032,G10_geometry,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W015;W017;W027;W032,W001;W032,P_pattern,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W017;W027;W028;W032,W001;W002,D10_distribution,3,2,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W017;W027;W028;W032,W001;W002,D20_distribution,3,2,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W017;W027;W028;W032,W001;W002,G10_geometry,3,2,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W017;W027;W028;W032,W001;W002,P_pattern,3,2,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W017;W027;W028;W032,W001;W002;W017;W027;W028;W032,D10_distribution,17,2,0.0588235294118,0
continuous_tail_manual__point_count_high,manual,W001;W002;W017;W027;W028;W032,W001;W002;W017;W027;W028;W032,D20_distribution,17,2,0.0588235294118,0
continuous_tail_manual__point_count_high,manual,W001;W002;W017;W027;W028;W032,W001;W002;W017;W027;W028;W032,G10_geometry,17,2,0.0485294117647,0
continuous_tail_manual__point_count_high,manual,W001;W002;W017;W027;W028;W032,W001;W002;W017;W027;W028;W032,P_pattern,17,2,0.0588235294118,0
continuous_tail_manual__point_count_high,manual,W001;W002;W017;W027;W028;W032,W001;W002;W017;W028;W032,D10_distribution,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W017;W027;W028;W032,W001;W002;W017;W028;W032,D20_distribution,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W017;W027;W028;W032,W001;W002;W017;W028;W032,G10_geometry,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W017;W027;W028;W032,W001;W002;W017;W028;W032,P_pattern,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W017;W027;W028;W032,W001;W002;W027,D10_distribution,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W017;W027;W028;W032,W001;W002;W027,D20_distribution,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W017;W027;W028;W032,W001;W002;W027,G10_geometry,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W017;W027;W028;W032,W001;W002;W027,P_pattern,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W017;W027;W028;W032,W017;W028,D10_distribution,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W017;W027;W028;W032,W017;W028,D20_distribution,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W017;W027;W028;W032,W017;W028,G10_geometry,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W017;W027;W028;W032,W017;W028,P_pattern,1,1,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W017;W027;W028;W032,W017;W032,D10_distribution,4,3,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W017;W027;W028;W032,W017;W032,D20_distribution,4,3,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W017;W027;W028;W032,W017;W032,G10_geometry,4,3,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W017;W027;W028;W032,W017;W032,P_pattern,4,3,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W017;W027;W028;W032,W027;W028,D10_distribution,3,2,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W017;W027;W028;W032,W027;W028,D20_distribution,3,2,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W017;W027;W028;W032,W027;W028,G10_geometry,3,2,0,0
continuous_tail_manual__point_count_high,manual,W001;W002;W017;W027;W028;W032,W027;W028,P_pattern,3,2,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W011;W017;W021;W027,W001;W002;W011;W017;W021;W027,D10_distribution,1,1,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W011;W017;W021;W027,W001;W002;W011;W017;W021;W027,D20_distribution,1,1,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W011;W017;W021;W027,W001;W002;W011;W017;W021;W027,G10_geometry,1,1,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W011;W017;W021;W027,W001;W002;W011;W017;W021;W027,P_pattern,1,1,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W011;W017;W027;W028,W001;W002,D10_distribution,1,1,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W011;W017;W027;W028,W001;W002,D20_distribution,1,1,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W011;W017;W027;W028,W001;W002,G10_geometry,1,1,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W011;W017;W027;W028,W001;W002,P_pattern,1,1,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W011;W017;W027;W028,W001;W002;W011;W017;W027;W028,D10_distribution,1,1,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W011;W017;W027;W028,W001;W002;W011;W017;W027;W028,D20_distribution,1,1,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W011;W017;W027;W028,W001;W002;W011;W017;W027;W028,G10_geometry,1,1,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W011;W017;W027;W028,W001;W002;W011;W017;W027;W028,P_pattern,1,1,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W011;W017;W027;W032,W001;W002;W011;W017;W027;W032,D10_distribution,15,7,0.2,0
continuous_tail_manual__point_count_high,semi,W001;W002;W011;W017;W027;W032,W001;W002;W011;W017;W027;W032,D20_distribution,15,7,0.2,0
continuous_tail_manual__point_count_high,semi,W001;W002;W011;W017;W027;W032,W001;W002;W011;W017;W027;W032,G10_geometry,15,7,0.106666666667,0
continuous_tail_manual__point_count_high,semi,W001;W002;W011;W017;W027;W032,W001;W002;W011;W017;W027;W032,P_pattern,15,7,0.2,0
continuous_tail_manual__point_count_high,semi,W001;W002;W011;W017;W027;W032,W001;W002;W017,D10_distribution,1,1,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W011;W017;W027;W032,W001;W002;W017,D20_distribution,1,1,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W011;W017;W027;W032,W001;W002;W017,G10_geometry,1,1,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W011;W017;W027;W032,W001;W002;W017,P_pattern,1,1,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W011;W017;W027;W032,W001;W002;W032,D10_distribution,1,1,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W011;W017;W027;W032,W001;W002;W032,D20_distribution,1,1,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W011;W017;W027;W032,W001;W002;W032,G10_geometry,1,1,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W011;W017;W027;W032,W001;W002;W032,P_pattern,1,1,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W011;W017;W027;W032,W001;W011,D10_distribution,1,1,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W011;W017;W027;W032,W001;W011,D20_distribution,1,1,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W011;W017;W027;W032,W001;W011,G10_geometry,1,1,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W011;W017;W027;W032,W001;W011,P_pattern,1,1,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W011;W017;W027;W032,W001;W027,D10_distribution,1,1,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W011;W017;W027;W032,W001;W027,D20_distribution,1,1,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W011;W017;W027;W032,W001;W027,G10_geometry,1,1,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W011;W017;W027;W032,W001;W027,P_pattern,1,1,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W017;W027;W028;W032,W001;W002;W017;W027;W028;W032,D10_distribution,1,1,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W017;W027;W028;W032,W001;W002;W017;W027;W028;W032,D20_distribution,1,1,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W017;W027;W028;W032,W001;W002;W017;W027;W028;W032,G10_geometry,1,1,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W017;W027;W028;W032,W001;W002;W017;W027;W028;W032,P_pattern,1,1,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W017;W027;W028;W032,W001;W028;W032,D10_distribution,1,1,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W017;W027;W028;W032,W001;W028;W032,D20_distribution,1,1,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W017;W027;W028;W032,W001;W028;W032,G10_geometry,1,1,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W017;W027;W028;W032,W001;W028;W032,P_pattern,1,1,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W017;W027;W028;W032,W002;W032,D10_distribution,1,1,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W017;W027;W028;W032,W002;W032,D20_distribution,1,1,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W017;W027;W028;W032,W002;W032,G10_geometry,1,1,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W017;W027;W028;W032,W002;W032,P_pattern,1,1,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W017;W027;W028;W032,W017;W028,D10_distribution,1,1,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W017;W027;W028;W032,W017;W028,D20_distribution,1,1,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W017;W027;W028;W032,W017;W028,G10_geometry,1,1,0,0
continuous_tail_manual__point_count_high,semi,W001;W002;W017;W027;W028;W032,W017;W028,P_pattern,1,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W010;W029;W034;W036;W037,W008;W010,D10_distribution,1,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W010;W029;W034;W036;W037,W008;W010,D20_distribution,1,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W010;W029;W034;W036;W037,W008;W010,G10_geometry,1,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W010;W029;W034;W036;W037,W008;W010,P_pattern,1,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W010;W029;W034;W036;W037,W008;W010;W029;W034;W036;W037,D10_distribution,10,2,0.3,0
continuous_tail_manual__point_count_low,manual,W008;W010;W029;W034;W036;W037,W008;W010;W029;W034;W036;W037,D20_distribution,10,2,0.3,0
continuous_tail_manual__point_count_low,manual,W008;W010;W029;W034;W036;W037,W008;W010;W029;W034;W036;W037,G10_geometry,10,2,0.235,0
continuous_tail_manual__point_count_low,manual,W008;W010;W029;W034;W036;W037,W008;W010;W029;W034;W036;W037,P_pattern,10,2,0.3,0
continuous_tail_manual__point_count_low,manual,W008;W010;W029;W034;W036;W037,W008;W034,D10_distribution,1,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W010;W029;W034;W036;W037,W008;W034,D20_distribution,1,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W010;W029;W034;W036;W037,W008;W034,G10_geometry,1,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W010;W029;W034;W036;W037,W008;W034,P_pattern,1,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W010;W029;W034;W036;W037,W010;W034,D10_distribution,2,2,0,0
continuous_tail_manual__point_count_low,manual,W008;W010;W029;W034;W036;W037,W010;W034,D20_distribution,2,2,0,0
continuous_tail_manual__point_count_low,manual,W008;W010;W029;W034;W036;W037,W010;W034,G10_geometry,2,2,0,0
continuous_tail_manual__point_count_low,manual,W008;W010;W029;W034;W036;W037,W010;W034,P_pattern,2,2,0,0
continuous_tail_manual__point_count_low,manual,W008;W010;W029;W034;W036;W037,W029;W034,D10_distribution,1,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W010;W029;W034;W036;W037,W029;W034,D20_distribution,1,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W010;W029;W034;W036;W037,W029;W034,G10_geometry,1,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W010;W029;W034;W036;W037,W029;W034,P_pattern,1,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W010;W029;W034;W036;W037,W029;W036,D10_distribution,1,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W010;W029;W034;W036;W037,W029;W036,D20_distribution,1,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W010;W029;W034;W036;W037,W029;W036,G10_geometry,1,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W010;W029;W034;W036;W037,W029;W036,P_pattern,1,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W010;W029;W034;W036;W037,W034;W036;W037,D10_distribution,1,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W010;W029;W034;W036;W037,W034;W036;W037,D20_distribution,1,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W010;W029;W034;W036;W037,W034;W036;W037,G10_geometry,1,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W010;W029;W034;W036;W037,W034;W036;W037,P_pattern,1,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W010;W029;W034;W036;W037,W034;W037,D10_distribution,3,2,0,0
continuous_tail_manual__point_count_low,manual,W008;W010;W029;W034;W036;W037,W034;W037,D20_distribution,3,2,0,0
continuous_tail_manual__point_count_low,manual,W008;W010;W029;W034;W036;W037,W034;W037,G10_geometry,3,2,0,0
continuous_tail_manual__point_count_low,manual,W008;W010;W029;W034;W036;W037,W034;W037,P_pattern,3,2,0,0
continuous_tail_manual__point_count_low,manual,W008;W013;W029;W031;W034;W036,W008;W013;W029;W031;W034;W036,D10_distribution,1,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W013;W029;W031;W034;W036,W008;W013;W029;W031;W034;W036,D20_distribution,1,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W013;W029;W031;W034;W036,W008;W013;W029;W031;W034;W036,G10_geometry,1,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W013;W029;W031;W034;W036,W008;W013;W029;W031;W034;W036,P_pattern,1,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W013;W029;W031;W034;W036,W031;W034,D10_distribution,1,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W013;W029;W031;W034;W036,W031;W034,D20_distribution,1,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W013;W029;W031;W034;W036,W031;W034,G10_geometry,1,1,0,0
continuous_tail_manual__point_count_low,manual,W008;W013;W029;W031;W034;W036,W031;W034,P_pattern,1,1,0,0
