case_id,image_id,displayed_variant,displayed_source_id,gt_source,gt_task_id,gt_annotation_id,current_gt_file,displayed_points,source_points,raw_coordinate_sequence_equal,max_distance_in_min_sum_point_assignment_px,source_identity_does_not_establish_geometric_correctness
V41,b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba,reference_0,b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth.json,3602,5151,True,8,8,False,2.729575170388538e-05,True
V41,b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba,reference_0,b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_106错误.json,2781,2448,False,8,8,False,2.729575170388538e-05,True
V41,b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba,reference_0,b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_2(61_84_194双标注).json,2781,2448,False,8,8,False,2.729575170388538e-05,True
V41,b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba,reference_0,b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_gt100错误.json,3478,5139,False,8,8,False,2.729575170388538e-05,True
V41,b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba,reference_0,b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-24-16-24-a7e7c114.json,2781,2448,False,8,8,False,2.729575170388538e-05,True
V41,b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba,reference_0,b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-25-01-17-926f4b7f.json,2781,2448,False,8,8,False,2.729575170388538e-05,True
V41,b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba,reference_0,b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-27-10-01-6cfd5abe.json,2781,2448,False,8,8,False,2.729575170388538e-05,True
V41,b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba,reference_0,b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-27-14-57-e66c6481.json,2781,2448,False,8,8,False,2.729575170388538e-05,True
V41,b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba,reference_1,b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba|public_import|test|0,export_label\groudTruth(prescreen时使用的).json,2781,2448,False,8,8,True,5.684341886080802e-14,True
V41,b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba,reference_1,b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba|public_import|test|0,export_label\groudTruth.json,3602,5151,True,8,8,True,5.684341886080802e-14,True
V41,b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba,reference_1,b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba|public_import|test|0,export_label\groudTruth_106错误.json,2781,2448,False,8,8,True,5.684341886080802e-14,True
V41,b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba,reference_1,b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba|public_import|test|0,export_label\groudTruth_2(61_84_194双标注).json,2781,2448,False,8,8,True,5.684341886080802e-14,True
V41,b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba,reference_1,b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba|public_import|test|0,export_label\groudTruth_gt100错误.json,3478,5139,False,8,8,True,5.684341886080802e-14,True
V41,b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba,reference_1,b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba|public_import|test|0,export_label\人工精标\project-20-at-2026-03-24-16-24-a7e7c114.json,2781,2448,False,8,8,True,5.684341886080802e-14,True
V41,b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba,reference_1,b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba|public_import|test|0,export_label\人工精标\project-20-at-2026-03-25-01-17-926f4b7f.json,2781,2448,False,8,8,True,5.684341886080802e-14,True
V41,b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba,reference_1,b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-10-01-6cfd5abe.json,2781,2448,False,8,8,True,5.684341886080802e-14,True
V41,b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba,reference_1,b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-14-57-e66c6481.json,2781,2448,False,8,8,True,5.684341886080802e-14,True
V42,B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381,reference_0,B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth(prescreen时使用的).json,2767,2434,False,8,8,False,2.071601899936793e-05,True
V42,B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381,reference_0,B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth.json,3588,5137,True,8,8,False,2.071601899936793e-05,True
V42,B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381,reference_0,B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_106错误.json,2767,2434,False,8,8,False,2.071601899936793e-05,True
V42,B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381,reference_0,B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_2(61_84_194双标注).json,2767,2434,False,8,8,False,2.071601899936793e-05,True
V42,B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381,reference_0,B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_gt100错误.json,3464,5125,False,8,8,False,2.071601899936793e-05,True
V42,B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381,reference_0,B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-24-16-24-a7e7c114.json,2767,2434,False,8,8,False,2.071601899936793e-05,True
V42,B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381,reference_0,B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-25-01-17-926f4b7f.json,2767,2434,False,8,8,False,2.071601899936793e-05,True
V42,B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381,reference_0,B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-27-10-01-6cfd5abe.json,2767,2434,False,8,8,False,2.071601899936793e-05,True
V42,B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381,reference_0,B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-27-14-57-e66c6481.json,2767,2434,False,8,8,False,2.071601899936793e-05,True
V42,B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381,reference_1,B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381|public_import|test|0,export_label\groudTruth(prescreen时使用的).json,2767,2434,False,8,8,True,2.842170943040401e-14,True
V42,B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381,reference_1,B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381|public_import|test|0,export_label\groudTruth.json,3588,5137,True,8,8,True,2.842170943040401e-14,True
V42,B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381,reference_1,B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381|public_import|test|0,export_label\groudTruth_106错误.json,2767,2434,False,8,8,True,2.842170943040401e-14,True
V42,B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381,reference_1,B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381|public_import|test|0,export_label\groudTruth_2(61_84_194双标注).json,2767,2434,False,8,8,True,2.842170943040401e-14,True
V42,B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381,reference_1,B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381|public_import|test|0,export_label\groudTruth_gt100错误.json,3464,5125,False,8,8,True,2.842170943040401e-14,True
V42,B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381,reference_1,B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381|public_import|test|0,export_label\人工精标\project-20-at-2026-03-24-16-24-a7e7c114.json,2767,2434,False,8,8,True,2.842170943040401e-14,True
V42,B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381,reference_1,B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381|public_import|test|0,export_label\人工精标\project-20-at-2026-03-25-01-17-926f4b7f.json,2767,2434,False,8,8,True,2.842170943040401e-14,True
V42,B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381,reference_1,B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-10-01-6cfd5abe.json,2767,2434,False,8,8,True,2.842170943040401e-14,True
V42,B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381,reference_1,B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-14-57-e66c6481.json,2767,2434,False,8,8,True,2.842170943040401e-14,True
V43,e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3,reference_0,e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth(prescreen时使用的).json,2798,2465,False,8,8,False,1.6958549793281847e-05,True
V43,e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3,reference_0,e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth.json,3619,5168,True,8,8,False,1.6958549793281847e-05,True
V43,e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3,reference_0,e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_106错误.json,2798,2465,False,8,8,False,1.6958549793281847e-05,True
V43,e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3,reference_0,e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_2(61_84_194双标注).json,2798,2465,False,8,8,False,1.6958549793281847e-05,True
V43,e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3,reference_0,e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_gt100错误.json,3495,5156,False,8,8,False,1.6958549793281847e-05,True
V43,e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3,reference_0,e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-24-16-24-a7e7c114.json,2798,2465,False,8,8,False,1.6958549793281847e-05,True
V43,e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3,reference_0,e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-25-01-17-926f4b7f.json,2798,2465,False,8,8,False,1.6958549793281847e-05,True
V43,e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3,reference_0,e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-27-10-01-6cfd5abe.json,2798,2465,False,8,8,False,1.6958549793281847e-05,True
V43,e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3,reference_0,e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-27-14-57-e66c6481.json,2798,2465,False,8,8,False,1.6958549793281847e-05,True
V43,e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3,reference_1,e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3|public_import|test|0,export_label\groudTruth(prescreen时使用的).json,2798,2465,False,8,8,True,5.684341886080802e-14,True
V43,e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3,reference_1,e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3|public_import|test|0,export_label\groudTruth.json,3619,5168,True,8,8,True,5.684341886080802e-14,True
V43,e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3,reference_1,e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3|public_import|test|0,export_label\groudTruth_106错误.json,2798,2465,False,8,8,True,5.684341886080802e-14,True
V43,e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3,reference_1,e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3|public_import|test|0,export_label\groudTruth_2(61_84_194双标注).json,2798,2465,False,8,8,True,5.684341886080802e-14,True
V43,e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3,reference_1,e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3|public_import|test|0,export_label\groudTruth_gt100错误.json,3495,5156,False,8,8,True,5.684341886080802e-14,True
V43,e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3,reference_1,e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3|public_import|test|0,export_label\人工精标\project-20-at-2026-03-24-16-24-a7e7c114.json,2798,2465,False,8,8,True,5.684341886080802e-14,True
V43,e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3,reference_1,e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3|public_import|test|0,export_label\人工精标\project-20-at-2026-03-25-01-17-926f4b7f.json,2798,2465,False,8,8,True,5.684341886080802e-14,True
V43,e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3,reference_1,e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-10-01-6cfd5abe.json,2798,2465,False,8,8,True,5.684341886080802e-14,True
V43,e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3,reference_1,e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-14-57-e66c6481.json,2798,2465,False,8,8,True,5.684341886080802e-14,True
V44,uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269,reference_0,uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth(prescreen时使用的).json,2869,2536,False,12,12,False,2.5489029586508407e-05,True
V44,uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269,reference_0,uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth.json,3690,5239,True,12,12,False,2.5489029586508407e-05,True
V44,uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269,reference_0,uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_106错误.json,2869,2536,False,12,12,False,2.5489029586508407e-05,True
V44,uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269,reference_0,uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_2(61_84_194双标注).json,2869,2536,False,12,12,False,2.5489029586508407e-05,True
V44,uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269,reference_0,uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_gt100错误.json,3566,5227,False,12,12,False,2.5489029586508407e-05,True
V44,uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269,reference_0,uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-24-16-24-a7e7c114.json,2869,2536,False,12,12,False,2.5489029586508407e-05,True
V44,uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269,reference_0,uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-25-01-17-926f4b7f.json,2869,2536,False,12,12,False,2.5489029586508407e-05,True
V44,uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269,reference_0,uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-27-10-01-6cfd5abe.json,2869,2536,False,12,12,False,2.5489029586508407e-05,True
V44,uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269,reference_0,uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-27-14-57-e66c6481.json,2869,2536,False,12,12,False,2.5489029586508407e-05,True
V44,uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269,reference_1,uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269|public_import|test|0,export_label\groudTruth(prescreen时使用的).json,2869,2536,False,12,12,True,0.0,True
V44,uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269,reference_1,uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269|public_import|test|0,export_label\groudTruth.json,3690,5239,True,12,12,True,0.0,True
V44,uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269,reference_1,uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269|public_import|test|0,export_label\groudTruth_106错误.json,2869,2536,False,12,12,True,0.0,True
V44,uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269,reference_1,uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269|public_import|test|0,export_label\groudTruth_2(61_84_194双标注).json,2869,2536,False,12,12,True,0.0,True
V44,uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269,reference_1,uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269|public_import|test|0,export_label\groudTruth_gt100错误.json,3566,5227,False,12,12,True,0.0,True
V44,uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269,reference_1,uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269|public_import|test|0,export_label\人工精标\project-20-at-2026-03-24-16-24-a7e7c114.json,2869,2536,False,12,12,True,0.0,True
V44,uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269,reference_1,uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269|public_import|test|0,export_label\人工精标\project-20-at-2026-03-25-01-17-926f4b7f.json,2869,2536,False,12,12,True,0.0,True
V44,uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269,reference_1,uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-10-01-6cfd5abe.json,2869,2536,False,12,12,True,0.0,True
V44,uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269,reference_1,uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-14-57-e66c6481.json,2869,2536,False,12,12,True,0.0,True
V45,wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2,reference_0,wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth(prescreen时使用的).json,2885,2552,False,8,8,False,1.9683246474138457e-05,True
V45,wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2,reference_0,wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth.json,3706,5255,True,8,8,False,1.9683246474138457e-05,True
V45,wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2,reference_0,wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_106错误.json,2885,2552,False,8,8,False,1.9683246474138457e-05,True
V45,wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2,reference_0,wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_2(61_84_194双标注).json,2885,2552,False,8,8,False,1.9683246474138457e-05,True
V45,wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2,reference_0,wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_gt100错误.json,3582,5243,False,8,8,False,1.9683246474138457e-05,True
V45,wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2,reference_0,wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-24-16-24-a7e7c114.json,2885,2552,False,8,8,False,1.9683246474138457e-05,True
V45,wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2,reference_0,wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-25-01-17-926f4b7f.json,2885,2552,False,8,8,False,1.9683246474138457e-05,True
V45,wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2,reference_0,wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-27-10-01-6cfd5abe.json,2885,2552,False,8,8,False,1.9683246474138457e-05,True
V45,wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2,reference_0,wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-27-14-57-e66c6481.json,2885,2552,False,8,8,False,1.9683246474138457e-05,True
V45,wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2,reference_1,wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2|public_import|test|0,export_label\groudTruth(prescreen时使用的).json,2885,2552,False,8,8,True,5.684341886080802e-14,True
V45,wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2,reference_1,wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2|public_import|test|0,export_label\groudTruth.json,3706,5255,True,8,8,True,5.684341886080802e-14,True
V45,wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2,reference_1,wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2|public_import|test|0,export_label\groudTruth_106错误.json,2885,2552,False,8,8,True,5.684341886080802e-14,True
V45,wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2,reference_1,wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2|public_import|test|0,export_label\groudTruth_2(61_84_194双标注).json,2885,2552,False,8,8,True,5.684341886080802e-14,True
V45,wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2,reference_1,wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2|public_import|test|0,export_label\groudTruth_gt100错误.json,3582,5243,False,8,8,True,5.684341886080802e-14,True
V45,wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2,reference_1,wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2|public_import|test|0,export_label\人工精标\project-20-at-2026-03-24-16-24-a7e7c114.json,2885,2552,False,8,8,True,5.684341886080802e-14,True
V45,wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2,reference_1,wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2|public_import|test|0,export_label\人工精标\project-20-at-2026-03-25-01-17-926f4b7f.json,2885,2552,False,8,8,True,5.684341886080802e-14,True
V45,wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2,reference_1,wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-10-01-6cfd5abe.json,2885,2552,False,8,8,True,5.684341886080802e-14,True
V45,wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2,reference_1,wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-14-57-e66c6481.json,2885,2552,False,8,8,True,5.684341886080802e-14,True
V46,yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e,reference_0,yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth(prescreen时使用的).json,2932,2599,False,8,8,False,2.5165439626026657e-05,True
V46,yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e,reference_0,yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth.json,3753,5302,True,8,8,False,2.5165439626026657e-05,True
V46,yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e,reference_0,yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_106错误.json,2932,2599,False,8,8,False,2.5165439626026657e-05,True
V46,yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e,reference_0,yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_2(61_84_194双标注).json,2932,2599,False,8,8,False,2.5165439626026657e-05,True
V46,yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e,reference_0,yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_gt100错误.json,3629,5290,False,8,8,False,2.5165439626026657e-05,True
V46,yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e,reference_0,yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-24-16-24-a7e7c114.json,2932,2599,False,8,8,False,2.5165439626026657e-05,True
V46,yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e,reference_0,yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-25-01-17-926f4b7f.json,2932,2599,False,8,8,False,2.5165439626026657e-05,True
V46,yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e,reference_0,yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-27-10-01-6cfd5abe.json,2932,2599,False,8,8,False,2.5165439626026657e-05,True
