stage,condition,base_task_id,meta_group,response_count,worker_count,pair_count,pairwise_jaccard_mean,pairwise_jaccard_median,mean_label_entropy,maximum_label_entropy,mean_label_cardinality,sd_label_cardinality,label_union_count,label_prevalence_json,raw_or_canonical_mix,measurement_note
C1,manual,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,scope,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""oos_open_or_ambiguous_boundary"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,difficulty,4,4,6,0.75,0.75,0.28116757230940415,0.5623351446188083,1.25,0.5,2,"{""occlusion"": 1.0, ""seam"": 0.25}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,other_choice,3,3,3,0.6666666666666666,0.5,0.3182570841474064,0.6365141682948128,1.6666666666666667,0.5773502691896257,2,"{""normal"": 1.0, ""trivial"": 0.6666666666666666}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,scope,3,3,3,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""oos_other"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,difficulty,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,other_choice,5,5,10,0.6,0.5,0.5004024235381879,0.5004024235381879,1.6,0.5477225575051661,2,"{""normal"": 0.8, ""trivial"": 0.8}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,scope,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""oos_open_or_ambiguous_boundary"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,difficulty,3,3,3,0.6666666666666666,0.5,0.3182570841474064,0.6365141682948128,1.3333333333333333,0.5773502691896257,2,"{""low_texture"": 0.3333333333333333, ""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,other_choice,4,4,6,0.6666666666666666,0.5,0.34657359027997264,0.6931471805599453,1.5,0.5773502691896257,2,"{""normal"": 1.0, ""trivial"": 0.5}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,scope,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""oos_other"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,difficulty,4,4,6,0.6666666666666666,0.6666666666666666,0.37489009641253884,0.5623351446188083,1.5,1.0,3,"{""low_texture"": 0.25, ""occlusion"": 1.0, ""seam"": 0.25}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,other_choice,4,4,6,0.75,0.75,0.28116757230940415,0.5623351446188083,1.25,0.5,2,"{""normal"": 1.0, ""trivial"": 0.25}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,scope,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""oos_other"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,difficulty,8,8,28,0.761904761904762,1.0,0.25118010750429115,0.37677016125643675,1.25,0.4629100498862757,3,"{""low_texture"": 0.125, ""occlusion"": 1.0, ""reflection_transparency"": 0.125}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,other_choice,22,22,231,0.7489177489177489,1.0,0.2701329196311162,0.6254913597255729,1.7272727272727273,0.4558423058385518,3,"{""low_quality"": 0.045454545454545456, ""normal"": 1.0, ""trivial"": 0.6818181818181818}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,scope,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""oos_other"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,difficulty,5,5,10,0.625,0.5,0.3753018176536409,0.5004024235381879,2.2,1.0954451150103321,4,"{""low_texture"": 0.2, ""occlusion"": 1.0, ""reflection_transparency"": 0.8, ""seam"": 0.2}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,other_choice,4,4,6,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""normal"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,scope,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""oos_other"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,rPc6DW4iMge_4350d36797324601adba7351d09602d2,difficulty,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,rPc6DW4iMge_4350d36797324601adba7351d09602d2,other_choice,5,5,10,0.8,1.0,0.25020121176909393,0.5004024235381879,1.8,0.4472135954999579,2,"{""normal"": 1.0, ""trivial"": 0.8}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,difficulty,21,21,210,0.9523809523809523,1.0,0.09572204097885867,0.19144408195771734,1.0476190476190477,0.21821789023599242,2,"{""occlusion"": 1.0, ""reflection_transparency"": 0.047619047619047616}",matched;raw_version_not_in_canonical_spine,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,other_choice,25,23,300,0.8244444444444444,1.0,0.20253800904517197,0.439669879401343,1.2,0.408248290463863,3,"{""low_quality"": 0.04, ""normal"": 1.0, ""trivial"": 0.16}",matched;raw_version_not_in_canonical_spine,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,difficulty,6,6,15,0.7333333333333333,0.5,0.3182570841474064,0.6365141682948128,1.6666666666666667,0.5163977794943223,2,"{""occlusion"": 1.0, ""reflection_transparency"": 0.6666666666666666}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,other_choice,6,6,15,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""normal"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,difficulty,20,20,190,0.7885964912280701,1.0,0.23297255562802013,0.5004024235381879,1.25,0.4442616583193193,3,"{""low_texture"": 0.2, ""occlusion"": 1.0, ""reflection_transparency"": 0.05}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,other_choice,23,23,253,0.8814229249011858,1.0,0.19360618759318032,0.38721237518636065,1.1304347826086956,0.34435022157509093,2,"{""normal"": 1.0, ""trivial"": 0.13043478260869565}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,difficulty,21,21,210,0.5948412698412698,0.5,0.379992803771101,0.6920129648318738,1.8571428571428572,0.7928249671720919,4,"{""low_texture"": 0.047619047619047616, ""occlusion"": 1.0, ""reflection_transparency"": 0.47619047619047616, ""seam"": 0.3333333333333333}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,other_choice,18,18,153,0.6764705882352942,0.5,0.36436581669236384,0.5297061990576545,1.2777777777777777,0.46088859896247675,3,"{""low_quality"": 0.2222222222222222, ""normal"": 0.9444444444444444, ""trivial"": 0.1111111111111111}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,scope,6,6,15,0.4666666666666667,0.0,0.6365141682948128,0.6365141682948128,1.0,0.0,2,"{""oos_open_or_ambiguous_boundary"": 0.3333333333333333, ""oos_other"": 0.6666666666666666}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,difficulty,3,3,3,1.0,1.0,0.0,0.0,2.0,0.0,2,"{""occlusion"": 1.0, ""reflection_transparency"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,other_choice,5,5,10,0.5,0.5,0.5867070452737222,0.6730116670092565,1.2,0.4472135954999579,2,"{""normal"": 0.8, ""trivial"": 0.4}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,scope,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""oos_split_or_multi_level"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,difficulty,4,4,6,0.3333333333333333,0.3333333333333333,0.6059391565991873,0.6931471805599453,1.5,1.0,3,"{""low_texture"": 0.25, ""occlusion"": 0.75, ""seam"": 0.5}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,other_choice,5,4,10,0.7,0.5,0.33650583350462826,0.6730116670092565,1.4,0.5477225575051661,2,"{""normal"": 1.0, ""trivial"": 0.4}",matched;raw_version_not_in_canonical_spine,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,scope,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""oos_other"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,difficulty,3,3,3,0.2222222222222222,0.3333333333333333,0.6365141682948128,0.6365141682948128,1.6666666666666667,1.1547005383792517,3,"{""low_texture"": 0.3333333333333333, ""occlusion"": 0.6666666666666666, ""seam"": 0.6666666666666666}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,other_choice,3,3,3,0.3333333333333333,0.5,0.6365141682948128,0.6365141682948128,1.3333333333333333,0.5773502691896257,2,"{""normal"": 0.6666666666666666, ""trivial"": 0.6666666666666666}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,scope,3,3,3,0.0,0.0,0.6365141682948128,0.6365141682948128,1.0,0.0,3,"{""oos_open_or_ambiguous_boundary"": 0.3333333333333333, ""oos_other"": 0.3333333333333333, ""oos_split_or_multi_level"": 0.3333333333333333}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,difficulty,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""low_texture"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,other_choice,5,5,10,1.0,1.0,0.0,0.0,2.0,0.0,2,"{""normal"": 1.0, ""trivial"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,scope,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""oos_open_or_ambiguous_boundary"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,difficulty,4,4,6,0.75,0.75,0.28116757230940415,0.5623351446188083,1.25,0.5,2,"{""occlusion"": 1.0, ""reflection_transparency"": 0.25}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,other_choice,5,5,10,0.8,1.0,0.25020121176909393,0.5004024235381879,1.2,0.44721359549995804,2,"{""normal"": 1.0, ""trivial"": 0.2}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,difficulty,3,3,3,0.3611111111111111,0.3333333333333333,0.4773856262211096,0.6365141682948128,2.0,1.0,4,"{""low_texture"": 0.3333333333333333, ""occlusion"": 1.0, ""reflection_transparency"": 0.3333333333333333, ""seam"": 0.3333333333333333}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,other_choice,5,5,10,0.7,0.5,0.33650583350462826,0.6730116670092565,1.4,0.5477225575051661,2,"{""normal"": 1.0, ""trivial"": 0.4}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,difficulty,17,16,136,0.6801470588235294,0.6666666666666666,0.3852388633293063,0.4659992569610426,1.2941176470588236,0.5878675320972554,3,"{""low_texture"": 0.17647058823529413, ""occlusion"": 0.9411764705882353, ""reflection_transparency"": 0.17647058823529413}",matched;raw_version_not_in_canonical_spine,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,other_choice,23,22,253,0.7786561264822134,1.0,0.3072516601553641,0.6145033203107282,1.3043478260869565,0.4704719688969648,2,"{""normal"": 1.0, ""trivial"": 0.30434782608695654}",matched;raw_version_not_in_canonical_spine,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,scope,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""oos_open_or_ambiguous_boundary"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,difficulty,21,21,210,0.46269841269841266,0.5,0.5206043951332047,0.6365141682948128,1.619047619047619,0.8646496675642962,4,"{""low_texture"": 0.3333333333333333, ""occlusion"": 0.8571428571428571, ""reflection_transparency"": 0.19047619047619047, ""seam"": 0.23809523809523808}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,other_choice,20,20,190,0.9052631578947369,1.0,0.1625414866957241,0.3250829733914482,1.1,0.3077935056255462,2,"{""normal"": 1.0, ""trivial"": 0.1}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,scope,3,3,3,0.3333333333333333,0.0,0.6365141682948128,0.6365141682948128,1.0,0.0,2,"{""oos_open_or_ambiguous_boundary"": 0.3333333333333333, ""oos_other"": 0.6666666666666666}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,difficulty,6,6,15,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,other_choice,4,4,6,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""normal"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,scope,2,2,1,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""oos_open_or_ambiguous_boundary"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,other_choice,6,6,15,1.0,1.0,0.0,0.0,2.0,0.0,2,"{""normal"": 1.0, ""trivial"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,difficulty,19,19,171,0.543859649122807,0.5,0.5621224146596827,0.6917614988524177,2.0,0.816496580927726,3,"{""low_texture"": 0.47368421052631576, ""occlusion"": 0.8947368421052632, ""reflection_transparency"": 0.631578947368421}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,other_choice,19,19,171,0.7280701754385965,1.0,0.30901242223179765,0.5146531654289292,1.2105263157894737,0.41885390829169555,3,"{""low_quality"": 0.05263157894736842, ""normal"": 0.9473684210526315, ""trivial"": 0.21052631578947367}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,scope,5,5,10,0.3,0.0,0.557938838028544,0.6730116670092565,1.0,0.0,3,"{""oos_open_or_ambiguous_boundary"": 0.2, ""oos_other"": 0.6, ""oos_split_or_multi_level"": 0.2}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,difficulty,3,3,3,0.3333333333333333,0.0,0.6365141682948128,0.6365141682948128,1.0,0.0,2,"{""occlusion"": 0.6666666666666666, ""reflection_transparency"": 0.3333333333333333}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,other_choice,5,5,10,0.7,0.5,0.33650583350462826,0.6730116670092565,1.4,0.5477225575051661,2,"{""normal"": 1.0, ""trivial"": 0.4}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,difficulty,3,2,3,0.3333333333333333,0.0,0.6365141682948128,0.6365141682948128,1.0,0.0,2,"{""low_texture"": 0.3333333333333333, ""reflection_transparency"": 0.6666666666666666}",matched;raw_version_not_in_canonical_spine,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,other_choice,4,4,6,0.4166666666666667,0.5,0.6277411625893767,0.6931471805599453,1.25,0.5,2,"{""normal"": 0.5, ""trivial"": 0.75}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,scope,4,3,6,0.16666666666666666,0.0,0.6059391565991873,0.6931471805599453,1.0,0.0,3,"{""oos_open_or_ambiguous_boundary"": 0.25, ""oos_other"": 0.25, ""oos_split_or_multi_level"": 0.5}",matched;raw_version_not_in_canonical_spine,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,difficulty,2,2,1,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,other_choice,5,5,10,0.7,0.5,0.33650583350462826,0.6730116670092565,1.6,0.5477225575051661,2,"{""normal"": 1.0, ""trivial"": 0.6}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,difficulty,4,4,6,0.75,0.75,0.28116757230940415,0.5623351446188083,1.25,0.5,2,"{""occlusion"": 1.0, ""seam"": 0.25}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,other_choice,4,4,6,0.75,0.75,0.28116757230940415,0.5623351446188083,1.25,0.5,2,"{""normal"": 1.0, ""trivial"": 0.25}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,manual,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,scope,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""oos_split_or_multi_level"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
