image_id,building_id,historical_response_n,raw_n,usable_n,raw_unique_workers,usable_unique_workers,dense_ge16,raw_point_counts_json,effective_point_counts_json,raw_stage_counts_json,raw_condition_counts_json,raw_context_n,usable_context_n,raw_duplicate_workers_json,usable_duplicate_workers_json,empty_n,coordinate_invalid_n,confirmed_ambiguous_excluded_n,confirmed_point_removed_n,unconfirmed_odd_usable_n,raw_worker_ids_json,usable_worker_ids_json,usable_canonical_ids_json
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,26,26,25,26,25,True,"{""0"":1,""6"":1,""8"":22,""10"":1,""12"":1}","{""6"":1,""8"":22,""10"":1,""12"":1}","{""P1"":26}","{""manual"":26}",1,1,{},{},1,0,0,0,0,"[""1"",""2"",""6"",""8"",""10"",""11"",""12"",""13"",""14"",""15"",""17"",""18"",""19"",""21"",""26"",""27"",""28"",""29"",""30"",""31"",""32"",""33"",""34"",""35"",""36"",""37""]","[""1"",""2"",""6"",""8"",""10"",""11"",""12"",""13"",""14"",""15"",""17"",""18"",""19"",""21"",""27"",""28"",""29"",""30"",""31"",""32"",""33"",""34"",""35"",""36"",""37""]","[""08273d75b652c174"",""0bbfe0599bf5bc91"",""0bc46f1a3b806213"",""11bfb64ccd2445aa"",""1712a484cb125952"",""1b1c8090db93570b"",""1ca02860b4a7e7d2"",""24e4fbb4ada90859"",""28c293e3f02cd5e8"",""2cb4cd43495e4462"",""32708a527ceab167"",""35106d58264638aa"",""474b1e7bf36766ad"",""6c5856c1f7aa16d9"",""765e8580e5786a73"",""825fe47e013bea16"",""9b37138fe91ff43e"",""aba22d3e3811e1e8"",""acdca7ecab43b62d"",""aeaf2ad30c3fe9b9"",""cc489ed26e6a6e97"",""d1d8b27617cb0ec5"",""e9fe122a6030b153"",""ecac5ea3edb46be8"",""edcd6c71a1b268da""]"
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,5,5,5,5,5,False,"{""8"":1,""12"":2,""14"":1,""20"":1}","{""8"":1,""12"":2,""14"":1,""20"":1}","{""C1"":5}","{""manual"":5}",1,1,{},{},0,0,0,0,0,"[""11"",""15"",""31"",""32"",""33""]","[""11"",""15"",""31"",""32"",""33""]","[""63597564c489c761152b"",""81702024cb6333973ce6"",""9013342fd86225b281ba"",""c3008da1d11064bd3531"",""f78931e744dcb44323b8""]"
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,5,5,5,5,5,False,"{""8"":4,""10"":1}","{""8"":4,""10"":1}","{""C1"":5}","{""manual"":5}",1,1,{},{},0,0,0,0,0,"[""8"",""11"",""31"",""32"",""33""]","[""8"",""11"",""31"",""32"",""33""]","[""0e9176654eefd5c9e285"",""353881dfb47a1686a026"",""586816fed8c7e04af03d"",""c56be6e4f5a0291cbfe7"",""e2af3853afde2a84287b""]"
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,10,5,5,5,5,False,"{""4"":1,""8"":4}","{""4"":1,""8"":4}","{""C1"":5}","{""manual"":5}",1,1,{},{},0,0,0,0,0,"[""11"",""15"",""33"",""34"",""37""]","[""11"",""15"",""33"",""34"",""37""]","[""063a04f15b4aa1089409"",""7a0778c91977ce16bfb0"",""99a8d85e0a09165ed320"",""adafd30448bdc86059f9"",""bcadc37ee0819d4ead2d""]"
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,9,5,5,5,5,False,"{""8"":2,""10"":2,""12"":1}","{""8"":2,""10"":2,""12"":1}","{""C1"":5}","{""manual"":5}",1,1,{},{},0,0,0,0,0,"[""8"",""17"",""31"",""32"",""33""]","[""8"",""17"",""31"",""32"",""33""]","[""07d4896d9cf6dc52b90b"",""2deeaf20bd263d3ea772"",""3df3015de1972caf5140"",""d2796d2c57e1164510fa"",""f594274720a125c6be57""]"
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,26,26,25,26,25,True,"{""0"":1,""8"":23,""10"":1,""14"":1}","{""8"":23,""10"":1,""14"":1}","{""P1"":26}","{""manual"":26}",1,1,{},{},1,0,0,0,0,"[""1"",""2"",""6"",""8"",""10"",""11"",""12"",""13"",""14"",""15"",""17"",""18"",""19"",""21"",""26"",""27"",""28"",""29"",""30"",""31"",""32"",""33"",""34"",""35"",""36"",""37""]","[""1"",""2"",""6"",""8"",""10"",""11"",""12"",""13"",""14"",""15"",""17"",""18"",""19"",""21"",""27"",""28"",""29"",""30"",""31"",""32"",""33"",""34"",""35"",""36"",""37""]","[""01e195ec3ec5f727"",""0b683b9145a1499d"",""0fb974eb2f3144ee"",""1707cddacfb80ad2"",""1b1242219c2a6b5a"",""1ca216a593ef9439"",""1e6add292cbf2f86"",""2204ad06a7cf0671"",""2d11509a2a34dd12"",""35bcb2e3bb463fbe"",""3fa5ce5607ee297c"",""5e47fb68e3f9fb49"",""5f299b513566ad1a"",""6c11bfc31b800170"",""8432135564249be4"",""86c80ddc2433f7df"",""8e684346a4358fa7"",""8f088bc3d38ce05a"",""97049183eb982350"",""ae126ae09cc9ca1f"",""b0116da2af71a4ec"",""b3865e9a7310a075"",""be5cbd7a2c3bc0a5"",""d366bcd1ee684385"",""e0aef323a89f86e9""]"
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,5,5,5,5,5,False,"{""8"":5}","{""8"":5}","{""C1"":5}","{""manual"":5}",1,1,{},{},0,0,0,0,0,"[""1"",""2"",""15"",""34"",""37""]","[""1"",""2"",""15"",""34"",""37""]","[""1a1c2c31064afdc74f07"",""64bf2865bf8cc00abbb3"",""7ea7af8cde9303da75a6"",""be6e1ce12bbf6a8518ab"",""f2e875725d4790e9d5ca""]"
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,5,5,5,5,5,False,"{""8"":2,""12"":2,""14"":1}","{""8"":2,""12"":2,""14"":1}","{""C1"":5}","{""manual"":5}",1,1,{},{},0,0,0,0,0,"[""12"",""27"",""29"",""30"",""35""]","[""12"",""27"",""29"",""30"",""35""]","[""287ed274e745ef4b494d"",""6bc3f17cddcae6548a83"",""8b7b26806cebb06ceb87"",""c0e08c82870e77e231bc"",""c1c414a69e1ac434e740""]"
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,5,5,5,5,5,False,"{""12"":2,""17"":1,""18"":1,""20"":1}","{""12"":2,""16"":1,""18"":1,""20"":1}","{""C1"":5}","{""manual"":5}",1,1,{},{},0,0,0,1,0,"[""1"",""2"",""12"",""34"",""37""]","[""1"",""2"",""12"",""34"",""37""]","[""16f88794bfabdd24c227"",""6bcb7c06bee48a668fc1"",""8f3735d531f44f7b44c8"",""9e5409147dcedaf906b7"",""b593f337fea5cb8bf3f2""]"
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,5,5,5,5,5,False,"{""8"":4,""12"":1}","{""8"":4,""12"":1}","{""C1"":5}","{""manual"":5}",1,1,{},{},0,0,0,0,0,"[""31"",""32"",""33"",""34"",""37""]","[""31"",""32"",""33"",""34"",""37""]","[""3c7cf68051a68eb3dec3"",""747092fcb23c661874e0"",""762f5998ab17c724546b"",""df9885e0f87a96997673"",""e96210fd3b70951b5670""]"
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,5,5,5,5,5,False,"{""8"":3,""10"":1,""16"":1}","{""8"":3,""10"":1,""16"":1}","{""C1"":5}","{""manual"":5}",1,1,{},{},0,0,0,0,0,"[""1"",""12"",""27"",""30"",""36""]","[""1"",""12"",""27"",""30"",""36""]","[""1241f308b7f478aaf10d"",""205de09132b7c362ae2c"",""2e6fc6fdc1ca28539391"",""3996cdc86335a9c6d126"",""406e2e41f02039706f05""]"
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,26,26,25,26,25,True,"{""0"":1,""8"":24,""9"":1}","{""8"":24,""9"":1}","{""P1"":26}","{""manual"":26}",1,1,{},{},1,0,0,0,1,"[""1"",""2"",""6"",""8"",""10"",""11"",""12"",""13"",""14"",""15"",""17"",""18"",""19"",""21"",""26"",""27"",""28"",""29"",""30"",""31"",""32"",""33"",""34"",""35"",""36"",""37""]","[""1"",""2"",""6"",""8"",""10"",""11"",""12"",""13"",""14"",""15"",""17"",""18"",""19"",""21"",""27"",""28"",""29"",""30"",""31"",""32"",""33"",""34"",""35"",""36"",""37""]","[""14fd2cc7ba5cecd1"",""2d417fac9115ecf1"",""38c831d7706e9046"",""41f3d9bdae59e491"",""4c4912b0914f2ee7"",""718f9a7977eee15c"",""71c3fbe3be68835e"",""770a076dd37bf7a2"",""7afc4772ffea5f6e"",""7b3dcabd7dc4a947"",""82cd729ad5975e4a"",""841caf4abb7eaa52"",""842c3091ac075c7f"",""8646037ff7da90bd"",""98f2bdce782afe53"",""99856c3553ce2669"",""a68bd1f57ea06d4c"",""b39330c925be7bca"",""b92cd1db2b605d45"",""d6079c1a5e69171f"",""dd12b2d997381039"",""e6701d3b7c423a86"",""e8abf5fd61098d96"",""f06d4161c6ebe577"",""f88ad9a4b345473b""]"
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,26,0,0,0,0,False,{},{},{},{},0,0,{},{},0,0,0,0,0,[],[],[]
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,26,0,0,0,0,False,{},{},{},{},0,0,{},{},0,0,0,0,0,[],[],[]
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,6,6,6,6,6,False,"{""10"":1,""12"":2,""16"":1,""20"":2}","{""10"":1,""12"":2,""16"":1,""20"":2}","{""C1"":6}","{""manual"":6}",1,1,{},{},0,0,0,0,0,"[""13"",""14"",""28"",""29"",""34"",""35""]","[""13"",""14"",""28"",""29"",""34"",""35""]","[""0a731b8cdc864c572e8b"",""3e41c936412b1a992027"",""41a7f33047a9e0342ac0"",""cd704d1ba32661d8d74e"",""d1099761985f8bcdd357"",""f2c02631f6c62e58089e""]"
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,10,6,6,6,6,False,"{""8"":1,""12"":1,""14"":1,""16"":1,""20"":2}","{""8"":1,""12"":1,""14"":1,""16"":1,""20"":2}","{""C1"":6}","{""manual"":6}",1,1,{},{},0,0,0,0,0,"[""1"",""2"",""11"",""12"",""15"",""34""]","[""1"",""2"",""11"",""12"",""15"",""34""]","[""203bd6757c614dae7d28"",""62ca76d9e84ab7370421"",""745e6f7ed41f5f3abf93"",""ebb6ff386a289d1366df"",""f59447dc61818803cfc6"",""ff368b2d52c03c9c2c5d""]"
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,26,0,0,0,0,False,{},{},{},{},0,0,{},{},0,0,0,0,0,[],[],[]
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,12,7,7,7,7,False,"{""8"":2,""12"":5}","{""8"":2,""12"":5}","{""C1"":7}","{""manual"":7}",1,1,{},{},0,0,0,0,0,"[""6"",""8"",""10"",""17"",""18"",""31"",""34""]","[""6"",""8"",""10"",""17"",""18"",""31"",""34""]","[""12de7c2bb761564cdeed"",""19607f73ad540646568e"",""383c4d3f2da8086009f3"",""7827115ee28a13736728"",""846f35a4fc23776b55a2"",""a59dbe372c746bd7a7ac"",""d0bcda333eddee24fe3c""]"
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,23,23,23,23,23,True,"{""8"":7,""10"":5,""12"":5,""14"":4,""16"":2}","{""8"":7,""10"":5,""12"":5,""14"":4,""16"":2}","{""C1"":23}","{""manual"":23}",1,1,{},{},0,0,0,0,0,"[""1"",""2"",""6"",""8"",""10"",""11"",""12"",""13"",""14"",""15"",""17"",""18"",""27"",""28"",""29"",""30"",""31"",""32"",""33"",""34"",""35"",""36"",""37""]","[""1"",""2"",""6"",""8"",""10"",""11"",""12"",""13"",""14"",""15"",""17"",""18"",""27"",""28"",""29"",""30"",""31"",""32"",""33"",""34"",""35"",""36"",""37""]","[""014b4e58073b849f7ed9"",""097614c2e4d646b9059e"",""0a79e9b207c32db39202"",""0ba3c33cb0e05abf58ae"",""1f84dbf5541abdd7a52b"",""23115303fffe0aeeb5be"",""303a694734e00bd95c83"",""35e84449b82da019aab5"",""45c7e6b9c0f075b709c5"",""64a7b681289e1d9e5c28"",""8f784855d8bd4f3a9024"",""9468385d865a6955cb73"",""9d17cd836d7fc38ad108"",""ae7096d6a5b271deaac2"",""b1ce4141a47902a64e35"",""c6821c31452459c11f75"",""cc4b77a1e08c03d24b8b"",""d704f69a1c7c5327e638"",""decd9e3adcbe39aed044"",""e0a58597afa7f260d97e"",""ea7f2a3fdcd3a9d42d55"",""ea7fabdfe31667749db1"",""f235b3c540b6882e63cb""]"
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,9,5,5,5,5,False,"{""8"":4,""9"":1}","{""8"":5}","{""C1"":5}","{""manual"":5}",1,1,{},{},0,0,0,1,0,"[""8"",""17"",""31"",""32"",""33""]","[""8"",""17"",""31"",""32"",""33""]","[""11f33474cc2384e6f703"",""33bdbff1a089ed14dc7d"",""552c1b3f60b73454472d"",""63001f819a4a6b408ae2"",""781137e8fd1870d81989""]"
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,26,0,0,0,0,False,{},{},{},{},0,0,{},{},0,0,0,0,0,[],[],[]
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,26,26,25,26,25,True,"{""0"":1,""8"":23,""10"":1,""11"":1}","{""8"":23,""10"":1,""11"":1}","{""P1"":26}","{""manual"":26}",1,1,{},{},1,0,0,0,1,"[""1"",""2"",""6"",""8"",""10"",""11"",""12"",""13"",""14"",""15"",""17"",""18"",""19"",""21"",""26"",""27"",""28"",""29"",""30"",""31"",""32"",""33"",""34"",""35"",""36"",""37""]","[""1"",""2"",""6"",""8"",""10"",""11"",""12"",""13"",""14"",""15"",""17"",""18"",""19"",""21"",""27"",""28"",""29"",""30"",""31"",""32"",""33"",""34"",""35"",""36"",""37""]","[""04402852e137134a"",""07295986e75ee411"",""0f472f196824d00e"",""142dfc3f9b37cb3a"",""21d64fd644d36dc1"",""2465e9f86fa1749d"",""39b76bef6310a8de"",""3bb306297047e08a"",""418f3b1d89b36db3"",""44e202efdaaa1086"",""4772c8f425d3b5bc"",""647faae2aa06a545"",""6748e788317900ca"",""6d5bfd0e6ab9e18e"",""6ebc8dfc41b13c26"",""8b13b6ce6d4038a5"",""8b3d88c46980bf67"",""9f011df25dac7cb9"",""b2d31089375e1c21"",""b56fb0f8553a75cf"",""c17faf5a48e89320"",""cd1c84f77a0c7939"",""d1ded26e80b45fc5"",""e159a8e6dc000639"",""e62338b4626f0c8a""]"
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,23,23,23,23,23,True,"{""8"":22,""10"":1}","{""8"":22,""10"":1}","{""C1"":23}","{""manual"":23}",1,1,{},{},0,0,0,0,0,"[""1"",""2"",""6"",""8"",""10"",""11"",""12"",""13"",""14"",""15"",""17"",""18"",""27"",""28"",""29"",""30"",""31"",""32"",""33"",""34"",""35"",""36"",""37""]","[""1"",""2"",""6"",""8"",""10"",""11"",""12"",""13"",""14"",""15"",""17"",""18"",""27"",""28"",""29"",""30"",""31"",""32"",""33"",""34"",""35"",""36"",""37""]","[""036f0b79fcb891d33e1d"",""099f4ec32f8c8013e8b0"",""23f6609f87c66a85d17b"",""27d6bc8646fb2b446424"",""3df38a56b200e7f043f5"",""3f55c49d23e044184588"",""48a03efd0568d764b14c"",""4f044fa1f2070a2eeaa3"",""5de6ccb2c6c424e63a1f"",""78dc36e89fc34111fd75"",""83fb8bbcdcb7e70a0597"",""9971c6aae0055fa67213"",""ad2a6827eaaf625d72c4"",""b52bc566db82d02db16e"",""be619ba0b00b38072876"",""c6a0dacbc82fcd8d74f2"",""e1db3136aee3813a438a"",""e22f9f25476a29b9265f"",""e4af7c47e67b1c37bb93"",""f2617cc49b4c3cd19938"",""f447db699b5c09a195ce"",""fb2bc3c1a1ab95404b2a"",""ffd4f687673b44d2ffb4""]"
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,9,5,5,5,5,False,"{""6"":1,""8"":3,""10"":1}","{""6"":1,""8"":3,""10"":1}","{""C1"":5}","{""manual"":5}",1,1,{},{},0,0,0,0,0,"[""2"",""11"",""15"",""34"",""37""]","[""2"",""11"",""15"",""34"",""37""]","[""032cd152706166629e82"",""477b34fa06ad9592dc53"",""5dcb1dff2ea327169b12"",""5dcbaaa4a3faeb7832f8"",""79927da8c000e31d9cda""]"
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,x8F5xyUWy9e,5,5,5,5,5,False,"{""8"":1,""10"":1,""12"":1,""16"":1,""18"":1}","{""8"":1,""10"":1,""12"":1,""16"":1,""18"":1}","{""C1"":5}","{""manual"":5}",1,1,{},{},0,0,0,0,0,"[""27"",""28"",""29"",""35"",""36""]","[""27"",""28"",""29"",""35"",""36""]","[""02b7a2ac25661ce54310"",""5432f6f0a2294e27928b"",""7f53420e0c2875be7d2a"",""8d67d4aeb53846d767ac"",""98d8b12fa96f8abcf6e0""]"
x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,x8F5xyUWy9e,5,5,5,5,5,False,"{""8"":5}","{""8"":5}","{""C1"":5}","{""manual"":5}",1,1,{},{},0,0,0,0,0,"[""11"",""15"",""32"",""33"",""37""]","[""11"",""15"",""32"",""33"",""37""]","[""4037a331e55f681c4016"",""647bacb44bc33bb18de8"",""727b424d339f07b45b57"",""82b8071cc5f780733f8e"",""d8477b008e3d9ccfeff5""]"
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e,5,5,5,5,5,False,"{""8"":2,""12"":3}","{""8"":2,""12"":3}","{""C1"":5}","{""manual"":5}",1,1,{},{},0,0,0,0,0,"[""1"",""8"",""12"",""17"",""31""]","[""1"",""8"",""12"",""17"",""31""]","[""54f0c5b471c28e1b761e"",""618c40c186d398910f88"",""629350384ea347717859"",""7af5a1710f0a4c2dcfa5"",""f275128bcb79fb1efea6""]"
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,26,26,26,26,26,True,"{""1"":1,""10"":1,""11"":1,""12"":21,""14"":1,""16"":1}","{""1"":1,""10"":1,""11"":1,""12"":21,""14"":1,""16"":1}","{""P1"":26}","{""manual"":26}",1,1,{},{},0,0,0,0,2,"[""1"",""2"",""6"",""8"",""10"",""11"",""12"",""13"",""14"",""15"",""17"",""18"",""19"",""21"",""26"",""27"",""28"",""29"",""30"",""31"",""32"",""33"",""34"",""35"",""36"",""37""]","[""1"",""2"",""6"",""8"",""10"",""11"",""12"",""13"",""14"",""15"",""17"",""18"",""19"",""21"",""26"",""27"",""28"",""29"",""30"",""31"",""32"",""33"",""34"",""35"",""36"",""37""]","[""04f3914eba8431cf"",""05d46cc3f94689c9"",""11fd9f274cd93897"",""2c1bffcf13c7df13"",""2da0deeeb2d81a3f"",""2e2eab60b2d63268"",""2e8c554ea9e95aff"",""30372dbccd1a586f"",""5bf8c2e0f81a9c55"",""6ba0a04969949b56"",""6dc291d26b23c7a0"",""6fa6d51306c03bbc"",""7868a55c4ce8d574"",""7bff8374d694912a"",""83002b37a7cdd49c"",""8646d4fb710de663"",""89ea3bf16992c32f"",""95863205019b7150"",""aa0b5f36f550db58"",""bc7f69b7de20d465"",""bf715e62b25484d6"",""d309618967a8e3f1"",""e72b6e8a76676529"",""ec4fcec59bb24432"",""ed55b02b6c5f0bad"",""fdb24e021d7276da""]"
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,10,5,5,5,5,False,"{""8"":5}","{""8"":5}","{""C1"":5}","{""manual"":5}",1,1,{},{},0,0,0,0,0,"[""8"",""13"",""29"",""33"",""35""]","[""8"",""13"",""29"",""33"",""35""]","[""1f3577cc926f22ffd3fc"",""2761fcae038de8e6bb36"",""30e344b50071694c55ec"",""44e69119724a6d892e53"",""992f35b8a555f38eaf73""]"
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,23,23,23,23,23,True,"{""8"":19,""16"":1,""18"":1,""20"":2}","{""8"":19,""16"":1,""18"":1,""20"":2}","{""C1"":23}","{""manual"":23}",1,1,{},{},0,0,0,0,0,"[""1"",""2"",""6"",""8"",""10"",""11"",""12"",""13"",""14"",""15"",""17"",""18"",""27"",""28"",""29"",""30"",""31"",""32"",""33"",""34"",""35"",""36"",""37""]","[""1"",""2"",""6"",""8"",""10"",""11"",""12"",""13"",""14"",""15"",""17"",""18"",""27"",""28"",""29"",""30"",""31"",""32"",""33"",""34"",""35"",""36"",""37""]","[""0b276bc0087988e64912"",""1348b48c5c9e762ca204"",""291ad6158da57e3cad43"",""433d0b582110ee0ef9b1"",""4cec1169f91d22cfd064"",""563395851b939361bf06"",""751369268283b179790e"",""7554850145efa35545ae"",""8004d58810493d894b90"",""80557e6a69dbd96f145d"",""87633c987c28cc7b24da"",""903f5f0ce2b19ea931e6"",""94b9a12a91240fae6082"",""a3645ccc20570a3b55ac"",""a8f02e5f6ff661b1a6ea"",""ad5f99c1a3eb5c22dcef"",""bd7202f0572e6e29ad19"",""c8ea10e8b26d4fa2d90b"",""cbd801dc08d6ed3f53b9"",""d07650e36d67becee157"",""e41654f88d1993dc3e61"",""fc42d8b4b92a825c7a00"",""fc54690efab8e6885207""]"
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,yqstnuAEVhm,6,6,6,6,6,False,"{""8"":6}","{""8"":6}","{""C1"":6}","{""manual"":6}",1,1,{},{},0,0,0,0,0,"[""10"",""13"",""14"",""18"",""34"",""35""]","[""10"",""13"",""14"",""18"",""34"",""35""]","[""03226fb095d5cf238261"",""33ba025501b4349772a9"",""5c4bc2c80ab7d3766846"",""8a628475d25ae29582ed"",""aef04a1a8afd159eb371"",""e8fd32bf75bc6810420e""]"
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,yqstnuAEVhm,6,6,6,6,6,False,"{""8"":3,""16"":3}","{""8"":3,""16"":3}","{""C1"":6}","{""manual"":6}",1,1,{},{},0,0,0,0,0,"[""6"",""10"",""14"",""17"",""18"",""34""]","[""6"",""10"",""14"",""17"",""18"",""34""]","[""3e9187a077a7f151e049"",""55fb2716ceb7834eac5c"",""a7ba8b4e746e9e775405"",""bc93975b4d8c2bd917fb"",""e679e2f416b6d65b3705"",""e6aa42eeae4da18d3ef5""]"
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm,5,5,5,5,5,False,"{""8"":2,""10"":1,""12"":2}","{""8"":2,""10"":1,""12"":2}","{""C1"":5}","{""manual"":5}",1,1,{},{},0,0,0,0,0,"[""6"",""8"",""17"",""31"",""32""]","[""6"",""8"",""17"",""31"",""32""]","[""12e8d3812f817bd198b4"",""71c862e10ba7cf021bfe"",""7a9990749414fd2cd8fd"",""902ba03958c4a4d5fa1e"",""b051173d56dd7d06ce80""]"
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm,6,6,6,6,6,False,"{""12"":2,""14"":1,""18"":1,""20"":1,""28"":1}","{""12"":2,""14"":1,""18"":1,""20"":1,""28"":1}","{""C1"":6}","{""manual"":6}",1,1,{},{},0,0,0,0,0,"[""11"",""13"",""14"",""18"",""34"",""35""]","[""11"",""13"",""14"",""18"",""34"",""35""]","[""10e91df094c576440242"",""66b4c1885b9b5048500e"",""cfe1fe54f5de49278b0a"",""dc98a7c22f0fc2116163"",""ed26709256377966efda"",""edd14839698213ae4d82""]"
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,26,26,26,26,26,True,"{""6"":1,""8"":2,""10"":3,""12"":17,""16"":1,""18"":2}","{""6"":1,""8"":2,""10"":3,""12"":17,""16"":1,""18"":2}","{""P1"":26}","{""oos"":26}",1,1,{},{},0,0,0,0,0,"[""1"",""2"",""6"",""8"",""10"",""11"",""12"",""13"",""14"",""15"",""17"",""18"",""19"",""21"",""26"",""27"",""28"",""29"",""30"",""31"",""32"",""33"",""34"",""35"",""36"",""37""]","[""1"",""2"",""6"",""8"",""10"",""11"",""12"",""13"",""14"",""15"",""17"",""18"",""19"",""21"",""26"",""27"",""28"",""29"",""30"",""31"",""32"",""33"",""34"",""35"",""36"",""37""]","[""0efd0a0c1939749b"",""1d46ee3a30918343"",""1dd3bfc47096510e"",""291c09a624cd8f99"",""30c6234c4303f3ef"",""30ecdd5e143c3161"",""4bd3e31c9163b33e"",""58575767b314c57c"",""58edb835d70cc5d5"",""5ca409caedd3314a"",""5f22a20aed0c1249"",""5fcc3f74a0e93344"",""6023152b323bf630"",""645c492a9b5d25b7"",""6699db74821a919e"",""7960004dcebf26f0"",""9a6969085af7949d"",""9c069dd1b22d34b9"",""a66f7b0846ec88b0"",""ab49c95c36db8e18"",""af3a3ae0ae425dc4"",""c0a0ce605d24562d"",""cea51349a3124994"",""db7fe64b7313a46c"",""ec7d0001d6230fed"",""f28720a75aaab159""]"
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm,5,5,5,5,5,False,"{""8"":3,""12"":2}","{""8"":3,""12"":2}","{""C1"":5}","{""manual"":5}",1,1,{},{},0,0,0,0,0,"[""15"",""27"",""28"",""30"",""36""]","[""15"",""27"",""28"",""30"",""36""]","[""639e0ae720de944c4ad5"",""706f50d9b8f488d74667"",""76b3ab610fcfd2be4a60"",""847f6b6c6267289d6e24"",""d283088a055f5226a34d""]"
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,23,23,23,23,23,True,"{""8"":5,""10"":5,""12"":13}","{""8"":5,""10"":5,""12"":13}","{""C1"":23}","{""manual"":23}",1,1,{},{},0,0,0,0,0,"[""1"",""2"",""6"",""8"",""10"",""11"",""12"",""13"",""14"",""15"",""17"",""18"",""27"",""28"",""29"",""30"",""31"",""32"",""33"",""34"",""35"",""36"",""37""]","[""1"",""2"",""6"",""8"",""10"",""11"",""12"",""13"",""14"",""15"",""17"",""18"",""27"",""28"",""29"",""30"",""31"",""32"",""33"",""34"",""35"",""36"",""37""]","[""05041d1de0c38536e6c9"",""0f5e3fb0af36b839fed2"",""169fc30c432425281989"",""19571b3b0505b7a26c30"",""227a43960c0d44ddd10b"",""2793306bbbc97861124d"",""378b6a5c80d93f0bd228"",""3a54a9c43fb6058d2199"",""3c91745dff848ace0009"",""4bee42371b5ecdf799ee"",""65a559250acf09e2f7d7"",""77a5d47a83b2868e0ef4"",""7ac0106c722944ffcdb5"",""9fe10525cafa9b114fa8"",""a56ee6d45d0f25f3eed8"",""a7cd831fc464ecea2892"",""be57cb53717844759758"",""cf7fcb4084553933334e"",""e103e2fc7efc3e275cdd"",""e4c35e7a0869954598a0"",""ea5ea60ff63ef367d326"",""f4fb215d725bea31d572"",""f52f3c5633b4d227b132""]"
