image_id,condition,building,cut,n_observed,n_excluded,n_reviewed_retained,n_imputed_retained,n_valid,total_clusters,supported_clusters,singletons,doubletons,singleton_share,supported_share,largest_share,effective_modes_simpson,entropy_bits,point_count_disagreement,within_cluster_median,sizes_descending,good_turing_missing_mass_proxy,chao_coverage_proxy,isolated_singletons,assignment_singletons_with_compatible_peer,min_supported_loo_jaccard,max_cross_compatible_share,weakly_separated_supported_pair,supported_point_counts,orders,actual_n,full_p_any,full_onset_median_conditional,full_p_by_2,full_requested_2_exceeds_observation,full_p_by_3,full_requested_3_exceeds_observation,full_p_by_4,full_requested_4_exceeds_observation,full_p_by_5,full_requested_5_exceeds_observation,full_p_by_6,full_requested_6_exceeds_observation,full_p_by_7,full_requested_7_exceeds_observation,full_p_by_8,full_requested_8_exceeds_observation,full_p_by_10,full_requested_10_exceeds_observation,full_p_by_12,full_requested_12_exceeds_observation,full_p_by_15,full_requested_15_exceeds_observation,full_p_by_18,full_requested_18_exceeds_observation,full_p_by_19,full_requested_19_exceeds_observation,core10_p_any,core10_onset_median_conditional,core10_p_by_2,core10_requested_2_exceeds_observation,core10_p_by_3,core10_requested_3_exceeds_observation,core10_p_by_4,core10_requested_4_exceeds_observation,core10_p_by_5,core10_requested_5_exceeds_observation,core10_p_by_6,core10_requested_6_exceeds_observation,core10_p_by_7,core10_requested_7_exceeds_observation,core10_p_by_8,core10_requested_8_exceeds_observation,core10_p_by_10,core10_requested_10_exceeds_observation,core10_p_by_12,core10_requested_12_exceeds_observation,core10_p_by_15,core10_requested_15_exceeds_observation,core10_p_by_18,core10_requested_18_exceeds_observation,core10_p_by_19,core10_requested_19_exceeds_observation,core15_p_any,core15_onset_median_conditional,core15_p_by_2,core15_requested_2_exceeds_observation,core15_p_by_3,core15_requested_3_exceeds_observation,core15_p_by_4,core15_requested_4_exceeds_observation,core15_p_by_5,core15_requested_5_exceeds_observation,core15_p_by_6,core15_requested_6_exceeds_observation,core15_p_by_7,core15_requested_7_exceeds_observation,core15_p_by_8,core15_requested_8_exceeds_observation,core15_p_by_10,core15_requested_10_exceeds_observation,core15_p_by_12,core15_requested_12_exceeds_observation,core15_p_by_15,core15_requested_15_exceeds_observation,core15_p_by_18,core15_requested_18_exceeds_observation,core15_p_by_19,core15_requested_19_exceeds_observation,core20_p_any,core20_onset_median_conditional,core20_p_by_2,core20_requested_2_exceeds_observation,core20_p_by_3,core20_requested_3_exceeds_observation,core20_p_by_4,core20_requested_4_exceeds_observation,core20_p_by_5,core20_requested_5_exceeds_observation,core20_p_by_6,core20_requested_6_exceeds_observation,core20_p_by_7,core20_requested_7_exceeds_observation,core20_p_by_8,core20_requested_8_exceeds_observation,core20_p_by_10,core20_requested_10_exceeds_observation,core20_p_by_12,core20_requested_12_exceeds_observation,core20_p_by_15,core20_requested_15_exceeds_observation,core20_p_by_18,core20_requested_18_exceeds_observation,core20_p_by_19,core20_requested_19_exceeds_observation,full_tail_no_gate,core_tail_10,core_tail_15,core_tail_20,late_quarter_new,late_half_new,late_quarter_structure,late_quarter_repartition,half_tv_all,half_tv_core,expert_tag,comment_json,selection_record_json,display_group,group_comment,source,use,previous_grade,previous_status,previous_cdf_by19,previous_any,scene_category,main_function_primary,room_id,room_status,draft_grade,draft_reason,strict_process_grade,strict_process_reason,singleton_count_limit,valid_only,semantic_status,evidence_qualifier,nearby_cuts_evaluated,nearby_all_same_grade,nearby_grade_pattern,nearby_same_assigned_grade,user_final_grade,user_decision_reason,user_cluster_semantics,user_singleton_assessment
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,semi,b8cTxDM8gDG,0.1,24,0,0,0,24,7,3,4,0,0.166666666667,0.833333333333,0.583333333333,2.64220183486,1.96776483767,0.300724637681,0.0242046332434,14;3;3;1;1;1;1,0.166666666667,0.838028169014,4,0,0.919270833333,0.97619047619,True,2,200,24,0.64,22,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.03,False,0.08,False,0.87,20,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.05,False,0.265,False,0.37,False,0.87,20,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.07,False,0.265,False,0.37,False,0.87,20,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.005,False,0.01,False,0.08,False,0.265,False,0.37,False,0.27,0.63,0.63,0.63,0.176666666667,0.17375,0.0483333333334,0.0138613839845,0.180833333333,0.110077020202,,,,,,,,,singleton_support_unresolved,0,0,卧室,sleep,supported_component:b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,supported_component,,singleton_rich_boundary;not_automatically_difficult,,singleton_rich_boundary;not_automatically_difficult,3,False,requires_local_review,weak_same_point_cluster_separation,,,,,,,,
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,b8cTxDM8gDG,0.1,5,0,0,0,5,2,1,1,0,0.2,0.8,0.8,1.47058823529,0.721928094887,0.4,0.038521104419,4;1,0.2,1,1,0,1,0,False,1,200,5,0.78,4,0,False,0,False,0.78,False,0.78,True,0.78,True,0.78,True,0.78,True,0.78,True,0.78,True,0.78,True,0.78,True,0.78,True,1,2,0.535,False,0.9,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,2,0.535,False,0.9,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,2,0.535,False,0.9,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,0,0.535,0.535,0.535,0.2075,0.203333333333,0.2075,0,0.239,0,,,,,,,,,limited_horizon_or_order_sensitive,0,0,卧室,sleep,supported_component:b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,supported_component,,short_horizon_or_unconfirmed_multi_pattern,,short_horizon_or_unconfirmed_multi_pattern,1,False,not_adjudicated,short_observed_pool,,,,,,,,
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,manual,b8cTxDM8gDG,0.1,6,0,0,0,6,3,3,0,3,0,1,0.333333333333,3,1.58496250072,0,0.0584549756715,2;2;2,0,1,0,0,0.916666666667,0.5,False,1,200,6,0,,0,False,0,False,0,False,0,False,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,,0,False,0,False,0,False,0,False,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,,0,False,0,False,0,False,0,False,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,,0,False,0,False,0,False,0,False,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,0,0,0,0.06,0.108333333333,0,0.0369166666667,0.206666666666,0.206666666666,,,,,,,,,limited_horizon_or_order_sensitive,0,0,卧室,sleep,unresolved:b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,not_in_supported_component,medium_candidate,supported_clusters_repeat;proportion_stability_reported_separately,,few_reproducible_clusters_but_process_not_confirmed,1,False,requires_local_review,short_observed_pool,,,,,,,,
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,e9zR4mvMWw7,0.1,6,0,0,0,6,1,1,0,0,0,1,1,1,-0,0,0.051944120064,6,0,1,0,0,1,0,False,1,200,6,1,2,0.595,False,0.9,False,1,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,2,0.64,False,0.915,False,1,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,2,0.64,False,0.915,False,1,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,2,0.64,False,0.915,False,1,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,0.9,0.915,0.915,0.915,0,0,0,0,0,0,,,,,,,,simple,assigned_observed_early,1,1,卧室,sleep,supported_component:e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,supported_component,simple_candidate,early_full_pattern_stable_in_observed_valid_pool,simple_candidate,early_full_pattern_stable_in_observed_valid_pool,1,False,not_adjudicated,short_observed_pool,,,,,,,,
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,e9zR4mvMWw7,0.1,24,0,0,0,24,3,3,0,1,0,1,0.791666666667,1.54010695187,0.940566239988,0.228260869565,0.0226903944883,19;3;2,0,1,0,0,0.986842105263,0.684210526316,True,2,200,24,0.89,19,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.1,False,0.395,False,0.485,False,0.89,19,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.1,False,0.395,False,0.485,False,0.89,19,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.055,False,0.165,False,0.395,False,0.485,False,0.89,19,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.02,False,0.06,False,0.165,False,0.395,False,0.485,False,0.7,0.7,0.7,0.7,0.0025,0.00833333333333,0.0025,0.0148080843206,0.08,0.08,简单,"{""note"": """"}","{""group"": ""G090"", ""image_id"": ""e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8"", ""number"": 3, ""selection"": ""采用"", ""collection"": ""仅复用历史"", ""role"": ""待定"", ""target_band"": ""未定"", ""difficulty"": ""简单"", ""note"": """", ""legacy_review"": null}",G090,较简单,metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors,,stable_outside_three_tier_limits,0.59,0.94,卧室,sleep,supported_component:e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,supported_component,medium_candidate,supported_clusters_repeat;proportion_stability_reported_separately,,few_reproducible_clusters_but_process_not_confirmed,3,False,requires_local_review,weak_same_point_cluster_separation,3,True,medium_candidate;medium_candidate;medium_candidate,True,,,,
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,manual,e9zR4mvMWw7,0.1,6,0,0,0,6,2,2,0,1,0,1,0.666666666667,1.8,0.918295834054,0,0.0394956254331,4;2,0,1,0,0,1,0,False,1,200,6,0.685,5,0,False,0,False,0,False,0.685,False,0.685,True,0.685,True,0.685,True,0.685,True,0.685,True,0.685,True,0.685,True,0.685,True,0.685,5,0,False,0,False,0,False,0.685,False,0.685,True,0.685,True,0.685,True,0.685,True,0.685,True,0.685,True,0.685,True,0.685,True,0.685,5,0,False,0,False,0,False,0.685,False,0.685,True,0.685,True,0.685,True,0.685,True,0.685,True,0.685,True,0.685,True,0.685,True,0.685,5,0,False,0,False,0.315,False,0.685,False,0.685,True,0.685,True,0.685,True,0.685,True,0.685,True,0.685,True,0.685,True,0.685,True,0,0,0,0,0.025,0.0566666666666,0,0,0.123333333333,0.123333333333,,,,,,,,,limited_horizon_or_order_sensitive,0.65,0.65,厨房与用餐,kitchen,supported_component:e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11,overlap_with_pending_or_unsupported,medium_candidate,supported_clusters_repeat;proportion_stability_reported_separately,,few_reproducible_clusters_but_process_not_confirmed,1,False,requires_local_review,short_observed_pool,,,,,,,,
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,e9zR4mvMWw7,0.1,24,0,0,0,24,2,2,0,0,0,1,0.833333333333,1.38461538462,0.650022421648,0,0.0162932677392,20;4,0,1,0,0,0.961805555556,0.7625,True,1,200,24,0.925,16,0,False,0,False,0,False,0,False,0,False,0,False,0.065,False,0.095,False,0.27,False,0.455,False,0.595,False,0.65,False,0.965,15,0,False,0,False,0,False,0,False,0,False,0,False,0.05,False,0.1,False,0.3,False,0.525,False,0.685,False,0.74,False,0.965,15,0,False,0,False,0,False,0,False,0,False,0.04,False,0.075,False,0.19,False,0.325,False,0.525,False,0.685,False,0.74,False,0.965,15,0,False,0,False,0,False,0,False,0.025,False,0.045,False,0.08,False,0.195,False,0.365,False,0.525,False,0.685,False,0.74,False,0.77,0.83,0.83,0.83,0,0.000416666666666,0,0.0121696025242,0.0620833333334,0.0620833333334,,,,,,,,,stable_outside_three_tier_limits,0.69,0.94,卧室,sleep,supported_component:e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,supported_component,medium_candidate,supported_clusters_repeat;proportion_stability_reported_separately,,few_reproducible_clusters_but_process_not_confirmed,3,False,requires_local_review,weak_same_point_cluster_separation,3,True,medium_candidate;medium_candidate;medium_candidate,True,,,,
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,e9zR4mvMWw7,0.1,24,0,0,0,24,3,2,1,0,0.0416666666667,0.958333333333,0.666666666667,1.88235294118,1.09948398179,0,0.0158901573588,16;7;1,0.0416666666667,1,1,0,0.94246031746,0.848214285714,True,1,200,24,0.885,19,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.01,False,0.045,False,0.12,False,0.335,False,0.475,False,0.935,18,0,False,0,False,0,False,0.005,False,0.01,False,0.015,False,0.04,False,0.105,False,0.155,False,0.275,False,0.485,False,0.65,False,0.935,17,0,False,0,False,0,False,0.005,False,0.015,False,0.04,False,0.06,False,0.14,False,0.225,False,0.37,False,0.565,False,0.665,False,0.935,16,0,False,0,False,0.005,False,0.025,False,0.05,False,0.065,False,0.095,False,0.19,False,0.28,False,0.4,False,0.565,False,0.665,False,0.685,0.785,0.8,0.8,0.0425000000001,0.0433333333333,0,0.0262510437918,0.100833333333,0.084761198946,,,,,,,,,stable_outside_three_tier_limits,0.39,0.88,起居与休闲,living,supported_component:e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,supported_component,medium_candidate,supported_clusters_repeat;proportion_stability_reported_separately,,few_reproducible_clusters_but_process_not_confirmed,3,False,requires_local_review,weak_same_point_cluster_separation,3,True,medium_candidate;medium_candidate;medium_candidate,True,,,,
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,manual,e9zR4mvMWw7,0.1,6,0,0,0,6,3,1,2,0,0.333333333333,0.666666666667,0.666666666667,2,1.25162916739,0,0.0595328500214,4;1;1,0.333333333333,0.761904761905,1,1,1,0,False,1,200,6,0.7,5,0,False,0,False,0,False,0.7,False,0.7,True,0.7,True,0.7,True,0.7,True,0.7,True,0.7,True,0.7,True,0.7,True,1,3,0.33,False,0.67,False,0.93,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,3,0.33,False,0.67,False,0.93,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,3,0.33,False,0.67,False,0.93,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,0,0.67,0.67,0.67,0.1775,0.198333333333,0,0,0.233333333333,0,,,,,,,,,limited_horizon_or_order_sensitive,0,0,起居与休闲,living,supported_component:e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,supported_component,,short_horizon_or_unconfirmed_multi_pattern,,short_horizon_or_unconfirmed_multi_pattern,1,False,not_adjudicated,short_observed_pool,,,,,,,,
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,e9zR4mvMWw7,0.1,24,0,0,0,24,9,4,5,0,0.208333333333,0.791666666667,0.291666666667,5.53846153846,2.75096198276,0.663043478261,0.0564426956487,7;5;4;3;1;1;1;1;1,0.208333333333,0.79609929078,4,1,1,0.55,True,3,200,24,0.765,22,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.015,False,0.08,False,0.96,19,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.005,False,0.025,False,0.115,False,0.37,False,0.485,False,0.96,18,0,False,0,False,0,False,0,False,0,False,0,False,0.005,False,0.02,False,0.09,False,0.21,False,0.485,False,0.605,False,0.96,18,0,False,0,False,0,False,0,False,0,False,0,False,0.005,False,0.025,False,0.115,False,0.24,False,0.52,False,0.63,False,0.335,0.765,0.825,0.825,0.184166666667,0.195416666667,0,0.000306185472594,0.234791666667,0.157321637427,,,,,,,,difficult_candidate,assigned_observed_fragmentation_and_change,0,0,通行与连接,circulation,supported_component:e9zR4mvMWw7_1ff35596f9cb4b98ba4f08dda81c1654,supported_component,,singleton_rich_boundary;not_automatically_difficult,,singleton_rich_boundary;not_automatically_difficult,3,False,requires_local_review,weak_same_point_cluster_separation,3,False,difficult_candidate;;,False,,,,
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,e9zR4mvMWw7,0.1,24,0,0,0,24,3,3,0,1,0,1,0.666666666667,1.94594594595,1.18872187554,0.159420289855,0.0227406102284,16;6;2,0,1,0,0,0.975,0.9375,True,2,200,24,0.87,19,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.045,False,0.105,False,0.285,False,0.45,False,0.87,19,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.045,False,0.11,False,0.295,False,0.455,False,0.87,19,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.03,False,0.06,False,0.225,False,0.36,False,0.465,False,0.87,19,0,False,0,False,0,False,0,False,0,False,0,False,0.005,False,0.03,False,0.085,False,0.235,False,0.36,False,0.465,False,0.62,0.62,0.63,0.63,0.00666666666668,0.0175,0.00666666666668,0.0149777210309,0.0850000000001,0.0850000000001,,,,,,,,,stable_outside_three_tier_limits,0.42,0.83,卧室,sleep,supported_component:e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,supported_component,medium_candidate,supported_clusters_repeat;proportion_stability_reported_separately,,few_reproducible_clusters_but_process_not_confirmed,3,False,requires_local_review,weak_same_point_cluster_separation,3,True,medium_candidate;medium_candidate;medium_candidate,True,,,,
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,e9zR4mvMWw7,0.1,24,1,0,0,23,5,2,3,0,0.130434782609,0.869565217391,0.739130434783,1.75747508306,1.29565952982,0.379446640316,0.0410421642098,17;3;1;1;1,0.130434782609,0.875236294896,3,0,1,0,False,2,200,23,0.86,18,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.13,False,0.45,False,0.54,False,1,13,0,False,0,False,0,False,0,False,0,False,0,False,0.035,False,0.23,False,0.37,False,0.725,False,0.93,False,0.965,False,1,13,0,False,0,False,0,False,0,False,0,False,0.055,False,0.125,False,0.3,False,0.47,False,0.725,False,0.93,False,0.965,False,1,13,0,False,0,False,0,False,0,False,0.06,False,0.135,False,0.155,False,0.33,False,0.475,False,0.725,False,0.93,False,0.965,False,0.64,0.975,0.975,0.975,0.124166666667,0.135,0.0108333333334,0,0.142391304348,0.074827020202,,,,,,,,,invalid_response_evidence,0,0,卧室,sleep,supported_component:e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3,supported_component,medium_candidate,supported_clusters_repeat;proportion_stability_reported_separately,medium_candidate,supported_core_cumulative_stability_passed,3,True,requires_local_review,none_of_these_flags,3,True,medium_candidate;medium_candidate;medium_candidate,True,,,,
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,manual,jh4fc5c5qoQ,0.1,4,0,0,0,4,3,1,2,1,0.5,0.5,0.5,2.66666666667,1.5,0.5,0.057024089161,2;1;1,0.5,0.625,1,1,1,0,False,1,200,4,0,,0,False,0,False,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0.49,3,0.185,False,0.49,False,0.49,True,0.49,True,0.49,True,0.49,True,0.49,True,0.49,True,0.49,True,0.49,True,0.49,True,0.49,True,0.49,3,0.185,False,0.49,False,0.49,True,0.49,True,0.49,True,0.49,True,0.49,True,0.49,True,0.49,True,0.49,True,0.49,True,0.49,True,0.49,3,0.185,False,0.49,False,0.49,True,0.49,True,0.49,True,0.49,True,0.49,True,0.49,True,0.49,True,0.49,True,0.49,True,0.49,True,0,0.185,0.185,0.185,0.25,0.3675,0.25,0.0799999999999,0.3275,0.125,,,,,,,,,limited_horizon_or_order_sensitive,0,0,卧室,sleep,supported_component:jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,supported_component,,short_horizon_or_unconfirmed_multi_pattern,,short_horizon_or_unconfirmed_multi_pattern,1,False,not_adjudicated,short_observed_pool,,,,,,,,
jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,manual,jh4fc5c5qoQ,0.1,2,0,0,0,2,2,0,2,0,1,0,0.5,2,1,1,,1;1,1,0.666666666667,2,0,,0,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient_people,0,0,起居与休闲,living,supported_component:jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,overlap_with_pending_or_unsupported,,too_few_valid_people,,too_few_valid_people,0,False,not_adjudicated,short_observed_pool,,,,,,,,
jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,manual,jh4fc5c5qoQ,0.1,2,0,0,0,2,2,0,2,0,1,0,0.5,2,1,1,,1;1,1,0.666666666667,2,0,,0,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient_people,0,0,卧室,sleep,unresolved:jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,not_in_supported_component,,too_few_valid_people,,too_few_valid_people,0,False,not_adjudicated,short_observed_pool,,,,,,,,
jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,manual,jh4fc5c5qoQ,0.1,2,0,0,0,2,2,0,2,0,1,0,0.5,2,1,1,,1;1,1,0.666666666667,2,0,,0,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient_people,0,0,起居与休闲,living,supported_component:jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,overlap_with_pending_or_unsupported,,too_few_valid_people,,too_few_valid_people,0,False,not_adjudicated,short_observed_pool,,,,,,,,
jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,manual,jh4fc5c5qoQ,0.1,2,0,0,0,2,2,0,2,0,1,0,0.5,2,1,1,,1;1,1,0.666666666667,2,0,,0,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient_people,0,0,卫浴,bathroom,supported_component:jh4fc5c5qoQ_5ce75bcca20d46a8adba099e08a36c8e,overlap_with_pending_or_unsupported,,too_few_valid_people,,too_few_valid_people,0,False,not_adjudicated,short_observed_pool,,,,,,,,
jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c,manual,jh4fc5c5qoQ,0.1,1,0,0,0,1,1,0,1,0,1,0,1,1,-0,,,1,1,1,1,0,,0,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient_people,0,0,厨房与用餐,kitchen,supported_component:jh4fc5c5qoQ_3182b6eba9ce405f9e1c0af86cc6b862,overlap_with_pending_or_unsupported,,too_few_valid_people,,too_few_valid_people,0,False,not_adjudicated,short_observed_pool,,,,,,,,
jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,manual,jh4fc5c5qoQ,0.1,2,0,0,0,2,2,0,2,0,1,0,0.5,2,1,1,,1;1,1,0.666666666667,2,0,,0,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient_people,0,0,卧室,sleep,supported_component:jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,supported_component,,too_few_valid_people,,too_few_valid_people,0,False,not_adjudicated,short_observed_pool,,,,,,,,
jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,manual,jtcxE69GiFV,0.1,3,0,0,0,3,1,1,0,0,0,1,1,1,-0,0,0.0622727873146,3,0,1,0,0,1,0,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient_people,0,0,厨房与用餐,kitchen,supported_component:jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,supported_component,,too_few_valid_people,,too_few_valid_people,0,False,not_adjudicated,short_observed_pool,,,,,,,,
jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,manual,jtcxE69GiFV,0.1,3,0,0,0,3,1,1,0,0,0,1,1,1,-0,0,0.0396746590923,3,0,1,0,0,1,0,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient_people,0,0,卫浴,bathroom,unresolved:jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,not_in_supported_component,,too_few_valid_people,,too_few_valid_people,0,False,not_adjudicated,short_observed_pool,,,,,,,,
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,jtcxE69GiFV,0.1,6,0,0,0,6,2,2,0,0,0,1,0.5,2,1,0,0.0610239239447,3;3,0,1,0,0,0.75,0.888888888889,True,1,200,6,0.525,5,0,False,0,False,0.13,False,0.525,False,0.525,True,0.525,True,0.525,True,0.525,True,0.525,True,0.525,True,0.525,True,0.525,True,0.525,5,0,False,0,False,0.13,False,0.525,False,0.525,True,0.525,True,0.525,True,0.525,True,0.525,True,0.525,True,0.525,True,0.525,True,0.525,5,0,False,0,False,0.13,False,0.525,False,0.525,True,0.525,True,0.525,True,0.525,True,0.525,True,0.525,True,0.525,True,0.525,True,0.525,5,0,False,0,False,0.13,False,0.525,False,0.525,True,0.525,True,0.525,True,0.525,True,0.525,True,0.525,True,0.525,True,0.525,True,0,0,0,0,0,0,0,0.21925,0.2,0.2,中等,"{""note"": """"}","{""group"": ""G109"", ""image_id"": ""jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037"", ""number"": 5, ""selection"": ""采用"", ""collection"": ""需要新增标注"", ""role"": ""待定"", ""target_band"": ""9–15人"", ""difficulty"": ""中等"", ""note"": """", ""legacy_review"": null}",G109,"这图semi标的不好,而且人工标 部分地方他们可能会忽略,造成歧义",metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors,,limited_horizon_or_order_sensitive,0.54,0.54,卧室,sleep,supported_component:jtcxE69GiFV_001ad2ad14234e06b2d996d71bb96fc4,supported_component,,short_horizon_or_unconfirmed_multi_pattern,,short_horizon_or_unconfirmed_multi_pattern,1,False,requires_local_review,short_observed_pool,3,False,medium_candidate;;simple_candidate,False,,,,
