image_id,condition,k,grade,n_valid,cut
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,manual,8,,6,0.1
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,2,simple_candidate,6,0.1
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,3,simple_candidate,6,0.1
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,4,simple_candidate,6,0.1
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,5,simple_candidate,6,0.1
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,6,simple_candidate,6,0.1
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,7,simple_candidate,6,0.1
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,8,simple_candidate,6,0.1
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,semi,2,,4,0.1
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,semi,3,,4,0.1
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,semi,4,,4,0.1
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,semi,5,,4,0.1
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,semi,6,,4,0.1
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,semi,7,,4,0.1
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,semi,8,,4,0.1
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,2,medium_candidate,24,0.1
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,3,medium_candidate,24,0.1
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,4,medium_candidate,24,0.1
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,5,medium_candidate,24,0.1
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,6,medium_candidate,24,0.1
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,7,medium_candidate,24,0.1
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,8,medium_candidate,24,0.1
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,2,difficult_candidate,23,0.1
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,3,difficult_candidate,23,0.1
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,4,difficult_candidate,23,0.1
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,5,difficult_candidate,23,0.1
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,6,difficult_candidate,23,0.1
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,7,difficult_candidate,23,0.1
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,8,difficult_candidate,23,0.1
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,2,medium_candidate,24,0.1
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,3,medium_candidate,24,0.1
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,4,medium_candidate,24,0.1
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,5,medium_candidate,24,0.1
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,6,medium_candidate,24,0.1
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,7,medium_candidate,24,0.1
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,8,medium_candidate,24,0.1
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,2,,24,0.1
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,3,,24,0.1
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,4,,24,0.1
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,5,,24,0.1
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,6,,24,0.1
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,7,,24,0.1
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,8,,24,0.1
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,2,,5,0.1
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,3,,5,0.1
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,4,,5,0.1
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,5,,5,0.1
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,6,,5,0.1
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,7,,5,0.1
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,8,,5,0.1
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,manual,2,,5,0.1
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,manual,3,,5,0.1
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,manual,4,,5,0.1
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,manual,5,,5,0.1
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,manual,6,,5,0.1
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,manual,7,,5,0.1
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,manual,8,,5,0.1
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,2,,5,0.1
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,3,,5,0.1
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,4,simple_candidate,5,0.1
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,5,simple_candidate,5,0.1
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,6,simple_candidate,5,0.1
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,7,simple_candidate,5,0.1
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,8,simple_candidate,5,0.1
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,2,,5,0.1
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,3,,5,0.1
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,4,,5,0.1
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,5,,5,0.1
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,6,,5,0.1
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,7,,5,0.1
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,8,,5,0.1
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,manual,2,,5,0.1
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,manual,3,,5,0.1
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,manual,4,,5,0.1
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,manual,5,,5,0.1
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,manual,6,,5,0.1
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,manual,7,,5,0.1
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,manual,8,,5,0.1
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,semi,2,,4,0.1
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,semi,3,,4,0.1
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,semi,4,,4,0.1
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,semi,5,,4,0.1
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,semi,6,,4,0.1
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,semi,7,,4,0.1
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,semi,8,,4,0.1
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,2,medium_candidate,24,0.1
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,3,medium_candidate,24,0.1
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,4,medium_candidate,24,0.1
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,5,medium_candidate,24,0.1
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,6,medium_candidate,24,0.1
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,7,medium_candidate,24,0.1
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,8,medium_candidate,24,0.1
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,2,simple_candidate,5,0.1
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,3,simple_candidate,5,0.1
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,4,simple_candidate,5,0.1
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,5,simple_candidate,5,0.1
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,6,simple_candidate,5,0.1
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,7,simple_candidate,5,0.1
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,8,simple_candidate,5,0.1
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,2,,5,0.1
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,3,,5,0.1
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,4,,5,0.1
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,5,,5,0.1
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,6,,5,0.1
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,7,,5,0.1
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,8,,5,0.1
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,2,,5,0.1
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,3,,5,0.1
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,4,,5,0.1
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,5,,5,0.1
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,6,,5,0.1
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,7,,5,0.1
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,8,,5,0.1
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,2,,5,0.1
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,3,,5,0.1
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,4,,5,0.1
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,5,,5,0.1
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,6,,5,0.1
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,7,,5,0.1
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,8,,5,0.1
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,2,,5,0.1
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,3,,5,0.1
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,4,,5,0.1
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,5,,5,0.1
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,6,,5,0.1
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,7,,5,0.1
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,8,,5,0.1
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,2,,24,0.1
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,3,simple_candidate,24,0.1
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,4,simple_candidate,24,0.1
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,5,simple_candidate,24,0.1
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,6,simple_candidate,24,0.1
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,7,simple_candidate,24,0.1
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,8,simple_candidate,24,0.1
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,2,,24,0.1
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,3,,24,0.1
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,4,,24,0.1
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,5,,24,0.1
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,6,,24,0.1
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,7,,24,0.1
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,8,,24,0.1
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,2,medium_candidate,24,0.1
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,3,medium_candidate,24,0.1
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,4,medium_candidate,24,0.1
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,5,medium_candidate,24,0.1
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,6,medium_candidate,24,0.1
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,7,medium_candidate,24,0.1
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,8,medium_candidate,24,0.1
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,2,,6,0.1
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,3,,6,0.1
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,4,,6,0.1
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,5,,6,0.1
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,6,,6,0.1
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,7,,6,0.1
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,8,,6,0.1
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,2,,6,0.1
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,3,,6,0.1
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,4,,6,0.1
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,5,,6,0.1
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,6,,6,0.1
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,7,,6,0.1
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,8,,6,0.1
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,2,simple_candidate,4,0.1
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,3,simple_candidate,4,0.1
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,simple_candidate,4,0.1
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,5,simple_candidate,4,0.1
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,6,simple_candidate,4,0.1
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,7,simple_candidate,4,0.1
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,8,simple_candidate,4,0.1
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,2,,24,0.1
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,3,,24,0.1
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,4,,24,0.1
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,5,,24,0.1
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,6,,24,0.1
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,7,,24,0.1
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,8,,24,0.1
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,2,medium_candidate,7,0.1
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,3,medium_candidate,7,0.1
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,4,medium_candidate,7,0.1
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,5,medium_candidate,7,0.1
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,6,medium_candidate,7,0.1
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,7,medium_candidate,7,0.1
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,8,medium_candidate,7,0.1
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,2,,5,0.1
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,3,,5,0.1
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,4,simple_candidate,5,0.1
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,5,simple_candidate,5,0.1
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,6,simple_candidate,5,0.1
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,7,simple_candidate,5,0.1
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,8,simple_candidate,5,0.1
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,2,difficult_candidate,23,0.1
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,3,difficult_candidate,23,0.1
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,4,difficult_candidate,23,0.1
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,5,difficult_candidate,23,0.1
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,6,difficult_candidate,23,0.1
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,7,difficult_candidate,23,0.1
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,8,difficult_candidate,23,0.1
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,2,,5,0.1
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,3,,5,0.1
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,4,simple_candidate,5,0.1
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,5,simple_candidate,5,0.1
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,6,simple_candidate,5,0.1
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,7,simple_candidate,5,0.1
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,8,simple_candidate,5,0.1
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,semi,2,,4,0.1
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,semi,3,,4,0.1
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,semi,4,,4,0.1
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,semi,5,,4,0.1
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,semi,6,,4,0.1
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,semi,7,,4,0.1
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,semi,8,,4,0.1
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,2,medium_candidate,23,0.1
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,3,medium_candidate,23,0.1
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,4,medium_candidate,23,0.1
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,5,medium_candidate,23,0.1
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,6,medium_candidate,23,0.1
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,7,medium_candidate,23,0.1
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,8,medium_candidate,23,0.1
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,2,medium_candidate,24,0.1
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,3,medium_candidate,24,0.1
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,4,medium_candidate,24,0.1
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,5,medium_candidate,24,0.1
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,6,medium_candidate,24,0.1
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,7,medium_candidate,24,0.1
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,8,medium_candidate,24,0.1
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,2,medium_candidate,23,0.1
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,3,medium_candidate,23,0.1
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,4,medium_candidate,23,0.1
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,5,medium_candidate,23,0.1
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,6,medium_candidate,23,0.1
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,7,medium_candidate,23,0.1
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,8,medium_candidate,23,0.1
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,2,,5,0.1
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,3,,5,0.1
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,4,,5,0.1
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,5,,5,0.1
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,6,,5,0.1
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,7,,5,0.1
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,8,,5,0.1
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,semi,2,,4,0.1
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,semi,3,,4,0.1
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,semi,4,,4,0.1
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,semi,5,,4,0.1
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,semi,6,,4,0.1
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,semi,7,,4,0.1
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,semi,8,,4,0.1
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,manual,2,,5,0.1
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,manual,3,,5,0.1
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,manual,4,,5,0.1
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,manual,5,,5,0.1
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,manual,6,,5,0.1
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,manual,7,,5,0.1
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,manual,8,,5,0.1
x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,manual,2,,5,0.1
x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,manual,3,,5,0.1
x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,manual,4,,5,0.1
x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,manual,5,,5,0.1
x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,manual,6,,5,0.1
x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,manual,7,,5,0.1
x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,manual,8,,5,0.1
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,manual,2,medium_candidate,5,0.1
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,manual,3,medium_candidate,5,0.1
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,manual,4,medium_candidate,5,0.1
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,manual,5,medium_candidate,5,0.1
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,manual,6,medium_candidate,5,0.1
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,manual,7,medium_candidate,5,0.1
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,manual,8,medium_candidate,5,0.1
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,manual,2,,24,0.1
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,manual,3,,24,0.1
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,manual,4,,24,0.1
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,manual,5,,24,0.1
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,manual,6,,24,0.1
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,manual,7,,24,0.1
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,manual,8,,24,0.1
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,manual,2,,5,0.1
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,manual,3,simple_candidate,5,0.1
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,manual,4,simple_candidate,5,0.1
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,manual,5,simple_candidate,5,0.1
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,manual,6,simple_candidate,5,0.1
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,manual,7,simple_candidate,5,0.1
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,manual,8,simple_candidate,5,0.1
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,semi,2,,5,0.1
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,semi,3,,5,0.1
