stage,dataset_group,base_task_id,building_id,worker_id,project_id,runtime_task_id,annotation_id,strict_valid_support,task_boundary_dispersion,leave_one_worker_out_boundary_dispersion,active_time_seconds,log1p_active_time,active_time_match_status,difficulty_tags_json,difficulty_raw_values_json,difficulty_trivial,difficulty_nontrivial,difficulty_nontrivial_tag_count,difficulty_occlusion,difficulty_low_texture,difficulty_seam,difficulty_reflection,difficulty_low_quality
C1,C1_core_all,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,11,71,3306,6401,5,0.009253532748643123,0.010277739215240592,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,15,71,3306,6469,5,0.009253532748643123,0.008053775487040208,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,32,67,3216,6365,5,0.008369078410892882,0.008808977070839108,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,33,67,3216,5838,5,0.008369078410892882,0.00930119068984899,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,37,67,3216,5882,5,0.008369078410892882,0.008208380674307588,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,11,71,3328,6407,5,0.008369078410892882,0.009284745518351234,,,annotation_missing_task_level_ambiguous,[],"[""low_texture""]",0,0,0,0,0,0,0,0
C1,C1_core_all,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,15,71,3328,6484,5,0.008369078410892882,0.006242098101117495,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,30,67,3217,6026,5,0.012509675450260004,0.010620933433303614,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""seam""]","[""occlusion"", ""seam""]",0,1,2,1,0,1,0,0
C1,C1_core_all,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,34,67,3217,5898,5,0.012509675450260004,0.011084145957417654,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,1,71,3329,6338,5,0.012509675450260004,0.012290932600156271,,,annotation_missing_task_level_ambiguous,[],"[""low_texture""]",0,0,0,0,0,0,0,0
C1,C1_core_all,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,12,71,3329,6346,5,0.012509675450260004,0.014301502193441654,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,2,71,3329,6142,5,0.012509675450260004,0.014250863066980831,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,31,67,3232,5975,5,0.007882016530494928,0.008078991072872669,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,10,71,3344,6184,5,0.007882016530494928,0.009433139451691164,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,17,71,3344,6212,5,0.007882016530494928,0.008079541246538702,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0,0,0,0
C1,C1_core_all,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,6,71,3344,6267,5,0.007882016530494928,0.009433139451691164,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,8,71,3344,6133,5,0.007882016530494928,0.004385271429680944,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0,0,0,0
C1,C1_core_all,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,27,67,3200,5823,5,0.008997676125756793,0.008592328925939233,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,28,67,3200,5791,5,0.008997676125756793,0.008564674058767393,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,29,67,3200,6443,5,0.008997676125756793,0.010334285569864099,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,31,67,3200,6037,5,0.008997676125756793,0.00716280650434914,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,36,67,3200,6086,5,0.008997676125756793,0.010334285569864099,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,34,67,3243,6556,6,0.0717252238219599,0.05715539347306046,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,35,67,3243,5954,6,0.0717252238219599,0.060483398475616755,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,10,71,3355,6187,6,0.0717252238219599,0.08001501353574417,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,13,71,3355,6243,6,0.0717252238219599,0.07622501329179492,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,14,71,3355,6507,6,0.0717252238219599,0.0766602569027898,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,18,71,3355,6547,6,0.0717252238219599,0.07981226725275323,,,annotation_missing_task_level_ambiguous,[],"[""low_texture""]",0,0,0,0,0,0,0,0
C1,C1_core_all,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,27,67,3214,5824,6,0.008097041249560174,0.008163839236635518,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0,0,0,0
C1,C1_core_all,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,28,67,3214,5789,6,0.008097041249560174,0.007539194377048031,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,29,67,3214,6441,6,0.008097041249560174,0.008601939817209314,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,31,67,3214,5989,6,0.008097041249560174,0.008016628863792475,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,35,67,3214,5941,6,0.008097041249560174,0.007558561524512497,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,36,67,3214,6087,6,0.008097041249560174,0.008702083678163209,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7,34,67,3246,6558,6,0.024967476400440163,0.02698010196640003,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7,10,71,3358,6186,6,0.024967476400440163,0.027707053131318195,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7,13,71,3358,6242,6,0.024967476400440163,0.027707053131318195,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7,14,71,3358,6509,6,0.024967476400440163,0.028026484919621387,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7,18,71,3358,6549,6,0.024967476400440163,0.018302003472026596,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7,6,71,3358,6271,6,0.024967476400440163,0.021082161781956578,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7,30,67,3203,6024,6,0.01352059628057627,0.014094485188252025,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""seam""]","[""occlusion"", ""low_texture"", ""seam""]",0,1,2,1,0,1,0,0
C1,C1_core_all,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7,31,67,3203,5987,6,0.01352059628057627,0.01415004392445468,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7,33,67,3203,5833,6,0.01352059628057627,0.01257421161575939,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7,1,71,3315,6320,6,0.01352059628057627,0.010915157557977817,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7,11,71,3315,6403,6,0.01352059628057627,0.01442679821387155,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7,12,71,3315,6344,6,0.01352059628057627,0.014962881183142152,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,28,67,3204,5779,5,0.011347256590273547,0.012038229567454336,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,29,67,3204,6431,5,0.011347256590273547,0.007517543580184157,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,35,67,3204,5935,5,0.011347256590273547,0.012581527171044124,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,36,67,3204,6097,5,0.011347256590273547,0.012682899324146827,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,1,71,3316,6316,5,0.011347256590273547,0.011916083308538291,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,34,67,3195,6058,5,0.048203623261325323,0.029793518281831983,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,36,67,3195,6096,5,0.048203623261325323,0.0549984864360231,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,37,67,3195,5876,5,0.048203623261325323,0.04598127207921212,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,1,71,3307,6317,5,0.048203623261325323,0.053869617621959576,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,2,71,3307,6137,5,0.048203623261325323,0.05637522188759984,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""reflection"", ""seam""]","[""occlusion"", ""seam"", ""reflection""]",0,1,3,1,0,1,1,0
C1,C1_core_all,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,31,67,3207,5961,5,0.007029758186593804,0.004441040877621556,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion"", ""low_quality""]",0,1,1,1,0,0,0,0
C1,C1_core_all,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,10,71,3319,6176,5,0.007029758186593804,0.00840516149125764,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,17,71,3319,6204,5,0.007029758186593804,0.0069922245617848695,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,6,71,3319,6264,5,0.007029758186593804,0.00840516149125764,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,8,71,3319,6125,5,0.007029758186593804,0.006905202511047315,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,34,67,3225,6566,6,0.005171599932213485,0.00461938516498821,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,10,71,3337,6452,6,0.005171599932213485,0.0042678951436955215,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,13,71,3337,6231,6,0.005171599932213485,0.005635573671260918,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,14,71,3337,6502,6,0.005171599932213485,0.005635573671260918,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,18,71,3337,6542,6,0.005171599932213485,0.005751762329798138,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,6,71,3337,6266,6,0.005171599932213485,0.005119409612277204,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,27,67,3227,5799,5,0.010597329922845834,0.011764189458907318,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,30,67,3227,6015,5,0.010597329922845834,0.012294189358130111,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""seam""]","[""occlusion"", ""low_texture"", ""seam""]",0,1,2,1,0,1,0,0
C1,C1_core_all,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,32,67,3227,6369,5,0.010597329922845834,0.00965782726304811,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0,0,0,0
C1,C1_core_all,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,33,67,3227,5843,5,0.010597329922845834,0.011126126947621403,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,12,71,3339,6332,5,0.010597329922845834,0.008144316586522224,,,annotation_missing_task_level_ambiguous,"[""reflection""]","[""reflection""]",0,1,1,0,0,0,1,0
C1,C1_core_all,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,29,67,3229,6432,6,0.04818669533023433,0.05642024320643204,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,34,67,3229,6568,6,0.04818669533023433,0.05623939692197644,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,35,67,3229,5947,6,0.04818669533023433,0.0563339761274574,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,13,71,3341,6232,6,0.04818669533023433,0.055813225039768,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,14,71,3341,6504,6,0.04818669533023433,0.055891600849405976,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,18,71,3341,6544,6,0.04818669533023433,0.00842172983636611,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""seam""]","[""occlusion"", ""seam""]",0,1,2,1,0,1,0,0
C1,C1_core_all,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,28,67,3261,5777,5,0.011831709333655616,0.012790850727044131,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,34,67,3261,6073,5,0.011831709333655616,0.013604428087747237,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,37,67,3261,5894,5,0.011831709333655616,0.01379774721674922,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,1,71,3373,6323,5,0.011831709333655616,0.006115897924900397,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,2,71,3373,6150,5,0.011831709333655616,0.012849622711837094,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,27,67,3260,5798,5,0.010383530662966534,0.010750315982702152,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,30,67,3260,6014,5,0.010383530662966534,0.012239586149047632,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""seam""]","[""occlusion"", ""low_texture"", ""seam""]",0,1,2,1,0,1,0,0
C1,C1_core_all,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,11,71,3372,6417,5,0.010383530662966534,0.011207620918926483,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,12,71,3372,6328,5,0.010383530662966534,0.005283052924446511,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,15,71,3372,6474,5,0.010383530662966534,0.01243707733970989,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,30,67,3240,6025,5,0.02318038087643537,0.02515295910934895,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""reflection"", ""seam""]","[""occlusion"", ""low_texture"", ""seam"", ""reflection""]",0,1,3,1,0,1,1,0
C1,C1_core_all,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,34,67,3240,5990,5,0.02318038087643537,0.02101031038532114,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,17,71,3352,6214,5,0.02318038087643537,0.021105109976039576,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0,0,1,0
C1,C1_core_all,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,2,71,3352,6146,5,0.02318038087643537,0.024885470221794253,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0,0,1,0
C1,C1_core_all,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,8,71,3352,6135,5,0.02318038087643537,0.02374805468967293,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0,0,1,0
C1,C1_core_all,rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,32,67,3251,6376,5,0.010768683062261841,0.010858208542510813,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,34,67,3251,6070,5,0.010768683062261841,0.006021200148863796,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,37,67,3251,5890,5,0.010768683062261841,0.011509732935743866,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,15,71,3363,6483,5,0.010768683062261841,0.012777265448280025,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,2,71,3363,6148,5,0.010768683062261841,0.012677008235910706,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
