dry_run_only,no_C2_freeze_yet,tau_d_not_final,not_thesis_facing_artifact,do_not_use_for_split,task_id,base_task_id,image_path,image_url,render_status,prediction_status,prediction_model_version,keypoint_count,polygon_point_count,polygon_area_pct2,duplicate_corner_pair_count,g_score_raw,g_bucket,g_hard_failure_flag,g_complexity_flag,g_reason_codes,legacy_risk_score,legacy_primary_bucket,manual_review_label,manual_review_notes
true,true,true,true,true,673,yqstnuAEVhm_96960ce9646a41e4bc183d75327fe1c1,D:\Work\HOHONET\data\mp3d_layout\test\img\yqstnuAEVhm_96960ce9646a41e4bc183d75327fe1c1.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/yqstnuAEVhm_96960ce9646a41e4bc183d75327fe1c1.png,ok,ok,HoHoNet_v1,8,62,2028.449698,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,674,e9zR4mvMWw7_1cbe7276fcee411c8695f5f11ac45eb5,D:\Work\HOHONET\data\mp3d_layout\test\img\e9zR4mvMWw7_1cbe7276fcee411c8695f5f11ac45eb5.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/e9zR4mvMWw7_1cbe7276fcee411c8695f5f11ac45eb5.png,ok,ok,HoHoNet_v1,8,62,4100.520085,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,675,B6ByNegPMKs_1bf33cdff9a54d65a9be6889eb912fb5,D:\Work\HOHONET\data\mp3d_layout\test\img\B6ByNegPMKs_1bf33cdff9a54d65a9be6889eb912fb5.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/B6ByNegPMKs_1bf33cdff9a54d65a9be6889eb912fb5.png,ok,ok,HoHoNet_v1,8,62,1752.352531,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,678,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,D:\Work\HOHONET\data\mp3d_layout\test\img\UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de.png,ok,ok,HoHoNet_v1,12,102,2176.537171,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,679,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,D:\Work\HOHONET\data\mp3d_layout\test\img\q9vSo1VnCiC_a424533651804a38a55b1252daccc81e.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/q9vSo1VnCiC_a424533651804a38a55b1252daccc81e.png,ok,ok,HoHoNet_v1,8,62,2683.138389,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,680,uNb9QFRL6hY_732f4a58dc814dc7ad4878f0a6b64196,D:\Work\HOHONET\data\mp3d_layout\test\img\uNb9QFRL6hY_732f4a58dc814dc7ad4878f0a6b64196.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_732f4a58dc814dc7ad4878f0a6b64196.png,ok,ok,HoHoNet_v1,8,62,4527.182835,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,681,B6ByNegPMKs_cfb2c926a80a4fde93b0d58d49af6549,D:\Work\HOHONET\data\mp3d_layout\test\img\B6ByNegPMKs_cfb2c926a80a4fde93b0d58d49af6549.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/B6ByNegPMKs_cfb2c926a80a4fde93b0d58d49af6549.png,ok,ok,HoHoNet_v1,8,62,1801.800996,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,682,e9zR4mvMWw7_75ea3fd50c1c4b8ba66dccc4247b8b81,D:\Work\HOHONET\data\mp3d_layout\test\img\e9zR4mvMWw7_75ea3fd50c1c4b8ba66dccc4247b8b81.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/e9zR4mvMWw7_75ea3fd50c1c4b8ba66dccc4247b8b81.png,ok,ok,HoHoNet_v1,8,62,5196.774123,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,D:\Work\HOHONET\data\mp3d_layout\test\img\wc2JMjhGNzB_dda6efcba51c40de8552408953719515.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.png,ok,ok,HoHoNet_v1,12,102,3968.427002,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,684,wc2JMjhGNzB_72cf693eb66c4a8a8062080763f50a09,D:\Work\HOHONET\data\mp3d_layout\test\img\wc2JMjhGNzB_72cf693eb66c4a8a8062080763f50a09.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_72cf693eb66c4a8a8062080763f50a09.png,ok,ok,HoHoNet_v1,8,62,4862.973897,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,685,Z6MFQCViBuw_bc4ec1f735f3446aa4b56165d9508b45,D:\Work\HOHONET\data\mp3d_layout\test\img\Z6MFQCViBuw_bc4ec1f735f3446aa4b56165d9508b45.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/Z6MFQCViBuw_bc4ec1f735f3446aa4b56165d9508b45.png,ok,ok,HoHoNet_v1,8,62,2288.114068,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,686,wc2JMjhGNzB_48a93a3b61354385b30974c248c11ef2,D:\Work\HOHONET\data\mp3d_layout\test\img\wc2JMjhGNzB_48a93a3b61354385b30974c248c11ef2.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_48a93a3b61354385b30974c248c11ef2.png,ok,ok,HoHoNet_v1,12,102,1789.213911,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,688,B6ByNegPMKs_343c07bcee6a4740a3cd39540e8f4ca2,D:\Work\HOHONET\data\mp3d_layout\test\img\B6ByNegPMKs_343c07bcee6a4740a3cd39540e8f4ca2.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/B6ByNegPMKs_343c07bcee6a4740a3cd39540e8f4ca2.png,ok,ok,HoHoNet_v1,8,62,3467.216103,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,689,UwV83HsGsw3_cfe01e0f074a4a2cb892c6052bce550f,D:\Work\HOHONET\data\mp3d_layout\test\img\UwV83HsGsw3_cfe01e0f074a4a2cb892c6052bce550f.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/UwV83HsGsw3_cfe01e0f074a4a2cb892c6052bce550f.png,ok,ok,HoHoNet_v1,12,102,2815.373764,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,690,kEZ7cmS4wCh_3c4a8eb4ef504942b6df1937932aa3f2,D:\Work\HOHONET\data\mp3d_layout\test\img\kEZ7cmS4wCh_3c4a8eb4ef504942b6df1937932aa3f2.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/kEZ7cmS4wCh_3c4a8eb4ef504942b6df1937932aa3f2.png,ok,ok,HoHoNet_v1,8,62,2891.014319,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,691,UwV83HsGsw3_bca9a4ce9c82463c97dea098ccfae7a0,D:\Work\HOHONET\data\mp3d_layout\test\img\UwV83HsGsw3_bca9a4ce9c82463c97dea098ccfae7a0.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/UwV83HsGsw3_bca9a4ce9c82463c97dea098ccfae7a0.png,ok,ok,HoHoNet_v1,12,102,3906.537309,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,692,q9vSo1VnCiC_60bae76d896345bfa783ebdd78f1cc71,D:\Work\HOHONET\data\mp3d_layout\test\img\q9vSo1VnCiC_60bae76d896345bfa783ebdd78f1cc71.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/q9vSo1VnCiC_60bae76d896345bfa783ebdd78f1cc71.png,ok,ok,HoHoNet_v1,8,62,3611.403988,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,693,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,D:\Work\HOHONET\data\mp3d_layout\test\img\e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8.png,ok,ok,HoHoNet_v1,8,62,2435.791626,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,694,wc2JMjhGNzB_52ed6a0219e84a0bb6db8037ae700366,D:\Work\HOHONET\data\mp3d_layout\test\img\wc2JMjhGNzB_52ed6a0219e84a0bb6db8037ae700366.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_52ed6a0219e84a0bb6db8037ae700366.png,ok,ok,HoHoNet_v1,8,62,3580.436619,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,695,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,D:\Work\HOHONET\data\mp3d_layout\test\img\7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e.png,ok,ok,HoHoNet_v1,12,102,1791.809878,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,702,wc2JMjhGNzB_5b147d7f689a410baca131f29c8a9515,D:\Work\HOHONET\data\mp3d_layout\test\img\wc2JMjhGNzB_5b147d7f689a410baca131f29c8a9515.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_5b147d7f689a410baca131f29c8a9515.png,ok,ok,HoHoNet_v1,12,102,4114.837698,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,703,uNb9QFRL6hY_104d12b732794414a42edd37ac554bff,D:\Work\HOHONET\data\mp3d_layout\test\img\uNb9QFRL6hY_104d12b732794414a42edd37ac554bff.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_104d12b732794414a42edd37ac554bff.png,ok,ok,HoHoNet_v1,8,62,3138.099229,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,704,e9zR4mvMWw7_93c08bd7515647fdaa2ef1239d02983c,D:\Work\HOHONET\data\mp3d_layout\test\img\e9zR4mvMWw7_93c08bd7515647fdaa2ef1239d02983c.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/e9zR4mvMWw7_93c08bd7515647fdaa2ef1239d02983c.png,ok,ok,HoHoNet_v1,8,62,4279.511148,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,705,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,D:\Work\HOHONET\data\mp3d_layout\test\img\X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302.png,ok,ok,HoHoNet_v1,12,102,4659.478312,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,706,wc2JMjhGNzB_0a54ae7daf36423fb6a5607caf3fb942,D:\Work\HOHONET\data\mp3d_layout\test\img\wc2JMjhGNzB_0a54ae7daf36423fb6a5607caf3fb942.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_0a54ae7daf36423fb6a5607caf3fb942.png,ok,ok,HoHoNet_v1,8,62,3976.273746,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,708,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,D:\Work\HOHONET\data\mp3d_layout\test\img\wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc.png,ok,ok,HoHoNet_v1,8,62,1664.737545,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,709,wc2JMjhGNzB_07fb6ea1434a451aa8dc27539ede0991,D:\Work\HOHONET\data\mp3d_layout\test\img\wc2JMjhGNzB_07fb6ea1434a451aa8dc27539ede0991.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_07fb6ea1434a451aa8dc27539ede0991.png,ok,ok,HoHoNet_v1,8,62,3970.784354,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,710,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,D:\Work\HOHONET\data\mp3d_layout\test\img\e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47.png,ok,ok,HoHoNet_v1,8,62,2844.804683,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,712,wc2JMjhGNzB_40ea4145b9e946aab5d56de3ce179c8e,D:\Work\HOHONET\data\mp3d_layout\test\img\wc2JMjhGNzB_40ea4145b9e946aab5d56de3ce179c8e.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_40ea4145b9e946aab5d56de3ce179c8e.png,ok,ok,HoHoNet_v1,12,102,3197.7287,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,713,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,D:\Work\HOHONET\data\mp3d_layout\test\img\Z6MFQCViBuw_2008e72476f84104858e908beeac0193.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/Z6MFQCViBuw_2008e72476f84104858e908beeac0193.png,ok,ok,HoHoNet_v1,8,62,2731.121939,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,715,uNb9QFRL6hY_f8acfc899a4c49ddad71fdfcfd899b2f,D:\Work\HOHONET\data\mp3d_layout\test\img\uNb9QFRL6hY_f8acfc899a4c49ddad71fdfcfd899b2f.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_f8acfc899a4c49ddad71fdfcfd899b2f.png,ok,ok,HoHoNet_v1,8,62,4748.129962,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
