base_task_id,building_id,cluster_count,cluster_worker_memberships_json,condition,cutoff,fixed_support_annotation_ids_json,partition_status,pointwise_correspondence_required,second_cluster_support,stage,strict_support,structure_status
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,11,"[[""13"", ""33"", ""35"", ""37"", ""6""], [""15"", ""17"", ""18"", ""2"", ""8""], [""11"", ""14"", ""32""], [""29"", ""31""], [""10"", ""36""], [""27""], [""1""], [""28""], [""34""], [""30""], [""12""]]",manual,0.97,"[""02946d1a59a1cfe17aef"", ""0306cba337eb984110ee"", ""1849bc7fd397907c0fdc"", ""266064e3bd9d27c4efda"", ""354632cf039452bb7976"", ""3a99de3022bf33efda0d"", ""597362d2aa07f7db8a02"", ""81cd8395dbe20dc23478"", ""8f2f8f8bfdaec3360646"", ""8f59ffff972415042eba"", ""95008ded416834561a81"", ""aa07e998c7330ad3d3eb"", ""aaa2559a6db59dcb28a0"", ""b2371fd8992b71f8f26a"", ""c52bd6458bd9b8699533"", ""c5c73b69124bd4813ab3"", ""c72ac2a665cd5a8025ca"", ""c7aeb60e2d3b55c2a7dc"", ""cd7adf8eb45b561bc952"", ""d17d0b2e584b2292c1f1"", ""f26a8da3bc451c32cde9"", ""f74c671037152e7b23be"", ""f765bc60ba41307a048f""]",unique,True,5,C1,23,supported_multimodal
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,,[],manual,0.93,"[""014b4e58073b849f7ed9"", ""097614c2e4d646b9059e"", ""0a79e9b207c32db39202"", ""0ba3c33cb0e05abf58ae"", ""1f84dbf5541abdd7a52b"", ""23115303fffe0aeeb5be"", ""303a694734e00bd95c83"", ""35e84449b82da019aab5"", ""45c7e6b9c0f075b709c5"", ""64a7b681289e1d9e5c28"", ""8f784855d8bd4f3a9024"", ""9468385d865a6955cb73"", ""9d17cd836d7fc38ad108"", ""ae7096d6a5b271deaac2"", ""b1ce4141a47902a64e35"", ""c6821c31452459c11f75"", ""cc4b77a1e08c03d24b8b"", ""d704f69a1c7c5327e638"", ""decd9e3adcbe39aed044"", ""e0a58597afa7f260d97e"", ""ea7f2a3fdcd3a9d42d55"", ""ea7fabdfe31667749db1"", ""f235b3c540b6882e63cb""]",not_evaluable,True,0,C1,23,not_evaluable
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,7,"[[""10"", ""11"", ""14"", ""15"", ""18""], [""12"", ""13"", ""28"", ""6"", ""8""], [""30"", ""32"", ""34"", ""36""], [""1"", ""31"", ""33"", ""35""], [""27"", ""29""], [""17"", ""2""], [""37""]]",manual,0.95,"[""014b4e58073b849f7ed9"", ""097614c2e4d646b9059e"", ""0a79e9b207c32db39202"", ""0ba3c33cb0e05abf58ae"", ""1f84dbf5541abdd7a52b"", ""23115303fffe0aeeb5be"", ""303a694734e00bd95c83"", ""35e84449b82da019aab5"", ""45c7e6b9c0f075b709c5"", ""64a7b681289e1d9e5c28"", ""8f784855d8bd4f3a9024"", ""9468385d865a6955cb73"", ""9d17cd836d7fc38ad108"", ""ae7096d6a5b271deaac2"", ""b1ce4141a47902a64e35"", ""c6821c31452459c11f75"", ""cc4b77a1e08c03d24b8b"", ""d704f69a1c7c5327e638"", ""decd9e3adcbe39aed044"", ""e0a58597afa7f260d97e"", ""ea7f2a3fdcd3a9d42d55"", ""ea7fabdfe31667749db1"", ""f235b3c540b6882e63cb""]",unique,True,5,C1,23,supported_multimodal
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,9,"[[""10"", ""11"", ""14"", ""15"", ""18""], [""30"", ""32"", ""34"", ""36""], [""13"", ""28"", ""6"", ""8""], [""31"", ""33"", ""35""], [""27"", ""29""], [""17"", ""2""], [""37""], [""12""], [""1""]]",manual,0.97,"[""014b4e58073b849f7ed9"", ""097614c2e4d646b9059e"", ""0a79e9b207c32db39202"", ""0ba3c33cb0e05abf58ae"", ""1f84dbf5541abdd7a52b"", ""23115303fffe0aeeb5be"", ""303a694734e00bd95c83"", ""35e84449b82da019aab5"", ""45c7e6b9c0f075b709c5"", ""64a7b681289e1d9e5c28"", ""8f784855d8bd4f3a9024"", ""9468385d865a6955cb73"", ""9d17cd836d7fc38ad108"", ""ae7096d6a5b271deaac2"", ""b1ce4141a47902a64e35"", ""c6821c31452459c11f75"", ""cc4b77a1e08c03d24b8b"", ""d704f69a1c7c5327e638"", ""decd9e3adcbe39aed044"", ""e0a58597afa7f260d97e"", ""ea7f2a3fdcd3a9d42d55"", ""ea7fabdfe31667749db1"", ""f235b3c540b6882e63cb""]",unique,True,4,C1,23,supported_multimodal
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,3,"[[""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""2"", ""27"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""8""], [""37""], [""6""]]",manual,0.93,"[""036f0b79fcb891d33e1d"", ""099f4ec32f8c8013e8b0"", ""23f6609f87c66a85d17b"", ""27d6bc8646fb2b446424"", ""3df38a56b200e7f043f5"", ""3f55c49d23e044184588"", ""48a03efd0568d764b14c"", ""4f044fa1f2070a2eeaa3"", ""5de6ccb2c6c424e63a1f"", ""78dc36e89fc34111fd75"", ""83fb8bbcdcb7e70a0597"", ""9971c6aae0055fa67213"", ""ad2a6827eaaf625d72c4"", ""b52bc566db82d02db16e"", ""be619ba0b00b38072876"", ""c6a0dacbc82fcd8d74f2"", ""e1db3136aee3813a438a"", ""e22f9f25476a29b9265f"", ""e4af7c47e67b1c37bb93"", ""f2617cc49b4c3cd19938"", ""f447db699b5c09a195ce"", ""fb2bc3c1a1ab95404b2a"", ""ffd4f687673b44d2ffb4""]",unique,True,1,C1,23,dominant_with_dissent
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,3,"[[""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""2"", ""27"", ""28"", ""29"", ""33"", ""34"", ""8""], [""1"", ""30"", ""31"", ""32"", ""35"", ""36"", ""6""], [""37""]]",manual,0.95,"[""036f0b79fcb891d33e1d"", ""099f4ec32f8c8013e8b0"", ""23f6609f87c66a85d17b"", ""27d6bc8646fb2b446424"", ""3df38a56b200e7f043f5"", ""3f55c49d23e044184588"", ""48a03efd0568d764b14c"", ""4f044fa1f2070a2eeaa3"", ""5de6ccb2c6c424e63a1f"", ""78dc36e89fc34111fd75"", ""83fb8bbcdcb7e70a0597"", ""9971c6aae0055fa67213"", ""ad2a6827eaaf625d72c4"", ""b52bc566db82d02db16e"", ""be619ba0b00b38072876"", ""c6a0dacbc82fcd8d74f2"", ""e1db3136aee3813a438a"", ""e22f9f25476a29b9265f"", ""e4af7c47e67b1c37bb93"", ""f2617cc49b4c3cd19938"", ""f447db699b5c09a195ce"", ""fb2bc3c1a1ab95404b2a"", ""ffd4f687673b44d2ffb4""]",unique,True,7,C1,23,supported_multimodal
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,5,"[[""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""2"", ""27"", ""29"", ""33"", ""8""], [""30"", ""31"", ""32"", ""35"", ""36"", ""6""], [""28"", ""34""], [""37""], [""1""]]",manual,0.97,"[""036f0b79fcb891d33e1d"", ""099f4ec32f8c8013e8b0"", ""23f6609f87c66a85d17b"", ""27d6bc8646fb2b446424"", ""3df38a56b200e7f043f5"", ""3f55c49d23e044184588"", ""48a03efd0568d764b14c"", ""4f044fa1f2070a2eeaa3"", ""5de6ccb2c6c424e63a1f"", ""78dc36e89fc34111fd75"", ""83fb8bbcdcb7e70a0597"", ""9971c6aae0055fa67213"", ""ad2a6827eaaf625d72c4"", ""b52bc566db82d02db16e"", ""be619ba0b00b38072876"", ""c6a0dacbc82fcd8d74f2"", ""e1db3136aee3813a438a"", ""e22f9f25476a29b9265f"", ""e4af7c47e67b1c37bb93"", ""f2617cc49b4c3cd19938"", ""f447db699b5c09a195ce"", ""fb2bc3c1a1ab95404b2a"", ""ffd4f687673b44d2ffb4""]",unique,True,6,C1,23,supported_multimodal
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,7,"[[""10"", ""12"", ""13"", ""15"", ""17"", ""18"", ""2"", ""28"", ""29"", ""30"", ""31"", ""33"", ""35"", ""37"", ""6"", ""8""], [""11"", ""14""], [""36""], [""27""], [""1""], [""32""], [""34""]]",manual,0.93,"[""0b276bc0087988e64912"", ""1348b48c5c9e762ca204"", ""291ad6158da57e3cad43"", ""433d0b582110ee0ef9b1"", ""4cec1169f91d22cfd064"", ""563395851b939361bf06"", ""751369268283b179790e"", ""7554850145efa35545ae"", ""8004d58810493d894b90"", ""80557e6a69dbd96f145d"", ""87633c987c28cc7b24da"", ""903f5f0ce2b19ea931e6"", ""94b9a12a91240fae6082"", ""a3645ccc20570a3b55ac"", ""a8f02e5f6ff661b1a6ea"", ""ad5f99c1a3eb5c22dcef"", ""bd7202f0572e6e29ad19"", ""c8ea10e8b26d4fa2d90b"", ""cbd801dc08d6ed3f53b9"", ""d07650e36d67becee157"", ""e41654f88d1993dc3e61"", ""fc42d8b4b92a825c7a00"", ""fc54690efab8e6885207""]",unique,True,2,C1,23,supported_multimodal
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,6,"[[""10"", ""12"", ""13"", ""15"", ""17"", ""18"", ""2"", ""29"", ""30"", ""31"", ""35"", ""36"", ""37"", ""6"", ""8""], [""1"", ""28"", ""33""], [""11"", ""14""], [""27""], [""32""], [""34""]]",manual,0.95,"[""0b276bc0087988e64912"", ""1348b48c5c9e762ca204"", ""291ad6158da57e3cad43"", ""433d0b582110ee0ef9b1"", ""4cec1169f91d22cfd064"", ""563395851b939361bf06"", ""751369268283b179790e"", ""7554850145efa35545ae"", ""8004d58810493d894b90"", ""80557e6a69dbd96f145d"", ""87633c987c28cc7b24da"", ""903f5f0ce2b19ea931e6"", ""94b9a12a91240fae6082"", ""a3645ccc20570a3b55ac"", ""a8f02e5f6ff661b1a6ea"", ""ad5f99c1a3eb5c22dcef"", ""bd7202f0572e6e29ad19"", ""c8ea10e8b26d4fa2d90b"", ""cbd801dc08d6ed3f53b9"", ""d07650e36d67becee157"", ""e41654f88d1993dc3e61"", ""fc42d8b4b92a825c7a00"", ""fc54690efab8e6885207""]",unique,True,3,C1,23,supported_multimodal
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,,[],manual,0.97,"[""0b276bc0087988e64912"", ""1348b48c5c9e762ca204"", ""291ad6158da57e3cad43"", ""433d0b582110ee0ef9b1"", ""4cec1169f91d22cfd064"", ""563395851b939361bf06"", ""751369268283b179790e"", ""7554850145efa35545ae"", ""8004d58810493d894b90"", ""80557e6a69dbd96f145d"", ""87633c987c28cc7b24da"", ""903f5f0ce2b19ea931e6"", ""94b9a12a91240fae6082"", ""a3645ccc20570a3b55ac"", ""a8f02e5f6ff661b1a6ea"", ""ad5f99c1a3eb5c22dcef"", ""bd7202f0572e6e29ad19"", ""c8ea10e8b26d4fa2d90b"", ""cbd801dc08d6ed3f53b9"", ""d07650e36d67becee157"", ""e41654f88d1993dc3e61"", ""fc42d8b4b92a825c7a00"", ""fc54690efab8e6885207""]",not_evaluable,True,0,C1,23,not_evaluable
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,3,"[[""1"", ""10"", ""12"", ""13"", ""17"", ""18"", ""2"", ""28"", ""33"", ""35"", ""36"", ""6"", ""8""], [""11"", ""14"", ""15"", ""34"", ""37""], [""27"", ""29"", ""30"", ""31"", ""32""]]",manual,0.93,"[""05041d1de0c38536e6c9"", ""0f5e3fb0af36b839fed2"", ""169fc30c432425281989"", ""19571b3b0505b7a26c30"", ""227a43960c0d44ddd10b"", ""2793306bbbc97861124d"", ""378b6a5c80d93f0bd228"", ""3a54a9c43fb6058d2199"", ""3c91745dff848ace0009"", ""4bee42371b5ecdf799ee"", ""65a559250acf09e2f7d7"", ""77a5d47a83b2868e0ef4"", ""7ac0106c722944ffcdb5"", ""9fe10525cafa9b114fa8"", ""a56ee6d45d0f25f3eed8"", ""a7cd831fc464ecea2892"", ""be57cb53717844759758"", ""cf7fcb4084553933334e"", ""e103e2fc7efc3e275cdd"", ""e4c35e7a0869954598a0"", ""ea5ea60ff63ef367d326"", ""f4fb215d725bea31d572"", ""f52f3c5633b4d227b132""]",unique,True,5,C1,23,supported_multimodal
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,,[],manual,0.95,"[""05041d1de0c38536e6c9"", ""0f5e3fb0af36b839fed2"", ""169fc30c432425281989"", ""19571b3b0505b7a26c30"", ""227a43960c0d44ddd10b"", ""2793306bbbc97861124d"", ""378b6a5c80d93f0bd228"", ""3a54a9c43fb6058d2199"", ""3c91745dff848ace0009"", ""4bee42371b5ecdf799ee"", ""65a559250acf09e2f7d7"", ""77a5d47a83b2868e0ef4"", ""7ac0106c722944ffcdb5"", ""9fe10525cafa9b114fa8"", ""a56ee6d45d0f25f3eed8"", ""a7cd831fc464ecea2892"", ""be57cb53717844759758"", ""cf7fcb4084553933334e"", ""e103e2fc7efc3e275cdd"", ""e4c35e7a0869954598a0"", ""ea5ea60ff63ef367d326"", ""f4fb215d725bea31d572"", ""f52f3c5633b4d227b132""]",not_evaluable,True,0,C1,23,not_evaluable
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,7,"[[""12"", ""13"", ""17"", ""18"", ""2"", ""28"", ""33"", ""35"", ""6"", ""8""], [""27"", ""30"", ""31"", ""32""], [""11"", ""14"", ""15""], [""34"", ""37""], [""10"", ""36""], [""1""], [""29""]]",manual,0.97,"[""05041d1de0c38536e6c9"", ""0f5e3fb0af36b839fed2"", ""169fc30c432425281989"", ""19571b3b0505b7a26c30"", ""227a43960c0d44ddd10b"", ""2793306bbbc97861124d"", ""378b6a5c80d93f0bd228"", ""3a54a9c43fb6058d2199"", ""3c91745dff848ace0009"", ""4bee42371b5ecdf799ee"", ""65a559250acf09e2f7d7"", ""77a5d47a83b2868e0ef4"", ""7ac0106c722944ffcdb5"", ""9fe10525cafa9b114fa8"", ""a56ee6d45d0f25f3eed8"", ""a7cd831fc464ecea2892"", ""be57cb53717844759758"", ""cf7fcb4084553933334e"", ""e103e2fc7efc3e275cdd"", ""e4c35e7a0869954598a0"", ""ea5ea60ff63ef367d326"", ""f4fb215d725bea31d572"", ""f52f3c5633b4d227b132""]",unique,True,4,C1,23,supported_multimodal
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,3,"[[""1"", ""10"", ""11"", ""12"", ""13"", ""15"", ""17"", ""28"", ""29"", ""31"", ""32"", ""33"", ""34"", ""35"", ""37"", ""6"", ""8""], [""30""], [""36""]]",manual,0.93,"[""029d6835bddda35f5e84"", ""077afa302e6fd9f894ce"", ""10c2be55dfd377d1f4ca"", ""32e17fb3edf0dc56817f"", ""39827a17d6d532fc4d52"", ""4ae36274a9f6a2b97a64"", ""4f08770787663224f0ab"", ""7b1866a3eeaa6930d596"", ""816083c4a02fed75db9a"", ""84c763a74fbfe8b41553"", ""86fc3ae9363a9f67b104"", ""93e9f86d9eab9e11871e"", ""a30b88572c63c71c10f3"", ""a4c50e340e62a015a85e"", ""a7f6ca98246198df8a79"", ""b505f83196ae0e6e3cc8"", ""f1f1b71b8c500b8fdf5a"", ""f77e64bc8bb82e6f5f03"", ""fdec7694d0b91e5316fe""]",unique,True,1,C2-B,19,dominant_with_dissent
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,4,"[[""1"", ""11"", ""12"", ""13"", ""15"", ""17"", ""28"", ""29"", ""31"", ""32"", ""33"", ""34"", ""35"", ""37"", ""6"", ""8""], [""30""], [""36""], [""10""]]",manual,0.95,"[""029d6835bddda35f5e84"", ""077afa302e6fd9f894ce"", ""10c2be55dfd377d1f4ca"", ""32e17fb3edf0dc56817f"", ""39827a17d6d532fc4d52"", ""4ae36274a9f6a2b97a64"", ""4f08770787663224f0ab"", ""7b1866a3eeaa6930d596"", ""816083c4a02fed75db9a"", ""84c763a74fbfe8b41553"", ""86fc3ae9363a9f67b104"", ""93e9f86d9eab9e11871e"", ""a30b88572c63c71c10f3"", ""a4c50e340e62a015a85e"", ""a7f6ca98246198df8a79"", ""b505f83196ae0e6e3cc8"", ""f1f1b71b8c500b8fdf5a"", ""f77e64bc8bb82e6f5f03"", ""fdec7694d0b91e5316fe""]",unique,True,1,C2-B,19,dominant_with_dissent
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,,[],manual,0.97,"[""029d6835bddda35f5e84"", ""077afa302e6fd9f894ce"", ""10c2be55dfd377d1f4ca"", ""32e17fb3edf0dc56817f"", ""39827a17d6d532fc4d52"", ""4ae36274a9f6a2b97a64"", ""4f08770787663224f0ab"", ""7b1866a3eeaa6930d596"", ""816083c4a02fed75db9a"", ""84c763a74fbfe8b41553"", ""86fc3ae9363a9f67b104"", ""93e9f86d9eab9e11871e"", ""a30b88572c63c71c10f3"", ""a4c50e340e62a015a85e"", ""a7f6ca98246198df8a79"", ""b505f83196ae0e6e3cc8"", ""f1f1b71b8c500b8fdf5a"", ""f77e64bc8bb82e6f5f03"", ""fdec7694d0b91e5316fe""]",not_evaluable,True,0,C2-B,19,not_evaluable
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,1,"[[""1"", ""10"", ""11"", ""12"", ""13"", ""15"", ""17"", ""2"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""6"", ""8""]]",manual,0.93,"[""09dcf6e33d8cc2921823"", ""323954a906af8e264261"", ""330fb647629670c3c7c9"", ""423ee74180898852b46b"", ""66120aff023b7aea8a44"", ""71de8b732ab3d606a7e1"", ""765d0c2d12598ed33ff0"", ""7859eddcf282cb8b76ee"", ""9174a852a97112732e60"", ""aca9a4d66c0164ec9ae6"", ""b20b32d12638d03f05d4"", ""b25f24a649b46b29fa30"", ""b2eef7aa5ecd9aebe0ce"", ""b9c104acf19e4f70770a"", ""bfefc3cd906e2b38d521"", ""d868e5ebafdc789d9be6"", ""e714983f7e98b2a0013e"", ""f012acb0dce9fa1f74be"", ""f070f8acc1d2a2fa3821"", ""fa0097a2ba2184745a2e""]",unique,True,0,C2-B,20,unimodal
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,1,"[[""1"", ""10"", ""11"", ""12"", ""13"", ""15"", ""17"", ""2"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""6"", ""8""]]",manual,0.95,"[""09dcf6e33d8cc2921823"", ""323954a906af8e264261"", ""330fb647629670c3c7c9"", ""423ee74180898852b46b"", ""66120aff023b7aea8a44"", ""71de8b732ab3d606a7e1"", ""765d0c2d12598ed33ff0"", ""7859eddcf282cb8b76ee"", ""9174a852a97112732e60"", ""aca9a4d66c0164ec9ae6"", ""b20b32d12638d03f05d4"", ""b25f24a649b46b29fa30"", ""b2eef7aa5ecd9aebe0ce"", ""b9c104acf19e4f70770a"", ""bfefc3cd906e2b38d521"", ""d868e5ebafdc789d9be6"", ""e714983f7e98b2a0013e"", ""f012acb0dce9fa1f74be"", ""f070f8acc1d2a2fa3821"", ""fa0097a2ba2184745a2e""]",unique,True,0,C2-B,20,unimodal
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,1,"[[""1"", ""10"", ""11"", ""12"", ""13"", ""15"", ""17"", ""2"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""6"", ""8""]]",manual,0.97,"[""09dcf6e33d8cc2921823"", ""323954a906af8e264261"", ""330fb647629670c3c7c9"", ""423ee74180898852b46b"", ""66120aff023b7aea8a44"", ""71de8b732ab3d606a7e1"", ""765d0c2d12598ed33ff0"", ""7859eddcf282cb8b76ee"", ""9174a852a97112732e60"", ""aca9a4d66c0164ec9ae6"", ""b20b32d12638d03f05d4"", ""b25f24a649b46b29fa30"", ""b2eef7aa5ecd9aebe0ce"", ""b9c104acf19e4f70770a"", ""bfefc3cd906e2b38d521"", ""d868e5ebafdc789d9be6"", ""e714983f7e98b2a0013e"", ""f012acb0dce9fa1f74be"", ""f070f8acc1d2a2fa3821"", ""fa0097a2ba2184745a2e""]",unique,True,0,C2-B,20,unimodal
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,5,"[[""10"", ""11"", ""12"", ""13"", ""15"", ""17"", ""2"", ""32"", ""36""], [""29"", ""33"", ""35"", ""6"", ""8""], [""30"", ""37""], [""1"", ""31""], [""34""]]",manual,0.93,"[""00c60f620f2c87cd54da"", ""12fdc91e2fd278aac0c7"", ""178ede5b2fef8ba1828e"", ""2e25450d5668732450c2"", ""3278b0b885357fd483ef"", ""45ac613c561811cb4a0d"", ""464d1f8e2646f0b168b2"", ""4f87d786ffa037888bac"", ""6b1d44df0ab19f6b9f32"", ""6f392909790d7b83bad3"", ""6f7020870942eee83774"", ""7234128122016861cabd"", ""955fdd77aab2e02c77b7"", ""999a08307d0cb1737ba3"", ""9f1b2668af9bbb8c27ab"", ""aefffe82b59c80b70615"", ""d8cb18bc158b295d867a"", ""e0e306b7d1de04330bc5"", ""e61e5cb856a564b7a01f""]",unique,True,5,C2-B,19,supported_multimodal
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,5,"[[""10"", ""11"", ""12"", ""13"", ""15"", ""17"", ""2"", ""32"", ""36""], [""29"", ""33"", ""35"", ""6"", ""8""], [""30"", ""37""], [""1"", ""31""], [""34""]]",manual,0.95,"[""00c60f620f2c87cd54da"", ""12fdc91e2fd278aac0c7"", ""178ede5b2fef8ba1828e"", ""2e25450d5668732450c2"", ""3278b0b885357fd483ef"", ""45ac613c561811cb4a0d"", ""464d1f8e2646f0b168b2"", ""4f87d786ffa037888bac"", ""6b1d44df0ab19f6b9f32"", ""6f392909790d7b83bad3"", ""6f7020870942eee83774"", ""7234128122016861cabd"", ""955fdd77aab2e02c77b7"", ""999a08307d0cb1737ba3"", ""9f1b2668af9bbb8c27ab"", ""aefffe82b59c80b70615"", ""d8cb18bc158b295d867a"", ""e0e306b7d1de04330bc5"", ""e61e5cb856a564b7a01f""]",unique,True,5,C2-B,19,supported_multimodal
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,5,"[[""10"", ""11"", ""12"", ""13"", ""15"", ""17"", ""2"", ""32"", ""36""], [""29"", ""33"", ""35"", ""6"", ""8""], [""30"", ""37""], [""1"", ""31""], [""34""]]",manual,0.97,"[""00c60f620f2c87cd54da"", ""12fdc91e2fd278aac0c7"", ""178ede5b2fef8ba1828e"", ""2e25450d5668732450c2"", ""3278b0b885357fd483ef"", ""45ac613c561811cb4a0d"", ""464d1f8e2646f0b168b2"", ""4f87d786ffa037888bac"", ""6b1d44df0ab19f6b9f32"", ""6f392909790d7b83bad3"", ""6f7020870942eee83774"", ""7234128122016861cabd"", ""955fdd77aab2e02c77b7"", ""999a08307d0cb1737ba3"", ""9f1b2668af9bbb8c27ab"", ""aefffe82b59c80b70615"", ""d8cb18bc158b295d867a"", ""e0e306b7d1de04330bc5"", ""e61e5cb856a564b7a01f""]",unique,True,5,C2-B,19,supported_multimodal
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,10,"[[""29"", ""31"", ""33"", ""34"", ""35"", ""37""], [""13"", ""15"", ""8""], [""17"", ""2""], [""28"", ""30""], [""6""], [""10""], [""1""], [""11""], [""36""], [""32""]]",manual,0.93,"[""02902e88ff88b1d2db71"", ""082bd5bd0d332eff07b8"", ""08f1b4079da5db271b3b"", ""5202c07d7c7cca9f9a9c"", ""5a20c53ba5d16b5d61ff"", ""677314e72434fc9329f2"", ""6a2c67c582a5a000346d"", ""72e0b2778d6bcbe5f372"", ""79d3df588918a13a39ab"", ""7f0a5c531957fa7e0f4c"", ""7fbd8554bc67ef1d9922"", ""a690aad05af6d8488499"", ""ae6d60e1ea8424ce2357"", ""b170b2106a06bcf632e1"", ""c1f355e3e5a3282d2f96"", ""e340e9ff963b2aad6120"", ""f89e3a22cc555d4c398a"", ""fd2b9ddb998c002ab336"", ""fe979654519d4ecd7854""]",unique,True,3,C2-B,19,supported_multimodal
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,10,"[[""29"", ""31"", ""33"", ""34"", ""35"", ""37""], [""13"", ""15"", ""8""], [""17"", ""2""], [""28"", ""30""], [""6""], [""10""], [""1""], [""11""], [""36""], [""32""]]",manual,0.95,"[""02902e88ff88b1d2db71"", ""082bd5bd0d332eff07b8"", ""08f1b4079da5db271b3b"", ""5202c07d7c7cca9f9a9c"", ""5a20c53ba5d16b5d61ff"", ""677314e72434fc9329f2"", ""6a2c67c582a5a000346d"", ""72e0b2778d6bcbe5f372"", ""79d3df588918a13a39ab"", ""7f0a5c531957fa7e0f4c"", ""7fbd8554bc67ef1d9922"", ""a690aad05af6d8488499"", ""ae6d60e1ea8424ce2357"", ""b170b2106a06bcf632e1"", ""c1f355e3e5a3282d2f96"", ""e340e9ff963b2aad6120"", ""f89e3a22cc555d4c398a"", ""fd2b9ddb998c002ab336"", ""fe979654519d4ecd7854""]",unique,True,3,C2-B,19,supported_multimodal
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,13,"[[""29"", ""31"", ""33"", ""34"", ""37""], [""17"", ""2""], [""13"", ""15""], [""8""], [""28""], [""6""], [""10""], [""1""], [""11""], [""30""], [""36""], [""35""], [""32""]]",manual,0.97,"[""02902e88ff88b1d2db71"", ""082bd5bd0d332eff07b8"", ""08f1b4079da5db271b3b"", ""5202c07d7c7cca9f9a9c"", ""5a20c53ba5d16b5d61ff"", ""677314e72434fc9329f2"", ""6a2c67c582a5a000346d"", ""72e0b2778d6bcbe5f372"", ""79d3df588918a13a39ab"", ""7f0a5c531957fa7e0f4c"", ""7fbd8554bc67ef1d9922"", ""a690aad05af6d8488499"", ""ae6d60e1ea8424ce2357"", ""b170b2106a06bcf632e1"", ""c1f355e3e5a3282d2f96"", ""e340e9ff963b2aad6120"", ""f89e3a22cc555d4c398a"", ""fd2b9ddb998c002ab336"", ""fe979654519d4ecd7854""]",unique,True,2,C2-B,19,supported_multimodal
