image_id,condition,cut,rule,late_h,n_valid,n_supported_modes,singleton_mass,p_onset_8_to_h,onset_conditional_median
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.2,P_pattern,19,5,1,0.2,0,
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,D10_distribution,10,24,2,0,0.03,18
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,D10_distribution,12,24,2,0,0.11,18
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,D10_distribution,15,24,2,0,0.22,18
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,D10_distribution,18,24,2,0,0.48,18
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,D10_distribution,19,24,2,0,0.61,18
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,D20_distribution,10,24,2,0,0.08,18
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,D20_distribution,12,24,2,0,0.23,18
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,D20_distribution,15,24,2,0,0.34,18
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,D20_distribution,18,24,2,0,0.49,18
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,D20_distribution,19,24,2,0,0.62,18
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,G10_geometry,10,24,2,0,0.03,18
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,G10_geometry,12,24,2,0,0.11,18
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,G10_geometry,15,24,2,0,0.22,18
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,G10_geometry,18,24,2,0,0.48,18
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,G10_geometry,19,24,2,0,0.61,18
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,P_pattern,10,24,2,0,0.08,18
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,P_pattern,12,24,2,0,0.22,18
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,P_pattern,15,24,2,0,0.32,18
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,P_pattern,18,24,2,0,0.47,18
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,P_pattern,19,24,2,0,0.6,18
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,D10_distribution,10,24,1,0,0,2
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,D10_distribution,12,24,1,0,0,2
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,D10_distribution,15,24,1,0,0,2
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,D10_distribution,18,24,1,0,0,2
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,D10_distribution,19,24,1,0,0,2
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,D20_distribution,10,24,1,0,0,2
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,D20_distribution,12,24,1,0,0,2
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,D20_distribution,15,24,1,0,0,2
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,D20_distribution,18,24,1,0,0,2
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,D20_distribution,19,24,1,0,0,2
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,G10_geometry,10,24,1,0,0,2
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,G10_geometry,12,24,1,0,0,2
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,G10_geometry,15,24,1,0,0,2
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,G10_geometry,18,24,1,0,0,2
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,G10_geometry,19,24,1,0,0,2
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,P_pattern,10,24,1,0,0,2
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,P_pattern,12,24,1,0,0,2
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,P_pattern,15,24,1,0,0,2
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,P_pattern,18,24,1,0,0,2
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,P_pattern,19,24,1,0,0,2
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,D10_distribution,10,24,1,0,0,2
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,D10_distribution,12,24,1,0,0,2
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,D10_distribution,15,24,1,0,0,2
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,D10_distribution,18,24,1,0,0,2
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,D10_distribution,19,24,1,0,0,2
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,D20_distribution,10,24,1,0,0,2
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,D20_distribution,12,24,1,0,0,2
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,D20_distribution,15,24,1,0,0,2
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,D20_distribution,18,24,1,0,0,2
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,D20_distribution,19,24,1,0,0,2
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,G10_geometry,10,24,1,0,0,2
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,G10_geometry,12,24,1,0,0,2
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,G10_geometry,15,24,1,0,0,2
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,G10_geometry,18,24,1,0,0,2
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,G10_geometry,19,24,1,0,0,2
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,P_pattern,10,24,1,0,0,2
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,P_pattern,12,24,1,0,0,2
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,P_pattern,15,24,1,0,0,2
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,P_pattern,18,24,1,0,0,2
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,P_pattern,19,24,1,0,0,2
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,D10_distribution,10,24,3,0.25,0,
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,D10_distribution,12,24,3,0.25,0,
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,D10_distribution,15,24,3,0.25,0,
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,D10_distribution,18,24,3,0.25,0,
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,D10_distribution,19,24,3,0.25,0,
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,D20_distribution,10,24,3,0.25,0,
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,D20_distribution,12,24,3,0.25,0,
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,D20_distribution,15,24,3,0.25,0,
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,D20_distribution,18,24,3,0.25,0,
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,D20_distribution,19,24,3,0.25,0,
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,G10_geometry,10,24,3,0.25,0,
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,G10_geometry,12,24,3,0.25,0,
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,G10_geometry,15,24,3,0.25,0,
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,G10_geometry,18,24,3,0.25,0,
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,G10_geometry,19,24,3,0.25,0,
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,P_pattern,10,24,3,0.25,0,
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,P_pattern,12,24,3,0.25,0,
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,P_pattern,15,24,3,0.25,0,
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,P_pattern,18,24,3,0.25,0,
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,P_pattern,19,24,3,0.25,0,
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,D10_distribution,10,24,2,0.208333333333,0,
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,D10_distribution,12,24,2,0.208333333333,0,
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,D10_distribution,15,24,2,0.208333333333,0,
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,D10_distribution,18,24,2,0.208333333333,0,
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,D10_distribution,19,24,2,0.208333333333,0,
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,D20_distribution,10,24,2,0.208333333333,0,
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,D20_distribution,12,24,2,0.208333333333,0,
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,D20_distribution,15,24,2,0.208333333333,0,
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,D20_distribution,18,24,2,0.208333333333,0,
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,D20_distribution,19,24,2,0.208333333333,0,
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,G10_geometry,10,24,2,0.208333333333,0,
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,G10_geometry,12,24,2,0.208333333333,0,
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,G10_geometry,15,24,2,0.208333333333,0,
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,G10_geometry,18,24,2,0.208333333333,0,
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,G10_geometry,19,24,2,0.208333333333,0,
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,P_pattern,10,24,2,0.208333333333,0,
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,P_pattern,12,24,2,0.208333333333,0,
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,P_pattern,15,24,2,0.208333333333,0,
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,P_pattern,18,24,2,0.208333333333,0,
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,P_pattern,19,24,2,0.208333333333,0,
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.2,D10_distribution,10,24,3,0.0416666666667,0,21
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.2,D10_distribution,12,24,3,0.0416666666667,0,21
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.2,D10_distribution,15,24,3,0.0416666666667,0,21
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.2,D10_distribution,18,24,3,0.0416666666667,0.15,21
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.2,D10_distribution,19,24,3,0.0416666666667,0.23,21
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.2,D20_distribution,10,24,3,0.0416666666667,0,21
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.2,D20_distribution,12,24,3,0.0416666666667,0,21
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.2,D20_distribution,15,24,3,0.0416666666667,0.07,21
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.2,D20_distribution,18,24,3,0.0416666666667,0.15,21
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.2,D20_distribution,19,24,3,0.0416666666667,0.23,21
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.2,G10_geometry,10,24,3,0.0416666666667,0,21
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.2,G10_geometry,12,24,3,0.0416666666667,0,21
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.2,G10_geometry,15,24,3,0.0416666666667,0,21
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.2,G10_geometry,18,24,3,0.0416666666667,0.15,21
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.2,G10_geometry,19,24,3,0.0416666666667,0.23,21
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.2,P_pattern,10,24,3,0.0416666666667,0,21
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.2,P_pattern,12,24,3,0.0416666666667,0.01,21
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.2,P_pattern,15,24,3,0.0416666666667,0.07,21
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.2,P_pattern,18,24,3,0.0416666666667,0.15,21
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.2,P_pattern,19,24,3,0.0416666666667,0.23,21
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.05,D10_distribution,10,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.05,D10_distribution,12,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.05,D10_distribution,15,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.05,D10_distribution,18,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.05,D10_distribution,19,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.05,D20_distribution,10,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.05,D20_distribution,12,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.05,D20_distribution,15,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.05,D20_distribution,18,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.05,D20_distribution,19,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.05,G10_geometry,10,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.05,G10_geometry,12,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.05,G10_geometry,15,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.05,G10_geometry,18,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.05,G10_geometry,19,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.05,P_pattern,10,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.05,P_pattern,12,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.05,P_pattern,15,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.05,P_pattern,18,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.05,P_pattern,19,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.1,D10_distribution,10,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.1,D10_distribution,12,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.1,D10_distribution,15,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.1,D10_distribution,18,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.1,D10_distribution,19,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.1,D20_distribution,10,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.1,D20_distribution,12,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.1,D20_distribution,15,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.1,D20_distribution,18,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.1,D20_distribution,19,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.1,G10_geometry,10,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.1,G10_geometry,12,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.1,G10_geometry,15,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.1,G10_geometry,18,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.1,G10_geometry,19,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.1,P_pattern,10,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.1,P_pattern,12,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.1,P_pattern,15,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.1,P_pattern,18,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.1,P_pattern,19,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.2,D10_distribution,10,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.2,D10_distribution,12,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.2,D10_distribution,15,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.2,D10_distribution,18,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.2,D10_distribution,19,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.2,D20_distribution,10,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.2,D20_distribution,12,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.2,D20_distribution,15,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.2,D20_distribution,18,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.2,D20_distribution,19,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.2,G10_geometry,10,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.2,G10_geometry,12,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.2,G10_geometry,15,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.2,G10_geometry,18,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.2,G10_geometry,19,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.2,P_pattern,10,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.2,P_pattern,12,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.2,P_pattern,15,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.2,P_pattern,18,5,1,0.6,0,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.2,P_pattern,19,5,1,0.6,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.05,D10_distribution,10,6,0,1,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.05,D10_distribution,12,6,0,1,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.05,D10_distribution,15,6,0,1,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.05,D10_distribution,18,6,0,1,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.05,D10_distribution,19,6,0,1,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.05,D20_distribution,10,6,0,1,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.05,D20_distribution,12,6,0,1,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.05,D20_distribution,15,6,0,1,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.05,D20_distribution,18,6,0,1,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.05,D20_distribution,19,6,0,1,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.05,G10_geometry,10,6,0,1,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.05,G10_geometry,12,6,0,1,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.05,G10_geometry,15,6,0,1,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.05,G10_geometry,18,6,0,1,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.05,G10_geometry,19,6,0,1,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.05,P_pattern,10,6,0,1,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.05,P_pattern,12,6,0,1,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.05,P_pattern,15,6,0,1,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.05,P_pattern,18,6,0,1,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.05,P_pattern,19,6,0,1,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.1,D10_distribution,10,6,1,0.666666666667,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.1,D10_distribution,12,6,1,0.666666666667,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.1,D10_distribution,15,6,1,0.666666666667,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.1,D10_distribution,18,6,1,0.666666666667,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.1,D10_distribution,19,6,1,0.666666666667,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.1,D20_distribution,10,6,1,0.666666666667,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.1,D20_distribution,12,6,1,0.666666666667,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.1,D20_distribution,15,6,1,0.666666666667,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.1,D20_distribution,18,6,1,0.666666666667,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.1,D20_distribution,19,6,1,0.666666666667,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.1,G10_geometry,10,6,1,0.666666666667,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.1,G10_geometry,12,6,1,0.666666666667,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.1,G10_geometry,15,6,1,0.666666666667,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.1,G10_geometry,18,6,1,0.666666666667,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.1,G10_geometry,19,6,1,0.666666666667,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.1,P_pattern,10,6,1,0.666666666667,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.1,P_pattern,12,6,1,0.666666666667,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.1,P_pattern,15,6,1,0.666666666667,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.1,P_pattern,18,6,1,0.666666666667,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.1,P_pattern,19,6,1,0.666666666667,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.2,D10_distribution,10,6,2,0.333333333333,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.2,D10_distribution,12,6,2,0.333333333333,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.2,D10_distribution,15,6,2,0.333333333333,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.2,D10_distribution,18,6,2,0.333333333333,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.2,D10_distribution,19,6,2,0.333333333333,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.2,D20_distribution,10,6,2,0.333333333333,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.2,D20_distribution,12,6,2,0.333333333333,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.2,D20_distribution,15,6,2,0.333333333333,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.2,D20_distribution,18,6,2,0.333333333333,0,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.2,D20_distribution,19,6,2,0.333333333333,0,
